START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: DL6AG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: DL6AG
QSO: 14000 CW 2021-04-11 0751 DL6AG         599 28     P3AA          599 39    
QSO: 14000 CW 2021-04-11 0814 DL6AG         599 28     DM0A          599 28    
QSO: 14000 CW 2021-04-11 0816 DL6AG         599 28     R8TA          599 30    
QSO: 14000 CW 2021-04-11 0817 DL6AG         599 28     EA4M          599 37    
QSO: 14000 CW 2021-04-11 0819 DL6AG         599 28     RC9J          599 21    
QSO: 14000 CW 2021-04-11 0823 DL6AG         599 28     UA9XO         599 20    
QSO: 14000 CW 2021-04-11 0829 DL6AG         599 28     RW0A          599 32    
QSO: 14000 CW 2021-04-11 0830 DL6AG         599 28     4L8A          599 29    
QSO: 14000 CW 2021-04-11 0831 DL6AG         599 28     RN6AT         599 29    
QSO: 14000 CW 2021-04-11 0833 DL6AG         599 28     R0RT          599 32    
QSO: 14000 CW 2021-04-11 0834 DL6AG         599 28     UA6AA         599 29    
QSO: 14000 CW 2021-04-11 0835 DL6AG         599 28     UT1IM         599 29    
QSO: 14000 CW 2021-04-11 0836 DL6AG         599 28     R8CT          599 30    
QSO: 14000 CW 2021-04-11 0836 DL6AG         599 28     UP4L          599 30    
QSO: 14000 CW 2021-04-11 0837 DL6AG         599 28     UA6GO         599 29    
QSO: 14000 CW 2021-04-11 0837 DL6AG         599 28     RZ8U          599 31    
QSO: 14000 CW 2021-04-11 0838 DL6AG         599 28     RU9TN         599 30    
QSO: 14000 CW 2021-04-11 0840 DL6AG         599 28     EA4OR         599 37    
QSO: 14000 CW 2021-04-11 0841 DL6AG         599 28     GM0ELP        599 27    
QSO: 14000 CW 2021-04-11 0842 DL6AG         599 28     RX9CC         599 20    
QSO: 14000 CW 2021-04-11 0844 DL6AG         599 28     RT9S          599 30    
QSO: 14000 CW 2021-04-11 0845 DL6AG         599 28     LZ1DQ         599 28    
QSO: 14000 CW 2021-04-11 0847 DL6AG         599 28     US7IA         599 29    
QSO: 14000 CW 2021-04-11 0847 DL6AG         599 28     RA3TT         599 29    
QSO: 14000 CW 2021-04-11 0848 DL6AG         599 28     UC4P          599 29    
QSO: 14000 CW 2021-04-11 0848 DL6AG         599 28     R3QA          599 29    
QSO: 14000 CW 2021-04-11 0849 DL6AG         599 28     UA9XF         599 20    
QSO: 14000 CW 2021-04-11 0852 DL6AG         599 28     UA9XX         599 20    
QSO: 14000 CW 2021-04-11 0852 DL6AG         599 28     R1NI          599 19    
QSO: 14000 CW 2021-04-11 0853 DL6AG         599 28     R7MM          599 29    
QSO: 14000 CW 2021-04-11 0853 DL6AG         599 28     RN3S          599 29    
QSO: 14000 CW 2021-04-11 0853 DL6AG         599 28     R3OM          599 29    
QSO: 14000 CW 2021-04-11 0854 DL6AG         599 28     RK3DK         599 29    
QSO: 14000 CW 2021-04-11 0854 DL6AG         599 28     RA4CL         599 29    
QSO: 14000 CW 2021-04-11 0855 DL6AG         599 28     UA4QK         599 29    
QSO: 14000 CW 2021-04-11 0855 DL6AG         599 28     RD3FT         599 29    
QSO: 14000 CW 2021-04-11 0856 DL6AG         599 28     US5EEK        599 29    
QSO: 14000 CW 2021-04-11 0857 DL6AG         599 28     UA6LCJ        599 29    
QSO: 14000 CW 2021-04-11 0857 DL6AG         599 28     R5FP          599 29    
QSO: 14000 CW 2021-04-11 0857 DL6AG         599 28     UA4FDL        599 29    
QSO: 14000 CW 2021-04-11 0858 DL6AG         599 28     UG4A          599 29    
QSO: 14000 CW 2021-04-11 0859 DL6AG         599 28     D1M           599 29    
QSO: 14000 CW 2021-04-11 0900 DL6AG         599 28     UW1M          599 29    
QSO: 14000 CW 2021-04-11 0900 DL6AG         599 28     R2GDG         599 29    
QSO: 14000 CW 2021-04-11 0901 DL6AG         599 28     UA3AP         599 29    
QSO: 14000 CW 2021-04-11 0902 DL6AG         599 28     UC5D          599 29    
QSO: 14000 CW 2021-04-11 0902 DL6AG         599 28     RW9AV         599 21    
QSO: 14000 CW 2021-04-11 0903 DL6AG         599 28     R7NQ          599 29    
QSO: 14000 CW 2021-04-11 0904 DL6AG         599 28     UA3GDU        599 29    
QSO: 14000 CW 2021-04-11 0905 DL6AG         599 28     R3VL          599 29    
QSO: 14000 CW 2021-04-11 0906 DL6AG         599 28     UT7MR         599 29    
QSO: 14000 CW 2021-04-11 0906 DL6AG         599 28     R9QQ          599 30    
QSO: 14000 CW 2021-04-11 0906 DL6AG         599 28     R2HM/6        599 29    
QSO: 14000 CW 2021-04-11 0907 DL6AG         599 28     UX8IX         599 29    
QSO: 14000 CW 2021-04-11 0907 DL6AG         599 28     RD4W          599 30    
QSO: 14000 CW 2021-04-11 0908 DL6AG         599 28     SV1AJO        599 28    
QSO: 14000 CW 2021-04-11 0908 DL6AG         599 28     UI8C          599 30    
QSO: 14000 CW 2021-04-11 0908 DL6AG         599 28     UT8MZ         599 29    
QSO: 14000 CW 2021-04-11 0909 DL6AG         599 28     RA3VE         599 29    
QSO: 14000 CW 2021-04-11 0910 DL6AG         599 28     DK5DQ         599 28    
QSO: 14000 CW 2021-04-11 0911 DL6AG         599 28     UC0A          599 32    
QSO: 14000 CW 2021-04-11 0911 DL6AG         599 28     RD0A          599 32    
QSO: 14000 CW 2021-04-11 0912 DL6AG         599 28     R7TD          599 29    
QSO: 14000 CW 2021-04-11 0912 DL6AG         599 28     UA3QAM        599 29    
QSO: 14000 CW 2021-04-11 0913 DL6AG         599 28     RO9A          599 30    
QSO: 14000 CW 2021-04-11 0913 DL6AG         599 28     RA3YDA        599 29    
QSO: 14000 CW 2021-04-11 0913 DL6AG         599 28     RN4SS         599 29    
QSO: 14000 CW 2021-04-11 0914 DL6AG         599 28     R1QE          599 29    
QSO: 14000 CW 2021-04-11 0914 DL6AG         599 28     UA1TES        599 29    
QSO: 14000 CW 2021-04-11 0915 DL6AG         599 28     UT2UB         599 29    
QSO: 14000 CW 2021-04-11 0917 DL6AG         599 28     R1ND          599 19    
QSO: 14000 CW 2021-04-11 0918 DL6AG         599 28     R5AK          599 29    
QSO: 14000 CW 2021-04-11 0918 DL6AG         599 28     RA3DSV        599 29    
QSO: 14000 CW 2021-04-11 0918 DL6AG         599 28     UN7CN         599 30    
QSO: 14000 CW 2021-04-11 0919 DL6AG         599 28     EA3FZT        599 37    
QSO: 14000 CW 2021-04-11 0920 DL6AG         599 28     RT5P          599 29    
QSO: 14000 CW 2021-04-11 0922 DL6AG         599 28     RA3AN         599 29    
QSO: 14000 CW 2021-04-11 0923 DL6AG         599 28     R3NAL         599 29    
QSO: 14000 CW 2021-04-11 0923 DL6AG         599 28     RA4NCC        599 30    
QSO: 14000 CW 2021-04-11 0924 DL6AG         599 28     R4FD          599 29    
QSO: 14000 CW 2021-04-11 1150 DL6AG         599 28     UA6CC         599 29    
QSO: 14000 CW 2021-04-11 1150 DL6AG         599 28     SM2M          599 18    
QSO: 14000 CW 2021-04-11 1152 DL6AG         599 28     RC7A          599 29    
QSO: 14000 CW 2021-04-11 1153 DL6AG         599 28     RA9V          599 31    
QSO: 14000 CW 2021-04-11 1154 DL6AG         599 28     UA4CC         599 29    
QSO: 14000 CW 2021-04-11 1156 DL6AG         599 28     UN0LM         599 30    
QSO: 14000 CW 2021-04-11 1157 DL6AG         599 28     R6DJM         599 29    
QSO: 14000 CW 2021-04-11 1158 DL6AG         599 28     RN4HAB        599 30    
QSO: 14027 CW 2021-04-11 1159 DL6AG         599 28     Z32U          599 28    
QSO: 14000 CW 2021-04-11 1202 DL6AG         599 28     SV1BJW        599 28    
QSO: 14000 CW 2021-04-11 1202 DL6AG         599 28     UA9CTT        599 30    
QSO: 14000 CW 2021-04-11 1203 DL6AG         599 28     RX3Q          599 29    
QSO: 14000 CW 2021-04-11 1205 DL6AG         599 28     RM7F          599 29    
QSO: 14000 CW 2021-04-11 1207 DL6AG         599 28     UR7GO         599 29    
QSO: 14000 CW 2021-04-11 1212 DL6AG         599 28     TA7AZC        599 39    
QSO: 14000 CW 2021-04-11 1216 DL6AG         599 28     UD6M          599 29    
QSO: 14000 CW 2021-04-11 1216 DL6AG         599 28     LZ1QN         599 28    
QSO: 14000 CW 2021-04-11 1217 DL6AG         599 28     R7MT          599 29    
QSO: 14000 CW 2021-04-11 1218 DL6AG         599 28     R4BZ          599 29    
QSO: 14000 CW 2021-04-11 1220 DL6AG         599 28     RK3TT         599 29    
QSO: 14000 CW 2021-04-11 1221 DL6AG         599 28     R3AIR         599 29    
QSO: 14000 CW 2021-04-11 1223 DL6AG         599 28     R7KX          599 29    
QSO: 14000 CW 2021-04-11 1223 DL6AG         599 28     RJ9J          599 20    
QSO: 14000 CW 2021-04-11 1224 DL6AG         599 28     IK2SND        599 28    
QSO: 14000 CW 2021-04-11 1227 DL6AG         599 28     UZ1U          599 29    
QSO: 14000 CW 2021-04-11 1227 DL6AG         599 28     RA3NC         599 29    
QSO: 14000 CW 2021-04-11 1228 DL6AG         599 28     UY2IG         599 29    
QSO: 14000 CW 2021-04-11 1229 DL6AG         599 28     UR4MF         599 29    
QSO: 14000 CW 2021-04-11 1229 DL6AG         599 28     R4II          599 29    
QSO: 14000 CW 2021-04-11 1314 DL6AG         599 28     RA5AQ         599 29    
QSO: 14000 CW 2021-04-11 1315 DL6AG         599 28     RM9X          599 20    
QSO: 14000 CW 2021-04-11 1315 DL6AG         599 28     R3IBT         599 29    
QSO: 14000 CW 2021-04-11 1317 DL6AG         599 28     UA3QR         599 29    
QSO: 14000 CW 2021-04-11 1317 DL6AG         599 28     RK2M          599 29    
QSO: 14000 CW 2021-04-11 1318 DL6AG         599 28     RD4W          599 30    
QSO: 14000 CW 2021-04-11 1320 DL6AG         599 28     R3OR          599 29    
QSO: 14000 CW 2021-04-11 1320 DL6AG         599 28     AA3B          599 08    
QSO: 14000 CW 2021-04-11 1321 DL6AG         599 28     UT4LW         599 29    
QSO: 14000 CW 2021-04-11 1322 DL6AG         599 28     R7AC          599 29    
QSO: 14000 CW 2021-04-11 1322 DL6AG         599 28     RT3C          599 29    
QSO: 14000 CW 2021-04-11 1323 DL6AG         599 28     TM6M          599 27    
QSO: 14000 CW 2021-04-11 1323 DL6AG         599 28     VE3NNT        599 04    
QSO: 14000 CW 2021-04-11 1324 DL6AG         599 28     TA2DA/3       599 39    
QSO: 14000 CW 2021-04-11 1324 DL6AG         599 28     UA6AAK        599 29    
QSO: 14000 CW 2021-04-11 1325 DL6AG         599 28     R3NAN         599 29    
QSO: 14000 CW 2021-04-11 1328 DL6AG         599 28     UA3SDN        599 29    
QSO: 14000 CW 2021-04-11 1329 DL6AG         599 28     R7MY          599 29    
QSO: 14000 CW 2021-04-11 1330 DL6AG         599 28     UF5A          599 29    
QSO: 14000 CW 2021-04-11 1330 DL6AG         599 28     RW0AJ         599 32    
QSO: 14000 CW 2021-04-11 1333 DL6AG         599 28     RM2T          599 29    
QSO: 14000 CW 2021-04-11 1338 DL6AG         599 28     WA1Z          599 08    
QSO: 14000 CW 2021-04-11 1340 DL6AG         599 28     K5ZD          599 08    
QSO: 14000 CW 2021-04-11 1342 DL6AG         599 28     R4SO          599 29    
QSO: 14000 CW 2021-04-11 1344 DL6AG         599 28     OY1CT         599 18    
QSO: 14000 CW 2021-04-11 1345 DL6AG         599 28     EI5KF         599 27    
QSO: 14000 CW 2021-04-11 1346 DL6AG         599 28     EA1WH         599 37    
QSO: 14000 CW 2021-04-11 1348 DL6AG         599 28     VE9ML         599 09    
QSO: 14000 CW 2021-04-11 1349 DL6AG         599 28     NA8V          599 08    
QSO: 14000 CW 2021-04-11 1350 DL6AG         599 28     WK2G          599 08    
QSO: 14000 CW 2021-04-11 1351 DL6AG         599 28     N3QE          599 08    
QSO: 14000 CW 2021-04-11 1353 DL6AG         599 28     K4RUM         599 08    
QSO: 14000 CW 2021-04-11 1353 DL6AG         599 28     K1XM          599 08    
QSO: 14000 CW 2021-04-11 1355 DL6AG         599 28     N5RZ          599 07    
QSO:  7000 CW 2021-04-11 1608 DL6AG         599 28     UW1M          599 29    
QSO:  7000 CW 2021-04-11 1608 DL6AG         599 28     R5AK          599 29    
QSO:  7000 CW 2021-04-11 1609 DL6AG         599 28     UA6HFI        599 29    
QSO:  7000 CW 2021-04-11 1609 DL6AG         599 28     ON4CLF        599 27    
QSO:  7000 CW 2021-04-11 1609 DL6AG         599 28     UT2UB         599 29    
QSO:  7000 CW 2021-04-11 1610 DL6AG         599 28     EU8F          599 29    
QSO:  7000 CW 2021-04-11 1610 DL6AG         599 28     DL4ME         599 28    
QSO:  7000 CW 2021-04-11 1611 DL6AG         599 28     SN5J          599 28    
QSO:  7000 CW 2021-04-11 1611 DL6AG         599 28     RC6U          599 29    
QSO:  7000 CW 2021-04-11 1611 DL6AG         599 28     YU1YV         599 28    
QSO:  7000 CW 2021-04-11 1611 DL6AG         599 28     R4WT          599 30    
QSO:  7000 CW 2021-04-11 1612 DL6AG         599 28     LY2A          599 29    
QSO:  7000 CW 2021-04-11 1612 DL6AG         599 28     UA3QPA        599 29    
QSO:  7000 CW 2021-04-11 1612 DL6AG         599 28     RA3AN         599 29    
QSO:  7000 CW 2021-04-11 1613 DL6AG         599 28     RU5X          599 29    
QSO:  7000 CW 2021-04-11 1613 DL6AG         599 28     R4KO          599 29    
QSO:  7000 CW 2021-04-11 1614 DL6AG         599 28     YL1ZF         599 29    
QSO:  7000 CW 2021-04-11 1614 DL6AG         599 28     OL8R          599 28    
QSO:  7000 CW 2021-04-11 1614 DL6AG         599 28     YP5A          599 28    
QSO:  7000 CW 2021-04-11 1615 DL6AG         599 28     UT5IA         599 29    
QSO:  7000 CW 2021-04-11 1615 DL6AG         599 28     LZ3YY         599 28    
QSO:  7000 CW 2021-04-11 1616 DL6AG         599 28     EW8DX         599 29    
QSO:  7000 CW 2021-04-11 1616 DL6AG         599 28     R6CW          599 29    
QSO:  7000 CW 2021-04-11 1616 DL6AG         599 28     UA8J          599 21    
QSO:  7000 CW 2021-04-11 1617 DL6AG         599 28     UA3AP         599 29    
QSO:  7000 CW 2021-04-11 1617 DL6AG         599 28     RT9L          599 30    
QSO:  7000 CW 2021-04-11 1617 DL6AG         599 28     HB9AFZ        599 28    
QSO:  7000 CW 2021-04-11 1618 DL6AG         599 28     OO9O          599 27    
QSO:  7000 CW 2021-04-11 1618 DL6AG         599 28     LA5LJA        599 18    
QSO:  7000 CW 2021-04-11 1619 DL6AG         599 28     Z32U          599 28    
QSO:  7000 CW 2021-04-11 1619 DL6AG         599 28     YU1UO         599 28    
QSO:  7000 CW 2021-04-11 1620 DL6AG         599 28     OM7PY         599 28    
QSO:  7000 CW 2021-04-11 1620 DL6AG         599 28     YT1A          599 28    
QSO:  7000 CW 2021-04-11 1620 DL6AG         599 28     UA6HLN        599 29    
QSO:  7000 CW 2021-04-11 1621 DL6AG         599 28     TA2DA/3       599 39    
QSO:  7000 CW 2021-04-11 1621 DL6AG         599 28     YU7KW         599 28    
QSO:  7000 CW 2021-04-11 1621 DL6AG         599 28     HG8K          599 28    
QSO:  7000 CW 2021-04-11 1622 DL6AG         599 28     MM3N          599 27    
QSO:  7000 CW 2021-04-11 1622 DL6AG         599 28     EW8G          599 29    
QSO:  7000 CW 2021-04-11 1623 DL6AG         599 28     RT3A          599 29    
QSO:  7000 CW 2021-04-11 1623 DL6AG         599 28     RW0A          599 32    
QSO:  7000 CW 2021-04-11 1623 DL6AG         599 28     UA3RBR        599 29    
QSO:  7000 CW 2021-04-11 1624 DL6AG         599 28     RA3YDA        599 29    
QSO:  7000 CW 2021-04-11 1624 DL6AG         599 28     R1QE          599 29    
QSO:  7000 CW 2021-04-11 1624 DL6AG         599 28     IK2SND        599 28    
QSO:  7000 CW 2021-04-11 1625 DL6AG         599 28     IK3OII        599 28    
QSO:  7000 CW 2021-04-11 1625 DL6AG         599 28     UA5R          599 29    
QSO:  7000 CW 2021-04-11 1626 DL6AG         599 28     YO4SI         599 28    
QSO:  7000 CW 2021-04-11 1626 DL6AG         599 28     EI8JX         599 27    
QSO:  7000 CW 2021-04-11 1627 DL6AG         599 28     RL4A          599 29    
QSO:  7000 CW 2021-04-11 1628 DL6AG         599 28     SM6FPC        599 18    
QSO:  7000 CW 2021-04-11 1628 DL6AG         599 28     IT9CKA        599 28    
QSO:  7000 CW 2021-04-11 1628 DL6AG         599 28     TM6M          599 27    
QSO:  7000 CW 2021-04-11 1629 DL6AG         599 28     UT4LW         599 29    
QSO:  7000 CW 2021-04-11 1630 DL6AG         599 28     9A6TT         599 28    
QSO:  7000 CW 2021-04-11 1630 DL6AG         599 28     IZ4JMA        599 28    
QSO:  7000 CW 2021-04-11 1630 DL6AG         599 28     RA4HBS        599 30    
QSO:  7000 CW 2021-04-11 1631 DL6AG         599 28     RA5G          599 29    
QSO:  7000 CW 2021-04-11 1631 DL6AG         599 28     IT9RZU        599 28    
QSO:  7000 CW 2021-04-11 1631 DL6AG         599 28     HB9BXE        599 28    
QSO:  7000 CW 2021-04-11 1632 DL6AG         599 28     RT2C          599 29    
QSO:  7000 CW 2021-04-11 1632 DL6AG         599 28     YO4NF         599 28    
QSO:  7000 CW 2021-04-11 1632 DL6AG         599 28     UA6CC         599 29    
QSO:  7000 CW 2021-04-11 1633 DL6AG         599 28     SE6N          599 18    
QSO:  7000 CW 2021-04-11 1633 DL6AG         599 28     G3RTU         599 27    
QSO:  7000 CW 2021-04-11 1634 DL6AG         599 28     UV2V          599 29    
QSO:  7000 CW 2021-04-11 1635 DL6AG         599 28     EU5C          599 29    
QSO:  7000 CW 2021-04-11 1637 DL6AG         599 28     EW8OM         599 29    
QSO:  7000 CW 2021-04-11 1637 DL6AG         599 28     9A3MA         599 28    
QSO:  7000 CW 2021-04-11 1637 DL6AG         599 28     ES3RF         599 29    
QSO:  7000 CW 2021-04-11 1638 DL6AG         599 28     IW5EDI        599 28    
QSO:  7000 CW 2021-04-11 1638 DL6AG         599 28     IW3IAU        599 28    
QSO:  7000 CW 2021-04-11 1639 DL6AG         599 28     UA6AKD        599 29    
QSO:  7000 CW 2021-04-11 1640 DL6AG         599 28     UA3QAM        599 29    
QSO:  7000 CW 2021-04-11 1640 DL6AG         599 28     YL2TD         599 29    
QSO:  7000 CW 2021-04-11 1641 DL6AG         599 28     R9FCY         599 30    
QSO:  7000 CW 2021-04-11 1643 DL6AG         599 28     R8MB/1        599 20    
QSO:  7000 CW 2021-04-11 1643 DL6AG         599 28     R7CT          599 29    
QSO:  7000 CW 2021-04-11 1643 DL6AG         599 28     SD6F          599 18    
QSO:  7000 CW 2021-04-11 1644 DL6AG         599 28     ON6FC         599 27    
QSO:  7000 CW 2021-04-11 1644 DL6AG         599 28     R4BZ          599 29    
QSO:  7000 CW 2021-04-11 1645 DL6AG         599 28     RA5AQ         599 29    
QSO:  7000 CW 2021-04-11 1645 DL6AG         599 28     SM2M          599 18    
QSO:  7000 CW 2021-04-11 1645 DL6AG         599 28     RT5P          599 29    
QSO:  7000 CW 2021-04-11 1646 DL6AG         599 28     MM9I          599 27    
QSO:  7000 CW 2021-04-11 1646 DL6AG         599 28     RA3NC         599 29    
QSO:  7000 CW 2021-04-11 1648 DL6AG         599 28     OK5MM         599 28    
QSO:  7000 CW 2021-04-11 1648 DL6AG         599 28     UA3LEO        599 29    
QSO:  7000 CW 2021-04-11 1648 DL6AG         599 28     YT2RX         599 28    
QSO:  7000 CW 2021-04-11 1649 DL6AG         599 28     R2GDG         599 29    
QSO:  7000 CW 2021-04-11 1649 DL6AG         599 28     R7AT          599 29    
QSO:  7000 CW 2021-04-11 1650 DL6AG         599 28     HA4FY         599 28    
QSO:  7000 CW 2021-04-11 1650 DL6AG         599 28     RN3S          599 29    
QSO:  7000 CW 2021-04-11 1650 DL6AG         599 28     EA4OR         599 37    
QSO:  7000 CW 2021-04-11 1651 DL6AG         599 28     UY2IG         599 29    
QSO:  7000 CW 2021-04-11 1651 DL6AG         599 28     IN3HUU        599 28    
QSO:  7000 CW 2021-04-11 1652 DL6AG         599 28     LY5AX         599 29    
QSO:  7000 CW 2021-04-11 1652 DL6AG         599 28     UA6GO         599 29    
QSO:  7000 CW 2021-04-11 1653 DL6AG         599 28     RM5F          599 29    
QSO:  7000 CW 2021-04-11 1653 DL6AG         599 28     PA3GDD        599 27    
QSO:  7000 CW 2021-04-11 1654 DL6AG         599 28     R6DJM         599 29    
QSO:  7000 CW 2021-04-11 1655 DL6AG         599 28     RO9A          599 30    
QSO:  7000 CW 2021-04-11 1655 DL6AG         599 28     RA3DSV        599 29    
QSO:  7000 CW 2021-04-11 1656 DL6AG         599 28     RM3TO         599 29    
QSO:  7000 CW 2021-04-11 1656 DL6AG         599 28     R7RF          599 29    
QSO:  7000 CW 2021-04-11 1657 DL6AG         599 28     YL7X          599 29    
QSO:  7000 CW 2021-04-11 1657 DL6AG         599 28     DF5EG         599 28    
QSO:  7000 CW 2021-04-11 1658 DL6AG         599 28     RA3XCZ        599 29    
QSO:  7000 CW 2021-04-11 1658 DL6AG         599 28     RW3RN         599 29    
QSO:  7000 CW 2021-04-11 1659 DL6AG         599 28     LY8A          599 29    
QSO:  7000 CW 2021-04-11 1659 DL6AG         599 28     4Z5ML         599 39    
QSO:  7000 CW 2021-04-11 1659 DL6AG         599 28     EW4R          599 29    
QSO:  7000 CW 2021-04-11 1700 DL6AG         599 28     R3OM          599 29    
QSO:  7021 CW 2021-04-11 1700 DL6AG         599 14     UT4LW         599 29    
QSO:  7000 CW 2021-04-11 1701 DL6AG         599 28     R3VL          599 29    
QSO:  7000 CW 2021-04-11 1703 DL6AG         599 28     SP4TKR        599 28    
QSO:  7000 CW 2021-04-11 1703 DL6AG         599 28     RN4SC         599 29    
QSO:  7000 CW 2021-04-11 1704 DL6AG         599 28     S53V          599 28    
QSO:  7000 CW 2021-04-11 1704 DL6AG         599 28     F5LWF         599 27    
QSO:  7000 CW 2021-04-11 1705 DL6AG         599 28     4O4T          599 28    
QSO:  7000 CW 2021-04-11 1705 DL6AG         599 28     UA4AGT        599 29    
QSO:  7000 CW 2021-04-11 1706 DL6AG         599 28     UR4MF         599 29    
QSO:  7000 CW 2021-04-11 1707 DL6AG         599 28     RK3DK         599 29    
QSO:  7000 CW 2021-04-11 1708 DL6AG         599 28     RX9AF         599 30    
QSO:  7000 CW 2021-04-11 1739 DL6AG         599 28     R8OM          599 31    
QSO:  7000 CW 2021-04-11 1741 DL6AG         599 28     UN7LAN        599 30    
QSO:  7000 CW 2021-04-11 1743 DL6AG         599 28     RW3AI         599 29    
QSO:  7000 CW 2021-04-11 1744 DL6AG         599 28     R8CT          599 30    
QSO:  7000 CW 2021-04-11 1746 DL6AG         599 28     R3LB          599 29    
QSO:  7000 CW 2021-04-11 1747 DL6AG         599 28     UC8U          599 31    
QSO:  7000 CW 2021-04-11 1747 DL6AG         599 28     UN9L          599 30    
QSO:  7000 CW 2021-04-11 1748 DL6AG         599 28     RW0BG/3       599 29    
QSO:  7000 CW 2021-04-11 1752 DL6AG         599 28     YU51ANO       599 28    
QSO:  7000 CW 2021-04-11 1755 DL6AG         599 28     R4MA          599 29    
QSO:  7000 CW 2021-04-11 1755 DL6AG         599 28     IZ4ZZB        599 28    
QSO:  7000 CW 2021-04-11 1756 DL6AG         599 28     UA9CTT        599 30    
QSO:  7000 CW 2021-04-11 1756 DL6AG         599 28     UG5F          599 29    
QSO:  7000 CW 2021-04-11 1758 DL6AG         599 28     RV3DBK        599 29    
QSO:  7000 CW 2021-04-11 1800 DL6AG         599 28     YO8DOH        599 28    
QSO:  7000 CW 2021-04-11 1851 DL6AG         599 28     LZ1MC         599 28    
QSO:  7000 CW 2021-04-11 1852 DL6AG         599 28     LZ1QN         599 28    
QSO:  7000 CW 2021-04-11 1852 DL6AG         599 28     G0MFR         599 27    
QSO:  7000 CW 2021-04-11 1852 DL6AG         599 28     UA3RFT        599 29    
QSO:  7000 CW 2021-04-11 1853 DL6AG         599 28     UA1NDX        599 19    
QSO:  7000 CW 2021-04-11 1853 DL6AG         599 28     YO4TL         599 28    
QSO:  7000 CW 2021-04-11 1854 DL6AG         599 28     F4HYY         599 27    
QSO:  7000 CW 2021-04-11 1854 DL6AG         599 28     DK2FG         599 28    
QSO:  7000 CW 2021-04-11 1855 DL6AG         599 28     R6BT          599 29    
QSO:  7000 CW 2021-04-11 1855 DL6AG         599 28     G3WBB         599 27    
QSO:  7000 CW 2021-04-11 1856 DL6AG         599 28     HA9TA         599 28    
QSO:  7000 CW 2021-04-11 1857 DL6AG         599 28     UA4FCO        599 29    
QSO:  7000 CW 2021-04-11 1858 DL6AG         599 28     LZ5R          599 28    
QSO:  7000 CW 2021-04-11 1858 DL6AG         599 28     UN7CAW        599 30    
QSO:  7000 CW 2021-04-11 1859 DL6AG         599 28     LY4BF         599 29    
QSO:  7000 CW 2021-04-11 1900 DL6AG         599 28     LY2F          599 29    
QSO:  7000 CW 2021-04-11 1900 DL6AG         599 28     ON7XN         599 27    
QSO:  7000 CW 2021-04-11 1900 DL6AG         599 28     IZ8JFL        599 28    
