START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: OH2KW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: OH2KW
QSO:  3522 CW 2021-04-10 2101 OH2KW         599 18     HA5OM         599 28    
QSO:  3523 CW 2021-04-10 2103 OH2KW         599 18     RT9L          599 30    
QSO:  3522 CW 2021-04-10 2103 OH2KW         599 18     RT7C          599 29    
QSO:  3522 CW 2021-04-10 2104 OH2KW         599 18     OK4RQ         599 28    
QSO:  3522 CW 2021-04-10 2104 OH2KW         599 18     RA3NC         599 29    
QSO:  3522 CW 2021-04-10 2105 OH2KW         599 18     M1X           599 27    
QSO:  3522 CW 2021-04-10 2108 OH2KW         599 18     UT2UB         599 29    
QSO:  3522 CW 2021-04-10 2109 OH2KW         599 18     RW5CW         599 29    
QSO:  3522 CW 2021-04-10 2109 OH2KW         599 18     UA4AGT        599 29    
QSO:  3521 CW 2021-04-10 2110 OH2KW         599 18     RX9AF         599 30    
QSO:  3532 CW 2021-04-10 2111 OH2KW         599 18     R8CT          599 30    
QSO:  3521 CW 2021-04-10 2112 OH2KW         599 18     RK9CYA        599 30    
QSO:  3542 CW 2021-04-10 2112 OH2KW         599 18     EW8DX         599 29    
QSO:  3522 CW 2021-04-10 2113 OH2KW         599 18     UW1M          599 29    
QSO:  3522 CW 2021-04-10 2113 OH2KW         599 18     RW0A          599 32    
QSO:  3522 CW 2021-04-10 2114 OH2KW         599 18     YT1WA         599 28    
QSO:  3522 CW 2021-04-10 2114 OH2KW         599 18     UZ1U          599 29    
QSO:  3522 CW 2021-04-10 2115 OH2KW         599 18     RO7C          599 29    
QSO:  3522 CW 2021-04-10 2117 OH2KW         599 18     R2AA          599 29    
QSO:  3522 CW 2021-04-10 2118 OH2KW         599 18     RA6FUZ        599 29    
QSO:  3522 CW 2021-04-10 2119 OH2KW         599 18     PA5KT         599 27    
QSO:  3522 CW 2021-04-10 2119 OH2KW         599 18     YT4T          599 28    
QSO:  3522 CW 2021-04-10 2120 OH2KW         599 18     OK2TJ         599 28    
QSO:  3522 CW 2021-04-10 2120 OH2KW         599 18     RM5F          599 29    
QSO:  3522 CW 2021-04-10 2121 OH2KW         599 18     SK5AA         599 18    
QSO:  3522 CW 2021-04-10 2121 OH2KW         599 18     SN7O          599 28    
QSO:  3522 CW 2021-04-10 2121 OH2KW         599 18     OK1HEH        599 28    
QSO:  3522 CW 2021-04-10 2122 OH2KW         599 18     R5FQ          599 29    
QSO:  3522 CW 2021-04-10 2124 OH2KW         599 18     RM9X          599 20    
