START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: YO4DG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: YO4DG
QSO:  3517 CW 2021-04-11 0408 YO4DG         599 28     HG6O          599 28    
QSO:  3516 CW 2021-04-11 0409 YO4DG         599 28     OM8CW         599 28    
QSO:  3514 CW 2021-04-11 0410 YO4DG         599 28     LY2MM         599 29    
QSO:  3520 CW 2021-04-11 0411 YO4DG         599 28     YL7X          599 29    
QSO:  3521 CW 2021-04-11 0411 YO4DG         599 28     9A3B          599 28    
QSO:  3521 CW 2021-04-11 0412 YO4DG         599 28     OL8R          599 28    
QSO:  3525 CW 2021-04-11 0414 YO4DG         599 28     LZ1QZ         599 28    
QSO:  3528 CW 2021-04-11 0415 YO4DG         599 28     OK2SG         599 28    
QSO:  3531 CW 2021-04-11 0416 YO4DG         599 28     YU5T          599 28    
QSO:  3533 CW 2021-04-11 0417 YO4DG         599 28     HB9BXE        599 28    
QSO:  3533 CW 2021-04-11 0418 YO4DG         599 28     SP9RQH        599 28    
QSO:  3533 CW 2021-04-11 0418 YO4DG         599 28     OK1DOL        599 28    
QSO:  3533 CW 2021-04-11 0419 YO4DG         599 28     OE5TXF        599 28    
QSO:  3533 CW 2021-04-11 0420 YO4DG         599 28     SN7O          599 28    
QSO:  3533 CW 2021-04-11 0421 YO4DG         599 28     UA6Y          599 29    
QSO:  3519 CW 2021-04-11 0428 YO4DG         599 28     F5IN          599 27    
QSO:  3518 CW 2021-04-11 0429 YO4DG         599 28     YT1WA         599 28    
QSO:  3515 CW 2021-04-11 0430 YO4DG         599 28     LZ5R          599 28    
QSO:  3517 CW 2021-04-11 0431 YO4DG         599 28     RT2F          599 29    
QSO:  3524 CW 2021-04-11 0432 YO4DG         599 28     OK1DOL        599 28    
QSO:  3525 CW 2021-04-11 0434 YO4DG         599 28     YO4AAC        599 28    
QSO:  3525 CW 2021-04-11 0434 YO4DG         599 28     SV1AJO        599 28    
QSO:  3525 CW 2021-04-11 0436 YO4DG         599 28     HA5OM         599 28    
QSO:  3525 CW 2021-04-11 0438 YO4DG         599 28     YO3GCL        599 28    
QSO:  3525 CW 2021-04-11 0440 YO4DG         599 28     OK5MM         599 28    
QSO:  7008 CW 2021-04-11 0448 YO4DG         599 28     SP1C          599 28    
