START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RT2C
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: RY3D, RV3FF, RK3TD
QSO:  7008 CW 2021-04-11 0404 RT2C          599 29     PJ2/WI9WI     599 11    
QSO:  7009 CW 2021-04-11 0405 RT2C          599 29     SO3O          599 28    
QSO:  7011 CW 2021-04-11 0407 RT2C          599 29     UT1QQ         599 29    
QSO:  7011 CW 2021-04-11 0407 RT2C          599 29     RA9DZ         599 30    
QSO:  7012 CW 2021-04-11 0408 RT2C          599 29     VE3NNT        599 04    
QSO:  7012 CW 2021-04-11 0410 RT2C          599 29     RT7C          599 29    
QSO:  7013 CW 2021-04-11 0410 RT2C          599 29     LZ5R          599 28    
QSO:  7015 CW 2021-04-11 0411 RT2C          599 29     OL8R          599 28    
QSO:  7017 CW 2021-04-11 0411 RT2C          599 29     IZ4ZZB        599 28    
QSO:  7019 CW 2021-04-11 0413 RT2C          599 29     LY2A          599 29    
QSO:  7020 CW 2021-04-11 0413 RT2C          599 29     P3X           599 39    
QSO:  7020 CW 2021-04-11 0414 RT2C          599 29     TA2SE/3       599 39    
QSO:  7020 CW 2021-04-11 0415 RT2C          599 29     SE5E          599 18    
QSO:  7021 CW 2021-04-11 0415 RT2C          599 29     YT1A          599 28    
QSO:  7022 CW 2021-04-11 0415 RT2C          599 29     RC6U          599 29    
QSO:  7023 CW 2021-04-11 0417 RT2C          599 29     UR7QC         599 29    
QSO:  7024 CW 2021-04-11 0418 RT2C          599 29     UA6AKD        599 29    
QSO:  7024 CW 2021-04-11 0418 RT2C          599 29     SM5IMO        599 18    
QSO:  7027 CW 2021-04-11 0419 RT2C          599 29     SP4JWR        599 28    
QSO:  7028 CW 2021-04-11 0419 RT2C          599 29     R7MM          599 29    
QSO:  7029 CW 2021-04-11 0420 RT2C          599 29     RA7A          599 29    
QSO:  7031 CW 2021-04-11 0421 RT2C          599 29     SP2FAP        599 28    
QSO:  7032 CW 2021-04-11 0421 RT2C          599 29     YQ6A          599 28    
QSO:  7032 CW 2021-04-11 0422 RT2C          599 29     HA6NL         599 28    
QSO:  7033 CW 2021-04-11 0422 RT2C          599 29     YL2TD         599 29    
QSO:  7034 CW 2021-04-11 0423 RT2C          599 29     RL4A          599 29    
QSO:  7023 CW 2021-04-11 0424 RT2C          599 29     RQ9F          599 30    
QSO:  7023 CW 2021-04-11 0424 RT2C          599 29     UW1M          599 29    
QSO:  7023 CW 2021-04-11 0424 RT2C          599 29     RK9CYA        599 30    
QSO:  7023 CW 2021-04-11 0425 RT2C          599 29     SN7O          599 28    
QSO:  7023 CW 2021-04-11 0425 RT2C          599 29     OM3YCA        599 28    
QSO:  7023 CW 2021-04-11 0425 RT2C          599 29     K3ZO          599 08    
QSO:  7023 CW 2021-04-11 0425 RT2C          599 29     RO9A          599 30    
QSO:  7023 CW 2021-04-11 0426 RT2C          599 29     YP5A          599 28    
QSO:  7023 CW 2021-04-11 0426 RT2C          599 29     RM7F          599 29    
QSO:  7023 CW 2021-04-11 0427 RT2C          599 29     I6FDJ         599 28    
QSO:  7023 CW 2021-04-11 0427 RT2C          599 29     RX9AF         599 30    
QSO:  7023 CW 2021-04-11 0427 RT2C          599 29     OK2BOB        599 28    
QSO:  7023 CW 2021-04-11 0428 RT2C          599 29     R7AT          599 29    
QSO:  7023 CW 2021-04-11 0428 RT2C          599 29     SP1C          599 28    
QSO:  7023 CW 2021-04-11 0428 RT2C          599 29     UG4A          599 29    
QSO:  7023 CW 2021-04-11 0429 RT2C          599 29     LZ3R          599 28    
QSO:  7023 CW 2021-04-11 0429 RT2C          599 29     UT4LW         599 29    
QSO:  7023 CW 2021-04-11 0430 RT2C          599 29     UP5B          599 30    
QSO:  7023 CW 2021-04-11 0431 RT2C          599 29     UT2UB         599 29    
QSO:  7023 CW 2021-04-11 0431 RT2C          599 29     RM5F          599 29    
QSO:  7017 CW 2021-04-11 0432 RT2C          599 29     UA9XX         599 20    
QSO:  7017 CW 2021-04-11 0439 RT2C          599 29     UT5IA         599 29    
QSO:  7017 CW 2021-04-11 0440 RT2C          599 29     RD9CX         599 30    
QSO:  7017 CW 2021-04-11 0440 RT2C          599 29     HA9TA         599 28    
QSO:  7017 CW 2021-04-11 0440 RT2C          599 29     RK6XWB        599 29    
QSO:  7017 CW 2021-04-11 0441 RT2C          599 29     UA6CC         599 29    
