START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: YQ8E
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: YQ8E
QSO: 14016 CW 2025-04-12 1203 YQ8E          599 28     UG4L          599 29    
QSO: 14016 CW 2025-04-12 1204 YQ8E          599 28     RD1T          599 29    
QSO: 14016 CW 2025-04-12 1204 YQ8E          599 28     UG3A          599 29    
QSO: 14016 CW 2025-04-12 1205 YQ8E          599 28     DL2NBY        599 28    
QSO: 14016 CW 2025-04-12 1205 YQ8E          599 28     ON6WP         599 27    
QSO: 14016 CW 2025-04-12 1206 YQ8E          599 28     IU4JNR        599 28    
QSO: 14016 CW 2025-04-12 1207 YQ8E          599 28     RA3DGH        599 29    
QSO: 14016 CW 2025-04-12 1207 YQ8E          599 28     RA1M          599 29    
QSO: 14016 CW 2025-04-12 1207 YQ8E          599 28     UA7G          599 29    
QSO: 14016 CW 2025-04-12 1208 YQ8E          599 28     RA3FD         599 29    
QSO: 14016 CW 2025-04-12 1208 YQ8E          599 28     RK4NB         599 29    
QSO: 14016 CW 2025-04-12 1208 YQ8E          599 28     RK7X          599 29    
QSO: 14016 CW 2025-04-12 1209 YQ8E          599 28     R1NW          599 19    
QSO: 14016 CW 2025-04-12 1209 YQ8E          599 28     RA5CC         599 29    
QSO: 14016 CW 2025-04-12 1210 YQ8E          599 28     RN4SC         599 29    
QSO: 14016 CW 2025-04-12 1210 YQ8E          599 28     R4PH          599 30    
QSO: 14016 CW 2025-04-12 1210 YQ8E          599 28     UA4FDL        599 29    
QSO: 14016 CW 2025-04-12 1211 YQ8E          599 28     UA4HEZ        599 30    
QSO: 14016 CW 2025-04-12 1211 YQ8E          599 28     RA9SN         599 30    
QSO: 14016 CW 2025-04-12 1212 YQ8E          599 28     RW4HFH        599 30    
QSO: 14016 CW 2025-04-12 1212 YQ8E          599 28     UC7A          599 29    
QSO: 14016 CW 2025-04-12 1213 YQ8E          599 28     RC2O          599 29    
QSO: 14016 CW 2025-04-12 1213 YQ8E          599 28     UB8A          599 30    
QSO: 14016 CW 2025-04-12 1213 YQ8E          599 28     RZ1A          599 29    
QSO: 14016 CW 2025-04-12 1214 YQ8E          599 28     RM1C          599 29    
QSO: 14016 CW 2025-04-12 1214 YQ8E          599 28     DL9ZP         599 28    
QSO: 14016 CW 2025-04-12 1214 YQ8E          599 28     RN3N          599 29    
QSO: 14016 CW 2025-04-12 1215 YQ8E          599 28     UA6YH         599 29    
QSO: 14016 CW 2025-04-12 1215 YQ8E          599 28     UA9CDC        599 30    
QSO: 14016 CW 2025-04-12 1216 YQ8E          599 28     IZ5HQB        599 28    
QSO: 14016 CW 2025-04-12 1216 YQ8E          599 28     R0RG          599 31    
QSO: 14023 CW 2025-04-12 1218 YQ8E          599 28     R4YT          599 29    
QSO: 14023 CW 2025-04-12 1219 YQ8E          599 28     RA9MX         599 30    
QSO: 14023 CW 2025-04-12 1219 YQ8E          599 28     RW3AI         599 29    
QSO: 14023 CW 2025-04-12 1219 YQ8E          599 28     R5FQ          599 29    
QSO: 14023 CW 2025-04-12 1220 YQ8E          599 28     R4RD          599 29    
QSO: 14023 CW 2025-04-12 1221 YQ8E          599 28     RC3KC         599 29    
QSO: 14023 CW 2025-04-12 1221 YQ8E          599 28     R4WR          599 30    
QSO: 14023 CW 2025-04-12 1222 YQ8E          599 28     IK0PXD        599 28    
QSO: 14023 CW 2025-04-12 1222 YQ8E          599 28     R2AX          599 29    
QSO: 14023 CW 2025-04-12 1223 YQ8E          599 28     UN7LV         599 30    
QSO: 14023 CW 2025-04-12 1224 YQ8E          599 28     RA3DSV        599 29    
QSO: 14023 CW 2025-04-12 1224 YQ8E          599 28     RN4HAB        599 30    
QSO: 14023 CW 2025-04-12 1225 YQ8E          599 28     RM2R          599 29    
QSO: 14023 CW 2025-04-12 1225 YQ8E          599 28     RX3VF         599 29    
QSO: 14023 CW 2025-04-12 1226 YQ8E          599 28     RX9WN         599 30    
QSO: 14023 CW 2025-04-12 1227 YQ8E          599 28     R4DU          599 29    
QSO: 14023 CW 2025-04-12 1227 YQ8E          599 28     R9XS          599 20    
QSO: 14023 CW 2025-04-12 1228 YQ8E          599 28     R9JAP         599 20    
QSO: 14023 CW 2025-04-12 1229 YQ8E          599 28     RW9AV         599 21    
QSO: 14023 CW 2025-04-12 1230 YQ8E          599 28     RT3G          599 29    
QSO: 14023 CW 2025-04-12 1231 YQ8E          599 28     R9CW          599 30    
QSO: 14023 CW 2025-04-12 1231 YQ8E          599 28     RA8AO         599 30    
QSO: 14023 CW 2025-04-12 1232 YQ8E          599 28     UA9XL         599 20    
QSO: 14023 CW 2025-04-12 1232 YQ8E          599 28     R6DM          599 29    
QSO: 14023 CW 2025-04-12 1233 YQ8E          599 28     RA3AN         599 29    
QSO: 14023 CW 2025-04-12 1233 YQ8E          599 28     RW0A          599 SA    
QSO: 14031 CW 2025-04-12 1238 YQ8E          599 28     IK4RVY        599 28    
QSO: 14031 CW 2025-04-12 1238 YQ8E          599 28     RV9CVA        599 30    
QSO: 14031 CW 2025-04-12 1239 YQ8E          599 28     RV6HV         599 29    
QSO: 14031 CW 2025-04-12 1239 YQ8E          599 28     UA4FER        599 29    
QSO: 14031 CW 2025-04-12 1241 YQ8E          599 28     UA9JNT        599 21    
QSO: 14031 CW 2025-04-12 1241 YQ8E          599 28     UA3MIF        599 29    
QSO: 14031 CW 2025-04-12 1242 YQ8E          599 28     RA4CL         599 29    
QSO: 14031 CW 2025-04-12 1242 YQ8E          599 28     R6YY          599 29    
QSO: 14031 CW 2025-04-12 1243 YQ8E          599 28     DF4UM         599 28    
QSO: 28019 CW 2025-04-12 1245 YQ8E          599 28     EA1X          599 37    
QSO: 28025 CW 2025-04-12 1247 YQ8E          599 28     CT1BOH        599 37    
QSO: 21012 CW 2025-04-12 1248 YQ8E          599 28     EA1X          599 37    
QSO: 21007 CW 2025-04-12 1252 YQ8E          599 28     UN5G          599 31    
QSO: 21025 CW 2025-04-12 1255 YQ8E          599 28     UA0D          599 33    
QSO: 14025 CW 2025-04-12 1300 YQ8E          599 28     RN9U          599 31    
QSO: 14025 CW 2025-04-12 1300 YQ8E          599 28     RG8U          599 31    
QSO: 14025 CW 2025-04-12 1301 YQ8E          599 28     UC4P          599 29    
QSO: 14025 CW 2025-04-12 1302 YQ8E          599 28     UA9AT         599 30    
