START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: IK0HBN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: IK0HBN
QSO: 21008 CW 2025-04-12 1219 IK0HBN        599 28     R8TT          599 AU    
QSO: 21018 CW 2025-04-12 1223 IK0HBN        599 28     RC9J          599 21    
QSO: 21018 CW 2025-04-12 1224 IK0HBN        599 28     EU8U          599 29    
QSO: 21016 CW 2025-04-12 1227 IK0HBN        599 28     RW0A          599 SA    
QSO: 21015 CW 2025-04-12 1227 IK0HBN        599 28     R9SS          599 30    
QSO: 21013 CW 2025-04-12 1229 IK0HBN        599 28     RT7C          599 29    
QSO: 21012 CW 2025-04-12 1230 IK0HBN        599 28     EA1X          599 37    
QSO: 21013 CW 2025-04-12 1230 IK0HBN        599 28     RU4PU         599 29    
QSO: 21011 CW 2025-04-12 1232 IK0HBN        599 28     RX9CC         599 20    
QSO: 21007 CW 2025-04-12 1232 IK0HBN        599 28     UN5G          599 31    
QSO: 21014 CW 2025-04-12 1233 IK0HBN        599 28     RC9T          599 30    
QSO: 21017 CW 2025-04-12 1234 IK0HBN        599 28     RA3BQ         599 29    
QSO: 21017 CW 2025-04-12 1240 IK0HBN        599 28     UA9BA         599 30    
QSO: 21018 CW 2025-04-12 1241 IK0HBN        599 28     RN4AO         599 29    
QSO: 21019 CW 2025-04-12 1241 IK0HBN        599 28     RC6U          599 29    
QSO: 21021 CW 2025-04-12 1242 IK0HBN        599 28     R9MM          599 30    
QSO: 21022 CW 2025-04-12 1244 IK0HBN        599 28     RT3F          599 CP    
QSO: 21022 CW 2025-04-12 1245 IK0HBN        599 28     RM8L          599 30    
QSO: 21024 CW 2025-04-12 1245 IK0HBN        599 28     UN3M          599 30    
QSO: 21030 CW 2025-04-12 1247 IK0HBN        599 28     UA6AK         599 29    
QSO: 21000 CW 2025-04-12 1248 IK0HBN        599 28     RA6MQ         599 29    
QSO: 21037 CW 2025-04-12 1251 IK0HBN        599 28     RW0AJ         599 32    
QSO: 21036 CW 2025-04-12 1257 IK0HBN        599 28     9N7AA         599 42    
QSO: 21035 CW 2025-04-12 1304 IK0HBN        599 28     RC0L          599 34    
QSO: 21034 CW 2025-04-12 1305 IK0HBN        599 28     K1ZZ          599 08    
QSO: 21037 CW 2025-04-12 1305 IK0HBN        599 28     R5AG          599 AL    
QSO: 21040 CW 2025-04-12 1307 IK0HBN        599 28     IK4ZHH        599 28    
QSO: 21038 CW 2025-04-12 1307 IK0HBN        599 28     IV3SKB        599 28    
QSO: 21011 CW 2025-04-12 1309 IK0HBN        599 28     EA7BEZ        599 37    
QSO: 21015 CW 2025-04-12 1310 IK0HBN        599 28     R4YT          599 29    
QSO: 21015 CW 2025-04-12 1311 IK0HBN        599 28     EA4AOC        599 37    
QSO: 21021 CW 2025-04-12 1312 IK0HBN        599 28     PA3AAV        599 27    
QSO: 21029 CW 2025-04-12 1317 IK0HBN        599 28     RA1TU         599 29    
QSO: 21029 CW 2025-04-12 1317 IK0HBN        599 28     R3LA          599 RG    
QSO: 21029 CW 2025-04-12 1317 IK0HBN        599 28     SM6FPC        599 18    
QSO: 21029 CW 2025-04-12 1318 IK0HBN        599 28     R2AA          599 29    
QSO: 21029 CW 2025-04-12 1318 IK0HBN        599 28     OG7F          599 18    
QSO: 21029 CW 2025-04-12 1318 IK0HBN        599 28     RA5BF         599 29    
QSO: 21029 CW 2025-04-12 1319 IK0HBN        599 28     R6OF          599 29    
QSO: 21029 CW 2025-04-12 1320 IK0HBN        599 28     YL3NU         599 29    
QSO: 21034 CW 2025-04-12 1322 IK0HBN        599 28     YL2TD         599 29    
QSO: 21034 CW 2025-04-12 1323 IK0HBN        599 28     R6DM          599 29    
QSO: 21034 CW 2025-04-12 1323 IK0HBN        599 28     RA1M          599 29    
QSO: 21034 CW 2025-04-12 1323 IK0HBN        599 28     UA6Y          599 29    
QSO: 21034 CW 2025-04-12 1323 IK0HBN        599 28     R6KEE         599 29    
QSO: 21034 CW 2025-04-12 1324 IK0HBN        599 28     RW3DIA        599 29    
QSO: 21034 CW 2025-04-12 1324 IK0HBN        599 28     UC7A          599 29    
QSO: 21034 CW 2025-04-12 1324 IK0HBN        599 28     UA0D          599 33    
QSO: 21034 CW 2025-04-12 1325 IK0HBN        599 28     RC9YK         599 31    
QSO: 21034 CW 2025-04-12 1325 IK0HBN        599 28     UA3MIF        599 29    
QSO: 21034 CW 2025-04-12 1325 IK0HBN        599 28     R3ST          599 29    
QSO: 21034 CW 2025-04-12 1327 IK0HBN        599 28     UA4FCO        599 29    
QSO: 21034 CW 2025-04-12 1327 IK0HBN        599 28     UA6HFI        599 29    
QSO: 21034 CW 2025-04-12 1328 IK0HBN        599 28     RG5A          599 29    
QSO: 21034 CW 2025-04-12 1329 IK0HBN        599 28     UA3RBR        599 29    
QSO: 21034 CW 2025-04-12 1329 IK0HBN        599 28     R7KBB         599 29    
QSO: 21034 CW 2025-04-12 1330 IK0HBN        599 28     R1QE          599 29    
QSO: 21034 CW 2025-04-12 1330 IK0HBN        599 28     R4KO          599 29    
QSO: 21034 CW 2025-04-12 1331 IK0HBN        599 28     EW2ES         599 29    
QSO: 21000 CW 2025-04-12 1332 IK0HBN        599 28     R9XS          599 20    
QSO: 21034 CW 2025-04-12 1332 IK0HBN        599 28     RL3F          599 29    
QSO: 21034 CW 2025-04-12 1332 IK0HBN        599 28     KA1IS         599 08    
QSO: 21034 CW 2025-04-12 1333 IK0HBN        599 28     UA6LCN        599 29    
QSO: 21034 CW 2025-04-12 1333 IK0HBN        599 28     EV6Z          599 29    
QSO: 21034 CW 2025-04-12 1334 IK0HBN        599 28     UI3F          599 29    
QSO: 21034 CW 2025-04-12 1335 IK0HBN        599 28     R7AC          599 29    
QSO: 21034 CW 2025-04-12 1335 IK0HBN        599 28     RD1T          599 29    
QSO: 21034 CW 2025-04-12 1336 IK0HBN        599 28     RA4CL         599 29    
QSO: 21034 CW 2025-04-12 1336 IK0HBN        599 28     RA5G          599 29    
QSO: 21034 CW 2025-04-12 1336 IK0HBN        599 28     RA3XEV        599 29    
QSO: 21034 CW 2025-04-12 1337 IK0HBN        599 28     RA4HBS        599 30    
QSO: 21034 CW 2025-04-12 1337 IK0HBN        599 28     UG3A          599 29    
QSO: 21034 CW 2025-04-12 1338 IK0HBN        599 28     EA4HKF        599 37    
QSO: 21034 CW 2025-04-12 1339 IK0HBN        599 28     RW3VM         599 29    
QSO: 21022 CW 2025-04-12 1346 IK0HBN        599 28     EW8DX         599 29    
QSO: 21023 CW 2025-04-12 1347 IK0HBN        599 28     RK4W          599 30    
QSO: 21025 CW 2025-04-12 1347 IK0HBN        599 28     IK5MEP        599 28    
QSO: 21026 CW 2025-04-12 1348 IK0HBN        599 28     RK3LWA        599 29    
QSO: 21036 CW 2025-04-12 1413 IK0HBN        599 28     RM9X          599 20    
QSO: 21033 CW 2025-04-12 1426 IK0HBN        599 28     R7KX          599 29    
QSO: 21031 CW 2025-04-12 1426 IK0HBN        599 28     RG2X          599 RK    
QSO: 21020 CW 2025-04-12 1429 IK0HBN        599 28     UA4AGT        599 29    
QSO: 14007 CW 2025-04-12 1431 IK0HBN        599 28     UF5A          599 29    
QSO: 14009 CW 2025-04-12 1432 IK0HBN        599 28     RX9WN         599 30    
QSO: 14011 CW 2025-04-12 1435 IK0HBN        599 28     R8WB          599 30    
QSO: 14013 CW 2025-04-12 1436 IK0HBN        599 28     RU0A          599 32    
QSO: 14014 CW 2025-04-12 1438 IK0HBN        599 28     R8WF          599 30    
QSO: 14014 CW 2025-04-12 1439 IK0HBN        599 28     RX6FJ         599 29    
QSO: 14015 CW 2025-04-12 1440 IK0HBN        599 28     9A3YT         599 28    
QSO: 14016 CW 2025-04-12 1440 IK0HBN        599 28     R8CI          599 30    
QSO: 14017 CW 2025-04-12 1441 IK0HBN        599 28     HG5D          599 28    
QSO: 14019 CW 2025-04-12 1441 IK0HBN        599 28     RN6A          599 29    
QSO: 14019 CW 2025-04-12 1442 IK0HBN        599 28     RT3F          599 CP    
QSO: 14020 CW 2025-04-12 1443 IK0HBN        599 28     Z35M          599 28    
QSO: 14021 CW 2025-04-12 1444 IK0HBN        599 28     DL2NBY        599 28    
QSO: 14022 CW 2025-04-12 1444 IK0HBN        599 28     RC9J          599 21    
QSO: 14023 CW 2025-04-12 1445 IK0HBN        599 28     RW0A          599 SA    
QSO: 14023 CW 2025-04-12 1446 IK0HBN        599 28     R9LM          599 30    
QSO: 14025 CW 2025-04-12 1446 IK0HBN        599 28     RA3SI         599 29    
QSO: 14028 CW 2025-04-12 1448 IK0HBN        599 28     R3LA          599 RG    
QSO: 14030 CW 2025-04-12 1449 IK0HBN        599 28     PA3ARM        599 27    
QSO: 14030 CW 2025-04-12 1449 IK0HBN        599 28     F5IN          599 27    
QSO: 14030 CW 2025-04-12 1450 IK0HBN        599 28     RA7R          599 29    
QSO: 14034 CW 2025-04-12 1454 IK0HBN        599 28     R2VA          599 PC    
QSO: 14035 CW 2025-04-12 1454 IK0HBN        599 28     PA3AAV        599 27    
QSO: 14036 CW 2025-04-12 1455 IK0HBN        599 28     DL2VK         599 28    
QSO: 14037 CW 2025-04-12 1456 IK0HBN        599 28     IU0ITX        599 28    
QSO: 14036 CW 2025-04-12 1458 IK0HBN        599 28     R9GM          599 29    
QSO: 14040 CW 2025-04-12 1459 IK0HBN        599 28     EA5ITT        599 37    
QSO: 14044 CW 2025-04-12 1500 IK0HBN        599 28     UA9PM         599 31    
QSO: 14045 CW 2025-04-12 1500 IK0HBN        599 28     DL9ZP         599 28    
QSO: 14049 CW 2025-04-12 1501 IK0HBN        599 28     R9JAP         599 20    
QSO: 14049 CW 2025-04-12 1502 IK0HBN        599 28     RT4D          599 MP    
QSO: 14039 CW 2025-04-12 1504 IK0HBN        599 28     OG7F          599 18    
QSO: 14039 CW 2025-04-12 1504 IK0HBN        599 28     RM1C          599 29    
QSO: 14039 CW 2025-04-12 1504 IK0HBN        599 28     OK8KM         599 28    
QSO: 14039 CW 2025-04-12 1505 IK0HBN        599 28     RZ9A          599 30    
QSO: 14039 CW 2025-04-12 1505 IK0HBN        599 28     G4ETS         599 27    
QSO: 14039 CW 2025-04-12 1505 IK0HBN        599 28     RA3DS         599 29    
QSO: 14039 CW 2025-04-12 1506 IK0HBN        599 28     OK1MDK        599 28    
QSO: 14039 CW 2025-04-12 1506 IK0HBN        599 28     UA3XFO        599 29    
QSO: 14039 CW 2025-04-12 1507 IK0HBN        599 28     Z35W          599 28    
QSO: 14039 CW 2025-04-12 1508 IK0HBN        599 28     UA4CC         599 29    
QSO: 14039 CW 2025-04-12 1508 IK0HBN        599 28     EB5A          599 37    
QSO: 14039 CW 2025-04-12 1509 IK0HBN        599 28     UA9LAO        599 30    
QSO: 14039 CW 2025-04-12 1509 IK0HBN        599 28     UA0SRQ        599 32    
QSO: 14039 CW 2025-04-12 1510 IK0HBN        599 28     RD7KW         599 29    
QSO: 14039 CW 2025-04-12 1511 IK0HBN        599 28     PA7LV         599 27    
QSO: 14039 CW 2025-04-12 1511 IK0HBN        599 28     R9CW          599 30    
QSO: 14039 CW 2025-04-12 1512 IK0HBN        599 28     UA9AT         599 30    
QSO: 14039 CW 2025-04-12 1513 IK0HBN        599 28     RK3TT         599 29    
QSO: 14039 CW 2025-04-12 1514 IK0HBN        599 28     SV1AJO        599 28    
QSO: 14039 CW 2025-04-12 1514 IK0HBN        599 28     PA1BBO        599 27    
QSO: 14039 CW 2025-04-12 1515 IK0HBN        599 28     UI8F          599 30    
QSO: 14039 CW 2025-04-12 1515 IK0HBN        599 28     EU2M          599 29    
QSO: 14039 CW 2025-04-12 1515 IK0HBN        599 28     DF3TE         599 28    
QSO: 14039 CW 2025-04-12 1516 IK0HBN        599 28     DH1PAL        599 28    
QSO: 14039 CW 2025-04-12 1517 IK0HBN        599 28     DL7VKG        599 28    
QSO: 14039 CW 2025-04-12 1518 IK0HBN        599 28     UA9CDC        599 30    
QSO: 14039 CW 2025-04-12 1518 IK0HBN        599 28     R7KBB         599 29    
QSO: 14039 CW 2025-04-12 1519 IK0HBN        599 28     RN4SC         599 29    
QSO: 14039 CW 2025-04-12 1520 IK0HBN        599 28     R9XS          599 20    
QSO: 14039 CW 2025-04-12 1520 IK0HBN        599 28     LZ2MP         599 28    
QSO: 14039 CW 2025-04-12 1520 IK0HBN        599 28     EW8DX         599 29    
QSO: 14039 CW 2025-04-12 1521 IK0HBN        599 28     DL2OM         599 28    
QSO: 14039 CW 2025-04-12 1522 IK0HBN        599 28     RK3P          599 29    
QSO: 14039 CW 2025-04-12 1522 IK0HBN        599 28     PC4H          599 27    
QSO: 14039 CW 2025-04-12 1522 IK0HBN        599 28     UG4L          599 29    
QSO: 14039 CW 2025-04-12 1523 IK0HBN        599 28     EU1ST         599 29    
QSO: 14039 CW 2025-04-12 1524 IK0HBN        599 28     RW1CX         599 29    
QSO: 14010 CW 2025-04-12 1527 IK0HBN        599 28     KH0W          599 64    
QSO: 14012 CW 2025-04-12 1528 IK0HBN        599 28     EU8U          599 29    
QSO: 14014 CW 2025-04-12 1529 IK0HBN        599 28     LZ2VP         599 28    
QSO: 14015 CW 2025-04-12 1531 IK0HBN        599 28     RK4FM         599 29    
QSO: 14017 CW 2025-04-12 1532 IK0HBN        599 28     EA5OH         599 37    
QSO: 14017 CW 2025-04-12 1532 IK0HBN        599 28     YT1A          599 28    
QSO: 14019 CW 2025-04-12 1533 IK0HBN        599 28     R8LA          599 30    
QSO: 14020 CW 2025-04-12 1533 IK0HBN        599 28     RK4W          599 30    
QSO: 14021 CW 2025-04-12 1534 IK0HBN        599 28     DL5YM         599 28    
QSO: 14027 CW 2025-04-12 1535 IK0HBN        599 28     EA4AOC        599 37    
QSO: 14032 CW 2025-04-12 1536 IK0HBN        599 28     RA9DZ         599 30    
QSO: 14033 CW 2025-04-12 1536 IK0HBN        599 28     YU2M          599 28    
QSO: 14034 CW 2025-04-12 1538 IK0HBN        599 28     SQ9IWA        599 28    
QSO: 14037 CW 2025-04-12 1538 IK0HBN        599 28     F6AUS         599 27    
QSO: 14043 CW 2025-04-12 1540 IK0HBN        599 28     RD0A          599 32    
QSO: 14047 CW 2025-04-12 1541 IK0HBN        599 28     R1CI          599 29    
QSO: 14025 CW 2025-04-12 1543 IK0HBN        599 28     UA4HEZ        599 30    
QSO: 14025 CW 2025-04-12 1544 IK0HBN        599 28     DL2DRU        599 28    
QSO: 14025 CW 2025-04-12 1544 IK0HBN        599 28     DL4ME         599 28    
QSO: 14025 CW 2025-04-12 1545 IK0HBN        599 28     RC2O          599 29    
QSO: 14025 CW 2025-04-12 1545 IK0HBN        599 28     RA0LQ         599 34    
QSO: 14025 CW 2025-04-12 1545 IK0HBN        599 28     F5TYY         599 27    
QSO: 14025 CW 2025-04-12 1547 IK0HBN        599 28     UP4L          599 30    
QSO: 14025 CW 2025-04-12 1547 IK0HBN        599 28     R6DM          599 29    
QSO: 14025 CW 2025-04-12 1548 IK0HBN        599 28     M7RDV         599 27    
QSO: 14025 CW 2025-04-12 1548 IK0HBN        599 28     YL3NU         599 29    
QSO: 14025 CW 2025-04-12 1549 IK0HBN        599 28     R2EG          599 29    
QSO: 14025 CW 2025-04-12 1550 IK0HBN        599 28     R4FDH         599 29    
QSO: 14025 CW 2025-04-12 1550 IK0HBN        599 28     RA3YDA        599 29    
QSO: 14025 CW 2025-04-12 1551 IK0HBN        599 28     LZ2VP         599 28    
QSO: 14025 CW 2025-04-12 1552 IK0HBN        599 28     RA3VE         599 29    
QSO: 14025 CW 2025-04-12 1552 IK0HBN        599 28     UA4PBT        599 29    
QSO: 14025 CW 2025-04-12 1552 IK0HBN        599 28     R2BP          599 29    
QSO: 14025 CW 2025-04-12 1553 IK0HBN        599 28     YO5BDL        599 28    
QSO: 14025 CW 2025-04-12 1553 IK0HBN        599 28     UA7G          599 29    
QSO: 14025 CW 2025-04-12 1554 IK0HBN        599 28     EA3NO         599 37    
QSO: 14025 CW 2025-04-12 1554 IK0HBN        599 28     R3RK          599 29    
QSO: 14025 CW 2025-04-12 1555 IK0HBN        599 28     RA2FO         599 29    
QSO: 14025 CW 2025-04-12 1555 IK0HBN        599 28     DL1DBR        599 28    
QSO: 14025 CW 2025-04-12 1556 IK0HBN        599 28     R2FZ          599 29    
QSO: 14025 CW 2025-04-12 1557 IK0HBN        599 28     UN7CAW        599 30    
QSO: 14025 CW 2025-04-12 1558 IK0HBN        599 28     UN7FW         599 31    
QSO: 14025 CW 2025-04-12 1559 IK0HBN        599 28     RL9L          599 30    
QSO: 14025 CW 2025-04-12 1559 IK0HBN        599 28     RV3DEP        599 29    
QSO: 14025 CW 2025-04-12 1559 IK0HBN        599 28     SP2HMT        599 28    
QSO: 14025 CW 2025-04-12 1600 IK0HBN        599 28     SM6FPC        599 18    
QSO: 14025 CW 2025-04-12 1601 IK0HBN        599 28     YQ100IARU     599 28    
QSO: 14025 CW 2025-04-12 1601 IK0HBN        599 28     RA5AN         599 29    
QSO: 14025 CW 2025-04-12 1602 IK0HBN        599 28     UA3MIF        599 29    
QSO: 14025 CW 2025-04-12 1602 IK0HBN        599 28     RA9AP         599 30    
QSO: 14025 CW 2025-04-12 1602 IK0HBN        599 28     DL7DZ         599 28    
QSO: 14025 CW 2025-04-12 1603 IK0HBN        599 28     R4AY          599 29    
QSO: 14025 CW 2025-04-12 1603 IK0HBN        599 28     R1TE          599 29    
QSO: 14025 CW 2025-04-12 1603 IK0HBN        599 28     R7CA          599 29    
QSO: 14025 CW 2025-04-12 1604 IK0HBN        599 28     RG8U          599 31    
QSO: 14025 CW 2025-04-12 1606 IK0HBN        599 28     UX5VK         599 29    
QSO: 14025 CW 2025-04-12 1608 IK0HBN        599 28     SV8/HB9FIH    599 28    
QSO: 14025 CW 2025-04-12 1608 IK0HBN        599 28     EW2ES         599 29    
QSO: 14025 CW 2025-04-12 1608 IK0HBN        599 28     RA5G          599 29    
QSO: 14025 CW 2025-04-12 1609 IK0HBN        599 28     R4YT          599 29    
QSO: 14025 CW 2025-04-12 1610 IK0HBN        599 28     I0GOJ         599 28    
QSO: 14025 CW 2025-04-12 1610 IK0HBN        599 28     RA3AN         599 29    
QSO: 14025 CW 2025-04-12 1611 IK0HBN        599 28     RA1M          599 29    
QSO: 14025 CW 2025-04-12 1611 IK0HBN        599 28     ON6WP         599 27    
QSO: 14025 CW 2025-04-12 1611 IK0HBN        599 28     EU2M          599 29    
QSO: 14025 CW 2025-04-12 1612 IK0HBN        599 28     RK3AF         599 29    
QSO: 14025 CW 2025-04-12 1613 IK0HBN        599 28     DL8WN         599 28    
QSO: 14025 CW 2025-04-12 1613 IK0HBN        599 28     UA4FER        599 29    
QSO: 14025 CW 2025-04-12 1614 IK0HBN        599 28     RK7X          599 29    
QSO:  7007 CW 2025-04-12 1626 IK0HBN        599 28     RW0A          599 SA    
QSO:  7007 CW 2025-04-12 1627 IK0HBN        599 28     SN9DT         599 28    
QSO:  7006 CW 2025-04-12 1628 IK0HBN        599 28     YU1RA         599 28    
QSO:  7008 CW 2025-04-12 1630 IK0HBN        599 28     RW7F          599 29    
QSO:  7009 CW 2025-04-12 1630 IK0HBN        599 28     9A3YT         599 28    
QSO:  7010 CW 2025-04-12 1631 IK0HBN        599 28     UA9CTT        599 30    
QSO:  7011 CW 2025-04-12 1637 IK0HBN        599 28     RD1T          599 29    
QSO:  7006 CW 2025-04-12 1639 IK0HBN        599 28     R9LY          599 30    
QSO:  7008 CW 2025-04-12 1640 IK0HBN        599 28     UP4L          599 30    
QSO:  7011 CW 2025-04-12 1643 IK0HBN        599 28     R1NW          599 19    
QSO:  7013 CW 2025-04-12 1644 IK0HBN        599 28     R1TE          599 29    
QSO:  7021 CW 2025-04-12 1646 IK0HBN        599 28     RU0A          599 32    
QSO:  7015 CW 2025-04-12 1656 IK0HBN        599 28     EW1I          599 29    
QSO:  7015 CW 2025-04-12 1657 IK0HBN        599 28     RY7C          599 29    
QSO:  7017 CW 2025-04-12 1658 IK0HBN        599 28     HA100IARU     599 28    
QSO:  7016 CW 2025-04-12 1658 IK0HBN        599 28     R8LA          599 30    
QSO:  7019 CW 2025-04-12 1659 IK0HBN        599 28     RT3F          599 CP    
QSO:  7021 CW 2025-04-12 1700 IK0HBN        599 28     OU2I          599 18    
QSO:  7021 CW 2025-04-12 1701 IK0HBN        599 28     IU8RQW        599 28    
QSO:  7021 CW 2025-04-12 1701 IK0HBN        599 28     RA4Y          599 29    
