START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: EA2XR
CLUB: 
CONTEST: EA-MAJESTAD-SSB
CATEGORY: SINGLE-OP ALL HIGH
CLAIMED-SCORE: 211939
OPERATORS: EA2XR
NAME: juan jose casas
CREATED-BY: WinURECon 3.13 (Windows 7)
QSO: 28477 PH 2019-06-22 1438 EA2XR         59  BI     EA2WD         59  BI
QSO: 28450 PH 2019-06-22 1453 EA2XR         59  BI     ON6ZK         59  049
QSO: 28450 PH 2019-06-22 1453 EA2XR         59  BI     DL5ASK        59  014
QSO: 28450 PH 2019-06-22 1455 EA2XR         59  BI     DL4VAI        59  066
QSO: 28450 PH 2019-06-22 1457 EA2XR         59  BI     PA0M          59  003
QSO: 28450 PH 2019-06-22 1457 EA2XR         59  BI     SO7O          59  041
QSO: 28450 PH 2019-06-22 1457 EA2XR         59  BI     DO1PR/QRP     59  015
QSO: 28450 PH 2019-06-22 1459 EA2XR         59  BI     PD2RTO        59  012
QSO: 28450 PH 2019-06-22 1500 EA2XR         59  BI     F3QW          59  013
QSO: 28450 PH 2019-06-22 1500 EA2XR         59  BI     DJ6PE         59  009
QSO: 28450 PH 2019-06-22 1501 EA2XR         59  BI     OZ1KVM        59  038
QSO: 28450 PH 2019-06-22 1501 EA2XR         59  BI     EA8CYE        59  TF
QSO: 28450 PH 2019-06-22 1502 EA2XR         59  BI     ON8ZA         59  002
QSO: 28450 PH 2019-06-22 1502 EA2XR         59  BI     DO1PGR        59  006
QSO: 28450 PH 2019-06-22 1502 EA2XR         59  BI     PE0TS         59  001
QSO: 28450 PH 2019-06-22 1503 EA2XR         59  BI     ON4ARJ        59  002
QSO: 28000 PH 2019-06-22 1504 EA2XR         59  BI     DO2PK         59  001
QSO: 28450 PH 2019-06-22 1506 EA2XR         59  BI     EE2W          59  BI
QSO: 28450 PH 2019-06-22 1506 EA2XR         59  BI     EA7OT         59  CO
QSO: 28450 PH 2019-06-22 1507 EA2XR         59  BI     DB6LY         59  057
QSO: 28450 PH 2019-06-22 1508 EA2XR         59  BI     DL0ESA        59  106
QSO: 28450 PH 2019-06-22 1509 EA2XR         59  BI     DO5JD         59  005
QSO: 28450 PH 2019-06-22 1509 EA2XR         59  BI     DJ2TX         59  006
QSO: 28450 PH 2019-06-22 1510 EA2XR         59  BI     DF7QF         59  001
QSO: 28450 PH 2019-06-22 1510 EA2XR         59  BI     EA6URP        59  IB
QSO: 28450 PH 2019-06-22 1511 EA2XR         59  BI     DF1WS         59  005
QSO: 28450 PH 2019-06-22 1511 EA2XR         59  BI     EA7JQT        59  SE
QSO: 28450 PH 2019-06-22 1512 EA2XR         59  BI     DL2SWR        59  055
QSO: 28450 PH 2019-06-22 1512 EA2XR         59  BI     EA8AQV        59  GC
QSO: 28450 PH 2019-06-22 1513 EA2XR         59  BI     DL2OBN        59  008
QSO: 28450 PH 2019-06-22 1513 EA2XR         59  BI     DO4HPF        59  002
QSO: 28450 PH 2019-06-22 1516 EA2XR         59  BI     ON4KGA        59  001
