START-OF-LOG: 2.0
CALLSIGN: EA7KU
CLUB: 
CONTEST: EA-MAJESTAD-SSB
CATEGORY: SINGLE-OP 40M
CLAIMED-SCORE: 8772
NAME: JOSÉ MUÑOZ ALCALÁ
QSO:  7000 PH 2019-06-22 1550 EA7KU        59  CC       ED1R 	        59  AV 	
QSO:  7000 PH 2019-06-22 1551 EA7KU        59  CC       EA5IGO 	        59  V 	
QSO:  7000 PH 2019-06-22 1552 EA7KU        59  CC       EA7KDC 	        59  CA 	
QSO:  7000 PH 2019-06-22 1554 EA7KU        59  CC       EA5IUS 	        59  V 	
QSO:  7000 PH 2019-06-22 1556 EA7KU        59  CC       EA7KK 	        59  SE 	
QSO:  7000 PH 2019-06-22 1557 EA7KU        59  CC       EA3AQ 	        59  B 	
QSO:  7000 PH 2019-06-22 1558 EA7KU        59  CC       EA1GTX 	        59  OU 	
QSO:  7000 PH 2019-06-22 1600 EA7KU        59  CC       EA7TG 	        59  GR 	
QSO:  7000 PH 2019-06-22 1602 EA7KU        59  CC       EE4E 	        59  CR 	
QSO:  7000 PH 2019-06-22 1606 EA7KU        59  CC       EB1HRW 	        59  VA 	
QSO:  7000 PH 2019-06-22 1608 EA7KU        59  CC       EA7JDR 	        59  CO 	
QSO:  7000 PH 2019-06-22 1609 EA7KU        59  CC       EA4BAS 	        59  M 	
QSO:  7000 PH 2019-06-22 1614 EA7KU        59  CC       ED3ST 	        59  L 	
QSO:  7000 PH 2019-06-22 1615 EA7KU        59  CC       EA7OT 	        59  CO 	
QSO:  7000 PH 2019-06-22 1618 EA7KU        59  CC       EA3HJO 	        59  B 	
QSO:  7000 PH 2019-06-22 1622 EA7KU        59  CC       EA7IYF 	        59  AL 	
QSO:  7000 PH 2019-06-22 1623 EA7KU        59  CC       EF0F 	        59  SMR 	
QSO:  7000 PH 2019-06-22 1625 EA7KU        59  CC       EA4BBB 	        59  M 	
QSO:  7000 PH 2019-06-22 1629 EA7KU        59  CC       EA4EJP 	        59  M 	
QSO:  7000 PH 2019-06-22 1636 EA7KU        59  CC       EA4EQG 	        59  M 	
QSO:  7000 PH 2019-06-22 1637 EA7KU        59  CC       EA2EGK 	        59  VI 	
QSO:  7000 PH 2019-06-22 1644 EA7KU        59  CC       EA4TD 	        59  GU 	
QSO:  7000 PH 2019-06-22 1645 EA7KU        59  CC       EA1BNF 	        59  PO 	
QSO:  7000 PH 2019-06-22 1647 EA7KU        59  CC       EC5AN 	        59  CS 	
QSO:  7000 PH 2019-06-22 1648 EA7KU        59  CC       EA2ECA 	        59  BI 	
QSO:  7000 PH 2019-06-22 1648 EA7KU        59  CC       EA2EZ 	        59  HU 	
QSO:  7000 PH 2019-06-22 1650 EA7KU        59  CC       EE5O 	        59  CS 	
QSO:  7000 PH 2019-06-22 1702 EA7KU        59  CC       EA2KK 	        59  BI 	
QSO:  7000 PH 2019-06-22 1705 EA7KU        59  CC       EA3FQK 	        59  T 	
QSO:  7000 PH 2019-06-22 1712 EA7KU        59  CC       EA7EJF 	        59  GR 	
QSO:  7000 PH 2019-06-22 1716 EA7KU        59  CC       EA7KDW 	        59  J 	
QSO:  7000 PH 2019-06-22 1721 EA7KU        59  CC       EA2XG 	        59  P 	
QSO:  7000 PH 2019-06-22 1728 EA7KU        59  CC       EA6URP 	        59  IB 	
QSO:  7000 PH 2019-06-22 1730 EA7KU        59  CC       EF9Z 	        59  CE 	
QSO:  7000 PH 2019-06-22 1735 EA7KU        59  CC       EA5IFY 	        59  CS 	
QSO:  7000 PH 2019-06-22 1737 EA7KU        59  CC       EA5IQJ 	        59  V 	
QSO:  7000 PH 2019-06-22 1740 EA7KU        59  CC       EA3HWE 	        59  B 	
QSO:  7000 PH 2019-06-22 1741 EA7KU        59  CC       EA8CZK 	        59  TF 	
QSO:  7000 PH 2019-06-22 1745 EA7KU        59  CC       EC5CR 	        59  V 	
QSO:  7000 PH 2019-06-22 1750 EA7KU        59  CC       EF8K 	        59  TF 	
QSO:  7000 PH 2019-06-22 1757 EA7KU        59  CC       ED1MK 	        59  P 	
QSO:  7000 PH 2019-06-22 1759 EA7KU        59  CC       ED7R 	        59  CA 	
QSO:  7000 PH 2019-06-22 1800 EA7KU        59  CC       EA5SR 	        59  A 	
QSO:  7000 PH 2019-06-22 1800 EA7KU        59  CC       EB9PH 	        59  CE 	
QSO:  7000 PH 2019-06-22 1803 EA7KU        59  CC       EA2DMH 	        59  Z 	
QSO:  7000 PH 2019-06-22 1803 EA7KU        59  CC       EA7JVM 	        59  CA 	
QSO:  7000 PH 2019-06-22 2027 EA7KU        59  CC       EB2GPF 	        59  TE 	
QSO:  7000 PH 2019-06-22 2032 EA7KU        59  CC       EA5WE 	        59  V 	
QSO:  7000 PH 2019-06-22 2034 EA7KU        59  CC       EA8NF 	        59  GC 	
QSO:  7000 PH 2019-06-22 2036 EA7KU        59  CC       EA5RCZ 	        59  MU 	
QSO:  7000 PH 2019-06-22 2042 EA7KU        59  CC       EC1DJ 	        59  PO 	
QSO:  7000 PH 2019-06-22 2043 EA7KU        59  CC       IT9FRX 	        59  219 	
QSO:  7000 PH 2019-06-22 2045 EA7KU        59  CC       EA1YG 	        59  O 	
QSO:  7000 PH 2019-06-22 2050 EA7KU        59  CC       EC5EA 	        59  A 	
QSO:  7000 PH 2019-06-22 2053 EA7KU        59  CC       EA3FNI 	        59  B 	
QSO:  7000 PH 2019-06-22 2057 EA7KU        59  CC       F6GPT 	        59  98 	
QSO:  7000 PH 2019-06-22 2101 EA7KU        59  CC       EA4GYR 	        59  TO 	
QSO:  7000 PH 2019-06-22 2104 EA7KU        59  CC       EB1ADD 	        59  PO 	
QSO:  7000 PH 2019-06-22 2105 EA7KU        59  CC       EA1YG 	        59  O 	
QSO:  7000 PH 2019-06-23 0706 EA7KU        59  CC       EA8ZS 	        59  GC 	
QSO:  7000 PH 2019-06-23 0709 EA7KU        59  CC       EA7JMO 	        59  MA 	
QSO:  7000 PH 2019-06-23 0717 EA7KU        59  CC       EA5FIV 	        59  A 	
QSO:  7000 PH 2019-06-23 0719 EA7KU        59  CC       EA7FKY 	        59  CA 	
QSO:  7000 PH 2019-06-23 0722 EA7KU        59  CC       ED9E 	        59  CE 	
QSO:  7000 PH 2019-06-23 0729 EA7KU        59  CC       EA1JBU 	        59  LO 	
QSO:  7000 PH 2019-06-23 0731 EA7KU        59  CC       HA4XH 	        59  583 	
QSO:  7000 PH 2019-06-23 0733 EA7KU        59  CC       EA5CCY 	        59  MU 	
QSO:  7000 PH 2019-06-23 0739 EA7KU        59  CC       EE2W 	        59  BI 	
QSO:  7000 PH 2019-06-23 0912 EA7KU        59  CC       EA4FTV 	        59  M 	
QSO:  7000 PH 2019-06-23 0918 EA7KU        59  CC       EA7IZZ 	        59  CA 	
QSO:  7000 PH 2019-06-23 0920 EA7KU        59  CC       EA5AG 	        59  V 	
QSO:  7000 PH 2019-06-23 0928 EA7KU        59  CC       EB5DXJ 	        59  A 	
QSO:  7000 PH 2019-06-23 0938 EA7KU        59  CC       EA4BDJ 	        59  CR 	
QSO:  7000 PH 2019-06-23 0940 EA7KU        59  CC       ED1R 	        59  AV 	
QSO:  7000 PH 2019-06-23 0946 EA7KU        59  CC       EA7GI 	        59  H 	
QSO:  7000 PH 2019-06-23 0946 EA7KU        59  CC       EA5ES 	        59  MU 	
QSO:  7000 PH 2019-06-23 0948 EA7KU        59  CC       EA5GY 	        59  MU 	
QSO:  7000 PH 2019-06-23 0951 EA7KU        59  CC       EA7JZR 	        59  CO 	
QSO:  7000 PH 2019-06-23 1003 EA7KU        59  CC       EA1HTF 	        59  PO 	
QSO:  7000 PH 2019-06-23 1012 EA7KU        59  CC       EC4YO 	        59  M 	
QSO:  7000 PH 2019-06-23 1015 EA7KU        59  CC       EA5IPN 	        59  AB 	
QSO:  7000 PH 2019-06-23 1021 EA7KU        59  CC       EA4GWL 	        59  M 	
QSO:  7000 PH 2019-06-23 1024 EA7KU        59  CC       EA1BLI 	        59  P 	
QSO:  7000 PH 2019-06-23 1029 EA7KU        59  CC       EA4BT 	        59  M 	
QSO:  7000 PH 2019-06-23 1032 EA7KU        59  CC       EA4FBB 	        59  BA 	
QSO:  7000 PH 2019-06-23 1034 EA7KU        59  CC       EA7GLY 	        59  J 	
QSO:  7000 PH 2019-06-23 1035 EA7KU        59  CC       CT1EPQ 	        59  88 	
QSO:  7000 PH 2019-06-23 1036 EA7KU        59  CC       EA7BY 	        59  SE 	
QSO:  7000 PH 2019-06-23 1036 EA7KU        59  CC       EA5IUN 	        59  A 	
QSO:  7000 PH 2019-06-23 1036 EA7KU        59  CC       EA7FRX 	        59  CO 	
