START-OF-LOG: 3.0
CALLSIGN: YO3CZW
CLUB: C.S.T.A. Bucuresti
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 1772664
OPERATORS: YO3CZW
NAME: Mitrut Marius
CREATED-BY: N1MM Logger V12.10.0
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  3591 RY 2012-09-29 0001 YO3CZW        599 20 DX  HG1S          599 15 DX
QSO:  3591 RY 2012-09-29 0003 YO3CZW        599 20 DX  CT1ILT        599 14 DX
QSO:  3591 RY 2012-09-29 0005 YO3CZW        599 20 DX  PI4Z          599 14 DX
QSO:  3591 RY 2012-09-29 0006 YO3CZW        599 20 DX  DJ7JC         599 14 DX
QSO:  3591 RY 2012-09-29 0008 YO3CZW        599 20 DX  OL2U          599 15 DX
QSO:  3591 RY 2012-09-29 0011 YO3CZW        599 20 DX  UA3PT         599 16 DX
QSO:  3591 RY 2012-09-29 0011 YO3CZW        599 20 DX  OK2PAD        599 15 DX
QSO:  3591 RY 2012-09-29 0012 YO3CZW        599 20 DX  UA9BS         599 17 DX
QSO:  3591 RY 2012-09-29 0013 YO3CZW        599 20 DX  RX3ZX         599 16 DX
QSO:  3591 RY 2012-09-29 0013 YO3CZW        599 20 DX  UT8EL         599 16 DX
QSO:  3591 RY 2012-09-29 0015 YO3CZW        599 20 DX  UR5UBR        599 16 DX
QSO:  3591 RY 2012-09-29 0015 YO3CZW        599 20 DX  RK3DXW        599 16 DX
QSO:  3591 RY 2012-09-29 0017 YO3CZW        599 20 DX  ES9C          599 15 DX
QSO:  3591 RY 2012-09-29 0018 YO3CZW        599 20 DX  SN7Q          599 15 DX
QSO:  7074 RY 2012-09-29 0024 YO3CZW        599 20 DX  W1ZK          599 05 VT
QSO:  7074 RY 2012-09-29 0025 YO3CZW        599 20 DX  W3MF          599 05 PA
