START-OF-LOG: 3.0
CREATED-BY: QARTest 2.8.7
CONTEST: CQ-WW-RTTY
CALLSIGN: IK2XDE
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-MODE: RTTY
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 689500
NAME: Andrea Bernardo
OPERATORS: IK2XDE
CLUB: ARI Lomazzo - Project Dx Team
SOAPBOX: Nice contest, only 100W with my IC-738 and a new antenna OB11-3
QSO: 28000 RY 2012-09-29 1826 IK2XDE        599 15 DX  LU1WI         599 13 DX
QSO: 28000 RY 2012-09-29 1831 IK2XDE        599 15 DX  ZV2C          599 11 DX
QSO: 28000 RY 2012-09-29 1832 IK2XDE        599 15 DX  LR1F          599 13 DX
QSO: 21000 RY 2012-09-29 1835 IK2XDE        599 15 DX  W4PK          599 05 VA
QSO: 21000 RY 2012-09-29 1837 IK2XDE        599 15 DX  HI8PLE        599 08 DX
QSO: 21000 RY 2012-09-29 1838 IK2XDE        599 15 DX  KD3TB         599 05 PA
QSO: 21000 RY 2012-09-29 1839 IK2XDE        599 15 DX  AA5AU         599 04 LA
QSO: 21000 RY 2012-09-29 1840 IK2XDE        599 15 DX  KB8O          599 04 OH
QSO: 21000 RY 2012-09-29 1841 IK2XDE        599 15 DX  WJ4N          599 05 FL
QSO: 21000 RY 2012-09-29 1842 IK2XDE        599 15 DX  N2MM          599 05 NJ
QSO: 21000 RY 2012-09-29 1843 IK2XDE        599 15 DX  NS9I          599 04 WI
QSO: 21000 RY 2012-09-29 1846 IK2XDE        599 15 DX  K7OX          599 03 WA
QSO: 21000 RY 2012-09-29 1846 IK2XDE        599 15 DX  WA5ZUP        599 04 NM
QSO: 21000 RY 2012-09-29 1849 IK2XDE        599 15 DX  K1FWE         599 05 NH
QSO: 21000 RY 2012-09-29 1851 IK2XDE        599 15 DX  4M5IR         599 09 DX
QSO: 21000 RY 2012-09-29 1853 IK2XDE        599 15 DX  CT3EE         599 33 DX
QSO: 21000 RY 2012-09-29 1856 IK2XDE        599 15 DX  N0UV          599 04 MN
QSO: 21000 RY 2012-09-29 1857 IK2XDE        599 15 DX  LS1D          599 13 DX
QSO: 21000 RY 2012-09-29 1859 IK2XDE        599 15 DX  CO2WL         599 08 DX
QSO: 21000 RY 2012-09-29 1900 IK2XDE        599 15 DX  K5RZA         599 04 TX
QSO: 21000 RY 2012-09-29 1902 IK2XDE        599 15 DX  VP2V/AA7V     599 08 DX
QSO: 21000 RY 2012-09-29 1903 IK2XDE        599 15 DX  TF2RR         599 40 DX
QSO: 21000 RY 2012-09-29 1907 IK2XDE        599 15 DX  KD4YDD        599 05 GA
QSO: 21000 RY 2012-09-29 1910 IK2XDE        599 15 DX  N6AR          599 05 FL
QSO: 21000 RY 2012-09-29 1911 IK2XDE        599 15 DX  W1UE          599 05 MA
QSO: 21000 RY 2012-09-29 1913 IK2XDE        599 15 DX  W7IJ          599 03 WA
QSO: 21000 RY 2012-09-29 1914 IK2XDE        599 15 DX  YV5AAX        599 09 DX
QSO: 21000 RY 2012-09-29 1915 IK2XDE        599 15 DX  N2BJ          599 04 IL
QSO: 21000 RY 2012-09-29 1920 IK2XDE        599 15 DX  VE7SV         599 03 BC
QSO: 21000 RY 2012-09-29 1921 IK2XDE        599 15 DX  S50W          599 15 DX
QSO: 21000 RY 2012-09-29 1923 IK2XDE        599 15 DX  W2YC          599 05 NJ
QSO: 21000 RY 2012-09-29 1924 IK2XDE        599 15 DX  N9LAH         599 04 IL
QSO: 21000 RY 2012-09-29 1925 IK2XDE        599 15 DX  LV5V          599 13 DX
QSO: 21000 RY 2012-09-29 1927 IK2XDE        599 15 DX  HK1R          599 09 DX
QSO: 21000 RY 2012-09-29 1928 IK2XDE        599 15 DX  VA2UP         599 05 QC
QSO: 21000 RY 2012-09-29 1928 IK2XDE        599 15 DX  K1LT          599 04 OH
QSO: 21000 RY 2012-09-29 1934 IK2XDE        599 15 DX  OL7M          599 15 DX
QSO: 21000 RY 2012-09-29 1935 IK2XDE        599 15 DX  W3FV          599 05 PA
QSO: 21000 RY 2012-09-29 1941 IK2XDE        599 15 DX  AL7L          599 01 DX
QSO: 21000 RY 2012-09-29 1945 IK2XDE        599 15 DX  WY3P          599 05 VA
QSO: 21000 RY 2012-09-29 1946 IK2XDE        599 15 DX  N1IX          599 05 NH
QSO: 21000 RY 2012-09-29 1947 IK2XDE        599 15 DX  HG1S          599 15 DX
QSO: 21000 RY 2012-09-29 1948 IK2XDE        599 15 DX  N2ED          599 05 NJ
QSO: 14000 RY 2012-09-29 1950 IK2XDE        599 15 DX  RM5D          599 16 DX
QSO: 14000 RY 2012-09-29 1951 IK2XDE        599 15 DX  SN7Q          599 15 DX
QSO: 14000 RY 2012-09-29 1952 IK2XDE        599 15 DX  NR4M          599 05 VA
QSO: 14000 RY 2012-09-29 1952 IK2XDE        599 15 DX  AJ4RW         599 05 FL
QSO: 14000 RY 2012-09-29 1957 IK2XDE        599 15 DX  NC4CS         599 05 NC
QSO: 14000 RY 2012-09-29 1958 IK2XDE        599 15 DX  PJ2/VA7AM     599 09 DX
QSO: 14000 RY 2012-09-29 2001 IK2XDE        599 15 DX  WD4GBW        599 05 VA
QSO: 14000 RY 2012-09-29 2002 IK2XDE        599 15 DX  RT3P          599 16 DX
QSO: 14000 RY 2012-09-29 2003 IK2XDE        599 15 DX  VE2FK         599 05 QC
QSO: 14000 RY 2012-09-29 2005 IK2XDE        599 15 DX  VY2/WC3O      599 05 PE
QSO: 14000 RY 2012-09-29 2006 IK2XDE        599 15 DX  S53M          599 15 DX
QSO: 14000 RY 2012-09-29 2007 IK2XDE        599 15 DX  N9AW          599 04 WI
QSO: 14000 RY 2012-09-29 2008 IK2XDE        599 15 DX  KU1T          599 05 WV
QSO: 14000 RY 2012-09-29 2009 IK2XDE        599 15 DX  RW0A          599 18 DX
QSO: 14000 RY 2012-09-29 2010 IK2XDE        599 15 DX  VA2AM         599 05 QC
QSO: 14000 RY 2012-09-29 2011 IK2XDE        599 15 DX  OM5M          599 15 DX
QSO: 14000 RY 2012-09-29 2012 IK2XDE        599 15 DX  S50W          599 15 DX
QSO: 14000 RY 2012-09-29 2012 IK2XDE        599 15 DX  W3KB          599 05 PA
QSO: 14000 RY 2012-09-29 2014 IK2XDE        599 15 DX  W4AAA         599 05 NC
QSO: 14000 RY 2012-09-29 2015 IK2XDE        599 15 DX  KI1G          599 05 RI
QSO: 14000 RY 2012-09-29 2016 IK2XDE        599 15 DX  K4FJ          599 05 VA
QSO: 14000 RY 2012-09-29 2017 IK2XDE        599 15 DX  OH5AG         599 15 DX
QSO: 14000 RY 2012-09-29 2018 IK2XDE        599 15 DX  AB4GG         599 04 TN
QSO: 14000 RY 2012-09-29 2019 IK2XDE        599 15 DX  DL4MCF        599 14 DX
QSO: 14000 RY 2012-09-29 2019 IK2XDE        599 15 DX  PA3EWP        599 14 DX
QSO: 14000 RY 2012-09-29 2026 IK2XDE        599 15 DX  E21YDP        599 26 DX
QSO: 14000 RY 2012-09-29 2028 IK2XDE        599 15 DX  VU2LBW        599 22 DX
QSO: 14000 RY 2012-09-29 2029 IK2XDE        599 15 DX  RZ1ZZ         599 16 DX
QSO: 14000 RY 2012-09-29 2030 IK2XDE        599 15 DX  VU2ABS        599 22 DX
QSO: 14000 RY 2012-09-29 2035 IK2XDE        599 15 DX  VP2V/AA7V     599 08 DX
QSO: 14000 RY 2012-09-29 2036 IK2XDE        599 15 DX  A65BP         599 21 DX
QSO: 14000 RY 2012-09-29 2037 IK2XDE        599 15 DX  P40G          599 09 DX
QSO: 14000 RY 2012-09-29 2041 IK2XDE        599 15 DX  NX9G          599 04 IL
QSO: 14000 RY 2012-09-29 2042 IK2XDE        599 15 DX  HG1S          599 15 DX
QSO: 14000 RY 2012-09-29 2044 IK2XDE        599 15 DX  DL5ZB         599 14 DX
QSO: 14000 RY 2012-09-29 2046 IK2XDE        599 15 DX  OM2KW         599 15 DX
QSO: 14000 RY 2012-09-29 2050 IK2XDE        599 15 DX  WY3P          599 05 VA
QSO: 14000 RY 2012-09-29 2051 IK2XDE        599 15 DX  K4GMH         599 05 VA
QSO: 14000 RY 2012-09-29 2052 IK2XDE        599 15 DX  N2PA          599 05 NY
QSO: 14000 RY 2012-09-29 2054 IK2XDE        599 15 DX  N1QD          599 05 MA
QSO: 14000 RY 2012-09-29 2056 IK2XDE        599 15 DX  VE2FXL        599 05 QC
QSO: 14000 RY 2012-09-29 2056 IK2XDE        599 15 DX  K1SFA         599 05 MA
QSO: 14000 RY 2012-09-29 2059 IK2XDE        599 15 DX  VE2AXO        599 05 QC
QSO: 14000 RY 2012-09-29 2101 IK2XDE        599 15 DX  FG5LA         599 08 DX
QSO: 14000 RY 2012-09-29 2103 IK2XDE        599 15 DX  W4PK          599 05 VA
QSO: 14000 RY 2012-09-29 2104 IK2XDE        599 15 DX  CR3L          599 33 DX
QSO: 14000 RY 2012-09-29 2105 IK2XDE        599 15 DX  ZV2K          599 11 DX
QSO: 14000 RY 2012-09-29 2106 IK2XDE        599 15 DX  VY2LI         599 05 PE
QSO: 14000 RY 2012-09-29 2123 IK2XDE        599 15 DX  N1SV          599 05 MA
QSO: 14000 RY 2012-09-29 2125 IK2XDE        599 15 DX  K4TD          599 04 AL
QSO: 14000 RY 2012-09-29 2128 IK2XDE        599 15 DX  DQ4W          599 14 DX
QSO: 14000 RY 2012-09-29 2129 IK2XDE        599 15 DX  VE3GYL        599 04 ON
QSO: 14000 RY 2012-09-29 2130 IK2XDE        599 15 DX  KS1J          599 05 RI
QSO: 14000 RY 2012-09-29 2131 IK2XDE        599 15 DX  N2KI          599 05 NY
QSO: 14000 RY 2012-09-29 2133 IK2XDE        599 15 DX  N0NI          599 04 IA
QSO: 14000 RY 2012-09-29 2138 IK2XDE        599 15 DX  N6AR          599 05 FL
QSO: 14000 RY 2012-09-29 2141 IK2XDE        599 15 DX  AB2ZY         599 05 NY
QSO: 14000 RY 2012-09-29 2144 IK2XDE        599 15 DX  W1UE          599 05 MA
QSO: 14000 RY 2012-09-29 2146 IK2XDE        599 15 DX  VK7XX         599 30 DX
QSO: 14000 RY 2012-09-29 2148 IK2XDE        599 15 DX  NJ5T          599 04 TX
QSO: 14000 RY 2012-09-29 2149 IK2XDE        599 15 DX  NJ3I          599 05 PA
QSO: 14000 RY 2012-09-29 2153 IK2XDE        599 15 DX  N2MM          599 05 NJ
QSO: 14000 RY 2012-09-29 2155 IK2XDE        599 15 DX  AA3B          599 05 PA
QSO: 14000 RY 2012-09-29 2158 IK2XDE        599 15 DX  HC1JQ         599 10 DX
QSO: 14000 RY 2012-09-29 2159 IK2XDE        599 15 DX  KE1F          599 05 FL
QSO: 14000 RY 2012-09-29 2202 IK2XDE        599 15 DX  PP1CZ         599 11 DX
QSO: 14000 RY 2012-09-29 2205 IK2XDE        599 15 DX  UA4HJ         599 16 DX
QSO:  7000 RY 2012-09-29 2208 IK2XDE        599 15 DX  EF8M          599 33 DX
QSO:  7000 RY 2012-09-29 2210 IK2XDE        599 15 DX  LA9TJA        599 14 DX
QSO:  7000 RY 2012-09-29 2212 IK2XDE        599 15 DX  LA8PDA        599 14 DX
QSO:  7000 RY 2012-09-29 2214 IK2XDE        599 15 DX  OH5AG         599 15 DX
QSO:  7000 RY 2012-09-29 2215 IK2XDE        599 15 DX  UT7D          599 16 DX
QSO:  7000 RY 2012-09-29 2216 IK2XDE        599 15 DX  E79SD         599 15 DX
QSO:  7000 RY 2012-09-29 2216 IK2XDE        599 15 DX  YT0A          599 15 DX
QSO:  7000 RY 2012-09-29 2218 IK2XDE        599 15 DX  RZ3AV         599 16 DX
QSO:  7000 RY 2012-09-29 2220 IK2XDE        599 15 DX  DF1LX         599 14 DX
QSO:  7000 RY 2012-09-29 2223 IK2XDE        599 15 DX  ED1R          599 14 DX
QSO:  7000 RY 2012-09-29 2225 IK2XDE        599 15 DX  F4LKJ         599 14 DX
QSO:  7000 RY 2012-09-29 2226 IK2XDE        599 15 DX  DF8AE         599 14 DX
QSO:  7000 RY 2012-09-29 2230 IK2XDE        599 15 DX  IT9AUG        599 15 DX
QSO:  7000 RY 2012-09-29 2232 IK2XDE        599 15 DX  ER1LW         599 16 DX
QSO:  7000 RY 2012-09-29 2232 IK2XDE        599 15 DX  SP9H          599 15 DX
QSO:  7000 RY 2012-09-29 2234 IK2XDE        599 15 DX  ON5KW         599 14 DX
QSO:  7000 RY 2012-09-29 2237 IK2XDE        599 15 DX  LZ4AE         599 20 DX
QSO:  7000 RY 2012-09-29 2239 IK2XDE        599 15 DX  SK2T          599 14 DX
QSO:  7000 RY 2012-09-29 2240 IK2XDE        599 15 DX  OM7OM         599 15 DX
QSO:  3500 RY 2012-09-29 2244 IK2XDE        599 15 DX  OK1CRM        599 15 DX
QSO:  3500 RY 2012-09-29 2245 IK2XDE        599 15 DX  OM7KW         599 15 DX
QSO:  3500 RY 2012-09-29 2246 IK2XDE        599 15 DX  DF9GR         599 14 DX
QSO:  3500 RY 2012-09-29 2246 IK2XDE        599 15 DX  9A1A          599 15 DX
QSO:  3500 RY 2012-09-29 2249 IK2XDE        599 15 DX  9A5MT         599 15 DX
QSO:  3500 RY 2012-09-29 2250 IK2XDE        599 15 DX  IZ0PMV        599 15 DX
QSO:  3500 RY 2012-09-29 2251 IK2XDE        599 15 DX  HA3LI         599 15 DX
QSO:  3500 RY 2012-09-29 2252 IK2XDE        599 15 DX  IW3HXR        599 15 DX
QSO:  3500 RY 2012-09-29 2253 IK2XDE        599 15 DX  EF7R          599 14 DX
QSO:  3500 RY 2012-09-29 2254 IK2XDE        599 15 DX  SP9KDA        599 15 DX
QSO:  3500 RY 2012-09-29 2254 IK2XDE        599 15 DX  S57A          599 15 DX
QSO:  3500 RY 2012-09-29 2255 IK2XDE        599 15 DX  F6KOP         599 14 DX
QSO:  3500 RY 2012-09-29 2256 IK2XDE        599 15 DX  PI4CG         599 14 DX
QSO:  3500 RY 2012-09-29 2257 IK2XDE        599 15 DX  UT8EL         599 16 DX
QSO:  3500 RY 2012-09-29 2258 IK2XDE        599 15 DX  IQ2CJ         599 15 DX
QSO:  3500 RY 2012-09-29 2300 IK2XDE        599 15 DX  LX7I          599 14 DX
QSO:  3500 RY 2012-09-29 2301 IK2XDE        599 15 DX  OM7OM         599 15 DX
QSO:  7000 RY 2012-09-30 0510 IK2XDE        599 15 DX  IT9BLB        599 15 DX
QSO:  7000 RY 2012-09-30 0512 IK2XDE        599 15 DX  OK2SFP        599 15 DX
QSO:  7000 RY 2012-09-30 0514 IK2XDE        599 15 DX  SV1JG         599 20 DX
QSO:  7000 RY 2012-09-30 0517 IK2XDE        599 15 DX  OP7B          599 14 DX
QSO:  7000 RY 2012-09-30 0519 IK2XDE        599 15 DX  F4ERS         599 14 DX
QSO:  7000 RY 2012-09-30 0520 IK2XDE        599 15 DX  W3YI          599 05 PA
QSO:  7000 RY 2012-09-30 0520 IK2XDE        599 15 DX  DJ8UV         599 14 DX
QSO:  7000 RY 2012-09-30 0521 IK2XDE        599 15 DX  9A2X          599 15 DX
QSO:  7000 RY 2012-09-30 0522 IK2XDE        599 15 DX  OK8DD         599 15 DX
QSO:  7000 RY 2012-09-30 0523 IK2XDE        599 15 DX  9A2UZ         599 15 DX
QSO:  7000 RY 2012-09-30 0524 IK2XDE        599 15 DX  9A207T        599 15 DX
QSO:  7000 RY 2012-09-30 0525 IK2XDE        599 15 DX  AG4W          599 04 AL
QSO:  7000 RY 2012-09-30 0526 IK2XDE        599 15 DX  DM6DX         599 14 DX
QSO:  7000 RY 2012-09-30 0530 IK2XDE        599 15 DX  VY2/WC3O      599 05 PE
QSO:  7000 RY 2012-09-30 0530 IK2XDE        599 15 DX  WJ2D          599 05 NC
QSO:  7000 RY 2012-09-30 0532 IK2XDE        599 15 DX  DL5AN         599 14 DX
QSO:  7000 RY 2012-09-30 0532 IK2XDE        599 15 DX  OK7O          599 15 DX
QSO:  7000 RY 2012-09-30 0535 IK2XDE        599 15 DX  N8RU          599 04 MI
QSO:  7000 RY 2012-09-30 0540 IK2XDE        599 15 DX  CR5D          599 14 DX
QSO:  7000 RY 2012-09-30 0541 IK2XDE        599 15 DX  IQ1RY         599 15 DX
QSO:  7000 RY 2012-09-30 0542 IK2XDE        599 15 DX  EA7TG         599 14 DX
QSO:  7000 RY 2012-09-30 0545 IK2XDE        599 15 DX  DD7ZT         599 14 DX
QSO:  7000 RY 2012-09-30 0546 IK2XDE        599 15 DX  OE2E          599 15 DX
QSO:  7000 RY 2012-09-30 0547 IK2XDE        599 15 DX  DL1RYD        599 14 DX
QSO:  7000 RY 2012-09-30 0548 IK2XDE        599 15 DX  W3YY          599 05 VA
QSO:  7000 RY 2012-09-30 0550 IK2XDE        599 15 DX  DM5TI         599 14 DX
QSO:  7000 RY 2012-09-30 0550 IK2XDE        599 15 DX  F5JY          599 14 DX
QSO:  7000 RY 2012-09-30 0551 IK2XDE        599 15 DX  DF1IAQ        599 14 DX
QSO:  7000 RY 2012-09-30 0554 IK2XDE        599 15 DX  S50W          599 15 DX
QSO:  7000 RY 2012-09-30 0556 IK2XDE        599 15 DX  DM3HZN        599 14 DX
QSO:  7000 RY 2012-09-30 0557 IK2XDE        599 15 DX  S51A          599 15 DX
QSO:  7000 RY 2012-09-30 0558 IK2XDE        599 15 DX  DL9YAJ        599 14 DX
QSO:  7000 RY 2012-09-30 0600 IK2XDE        599 15 DX  S57AL         599 15 DX
QSO:  7000 RY 2012-09-30 0601 IK2XDE        599 15 DX  DL7VEE        599 14 DX
QSO:  7000 RY 2012-09-30 0602 IK2XDE        599 15 DX  F4EFL         599 14 DX
QSO: 28000 RY 2012-09-30 0604 IK2XDE        599 15 DX  R9DX          599 17 DX
QSO: 28000 RY 2012-09-30 0605 IK2XDE        599 15 DX  RC9F          599 17 DX
QSO: 28000 RY 2012-09-30 0613 IK2XDE        599 15 DX  UN6G          599 17 DX
QSO: 28000 RY 2012-09-30 0614 IK2XDE        599 15 DX  RK9UC         599 18 DX
QSO: 28000 RY 2012-09-30 0615 IK2XDE        599 15 DX  UW1M          599 16 DX
QSO: 28000 RY 2012-09-30 0618 IK2XDE        599 15 DX  FR5GS         599 39 DX
QSO: 28000 RY 2012-09-30 0619 IK2XDE        599 15 DX  UA9OG         599 18 DX
QSO: 28000 RY 2012-09-30 0620 IK2XDE        599 15 DX  RK4HZ/3       599 16 DX
QSO: 28000 RY 2012-09-30 0623 IK2XDE        599 15 DX  UT2IV         599 16 DX
QSO: 28000 RY 2012-09-30 0629 IK2XDE        599 15 DX  UR3ILY        599 16 DX
QSO: 28000 RY 2012-09-30 0630 IK2XDE        599 15 DX  R7MM          599 16 DX
QSO: 28000 RY 2012-09-30 0636 IK2XDE        599 15 DX  R8XF          599 17 DX
QSO: 28000 RY 2012-09-30 0638 IK2XDE        599 15 DX  UO1P          599 17 DX
QSO: 28000 RY 2012-09-30 0640 IK2XDE        599 15 DX  JQ1BVI        599 25 DX
QSO: 28000 RY 2012-09-30 0642 IK2XDE        599 15 DX  RO7M          599 16 DX
QSO: 28000 RY 2012-09-30 0643 IK2XDE        599 15 DX  JA7CVL        599 25 DX
QSO: 28000 RY 2012-09-30 0645 IK2XDE        599 15 DX  JH1XUZ        599 25 DX
QSO: 28000 RY 2012-09-30 0647 IK2XDE        599 15 DX  JA1IZZ        599 25 DX
QSO: 28000 RY 2012-09-30 0647 IK2XDE        599 15 DX  UZ2M          599 16 DX
QSO: 28000 RY 2012-09-30 0652 IK2XDE        599 15 DX  R3OR          599 16 DX
QSO: 28000 RY 2012-09-30 0654 IK2XDE        599 15 DX  R7BN          599 16 DX
QSO: 28000 RY 2012-09-30 0655 IK2XDE        599 15 DX  4Z4DX         599 20 DX
QSO: 28000 RY 2012-09-30 0657 IK2XDE        599 15 DX  JP1QDH        599 25 DX
QSO: 28000 RY 2012-09-30 0701 IK2XDE        599 15 DX  UT7I          599 16 DX
QSO: 28000 RY 2012-09-30 0704 IK2XDE        599 15 DX  UA3QJJ        599 16 DX
QSO: 28000 RY 2012-09-30 0708 IK2XDE        599 15 DX  UA0YAY        599 23 DX
QSO: 28000 RY 2012-09-30 0716 IK2XDE        599 15 DX  RN4HFJ        599 16 DX
QSO: 28000 RY 2012-09-30 0717 IK2XDE        599 15 DX  UA0AYA        599 18 DX
QSO: 28000 RY 2012-09-30 0719 IK2XDE        599 15 DX  BV2A/4        599 24 DX
QSO: 28000 RY 2012-09-30 0721 IK2XDE        599 15 DX  UT5IZO        599 16 DX
QSO: 28000 RY 2012-09-30 0722 IK2XDE        599 15 DX  RU6CH         599 16 DX
QSO: 28000 RY 2012-09-30 0723 IK2XDE        599 15 DX  UT7E          599 16 DX
QSO: 28000 RY 2012-09-30 0727 IK2XDE        599 15 DX  JL1OHV        599 25 DX
QSO: 28000 RY 2012-09-30 0731 IK2XDE        599 15 DX  RA0CHK        599 19 DX
QSO: 28000 RY 2012-09-30 0732 IK2XDE        599 15 DX  ZS6WB         599 38 DX
QSO: 28000 RY 2012-09-30 0734 IK2XDE        599 15 DX  UX2MF         599 16 DX
QSO: 28000 RY 2012-09-30 0734 IK2XDE        599 15 DX  UR8QR         599 16 DX
QSO: 14000 RY 2012-09-30 0745 IK2XDE        599 15 DX  UY3MW         599 16 DX
QSO: 14000 RY 2012-09-30 0746 IK2XDE        599 15 DX  IQ2CJ         599 15 DX
QSO: 14000 RY 2012-09-30 0747 IK2XDE        599 15 DX  YT2R          599 15 DX
QSO: 14000 RY 2012-09-30 0747 IK2XDE        599 15 DX  HA8QZ         599 15 DX
QSO: 14000 RY 2012-09-30 0751 IK2XDE        599 15 DX  LX7I          599 14 DX
QSO: 14000 RY 2012-09-30 0752 IK2XDE        599 15 DX  OM100IG       599 15 DX
QSO: 14000 RY 2012-09-30 0753 IK2XDE        599 15 DX  OH6RE         599 15 DX
QSO: 14000 RY 2012-09-30 0754 IK2XDE        599 15 DX  HF4K          599 15 DX
QSO: 14000 RY 2012-09-30 0755 IK2XDE        599 15 DX  TF2RR         599 40 DX
QSO: 14000 RY 2012-09-30 0756 IK2XDE        599 15 DX  RK3DXW        599 16 DX
QSO: 14000 RY 2012-09-30 0757 IK2XDE        599 15 DX  US0MS         599 16 DX
QSO: 14000 RY 2012-09-30 0759 IK2XDE        599 15 DX  OM6W          599 15 DX
QSO: 14000 RY 2012-09-30 0800 IK2XDE        599 15 DX  UY5ZZ         599 16 DX
QSO: 14000 RY 2012-09-30 0802 IK2XDE        599 15 DX  RK4S          599 16 DX
QSO: 14000 RY 2012-09-30 0803 IK2XDE        599 15 DX  OZ5NJ         599 14 DX
QSO: 14000 RY 2012-09-30 0804 IK2XDE        599 15 DX  Z37M          599 15 DX
QSO: 14000 RY 2012-09-30 0805 IK2XDE        599 15 DX  YL9T          599 15 DX
QSO: 14000 RY 2012-09-30 0806 IK2XDE        599 15 DX  5P9X          599 14 DX
QSO: 14000 RY 2012-09-30 0807 IK2XDE        599 15 DX  UU7J          599 16 DX
QSO: 14000 RY 2012-09-30 0808 IK2XDE        599 15 DX  UA3QJJ        599 16 DX
QSO: 14000 RY 2012-09-30 0809 IK2XDE        599 15 DX  OH4A          599 15 DX
QSO: 14000 RY 2012-09-30 0810 IK2XDE        599 15 DX  PI4Z          599 14 DX
QSO: 14000 RY 2012-09-30 0813 IK2XDE        599 15 DX  SP3GAX        599 15 DX
QSO: 14000 RY 2012-09-30 0817 IK2XDE        599 15 DX  UY6IM         599 16 DX
QSO: 14000 RY 2012-09-30 0818 IK2XDE        599 15 DX  DA0CA         599 14 DX
QSO: 14000 RY 2012-09-30 0819 IK2XDE        599 15 DX  YO9GSB        599 20 DX
QSO: 14000 RY 2012-09-30 0820 IK2XDE        599 15 DX  RV4LC         599 16 DX
QSO: 14000 RY 2012-09-30 0823 IK2XDE        599 15 DX  EF5T          599 14 DX
QSO: 14000 RY 2012-09-30 0824 IK2XDE        599 15 DX  PA7LV         599 14 DX
QSO: 14000 RY 2012-09-30 0827 IK2XDE        599 15 DX  OM5ZW         599 15 DX
QSO: 14000 RY 2012-09-30 0827 IK2XDE        599 15 DX  UA4M          599 16 DX
QSO: 14000 RY 2012-09-30 0828 IK2XDE        599 15 DX  ED1R          599 14 DX
QSO: 14000 RY 2012-09-30 0829 IK2XDE        599 15 DX  OM4O          599 15 DX
QSO: 14000 RY 2012-09-30 0829 IK2XDE        599 15 DX  SQ9UM         599 15 DX
QSO: 14000 RY 2012-09-30 0831 IK2XDE        599 15 DX  SM6BZV        599 14 DX
QSO: 14000 RY 2012-09-30 0831 IK2XDE        599 15 DX  E72U          599 15 DX
QSO: 14000 RY 2012-09-30 0833 IK2XDE        599 15 DX  LN5O          599 14 DX
QSO: 14000 RY 2012-09-30 0836 IK2XDE        599 15 DX  EV1P/2        599 16 DX
QSO: 14000 RY 2012-09-30 0836 IK2XDE        599 15 DX  DP9A          599 14 DX
QSO: 14000 RY 2012-09-30 0837 IK2XDE        599 15 DX  OH8A          599 15 DX
QSO: 14000 RY 2012-09-30 0838 IK2XDE        599 15 DX  OK2SFP        599 15 DX
QSO: 14000 RY 2012-09-30 0842 IK2XDE        599 15 DX  EO8Q          599 16 DX
QSO: 14000 RY 2012-09-30 0847 IK2XDE        599 15 DX  LZ6C          599 20 DX
QSO: 14000 RY 2012-09-30 0850 IK2XDE        599 15 DX  EF7R          599 14 DX
QSO: 14000 RY 2012-09-30 0851 IK2XDE        599 15 DX  OM5NL         599 15 DX
QSO: 14000 RY 2012-09-30 0851 IK2XDE        599 15 DX  OK2SWD        599 15 DX
QSO: 14000 RY 2012-09-30 0852 IK2XDE        599 15 DX  UR5UBR        599 16 DX
QSO: 14000 RY 2012-09-30 0853 IK2XDE        599 15 DX  OZ6TL         599 14 DX
QSO: 14000 RY 2012-09-30 0854 IK2XDE        599 15 DX  DL6UNF        599 14 DX
QSO: 14000 RY 2012-09-30 0855 IK2XDE        599 15 DX  PD7BZ         599 14 DX
QSO: 14000 RY 2012-09-30 0856 IK2XDE        599 15 DX  OM7OM         599 15 DX
QSO: 14000 RY 2012-09-30 0856 IK2XDE        599 15 DX  SQ8LEC        599 15 DX
QSO: 14000 RY 2012-09-30 0857 IK2XDE        599 15 DX  R9MJ          599 17 DX
QSO: 14000 RY 2012-09-30 0858 IK2XDE        599 15 DX  R7MM          599 16 DX
QSO: 14000 RY 2012-09-30 0859 IK2XDE        599 15 DX  ON4APU        599 14 DX
QSO: 14000 RY 2012-09-30 0900 IK2XDE        599 15 DX  VE7SV         599 03 BC
QSO: 14000 RY 2012-09-30 0901 IK2XDE        599 15 DX  DL1DTF        599 14 DX
QSO: 28000 RY 2012-09-30 0908 IK2XDE        599 15 DX  UB0A          599 18 DX
QSO: 28000 RY 2012-09-30 0910 IK2XDE        599 15 DX  R3QN          599 16 DX
QSO: 28000 RY 2012-09-30 0916 IK2XDE        599 15 DX  VU2NKS        599 22 DX
QSO: 28000 RY 2012-09-30 0918 IK2XDE        599 15 DX  UT8IM         599 16 DX
QSO: 28000 RY 2012-09-30 0922 IK2XDE        599 15 DX  RA3NC         599 16 DX
QSO: 28000 RY 2012-09-30 0925 IK2XDE        599 15 DX  JR3NZC        599 25 DX
QSO: 28000 RY 2012-09-30 0927 IK2XDE        599 15 DX  UA3QGT        599 16 DX
QSO: 28000 RY 2012-09-30 0930 IK2XDE        599 15 DX  RN6AI         599 16 DX
QSO: 28000 RY 2012-09-30 0932 IK2XDE        599 15 DX  E21EYC        599 26 DX
QSO: 28000 RY 2012-09-30 1343 IK2XDE        599 15 DX  RA4FUN        599 16 DX
