START-OF-LOG: 3.0
CALLSIGN: IK1DFH
CLUB: RBLOB RADIO GROUP
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 435400
OPERATORS: IK1DFH
NAME: Roberto Martorana
CREATED-BY: N1MM Logger V12.9.3
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: ASSISTED
CATEGORY-STATION: FIXED
QSO:  3603 RY 2012-09-29 0210 IK1DFH        599 15 DX  DQ4W          599 14 DX
QSO:  3601 RY 2012-09-29 0213 IK1DFH        599 15 DX  ZA/OK6DJ      599 15 DX
QSO:  3601 RY 2012-09-29 0214 IK1DFH        599 15 DX  UU7J          599 16 DX
QSO:  3600 RY 2012-09-29 0216 IK1DFH        599 15 DX  HG1S          599 15 DX
QSO:  3599 RY 2012-09-29 0218 IK1DFH        599 15 DX  UT7E          599 16 DX
QSO:  3598 RY 2012-09-29 0219 IK1DFH        599 15 DX  I4AVG         599 15 DX
QSO:  3598 RY 2012-09-29 0219 IK1DFH        599 15 DX  OM7LM         599 15 DX
QSO:  3597 RY 2012-09-29 0220 IK1DFH        599 15 DX  IZ6TSA        599 15 DX
QSO:  3593 RY 2012-09-29 0222 IK1DFH        599 15 DX  SF6DX         599 14 DX
QSO:  3593 RY 2012-09-29 0223 IK1DFH        599 15 DX  K4GMH         599 05 VA
QSO:  3593 RY 2012-09-29 0225 IK1DFH        599 15 DX  SP9BNM        599 15 DX
QSO:  3586 RY 2012-09-29 0230 IK1DFH        599 15 DX  NR4M          599 05 VA
QSO:  3591 RY 2012-09-29 0232 IK1DFH        599 15 DX  CR3L          599 33 DX
QSO:  3590 RY 2012-09-29 0234 IK1DFH        599 15 DX  3Z8T          599 15 DX
QSO:  3590 RY 2012-09-29 0235 IK1DFH        599 15 DX  DL5ZBA        599 14 DX
QSO:  3588 RY 2012-09-29 0236 IK1DFH        599 15 DX  S51A          599 15 DX
QSO:  3588 RY 2012-09-29 0238 IK1DFH        599 15 DX  OL7M          599 15 DX
QSO:  3587 RY 2012-09-29 0239 IK1DFH        599 15 DX  OK2UHP        599 15 DX
QSO:  3586 RY 2012-09-29 0241 IK1DFH        599 15 DX  RA6XV         599 16 DX
QSO:  3585 RY 2012-09-29 0242 IK1DFH        599 15 DX  9A5MT         599 15 DX
