START-OF-LOG: 3.0
CALLSIGN: UA4M
CLUB:
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 4540752
OPERATORS: UA4M
NAME: Andrey Markelov
CREATED-BY: N1MM Logger V12.8.1
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7041 RY 2012-09-29 0003 UA4M          599 16 DX  YL3CU         599 15 DX
QSO:  7050 RY 2012-09-29 0004 UA4M          599 16 DX  ON5KQ         599 14 DX
QSO:  7051 RY 2012-09-29 0005 UA4M          599 16 DX  HK1T          599 09 DX
QSO:  7052 RY 2012-09-29 0006 UA4M          599 16 DX  GM1BSG        599 14 DX
QSO:  7053 RY 2012-09-29 0007 UA4M          599 16 DX  4Z5UN         599 20 DX
QSO:  7055 RY 2012-09-29 0013 UA4M          599 16 DX  K4GMH         599 05 VA
QSO:  7053 RY 2012-09-29 0015 UA4M          599 16 DX  EF7R          599 14 DX
QSO:  7052 RY 2012-09-29 0017 UA4M          599 16 DX  R9DX          599 17 DX
QSO:  7055 RY 2012-09-29 0019 UA4M          599 16 DX  EF8M          599 33 DX
QSO:  7057 RY 2012-09-29 0020 UA4M          599 16 DX  UO1P          599 17 DX
QSO:  7059 RY 2012-09-29 0021 UA4M          599 16 DX  NR4M          599 05 VA
QSO:  3589 RY 2012-09-29 0022 UA4M          599 16 DX  DF5MA         599 14 DX
QSO:  3590 RY 2012-09-29 0023 UA4M          599 16 DX  RZ6LV         599 16 DX
QSO:  3591 RY 2012-09-29 0023 UA4M          599 16 DX  RK4WWQ        599 16 DX
QSO:  3592 RY 2012-09-29 0024 UA4M          599 16 DX  RN3ZC         599 16 DX
QSO:  3593 RY 2012-09-29 0024 UA4M          599 16 DX  YL2CI         599 15 DX
QSO:  3598 RY 2012-09-29 0028 UA4M          599 16 DX  UA4NX         599 16 DX
QSO:  3598 RY 2012-09-29 0029 UA4M          599 16 DX  UT8EL         599 16 DX
