START-OF-LOG: 3.0
CALLSIGN: PE4BAS
CLUB:
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 60300
OPERATORS: PE4BAS
SOAPBOX: Very nice propagation on 10m again. Unfortenately not enough time to
QSO: 14108 RY 2012-09-29 2123 PE4BAS        599 14 DX  UA4M          599 16 DX
QSO: 14109 RY 2012-09-29 2124 PE4BAS        599 14 DX  K1FWE         599 05 NH
QSO: 14114 RY 2012-09-29 2128 PE4BAS        599 14 DX  AB4GG         599 04 TN
QSO: 14114 RY 2012-09-29 2129 PE4BAS        599 14 DX  RK4WWQ        599 16 DX
QSO: 14121 RY 2012-09-29 2131 PE4BAS        599 14 DX  AA3B          599 05 PA
QSO: 14126 RY 2012-09-29 2132 PE4BAS        599 14 DX  VA2UP         599 05 QC
QSO: 14131 RY 2012-09-29 2132 PE4BAS        599 14 DX  TA7I          599 20 DX
QSO: 14134 RY 2012-09-29 2136 PE4BAS        599 14 DX  N0HJZ         599 04 MN
QSO: 14133 RY 2012-09-29 2146 PE4BAS        599 14 DX  VY2LI         599 05 PE
QSO: 14112 RY 2012-09-29 2148 PE4BAS        599 14 DX  WX4G          599 05 NC
QSO: 14110 RY 2012-09-29 2150 PE4BAS        599 14 DX  K4FJ          599 05 VA
QSO: 14109 RY 2012-09-29 2152 PE4BAS        599 14 DX  K1SFA         599 05 MA
QSO: 14075 RY 2012-09-29 2157 PE4BAS        599 14 DX  K4TD          599 04 AL
QSO: 14083 RY 2012-09-29 2203 PE4BAS        599 14 DX  UN1L          599 17 DX
QSO: 14084 RY 2012-09-29 2208 PE4BAS        599 14 DX  NE3H          599 05 PA
QSO:  7079 RY 2012-09-29 2210 PE4BAS        599 14 DX  YT0A          599 15 DX
QSO:  7072 RY 2012-09-29 2213 PE4BAS        599 14 DX  IK0FMB        599 15 DX
QSO:  7072 RY 2012-09-29 2214 PE4BAS        599 14 DX  IW3RUA        599 15 DX
QSO:  7066 RY 2012-09-29 2215 PE4BAS        599 14 DX  IZ0KBR        599 15 DX
QSO:  7064 RY 2012-09-29 2216 PE4BAS        599 14 DX  TF2RR         599 40 DX
QSO:  7050 RY 2012-09-29 2222 PE4BAS        599 14 DX  OH2ET         599 15 DX
QSO:  7048 RY 2012-09-29 2222 PE4BAS        599 14 DX  OH2XX         599 15 DX
QSO:  7046 RY 2012-09-29 2223 PE4BAS        599 14 DX  OE2E          599 15 DX
QSO:  7045 RY 2012-09-29 2224 PE4BAS        599 14 DX  EI7KD         599 14 DX
QSO:  7044 RY 2012-09-29 2226 PE4BAS        599 14 DX  IT9AUG        599 15 DX
QSO:  7041 RY 2012-09-29 2228 PE4BAS        599 14 DX  9A1A          599 15 DX
QSO:  7037 RY 2012-09-29 2230 PE4BAS        599 14 DX  ED1R          599 14 DX
QSO:  7036 RY 2012-09-29 2231 PE4BAS        599 14 DX  EW1IP         599 16 DX
QSO:  7078 RY 2012-09-29 2234 PE4BAS        599 14 DX  UU7J          599 16 DX
QSO:  7075 RY 2012-09-29 2242 PE4BAS        599 14 DX  4Z5UN         599 20 DX
QSO:  7074 RY 2012-09-29 2244 PE4BAS        599 14 DX  OH5AG         599 15 DX
QSO:  7071 RY 2012-09-29 2245 PE4BAS        599 14 DX  RW4W          599 16 DX
QSO:  7070 RY 2012-09-29 2247 PE4BAS        599 14 DX  EA7IQM        599 14 DX
QSO:  3601 RY 2012-09-29 2253 PE4BAS        599 14 DX  UU7J          599 16 DX
QSO:  3598 RY 2012-09-29 2255 PE4BAS        599 14 DX  IQ2CJ         599 15 DX
QSO:  3597 RY 2012-09-29 2255 PE4BAS        599 14 DX  OE2E          599 15 DX
QSO:  3596 RY 2012-09-29 2256 PE4BAS        599 14 DX  PI4CG         599 14 DX
QSO:  3592 RY 2012-09-29 2257 PE4BAS        599 14 DX  DL5ALW        599 14 DX
QSO:  3590 RY 2012-09-29 2258 PE4BAS        599 14 DX  SP9KDA        599 15 DX
QSO:  3587 RY 2012-09-29 2259 PE4BAS        599 14 DX  I4AVG         599 15 DX
QSO:  3579 RY 2012-09-29 2300 PE4BAS        599 14 DX  Z36W          599 15 DX
QSO:  3572 RY 2012-09-29 2301 PE4BAS        599 14 DX  OK1CRM        599 15 DX
QSO:  3574 RY 2012-09-29 2303 PE4BAS        599 14 DX  OM7KW         599 15 DX
QSO: 14078 RY 2012-09-29 2306 PE4BAS        599 14 DX  NR4M          599 05 VA
QSO: 14084 RY 2012-09-29 2312 PE4BAS        599 14 DX  K9NR          599 04 IL
QSO: 28145 RY 2012-09-30 0831 PE4BAS        599 14 DX  JR4GPA        599 25 DX
QSO: 28142 RY 2012-09-30 0836 PE4BAS        599 14 DX  PA0O          599 14 DX
QSO: 28131 RY 2012-09-30 1046 PE4BAS        599 14 DX  RA3QH         599 16 DX
QSO: 28130 RY 2012-09-30 1108 PE4BAS        599 14 DX  RC9F          599 17 DX
QSO: 28130 RY 2012-09-30 1112 PE4BAS        599 14 DX  KG6DX         599 27 DX
QSO: 28134 RY 2012-09-30 1114 PE4BAS        599 14 DX  NH2T          599 27 DX
QSO: 28105 RY 2012-09-30 1119 PE4BAS        599 14 DX  UW1M          599 16 DX
QSO: 28102 RY 2012-09-30 1124 PE4BAS        599 14 DX  UX7QV         599 16 DX
QSO: 28103 RY 2012-09-30 1126 PE4BAS        599 14 DX  P49X          599 09 DX
QSO: 28100 RY 2012-09-30 1129 PE4BAS        599 14 DX  CR3L          599 33 DX
QSO: 28100 RY 2012-09-30 1130 PE4BAS        599 14 DX  RV4HL         599 16 DX
QSO: 28099 RY 2012-09-30 1132 PE4BAS        599 14 DX  EA7HY         599 14 DX
QSO: 28093 RY 2012-09-30 1135 PE4BAS        599 14 DX  EE7T          599 14 DX
QSO: 28087 RY 2012-09-30 1140 PE4BAS        599 14 DX  SV3GKU        599 20 DX
QSO: 28086 RY 2012-09-30 1141 PE4BAS        599 14 DX  CT2IOV        599 14 DX
QSO: 28075 RY 2012-09-30 1156 PE4BAS        599 14 DX  UA4ALI        599 16 DX
QSO: 28076 RY 2012-09-30 1158 PE4BAS        599 14 DX  UA4M          599 16 DX
QSO: 28077 RY 2012-09-30 1200 PE4BAS        599 14 DX  NR4M          599 05 VA
QSO: 28078 RY 2012-09-30 1201 PE4BAS        599 14 DX  EF8M          599 33 DX
QSO: 28085 RY 2012-09-30 1205 PE4BAS        599 14 DX  UA4FBG        599 16 DX
QSO: 28084 RY 2012-09-30 1208 PE4BAS        599 14 DX  A65BP         599 21 DX
QSO: 28085 RY 2012-09-30 1213 PE4BAS        599 14 DX  W4DXX         599 05 GA
QSO: 28085 RY 2012-09-30 1217 PE4BAS        599 14 DX  NE3H          599 05 PA
QSO: 28087 RY 2012-09-30 1223 PE4BAS        599 14 DX  K8UT          599 04 MI
QSO: 28093 RY 2012-09-30 1233 PE4BAS        599 14 DX  RA9CUU        599 17 DX
QSO: 28093 RY 2012-09-30 1234 PE4BAS        599 14 DX  EE7Y          599 14 DX
QSO: 28095 RY 2012-09-30 1239 PE4BAS        599 14 DX  W9MU          599 04 IL
QSO: 28097 RY 2012-09-30 1242 PE4BAS        599 14 DX  VE2FXL        599 05 QC
QSO: 28099 RY 2012-09-30 1244 PE4BAS        599 14 DX  EF7R          599 14 DX
QSO: 28100 RY 2012-09-30 1246 PE4BAS        599 14 DX  K6ND          599 05 MA
QSO: 28101 RY 2012-09-30 1248 PE4BAS        599 14 DX  VE2FK         599 05 QC
QSO: 28102 RY 2012-09-30 1251 PE4BAS        599 14 DX  W1UE          599 05 MA
QSO: 28104 RY 2012-09-30 1257 PE4BAS        599 14 DX  K1FWE         599 05 NH
QSO: 28108 RY 2012-09-30 1259 PE4BAS        599 14 DX  K1SFA         599 05 MA
QSO: 28107 RY 2012-09-30 1304 PE4BAS        599 14 DX  VA2AM         599 05 QC
QSO: 28110 RY 2012-09-30 1308 PE4BAS        599 14 DX  FM5CD         599 08 DX
QSO: 28115 RY 2012-09-30 1313 PE4BAS        599 14 DX  K3WI          599 05 VA
QSO: 28119 RY 2012-09-30 1357 PE4BAS        599 14 DX  N0AT          599 04 MN
QSO: 28119 RY 2012-09-30 1359 PE4BAS        599 14 DX  PY2NY         599 11 DX
QSO: 28120 RY 2012-09-30 1402 PE4BAS        599 14 DX  WW4LL         599 05 GA
QSO: 28124 RY 2012-09-30 1403 PE4BAS        599 14 DX  N3BM          599 05 VA
QSO: 28127 RY 2012-09-30 1409 PE4BAS        599 14 DX  FR5GS         599 39 DX
QSO: 28128 RY 2012-09-30 1412 PE4BAS        599 14 DX  KU1T          599 05 WV
QSO: 28132 RY 2012-09-30 1419 PE4BAS        599 14 DX  K4ADR         599 05 FL
QSO: 28136 RY 2012-09-30 1422 PE4BAS        599 14 DX  EA8MT         599 33 DX
QSO: 28139 RY 2012-09-30 1657 PE4BAS        599 14 DX  EA7OY         599 14 DX
QSO: 28139 RY 2012-09-30 1659 PE4BAS        599 14 DX  EA7HHV        599 14 DX
QSO: 28148 RY 2012-09-30 1701 PE4BAS        599 14 DX  AY8A          599 13 DX
QSO: 28163 RY 2012-09-30 1705 PE4BAS        599 14 DX  WA2LXE        599 05 NJ
QSO: 28171 RY 2012-09-30 1711 PE4BAS        599 14 DX  CR2X          599 14 DX
QSO: 28133 RY 2012-09-30 1715 PE4BAS        599 14 DX  LS1D          599 13 DX
QSO: 28113 RY 2012-09-30 1718 PE4BAS        599 14 DX  N2MM          599 05 NJ
QSO: 28113 RY 2012-09-30 1720 PE4BAS        599 14 DX  KI2P          599 05 NJ
QSO: 28091 RY 2012-09-30 1728 PE4BAS        599 14 DX  EA8CNB        599 33 DX
QSO: 28087 RY 2012-09-30 1731 PE4BAS        599 14 DX  W3LL          599 05 MD
QSO: 28085 RY 2012-09-30 1733 PE4BAS        599 14 DX  VA2UP         599 05 QC
QSO: 28084 RY 2012-09-30 1804 PE4BAS        599 14 DX  W1PL          599 05 MA
QSO: 28081 RY 2012-09-30 1806 PE4BAS        599 14 DX  CW90A         599 13 DX
QSO: 28096 RY 2012-09-30 1925 PE4BAS        599 14 DX  VY2SS         599 05 PE
QSO: 21073 RY 2012-09-30 1936 PE4BAS        599 14 DX  KI1G          599 05 RI
QSO: 21074 RY 2012-09-30 1937 PE4BAS        599 14 DX  K0IR          599 04 MN
QSO: 21077 RY 2012-09-30 1940 PE4BAS        599 14 DX  4M5IR         599 09 DX
QSO: 21079 RY 2012-09-30 1942 PE4BAS        599 14 DX  P49X          599 09 DX
QSO: 21085 RY 2012-09-30 1945 PE4BAS        599 14 DX  NR4M          599 05 VA
QSO: 21086 RY 2012-09-30 1946 PE4BAS        599 14 DX  VE2FXL        599 05 QC
QSO: 21100 RY 2012-09-30 1949 PE4BAS        599 14 DX  LS1D          599 13 DX
QSO: 21115 RY 2012-09-30 1957 PE4BAS        599 14 DX  LV5V          599 13 DX
QSO: 21126 RY 2012-09-30 1959 PE4BAS        599 14 DX  W1UE          599 05 MA
QSO: 21127 RY 2012-09-30 2007 PE4BAS        599 14 DX  HK1R          599 09 DX
QSO: 21156 RY 2012-09-30 2012 PE4BAS        599 14 DX  HI8PLE        599 08 DX
QSO: 14101 RY 2012-09-30 2021 PE4BAS        599 14 DX  J42T          599 20 DX
QSO: 14100 RY 2012-09-30 2022 PE4BAS        599 14 DX  SV3GKU        599 20 DX
QSO: 14103 RY 2012-09-30 2023 PE4BAS        599 14 DX  SV2FLQ        599 20 DX
QSO: 14122 RY 2012-09-30 2029 PE4BAS        599 14 DX  N3BM          599 05 VA
QSO: 14123 RY 2012-09-30 2029 PE4BAS        599 14 DX  UU7J          599 16 DX
QSO: 14127 RY 2012-09-30 2037 PE4BAS        599 14 DX  K3WW          599 05 PA
END-OF-LOG:
