START-OF-LOG: 3.0
LOCATION: OH
CALLSIGN: KB8ZUN
CLAIMED-SCORE: 27621
CLUB: NONE
CONTEST: CQ-WW-RTTY
CREATED-BY:
NAME: Jeff Evans
OPERATORS: KB8ZUN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: 10M
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-STATION: FIXED
QSO: 28086 RY 2012-09-30 2350 KB8ZUN        599 04 OH  JA0CGJ        599 25 DX
QSO: 28105 RY 2012-09-30 2338 KB8ZUN	    599 04 OH  JA2FSM	     599 25 DX
QSO: 28129 RY 2012-09-30 1951 KB8ZUN	    599 04 OH  PP1CZ	     599 11 DX
QSO: 28132 RY 2012-09-30 1949 KB8ZUN	    599 04 OH  HD2A	         599 10 DX
QSO: 28141 RY 2012-09-30 1946 KB8ZUN	    599 04 OH  KW7N	         599 05 WA
QSO: 28142 RY 2012-09-30 1945 KB8ZUN	    599 04 OH  W6QU	         599 05 CA
QSO: 28144 RY 2012-09-30 1944 KB8ZUN	    599 04 OH  WN6K	         599 05 CA
QSO: 28145 RY 2012-09-30 1942 KB8ZUN	    599 04 OH  8P2K	         599 08 DX
QSO: 28075 RY 2012-09-30 1939 KB8ZUN	    599 04 OH  G0HVQ	     599 14 DX
QSO: 28150 RY 2012-09-30 1732 KB8ZUN	    599 04 OH  G3LHJ	     599 14 DX
QSO: 28150 RY 2012-09-30 1731 KB8ZUN	    599 04 OH  IZ8EDL	     599 15 DX
QSO: 28088 RY 2012-09-30 1709 KB8ZUN	    599 04 OH  GI1GKI	     599 14 DX
QSO: 28088 RY 2012-09-30 1708 KB8ZUN	    599 04 OH  CR5D	         599 14 DX
QSO: 28130 RY 2012-09-30 1704 KB8ZUN	    599 04 OH  EI1DG	     599 14 DX
QSO: 28124 RY 2012-09-30 1702 KB8ZUN	    599 04 OH  EA7TG	     599 14 DX
QSO: 28142 RY 2012-09-30 1654 KB8ZUN	    599 04 OH  DK5OS	     599 14 DX
QSO: 28157 RY 2012-09-30 1652 KB8ZUN	    599 04 OH  OZ1BTE	     599 14 DX
QSO: 28143 RY 2012-09-30 1650 KB8ZUN	    599 04 OH  G3TTJ	     599 14 DX
QSO: 28079 RY 2012-09-30 1627 KB8ZUN	    599 04 OH  EA4TX	     599 14 DX
QSO: 28113 RY 2012-09-30 1626 KB8ZUN	    599 04 OH  KB8O	         599 04 OH
QSO: 28113 RY 2012-09-30 1625 KB8ZUN	    599 04 OH  YO4RST	     599 20 DX
QSO: 28101 RY 2012-09-30 1624 KB8ZUN	    599 04 OH  EF8M	         599 33 DX
QSO: 28171 RY 2012-09-30 1623 KB8ZUN	    599 04 OH  DF4WC	     599 14 DX
QSO: 28095 RY 2012-09-30 1621 KB8ZUN	    599 04 OH  N6WS	         599 05 CA
QSO: 28133 RY 2012-09-30 1613 KB8ZUN	    599 04 OH  DL1YM	     599 14 DX
QSO: 28118 RY 2012-09-30 1612 KB8ZUN	    599 04 OH  OM2KW	     599 15 DX
QSO: 28085 RY 2012-09-30 1608 KB8ZUN	    599 04 OH  9A4P	         599 15 DX
QSO: 28069 RY 2012-09-30 1604 KB8ZUN	    599 04 OH  ED1DF	     599 14 DX
QSO: 28107 RY 2012-09-30 1558 KB8ZUN	    599 04 OH  W7VXS	     599 05 WA
QSO: 28111 RY 2012-09-30 1557 KB8ZUN	    599 04 OH  PA7LV	     599 14 DX
QSO: 28111 RY 2012-09-30 1556 KB8ZUN	    599 04 OH  DL6DCD	     599 14 DX
QSO: 28086 RY 2012-09-30 1553 KB8ZUN	    599 04 OH  DL1LH	     599 14 DX
QSO: 28144 RY 2012-09-30 1550 KB8ZUN	    599 04 OH  IZ8MXB	     599 15 DX
QSO: 28115 RY 2012-09-30 1549 KB8ZUN	    599 04 OH  KD7MSC	     599 05 OR
QSO: 28132 RY 2012-09-30 1541 KB8ZUN	    599 04 OH  CT3KN	     599 33 DX
QSO: 28133 RY 2012-09-30 1526 KB8ZUN	    599 04 OH  HZ1PS	     599 21 DX
QSO: 28133 RY 2012-09-30 1525 KB8ZUN	    599 04 OH  HZ1PS	     599 21 DX
QSO: 28097 RY 2012-09-30 1524 KB8ZUN	    599 04 OH  UT0RM	     599 16 DX
QSO: 28158 RY 2012-09-30 1523 KB8ZUN	    599 04 OH  UX0ZAB	     599 16 DX
QSO: 28158 RY 2012-09-30 1521 KB8ZUN	    599 04 OH  DK6CQ	     599 14 DX
QSO: 28127 RY 2012-09-30 1519 KB8ZUN	    599 04 OH  DJ9VA	     599 14 DX
QSO: 28137 RY 2012-09-30 1516 KB8ZUN	    599 04 OH  UW5U	         599 16 DX
QSO: 28090 RY 2012-09-30 1513 KB8ZUN	    599 04 OH  J42T	         599 20 DX
QSO: 28129 RY 2012-09-30 1510 KB8ZUN	    599 04 OH  DJ9RR	     599 14 DX
QSO: 28162 RY 2012-09-30 1508 KB8ZUN	    599 04 OH  UR0HQ	     599 16 DX
QSO: 28107 RY 2012-09-30 1506 KB8ZUN	    599 04 OH  PA9DD	     599 14 DX
QSO: 28067 RY 2012-09-30 1504 KB8ZUN	    599 04 OH  DM6DX	     599 14 DX
QSO: 28102 RY 2012-09-30 1501 KB8ZUN	    599 04 OH  CT1ILT	     599 14 DX
QSO: 28102 RY 2012-09-30 1500 KB8ZUN	    599 04 OH  P49X	         599 09 DX
QSO: 28124 RY 2012-09-30 1457 KB8ZUN	    599 04 OH  DO4DXA	     599 14 DX
QSO: 28126 RY 2012-09-30 1456 KB8ZUN	    599 04 OH  DJ3NG	     599 14 DX
QSO: 28127 RY 2012-09-30 1453 KB8ZUN	    599 04 OH  OP7B	         599 14 DX
QSO: 28130 RY 2012-09-30 1450 KB8ZUN	    599 04 OH  EF5T	         599 14 DX
QSO: 28132 RY 2012-09-30 1450 KB8ZUN	    599 04 OH  PG3N	         599 14 DX
QSO: 28134 RY 2012-09-30 1447 KB8ZUN	    599 04 OH  DL4MCF	     599 14 DX
QSO: 28134 RY 2012-09-30 1446 KB8ZUN	    599 04 OH  MM0AMW	     599 14 DX
QSO: 28134 RY 2012-09-30 1445 KB8ZUN	    599 04 OH  ON4AXU	     599 14 DX
QSO: 28138 RY 2012-09-30 1441 KB8ZUN	    599 04 OH  EA2BNU	     599 14 DX
QSO: 28142 RY 2012-09-30 1438 KB8ZUN	    599 04 OH  UT7QF	     599 16 DX
QSO: 28142 RY 2012-09-30 1437 KB8ZUN	    599 04 OH  LZ6K	         599 20 DX
QSO: 28146 RY 2012-09-30 1434 KB8ZUN	    599 04 OH  LZ5R	         599 20 DX
QSO: 28159 RY 2012-09-30 1429 KB8ZUN	    599 04 OH  OQ5A	         599 14 DX
QSO: 28109 RY 2012-09-30 1403 KB8ZUN	    599 04 OH  MW2I	         599 14 DX
QSO: 28138 RY 2012-09-30 1401 KB8ZUN	    599 04 OH  EI2GLB	     599 14 DX
QSO: 28112 RY 2012-09-30 1354 KB8ZUN        599 04 OH  DL1QW	     599 14 DX
QSO: 28112 RY 2012-09-30 1353 KB8ZUN	    599 04 OH  DL0WW	     599 14 DX
QSO: 28099 RY 2012-09-30 1352 KB8ZUN	    599 04 OH  EF7R	         599 14 DX
QSO: 28099 RY 2012-09-30 1351 KB8ZUN	    599 04 OH  UW1M	         599 16 DX
QSO: 28085 RY 2012-09-30 1345 KB8ZUN	    599 04 OH  EI8IQ	     599 14 DX
QSO: 28092 RY 2012-09-30 1343 KB8ZUN	    599 04 OH  IZ8IYL	     599 15 DX
QSO: 28092 RY 2012-09-30 1342 KB8ZUN	    599 04 OH  EA6AZ	     599 14 DX
QSO: 28092 RY 2012-09-30 1340 KB8ZUN	    599 04 OH  S50W	         599 15 DX
QSO: 28117 RY 2012-09-30 1336 KB8ZUN	    599 04 OH  PA4J	         599 14 DX
QSO: 28092 RY 2012-09-30 1329 KB8ZUN	    599 04 OH  S51AF	     599 15 DX
QSO: 28092 RY 2012-09-30 1328 KB8ZUN	    599 04 OH  EI8IQ	     599 14 DX
QSO: 28079 RY 2012-09-30 1319 KB8ZUN	    599 04 OH  CS5CRE	     599 14 DX
QSO: 28076 RY 2012-09-30 1314 KB8ZUN	    599 04 OH  9A1A	         599 15 DX
QSO: 28126 RY 2012-09-30 1313 KB8ZUN	    599 04 OH  LY9Y	         599 15 DX
QSO: 28074 RY 2012-09-30 1311 KB8ZUN	    599 04 OH  R7NA	         599 16 DX
QSO: 28105 RY 2012-09-30 1310 KB8ZUN	    599 04 OH  IQ1RY	     599 15 DX
QSO: 28105 RY 2012-09-30 1309 KB8ZUN	    599 04 OH  CR3L	         599 33 DX
QSO: 28116 RY 2012-09-30 1307 KB8ZUN	    599 04 OH  YU2A	         599 15 DX
QSO: 28116 RY 2012-09-30 1306 KB8ZUN	    599 04 OH  LX8RTTY	     599 14 DX
QSO: 28116 RY 2012-09-30 1305 KB8ZUN	    599 04 OH  YO3JF	     599 20 DX
QSO: 28132 RY 2012-09-30 1304 KB8ZUN	    599 04 OH  OK7O	         599 15 DX
QSO: 28125 RY 2012-09-30 1303 KB8ZUN	    599 04 OH  GM1BSG	     599 14 DX
QSO: 28154 RY 2012-09-30 1301 KB8ZUN	    599 04 OH  9A0W	         599 15 DX
QSO: 28134 RY 2012-09-30 1300 KB8ZUN	    599 04 OH  DL3BQA	     599 14 DX
QSO: 28091 RY 2012-09-30 1253 KB8ZUN	    599 04 OH  M2G	         599 14 DX
QSO: 28091 RY 2012-09-30 1250 KB8ZUN	    599 04 OH  S50W	         599 15 DX
QSO: 28144 RY 2012-09-30 1249 KB8ZUN	    599 04 OH  SQ1K	         599 15 DX
QSO: 28142 RY 2012-09-30 1247 KB8ZUN	    599 04 OH  YU0NS	     599 15 DX
QSO: 28093 RY 2012-09-30 1245 KB8ZUN	    599 04 OH  YL5T	         599 15 DX
QSO: 28144 RY 2012-09-30 1242 KB8ZUN	    599 04 OH  LX1NO	     599 14 DX
QSO: 28126 RY 2012-09-30 1237 KB8ZUN	    599 04 OH  5P9X	         599 14 DX
QSO: 28118 RY 2012-09-30 1233 KB8ZUN	    599 04 OH  LX7I	         599 14 DX
QSO: 28109 RY 2012-09-30 1231 KB8ZUN	    599 04 OH  LZ8E	         599 20 DX
QSO: 28111 RY 2012-09-30 1230 KB8ZUN	    599 04 OH  OH1F	         599 15 DX
QSO: 28110 RY 2012-09-30 1228 KB8ZUN	    599 04 OH  LA8PDA	     599 14 DX
QSO: 28110 RY 2012-09-30 1227 KB8ZUN	    599 04 OH  EE2K	         599 14 DX
QSO: 28098 RY 2012-09-30 1226 KB8ZUN	    599 04 OH  OG30OJ	     599 15 DX
QSO: 28094 RY 2012-09-30 1222 KB8ZUN	    599 04 OH  ZA/OK6DJ	     599 15 DX
QSO: 28109 RY 2012-09-29 2357 KB8ZUN	    599 04 OH  JR5JAQ	     599 25 DX
QSO: 28109 RY 2012-09-29 2352 KB8ZUN	    599 04 OH  XE1EE	     599 06 DX
QSO: 28111 RY 2012-09-29 2350 KB8ZUN	    599 04 OH  RA0FF	     599 17 DX
QSO: 28115 RY 2012-09-29 2347 KB8ZUN	    599 04 OH  JR6GHN	     599 25 DX
QSO: 28117 RY 2012-09-29 2345 KB8ZUN	    599 04 OH  JI3BFC	     599 25 DX
QSO: 28123 RY 2012-09-29 2342 KB8ZUN	    599 04 OH  AB0RX	     599 05 MO
QSO: 28123 RY 2012-09-29 2342 KB8ZUN	    599 04 OH  AB0R	         599 05 KS
QSO: 28127 RY 2012-09-29 2339 KB8ZUN	    599 04 OH  JH9KVF	     599 25 DX
QSO: 28117 RY 2012-09-29 2338 KB8ZUN	    599 04 OH  JH2MYN	     599 25 DX
QSO: 28090 RY 2012-09-29 2324 KB8ZUN	    599 04 OH  JS3CTQ	     599 25 DX
QSO: 28090 RY 2012-09-29 2324 KB8ZUN	    599 04 OH  JA2HOL	     599 25 DX
QSO: 28093 RY 2012-09-29 2322 KB8ZUN	    599 04 OH  JH4UTP	     599 25 DX
QSO: 28096 RY 2012-09-29 2320 KB8ZUN	    599 04 OH  NK7U	         599 05 OR
QSO: 28097 RY 2012-09-29 2318 KB8ZUN	    599 04 OH  WA2ETU	     599 05 NY
QSO: 28099 RY 2012-09-29 2315 KB8ZUN	    599 04 OH  NG7Z	         599 05 WA
QSO: 28100 RY 2012-09-29 2314 KB8ZUN	    599 04 OH  JH4UYB	     599 25 DX
QSO: 28100 RY 2012-09-29 2313 KB8ZUN	    599 04 OH  JA2AXB	     599 25 DX
QSO: 28103 RY 2012-09-29 2310 KB8ZUN	    599 04 OH  JR1ERU	     599 25 DX
QSO: 28106 RY 2012-09-29 2307 KB8ZUN	    599 04 OH  JN1THL	     599 25 DX
QSO: 28107 RY 2012-09-29 2304 KB8ZUN	    599 04 OH  JQ1BVI	     599 25 AZ
QSO: 28098 RY 2012-09-29 2246 KB8ZUN	    599 04 OH  KL1SF/K7	     599 05 DX
QSO: 28113 RY 2012-09-29 2244 KB8ZUN	    599 04 OH  JI1RXQ	     599 25 DX
QSO: 28102 RY 2012-09-29 2242 KB8ZUN	    599 04 OH  JA1OVD	     599 25 DX
QSO: 28110 RY 2012-09-29 2241 KB8ZUN	    599 04 OH  KI6X	         599 05 CA
QSO: 28114 RY 2012-09-29 2238 KB8ZUN	    599 04 OH  JI1RXQ	     599 25 DX
QSO: 28114 RY 2012-09-29 2235 KB8ZUN	    599 04 OH  JA1BNW	     599 25 DX
QSO: 28092 RY 2012-09-29 2231 KB8ZUN	    599 04 OH  HK3JJB	     599 09 DX
QSO: 28111 RY 2012-09-29 2226 KB8ZUN	    599 04 OH  PY2NY	     599 11 DX
QSO: 28090 RY 2012-09-29 2218 KB8ZUN	    599 04 OH  KI6VC	     599 05 CA
QSO: 28090 RY 2012-09-29 2217 KB8ZUN	    599 04 OH  KE7AUB	     599 05 OR
QSO: 28090 RY 2012-09-29 2216 KB8ZUN	    599 04 OH  WK7S	         599 05 AZ
QSO: 28082 RY 2012-09-29 2215 KB8ZUN	    599 04 OH  NA2U	         599 05 AZ
QSO: 28091 RY 2012-09-29 2209 KB8ZUN	    599 04 OH  KD6OAT	     599 05 UT
QSO: 28091 RY 2012-09-29 2209 KB8ZUN	    599 04 OH  VE7SV	     599 05 DX
QSO: 28119 RY 2012-09-29 2204 KB8ZUN	    599 04 OH  VP2V/AA7V     599 08 DX
QSO: 28086 RY 2012-09-29 2155 KB8ZUN	    599 04 OH  WA7LNW	     599 05 UT
QSO: 28074 RY 2012-09-29 2057 KB8ZUN	    599 04 OH  JA1BPA	     599 25 DX
QSO: 28124 RY 2012-09-29 2053 KB8ZUN	    599 04 OH  NH2T	         599 27 DX
QSO: 28092 RY 2012-09-29 2048 KB8ZUN	    599 04 OH  ZL1BYZ	     599 32 DX
QSO: 28090 RY 2012-09-29 2045 KB8ZUN	    599 04 OH  N6RO	         599 05 CA
QSO: 28110 RY 2012-09-29 2041 KB8ZUN	    599 04 OH  VE5RI	     599 05 SK
QSO: 28110 RY 2012-09-29 2040 KB8ZUN	    599 04 OH  WB7UZO	     599 05 WA
QSO: 28084 RY 2012-09-29 2035 KB8ZUN	    599 04 OH  CT3DZ	     599 33 DX
QSO: 28104 RY 2012-09-29 2033 KB8ZUN	    599 04 OH  EA8MT	     599 33 DX
QSO: 28100 RY 2012-09-29 2029 KB8ZUN	    599 04 OH  VE7YBH	     599 05 BC
QSO: 28130 RY 2012-09-29 2024 KB8ZUN	    599 04 OH  KL8DX	     599 01 AK
QSO: 28083 RY 2012-09-29 2009 KB8ZUN	    599 04 OH  N7BV	         599 05 WA
QSO: 28083 RY 2012-09-29 2008 KB8ZUN	    599 04 OH  N7RO	         599 05 WA
QSO: 28081 RY 2012-09-29 2005 KB8ZUN	    599 04 OH  PJ2/VE7SZ     599 08 BC
QSO: 28131 RY 2012-09-29 2001 KB8ZUN	    599 04 OH  AY8A	         599 13 DX
QSO: 28141 RY 2012-09-29 1959 KB8ZUN	    599 04 OH  K7TYF	     599 05 UT
QSO: 28136 RY 2012-09-29 1956 KB8ZUN	    599 04 OH  PY2WC	     599 11 DX
QSO: 28091 RY 2012-09-29 1955 KB8ZUN	    599 04 OH  KH6ZM	     599 31 DX
QSO: 28087 RY 2012-09-29 1952 KB8ZUN	    599 04 OH  K0JJ	         599 05 OR
QSO: 28107 RY 2012-09-29 1947 KB8ZUN	    599 04 OH  K7ULS	     599 05 UT
QSO: 28107 RY 2012-09-29 1947 KB8ZUN	    599 04 OH  KI6VC	     599 05 CZ
QSO: 28117 RY 2012-09-29 1945 KB8ZUN	    599 04 OH  HQ2N	         599 07 DX
QSO: 28089 RY 2012-09-29 1936 KB8ZUN	    599 04 OH  VE6AO	     599 05 AB
QSO: 28096 RY 2012-09-29 1933 KB8ZUN	    599 04 OH  EA8URL	     599 33 DX
QSO: 28072 RY 2012-09-29 1932 KB8ZUN	    599 04 OH  TM0T	         599 14 DX
QSO: 28081 RY 2012-09-29 1930 KB8ZUN	    599 04 OH  K7BBR	     599 05 UT
QSO: 28081 RY 2012-09-29 1929 KB8ZUN	    599 04 OH  PY2NZ	     599 11 DX
QSO: 28092 RY 2012-09-29 1921 KB8ZUN	    599 04 OH  FG5LA	     599 08 DX
QSO: 28092 RY 2012-09-29 1920 KB8ZUN	    599 04 OH  ED1R	         599 14 DX
QSO: 28078 RY 2012-09-29 1911 KB8ZUN	    599 04 OH  EA1ACP	     599 14 DX
QSO: 28078 RY 2012-09-29 1911 KB8ZUN	    599 04 OH  LS1D	         599 13 DX
QSO: 28078 RY 2012-09-29 1908 KB8ZUN	    599 04 OH  NR4M	         599 05 VA
QSO: 28083 RY 2012-09-29 1906 KB8ZUN	    599 04 OH  N6ML	         599 05 CA
QSO: 28073 RY 2012-09-29 1903 KB8ZUN	    599 04 OH  WG7X	         599 05 WA
QSO: 28103 RY 2012-09-29 1829 KB8ZUN	    599 04 OH  NC7M	         599 05 OR
QSO: 28118 RY 2012-09-29 1828 KB8ZUN	    599 04 OH  DP9A	         599 14 DX
QSO: 28118 RY 2012-09-29 1823 KB8ZUN	    599 04 OH  ZP5TNT	     599 11 DX
QSO: 28090 RY 2012-09-29 1820 KB8ZUN	    599 04 OH  F8DBF	     599 14 DX
QSO: 28083 RY 2012-09-29 1818 KB8ZUN	    599 04 OH  IT9BLB	     599 15 DX
QSO: 28083 RY 2012-09-29 1808 KB8ZUN	    599 04 OH  PY2OE	     599 11 DX
QSO: 28083 RY 2012-09-29 1803 KB8ZUN	    599 04 OH  EF1A	         599 14 DX
QSO: 28083 RY 2012-09-29 1520 KB8ZUN	    599 04 OH  SN7Q	         599 15 DX
QSO: 28083 RY 2012-09-29 1518 KB8ZUN	    599 04 OH  F8DHB	     599 14 DX
QSO: 28135 RY 2012-09-29 1513 KB8ZUN	    599 04 OH  DQ4W	         599 14 DX
QSO: 28135 RY 2012-09-29 1510 KB8ZUN	    599 04 OH  EA4KD	     599 14 DX
QSO: 28135 RY 2012-09-29 1504 KB8ZUN	    599 04 OH  CR2X	         599 14 DX
QSO: 28122 RY 2012-09-29 1502 KB8ZUN	    599 04 OH  DK5QN	     599 14 DX
QSO: 28122 RY 2012-09-29 1501 KB8ZUN	    599 04 OH  IZ3GOM	     599 15 DX
QSO: 28110 RY 2012-09-29 1456 KB8ZUN	    599 04 OH  S51A	         599 15 DX
QSO: 28084 RY 2012-09-29 1452 KB8ZUN	    599 04 OH  XE2FGC	     599 06 DX
QSO: 28084 RY 2012-09-29 1447 KB8ZUN	    599 04 OH  UX5IO	     599 16 DX
QSO: 28084 RY 2012-09-29 1445 KB8ZUN	    599 04 OH  DJ8UV	     599 14 DX
QSO: 28068 RY 2012-09-29 1441 KB8ZUN	    599 04 OH  SP3VSE	     599 15 DX
QSO: 28117 RY 2012-09-29 1435 KB8ZUN	    599 04 OH  DL1YD	     599 14 DX
QSO: 28117 RY 2012-09-29 1433 KB8ZUN	    599 04 OH  EA7ZY	     599 14 DX
QSO: 28119 RY 2012-09-29 1431 KB8ZUN	    599 04 OH  OZ2TF	     599 14 DX
QSO: 28138 RY 2012-09-29 1418 KB8ZUN	    599 04 OH  HA8IE	     599 15 DX
QSO: 28138 RY 2012-09-29 1416 KB8ZUN	    599 04 OH  DF9ZP	     599 14 DX
QSO: 28081 RY 2012-09-29 1408 KB8ZUN	    599 04 OH  DL2DIE	     599 14 DX
QSO: 28081 RY 2012-09-29 1405 KB8ZUN	    599 04 OH  HG1S	         599 15 DX
QSO: 28088 RY 2012-09-29 1341 KB8ZUN	    599 04 OH  SZ1A	         599 20 DX
QSO: 28087 RY 2012-09-29 1339 KB8ZUN	    599 04 OH  OG0Z	         599 15 DX
QSO: 28087 RY 2012-09-29 1337 KB8ZUN	    599 04 OH  F6KOP	     599 14 DX
QSO: 28087 RY 2012-09-29 1335 KB8ZUN	    599 04 OH  HG7T	         599 15 DX
QSO: 28087 RY 2012-09-29 1330 KB8ZUN	    599 04 OH  RU1AB	     599 16 DX
QSO: 28087 RY 2012-09-29 1327 KB8ZUN	    599 04 OH  EA1DR	     599 14 DX
QSO: 28087 RY 2012-09-29 1324 KB8ZUN	    599 04 OH  IK4MGP	     599 15 DX
QSO: 28086 RY 2012-09-29 1320 KB8ZUN	    599 04 OH  YT2U	         599 15 DX
QSO: 28086 RY 2012-09-29 1319 KB8ZUN	    599 04 OH  P40G	         599 14 DX
QSO: 28083 RY 2012-09-29 1243 KB8ZUN	    599 04 OH  UX5IO	     599 16 DX
QSO: 28082 RY 2012-09-29 1240 KB8ZUN	    599 04 OH  UW0K	         599 16 DX
QSO: 28082 RY 2012-09-29 1219 KB8ZUN	    599 04 OH  UZ2M	         599 16 DX
QSO: 28081 RY 2012-09-29 1210 KB8ZUN	    599 04 OH  EE7T	         599 14 DX
END-OF-LOG:
