START-OF-LOG: 2.0
CALLSIGN: NA2M
CLUB: Order of Boiled Owls of New York
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
cATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 660008
OPERATORS: NA2M
NAME: G.W. "Bill" Hellman
CREATED-BY: N1MM Logger V12.9.1
LOCATION: ENY
QSO:  7038 RY 2012-09-29 0120 NA2M          599 05 NY  S51CK         599 15 DX
QSO:  7039 RY 2012-09-29 0121 NA2M          599 05 NY  9A1A          599 15 DX
QSO:  7040 RY 2012-09-29 0127 NA2M          599 05 NY  UW8I          599 16 DX
QSO:  7041 RY 2012-09-29 0128 NA2M          599 05 NY  IT9BLB        599 15 DX
QSO:  7042 RY 2012-09-29 0130 NA2M          599 05 NY  OE3K          599 15 DX
QSO:  7044 RY 2012-09-29 0132 NA2M          599 05 NY  EA3GLB        599 14 DX
QSO:  7044 RY 2012-09-29 0133 NA2M          599 05 NY  K1SFA         599 05 MA
QSO:  7045 RY 2012-09-29 0134 NA2M          599 05 NY  OL7M          599 15 DX
QSO:  7046 RY 2012-09-29 0136 NA2M          599 05 NY  YT8A          599 15 DX
QSO:  7066 RY 2012-09-29 0139 NA2M          599 05 NY  YL9T          599 15 DX
QSO:  7067 RY 2012-09-29 0142 NA2M          599 05 NY  S51A          599 15 DX
QSO:  7068 RY 2012-09-29 0143 NA2M          599 05 NY  SX6DX         599 20 DX
QSO:  7069 RY 2012-09-29 0144 NA2M          599 05 NY  VE2AXO        599 05 QC
QSO:  7071 RY 2012-09-29 0146 NA2M          599 05 NY  YP100KSE      599 16 DX
QSO:  7071 RY 2012-09-29 0147 NA2M          599 05 NY  LX7I          599 14 DX
QSO:  7072 RY 2012-09-29 0148 NA2M          599 05 NY  ER4A          599 16 DX
QSO:  7075 RY 2012-09-29 0149 NA2M          599 05 NY  N2KI          599 05 NY
QSO:  7077 RY 2012-09-29 0150 NA2M          599 05 NY  WA2ETU        599 05 NY
QSO:  7081 RY 2012-09-29 0151 NA2M          599 05 NY  VE2SG         599 05 QC
QSO:  7082 RY 2012-09-29 0153 NA2M          599 05 NY  W3MF          599 05 PA
QSO:  7083 RY 2012-09-29 0154 NA2M          599 05 NY  S50A          599 15 DX
QSO:  7084 RY 2012-09-29 0155 NA2M          599 05 NY  SQ8GHY        599 15 DX
QSO:  7086 RY 2012-09-29 0156 NA2M          599 05 NY  W4TTY         599 05 VA
QSO:  7047 RY 2012-09-29 0157 NA2M          599 05 NY  ED1R          599 14 DX
QSO:  7047 RY 2012-09-29 0158 NA2M          599 05 NY  EM2G          599 16 DX
QSO:  7051 RY 2012-09-29 0159 NA2M          599 05 NY  HK1T          599 09 DX
QSO:  7051 RY 2012-09-29 0201 NA2M          599 05 NY  VE3FJB        599 04 ON
QSO:  7052 RY 2012-09-29 0202 NA2M          599 05 NY  IT9AUG        599 15 DX
QSO:  7053 RY 2012-09-29 0203 NA2M          599 05 NY  EF7R          599 14 DX
QSO:  7055 RY 2012-09-29 0204 NA2M          599 05 NY  HA5BSW        599 15 DX
QSO:  7056 RY 2012-09-29 0205 NA2M          599 05 NY  AA3B          599 05 PA
QSO:  7057 RY 2012-09-29 0206 NA2M          599 05 NY  KI1G          599 05 RI
QSO:  7058 RY 2012-09-29 0208 NA2M          599 05 NY  UW0K          599 16 DX
QSO:  7059 RY 2012-09-29 0209 NA2M          599 05 NY  NR4M          599 05 VA
QSO:  7061 RY 2012-09-29 0213 NA2M          599 05 NY  YW5T          599 09 DX
QSO:  7064 RY 2012-09-29 0215 NA2M          599 05 NY  KU1T          599 05 WV
QSO:  7065 RY 2012-09-29 0216 NA2M          599 05 NY  S57AL         599 15 DX
QSO:  7066 RY 2012-09-29 0217 NA2M          599 05 NY  EA4AAQ        599 14 DX
QSO:  7068 RY 2012-09-29 0218 NA2M          599 05 NY  CR3L          599 33 DX
QSO:  7069 RY 2012-09-29 0219 NA2M          599 05 NY  CR2X          599 14 DX
QSO:  7072 RY 2012-09-29 0221 NA2M          599 05 NY  CO2JD         599 08 DX
QSO:  7073 RY 2012-09-29 0222 NA2M          599 05 NY  F5VKT         599 14 DX
