START-OF-LOG: 3.0
LOCATION: dx
CONTEST: CQ-WW-RTTY
CALLSIGN: je2soy
CATEGORY-MODE: RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 10M
CATEGORY-POWER: LOW
CATEGORY-TRANSMITTER: ONE
CREATED-BY: zlistw(zLog)
NAME: Yuji NARUSE
QSO: 28000 RY 2012-09-29 0045 JE2SOY        599 25 DX KD7MSC        599 03 OR
QSO: 28000 RY 2012-09-29 0457 JE2SOY        599 25 DX R9MT          599 00 DX
QSO: 28000 RY 2012-09-29 0500 JE2SOY        599 25 DX US0UA         599 16 DX
QSO: 28000 RY 2012-09-29 0558 JE2SOY        599 25 DX UA4FQI        599 16 DX
QSO: 28000 RY 2012-09-29 0559 JE2SOY        599 25 DX RW4W          599 16 DX
QSO: 28000 RY 2012-09-29 0602 JE2SOY        599 25 DX 4L7O          599 21 DX
QSO: 28000 RY 2012-09-29 0607 JE2SOY        599 25 DX SN7Q          599 15 DX
QSO: 28000 RY 2012-09-29 0610 JE2SOY        599 25 DX S50W          599 15 DX
QSO: 28000 RY 2012-09-29 0611 JE2SOY        599 25 DX UA4ALI        599 16 DX
QSO: 28000 RY 2012-09-29 0618 JE2SOY        599 25 DX R3PW          599 16 DX
QSO: 28000 RY 2012-09-29 0623 JE2SOY        599 25 DX 9A1A          599 15 DX
QSO: 28000 RY 2012-09-29 0625 JE2SOY        599 25 DX UO1P          599 17 DX
QSO: 28000 RY 2012-09-29 0627 JE2SOY        599 25 DX UA4M          599 16 DX
QSO: 28000 RY 2012-09-29 0629 JE2SOY        599 25 DX DF9ZP         599 14 DX
QSO: 28000 RY 2012-09-29 0635 JE2SOY        599 25 DX UU7J          599 16 DX
QSO: 28000 RY 2012-09-29 0638 JE2SOY        599 25 DX TM0T          599 00 DX
QSO: 28000 RY 2012-09-29 0639 JE2SOY        599 25 DX 9M2TO         599 28 DX
QSO: 28000 RY 2012-09-29 0650 JE2SOY        599 25 DX IK4MGP        599 15 DX
QSO: 28000 RY 2012-09-29 0652 JE2SOY        599 25 DX R9DX          599 17 DX
QSO: 28000 RY 2012-09-29 0659 JE2SOY        599 25 DX OM5ZW         599 15 DX
QSO: 28000 RY 2012-09-29 0702 JE2SOY        599 25 DX SM6NOC        599 14 DX
QSO: 28000 RY 2012-09-29 0704 JE2SOY        599 25 DX LA7HJA        599 14 DX
QSO: 28000 RY 2012-09-29 0705 JE2SOY        599 25 DX IQ2CJ         599 15 DX
QSO: 28000 RY 2012-09-29 0720 JE2SOY        599 25 DX OZ1BTE        599 14 DX
QSO: 21000 RY 2012-09-29 0728 JE2SOY        599 25 DX RM3M          599 16 DX
QSO: 21000 RY 2012-09-29 0734 JE2SOY        599 25 DX F6KOP         599 14 DX
QSO: 21000 RY 2012-09-29 0740 JE2SOY        599 25 DX IT9BLB        599 15 DX
QSO: 21000 RY 2012-09-29 0756 JE2SOY        599 25 DX CT3EE         599 33 DX
QSO: 28000 RY 2012-09-29 0801 JE2SOY        599 25 DX YB0PAH        599 28 DX
QSO: 28000 RY 2012-09-29 0803 JE2SOY        599 25 DX S53EO         599 15 DX
QSO: 28000 RY 2012-09-29 0804 JE2SOY        599 25 DX EX2B          599 17 DX
QSO: 28000 RY 2012-09-29 0806 JE2SOY        599 25 DX ER4A          599 16 DX
QSO: 28000 RY 2012-09-29 0809 JE2SOY        599 25 DX BV2A/4        599 24 DX
QSO: 28000 RY 2012-09-29 0811 JE2SOY        599 25 DX ED1R          599 14 DX
QSO: 28000 RY 2012-09-29 0812 JE2SOY        599 25 DX VK3TDX        599 30 DX
QSO: 28000 RY 2012-09-29 0815 JE2SOY        599 25 DX UW0K          599 16 DX
QSO: 28000 RY 2012-09-29 0818 JE2SOY        599 25 DX HG1S          599 15 DX
QSO: 28000 RY 2012-09-29 0829 JE2SOY        599 25 DX DM5TI         599 14 DX
QSO: 28000 RY 2012-09-29 0851 JE2SOY        599 25 DX OH1F          599 15 DX
QSO: 28000 RY 2012-09-29 0853 JE2SOY        599 25 DX ES4RD         599 15 DX
QSO: 28000 RY 2012-09-29 0855 JE2SOY        599 25 DX EA1KY         599 14 DX
QSO: 28000 RY 2012-09-29 0859 JE2SOY        599 25 DX IT9HBT        599 15 DX
QSO: 28000 RY 2012-09-29 0904 JE2SOY        599 25 DX VR2XMT        599 24 DX
QSO: 28000 RY 2012-09-29 0917 JE2SOY        599 25 DX OG0Z          599 15 DX
QSO: 28000 RY 2012-09-29 0930 JE2SOY        599 25 DX F5JY          599 14 DX
QSO: 28000 RY 2012-09-29 0933 JE2SOY        599 25 DX LA3WAA        599 14 DX
QSO: 28000 RY 2012-09-29 0937 JE2SOY        599 25 DX RM3M          599 16 DX
QSO: 28000 RY 2012-09-29 0944 JE2SOY        599 25 DX RU1AB         599 16 DX
QSO: 28000 RY 2012-09-29 0945 JE2SOY        599 25 DX LX7I          599 14 DX
QSO: 28000 RY 2012-09-29 0949 JE2SOY        599 25 DX YO9HP         599 20 DX
QSO: 28000 RY 2012-09-29 0951 JE2SOY        599 25 DX UA3SAQ        599 16 DX
QSO: 28000 RY 2012-09-29 0953 JE2SOY        599 25 DX IK0YVV        599 15 DX
QSO: 28000 RY 2012-09-29 0956 JE2SOY        599 25 DX S55CERKNO     599 15 DX
QSO: 28000 RY 2012-09-29 0958 JE2SOY        599 25 DX MI0BPB        599 14 DX
QSO: 28000 RY 2012-09-29 1002 JE2SOY        599 25 DX DL5JS         599 14 DX
QSO: 28000 RY 2012-09-29 1007 JE2SOY        599 25 DX OZ4VW         599 14 DX
QSO: 28000 RY 2012-09-29 1017 JE2SOY        599 25 DX CR3L          599 33 DX
QSO: 28000 RY 2012-09-29 1022 JE2SOY        599 25 DX DK1MAX        599 14 DX
QSO: 28000 RY 2012-09-29 1023 JE2SOY        599 25 DX DP9A          599 14 DX
QSO: 28000 RY 2012-09-29 1039 JE2SOY        599 25 DX ON4TO         599 14 DX
QSO: 28000 RY 2012-09-29 1042 JE2SOY        599 25 DX DL3BQA        599 14 DX
QSO: 28000 RY 2012-09-29 1044 JE2SOY        599 25 DX UT7QF         599 16 DX
QSO: 28000 RY 2012-09-29 1046 JE2SOY        599 25 DX F5VKT         599 14 DX
QSO: 28000 RY 2012-09-29 1047 JE2SOY        599 25 DX PI4Z          599 14 DX
QSO: 28000 RY 2012-09-29 1053 JE2SOY        599 25 DX DL1YM         599 14 DX
QSO: 28000 RY 2012-09-29 1059 JE2SOY        599 25 DX EA1DR         599 14 DX
QSO: 28000 RY 2012-09-29 2306 JE2SOY        599 25 DX W9IU          599 04 IN
QSO: 28000 RY 2012-09-29 2307 JE2SOY        599 25 DX W0JPL         599 04 MO
QSO: 28000 RY 2012-09-29 2316 JE2SOY        599 25 DX WA2ETU        599 05 NY
QSO: 28000 RY 2012-09-29 2325 JE2SOY        599 25 DX N7BV          599 03 WA
QSO: 28000 RY 2012-09-29 2327 JE2SOY        599 25 DX AH6NF         599 31 DX
QSO: 28000 RY 2012-09-29 2331 JE2SOY        599 25 DX K1LT          599 04 OH
QSO: 28000 RY 2012-09-29 2334 JE2SOY        599 25 DX K6ND          599 05 MA
QSO: 28000 RY 2012-09-29 2351 JE2SOY        599 25 DX WA1FCN        599 04 AL
QSO: 21000 RY 2012-09-29 2356 JE2SOY        599 25 DX W7CT          599 03 UT
QSO: 21000 RY 2012-09-29 2357 JE2SOY        599 25 DX HK1R          599 09 DX
QSO: 21000 RY 2012-09-29 2359 JE2SOY        599 25 DX W6OAT         599 03 CA
QSO: 21000 RY 2012-09-30 0000 JE2SOY        599 25 DX NX9G          599 04 IL
QSO: 21000 RY 2012-09-30 0003 JE2SOY        599 25 DX K1SFA         599 05 VA
QSO: 21000 RY 2012-09-30 0007 JE2SOY        599 25 DX NL7G          599 01 DX
QSO: 21000 RY 2012-09-30 0010 JE2SOY        599 25 DX W7RN          599 03 NV
QSO: 21000 RY 2012-09-30 0015 JE2SOY        599 25 DX VA5LF         599 04 SK
QSO: 28000 RY 2012-09-30 0024 JE2SOY        599 25 DX W4DXX         599 05 GA
QSO: 28000 RY 2012-09-30 0028 JE2SOY        599 25 DX AB0RX         599 04 MO
QSO: 28000 RY 2012-09-30 0030 JE2SOY        599 25 DX N5RZ          599 04 TX
QSO: 28000 RY 2012-09-30 0031 JE2SOY        599 25 DX W7IJ          599 03 WA
QSO: 28000 RY 2012-09-30 0051 JE2SOY        599 25 DX K6GT          599 03 CA
QSO: 28000 RY 2012-09-30 0052 JE2SOY        599 25 DX N7BT          599 03 WA
QSO: 28000 RY 2012-09-30 0057 JE2SOY        599 25 DX DU1IVT        599 27 DX
QSO: 28000 RY 2012-09-30 0058 JE2SOY        599 25 DX K7RL          599 03 WA
QSO: 28000 RY 2012-09-30 0101 JE2SOY        599 25 DX LU8EOT        599 13 DX
QSO: 28000 RY 2012-09-30 0103 JE2SOY        599 25 DX AY8A          599 00 DX
QSO: 28000 RY 2012-09-30 0154 JE2SOY        599 25 DX NN6XX         599 03 CA
QSO: 28000 RY 2012-09-30 0157 JE2SOY        599 25 DX N6ML          599 03 CA
QSO: 21000 RY 2012-09-30 0424 JE2SOY        599 25 DX CW90A         599 13 DX
QSO: 21000 RY 2012-09-30 0429 JE2SOY        599 25 DX NH2T          599 27 DX
QSO: 28000 RY 2012-09-30 0542 JE2SOY        599 25 DX NH2T          599 27 DX
QSO: 28000 RY 2012-09-30 0546 JE2SOY        599 25 DX UW1M          599 16 DX
QSO: 28000 RY 2012-09-30 0547 JE2SOY        599 25 DX UZ2M          599 16 DX
QSO: 28000 RY 2012-09-30 0548 JE2SOY        599 25 DX RK9UE         599 18 DX
QSO: 28000 RY 2012-09-30 0622 JE2SOY        599 25 DX OK1EP         599 15 DX
QSO: 28000 RY 2012-09-30 0625 JE2SOY        599 25 DX IT9BLB        599 15 DX
QSO: 28000 RY 2012-09-30 0626 JE2SOY        599 25 DX YU2A          599 15 DX
QSO: 21000 RY 2012-09-30 0649 JE2SOY        599 25 DX DL4MCF        599 14 DX
QSO: 21000 RY 2012-09-30 0649 JE2SOY        599 25 DX OL3Z          599 15 DX
QSO: 21000 RY 2012-09-30 0651 JE2SOY        599 25 DX SP5GRM        599 15 DX
QSO: 21000 RY 2012-09-30 0653 JE2SOY        599 25 DX DL0CS         599 14 DX
QSO: 21000 RY 2012-09-30 0656 JE2SOY        599 25 DX 3Z2X          599 15 DX
QSO: 21000 RY 2012-09-30 0700 JE2SOY        599 25 DX OH0Z          599 15 DX
QSO: 21000 RY 2012-09-30 0701 JE2SOY        599 25 DX 9A5Y          599 15 DX
QSO: 21000 RY 2012-09-30 0703 JE2SOY        599 25 DX OH8XS         599 15 DX
QSO: 21000 RY 2012-09-30 0704 JE2SOY        599 25 DX RA4S          599 16 DX
QSO: 21000 RY 2012-09-30 0707 JE2SOY        599 25 DX IZ6TSA        599 15 DX
QSO: 28000 RY 2012-09-30 0759 JE2SOY        599 25 DX 4Z5CP         599 20 DX
QSO: 28000 RY 2012-09-30 0809 JE2SOY        599 25 DX DQ4W          599 14 DX
QSO: 28000 RY 2012-09-30 0810 JE2SOY        599 25 DX RW0SR         599 18 DX
QSO: 28000 RY 2012-09-30 0811 JE2SOY        599 25 DX PI4CG         599 14 DX
QSO: 28000 RY 2012-09-30 0814 JE2SOY        599 25 DX OH2XX         599 15 DX
QSO: 21000 RY 2012-09-30 0823 JE2SOY        599 25 DX 5B4AIF        599 20 DX
QSO: 21000 RY 2012-09-30 0825 JE2SOY        599 25 DX DL6DCD        599 14 DX
QSO: 21000 RY 2012-09-30 0832 JE2SOY        599 25 DX DK5MB         599 14 DX
QSO: 21000 RY 2012-09-30 0833 JE2SOY        599 25 DX OH7KNM        599 15 DX
QSO: 21000 RY 2012-09-30 0834 JE2SOY        599 25 DX LX7I          599 14 DX
QSO: 21000 RY 2012-09-30 0835 JE2SOY        599 25 DX DM5TI         599 14 DX
QSO: 21000 RY 2012-09-30 0838 JE2SOY        599 25 DX GI6K          599 14 DX
QSO: 21000 RY 2012-09-30 0839 JE2SOY        599 25 DX ES9C          599 15 DX
QSO: 21000 RY 2012-09-30 0841 JE2SOY        599 25 DX ZM2B          599 32 DX
QSO: 21000 RY 2012-09-30 0846 JE2SOY        599 25 DX CR2X          599 14 DX
QSO: 28000 RY 2012-09-30 0910 JE2SOY        599 25 DX UX4E          599 16 DX
QSO: 28000 RY 2012-09-30 0911 JE2SOY        599 25 DX UX0FF         599 16 DX
QSO: 28000 RY 2012-09-30 0934 JE2SOY        599 25 DX 9M2CNC        599 28 DX
QSO: 28000 RY 2012-09-30 0935 JE2SOY        599 25 DX DL5XJ         599 14 DX
QSO: 28000 RY 2012-09-30 0939 JE2SOY        599 25 DX S57DX         599 15 DX
QSO: 28000 RY 2012-09-30 0944 JE2SOY        599 25 DX OH2K          599 15 DX
QSO: 28000 RY 2012-09-30 0945 JE2SOY        599 25 DX F6ITD         599 14 DX
QSO: 28000 RY 2012-09-30 0958 JE2SOY        599 25 DX CR2X          599 14 DX
QSO: 28000 RY 2012-09-30 0959 JE2SOY        599 25 DX YL9T          599 15 DX
QSO: 28000 RY 2012-09-30 1003 JE2SOY        599 25 DX UA3QGT        599 16 DX
QSO: 28000 RY 2012-09-30 1005 JE2SOY        599 25 DX MW2I          599 14 DX
QSO: 28000 RY 2012-09-30 1007 JE2SOY        599 25 DX EO3Q          599 16 DX
QSO: 28000 RY 2012-09-30 1012 JE2SOY        599 25 DX SP8CUR        599 15 DX
QSO: 28000 RY 2012-09-30 1015 JE2SOY        599 25 DX SV3GKU        599 20 DX
QSO: 28000 RY 2012-09-30 1019 JE2SOY        599 25 DX IT9AUG        599 15 DX
QSO: 28000 RY 2012-09-30 1020 JE2SOY        599 25 DX UN4PD         599 17 DX
QSO: 28000 RY 2012-09-30 1022 JE2SOY        599 25 DX RN6MA         599 16 DX
QSO: 28000 RY 2012-09-30 1022 JE2SOY        599 25 DX UV5U          599 16 DX
QSO: 28000 RY 2012-09-30 2251 JE2SOY        599 25 DX K7BTW         599 03 WA
QSO: 28000 RY 2012-09-30 2253 JE2SOY        599 25 DX WK7S          599 03 AZ
QSO: 28000 RY 2012-09-30 2256 JE2SOY        599 25 DX K0IR          599 04 TX
QSO: 28000 RY 2012-09-30 2311 JE2SOY        599 25 DX W6OAT         599 03 CA
QSO: 28000 RY 2012-09-30 2341 JE2SOY        599 25 DX KY7M          599 03 AZ
QSO: 28000 RY 2012-09-30 2346 JE2SOY        599 25 DX W5DQ          599 03 CA
QSO: 28000 RY 2012-09-30 2348 JE2SOY        599 25 DX N5MO          599 00 DX
QSO: 21000 RY 2012-09-30 2353 JE2SOY        599 25 DX 4M5IR         599 09 DX
END-OF-LOG:
