START-OF-LOG: 3.0
LOCATION: SV
CALLSIGN: WB6JJJ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 83692
CLUB: Northern California Contest Club
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V11.06A
NAME: Bill Maurer
OPERATORS: WB6JJJ
SOAPBOX: Gads, was I rusty when I started...
SOAPBOX: Still, lots of fun and I was able to pick up a couple of new coutries on RTTY.
SOAPBOX: I had some time last night and this afternoon to play radio.
SOAPBOX: Many stations on this weekend - even 10 meters was full to the brim.
SOAPBOX: Thanks for the Qs,
SOAPBOX: Bill, WB6JJJ
SOAPBOX:
QSO: 21077 RY 2012-09-30 0218 WB6JJJ        599     03 CA     JR3RIY        599 25     DX
QSO: 21074 RY 2012-09-30 0221 WB6JJJ        599     03 CA     JH0NEC        599 25     DX
QSO: 21078 RY 2012-09-30 0222 WB6JJJ        599     03 CA     XE2AU         599 6      DX
QSO: 21081 RY 2012-09-30 0224 WB6JJJ        599     03 CA     K7QQ          599 3      WA
QSO: 28082 RY 2012-09-30 0237 WB6JJJ        599     03 CA     N6RO          599 3      CA
QSO: 28086 RY 2012-09-30 0238 WB6JJJ        599     03 CA     RA0FF         599 19     DX
QSO: 28089 RY 2012-09-30 0239 WB6JJJ        599     03 CA     RW0A          599 18     DX
QSO: 28094 RY 2012-09-30 0241 WB6JJJ        599     03 CA     ZM2B          599 32     DX
QSO: 28088 RY 2012-09-30 0245 WB6JJJ        599     03 CA     JA8IJI        599 25     DX
QSO: 21080 RY 2012-09-30 0331 WB6JJJ        599     03 CA     EY0A          599 17     DX
QSO: 21082 RY 2012-09-30 0333 WB6JJJ        599     03 CA     UN6QC         599 17     DX
QSO: 21084 RY 2012-09-30 0339 WB6JJJ        599     03 CA     YB4IR         599 28     DX
QSO: 21086 RY 2012-09-30 0341 WB6JJJ        599     03 CA     UA0CNX        599 19     DX
QSO: 21086 RY 2012-09-30 0343 WB6JJJ        599     03 CA     DU1IVT        599 27     DX
QSO: 21108 RY 2012-09-30 0345 WB6JJJ        599     03 CA     UN7LZ         599 17     DX
QSO: 21105 RY 2012-09-30 0347 WB6JJJ        599     03 CA     ZL3X          599 32     DX
QSO: 21105 RY 2012-09-30 0348 WB6JJJ        599     03 CA     R9DX          599 17     DX
QSO: 21096 RY 2012-09-30 0351 WB6JJJ        599     03 CA     RG9A          599 17     DX
QSO: 21095 RY 2012-09-30 0356 WB6JJJ        599     03 CA     BD3CB         599 24     DX
QSO: 21091 RY 2012-09-30 0358 WB6JJJ        599     03 CA     RW0A          599 18     DX
QSO: 21089 RY 2012-09-30 0359 WB6JJJ        599     03 CA     UA0C          599 19     DX
QSO: 21083 RY 2012-09-30 0402 WB6JJJ        599     03 CA     YE2W          599 28     DX
QSO: 14079 RY 2012-09-30 0403 WB6JJJ        599     03 CA     UU7J          599 16     DX
QSO: 14079 RY 2012-09-30 0405 WB6JJJ        599     03 CA     YT2R          599 15     DX
QSO: 14080 RY 2012-09-30 0406 WB6JJJ        599     03 CA     EF8M          599 33     DX
QSO: 14081 RY 2012-09-30 0407 WB6JJJ        599     03 CA     UT5IZO        599 16     DX
QSO: 14082 RY 2012-09-30 0408 WB6JJJ        599     03 CA     UA9MA         599 17     DX
QSO: 14083 RY 2012-09-30 0412 WB6JJJ        599     03 CA     IT9BLB        599 15     DX
QSO: 14084 RY 2012-09-30 0413 WB6JJJ        599     03 CA     RG9A          599 17     DX
QSO: 14085 RY 2012-09-30 0416 WB6JJJ        599     03 CA     RX9DJ         599 17     DX
QSO: 14086 RY 2012-09-30 0421 WB6JJJ        599     03 CA     EM2G          599 16     DX
QSO: 14087 RY 2012-09-30 0422 WB6JJJ        599     03 CA     RX3ASQ        599 16     DX
QSO: 14088 RY 2012-09-30 0424 WB6JJJ        599     03 CA     RW0SR         599 18     DX
QSO: 14089 RY 2012-09-30 0426 WB6JJJ        599     03 CA     UT7E          599 16     DX
QSO: 14090 RY 2012-09-30 0428 WB6JJJ        599     03 CA     R0QA          599 19     DX
QSO: 14090 RY 2012-09-30 0429 WB6JJJ        599     03 CA     CR5D          599 14     DX
QSO: 14091 RY 2012-09-30 0431 WB6JJJ        599     03 CA     5C5W          599 33     DX
QSO: 14093 RY 2012-09-30 0442 WB6JJJ        599     03 CA     UN1L          599 17     DX
QSO: 14094 RY 2012-09-30 0442 WB6JJJ        599     03 CA     R0FA          599 19     DX
QSO: 14095 RY 2012-09-30 0445 WB6JJJ        599     03 CA     UA3RF         599 16     DX
QSO: 14096 RY 2012-09-30 0445 WB6JJJ        599     03 CA     NR4M          599 5      VA
QSO: 14097 RY 2012-09-30 0446 WB6JJJ        599     03 CA     UA3QGT        599 16     DX
QSO: 14098 RY 2012-09-30 0448 WB6JJJ        599     03 CA     UA3PT         599 16     DX
QSO: 14099 RY 2012-09-30 0449 WB6JJJ        599     03 CA     RA9DF         599 17     DX
QSO: 14100 RY 2012-09-30 0450 WB6JJJ        599     03 CA     R9DX          599 17     DX
QSO: 14100 RY 2012-09-30 0451 WB6JJJ        599     03 CA     UY5ZZ         599 16     DX
QSO: 14103 RY 2012-09-30 0452 WB6JJJ        599     03 CA     EO3Q          599 16     DX
QSO: 14104 RY 2012-09-30 0454 WB6JJJ        599     03 CA     OG30OJ        599 15     DX
QSO: 14105 RY 2012-09-30 0454 WB6JJJ        599     03 CA     HG1A          599 15     DX
QSO: 14105 RY 2012-09-30 0455 WB6JJJ        599     03 CA     OH2K          599 15     DX
QSO: 14106 RY 2012-09-30 0457 WB6JJJ        599     03 CA     EF7R          599 14     DX
QSO: 14107 RY 2012-09-30 0458 WB6JJJ        599     03 CA     RW0A          599 18     DX
QSO: 14108 RY 2012-09-30 0502 WB6JJJ        599     03 CA     ED1R          599 14     DX
QSO: 14110 RY 2012-09-30 0506 WB6JJJ        599     03 CA     US7IS         599 16     DX
QSO: 14115 RY 2012-09-30 0512 WB6JJJ        599     03 CA     RM3M          599 16     DX
QSO: 14115 RY 2012-09-30 0512 WB6JJJ        599     03 CA     LS1D          599 13     DX
QSO: 14104 RY 2012-09-30 0522 WB6JJJ        599     03 CA     OH5AG         599 15     DX
QSO: 14104 RY 2012-09-30 0524 WB6JJJ        599     03 CA     JH0EPI        599 25     DX
QSO: 14109 RY 2012-09-30 0534 WB6JJJ        599     03 CA     JA2GHP        599 25     DX
QSO:  7031 RY 2012-09-30 0538 WB6JJJ        599     03 CA     NL8F          599 1      DX
QSO:  7036 RY 2012-09-30 0540 WB6JJJ        599     03 CA     P49X          599 9      DX
QSO:  7038 RY 2012-09-30 0542 WB6JJJ        599     03 CA     KH6ZM         599 31     DX
QSO:  7039 RY 2012-09-30 0544 WB6JJJ        599     03 CA     VE5RI         599 4      SK
QSO:  7040 RY 2012-09-30 0546 WB6JJJ        599     03 CA     EI7KD         599 14     DX
QSO:  7041 RY 2012-09-30 0547 WB6JJJ        599     03 CA     WA1Z          599 5      NH
QSO:  7042 RY 2012-09-30 0550 WB6JJJ        599     03 CA     NR4M          599 5      VA
QSO:  7044 RY 2012-09-30 0553 WB6JJJ        599     03 CA     CT1ILT        599 14     DX
QSO:  7052 RY 2012-09-30 0558 WB6JJJ        599     03 CA     CT3EN         599 33     DX
QSO:  7058 RY 2012-09-30 0604 WB6JJJ        599     03 CA     NA3M          599 5      MD
QSO:  7058 RY 2012-09-30 0606 WB6JJJ        599     03 CA     HK3JJB        599 9      DX
QSO:  7061 RY 2012-09-30 0607 WB6JJJ        599     03 CA     HK3O          599 9      DX
QSO:  7063 RY 2012-09-30 0608 WB6JJJ        599     03 CA     VE7YBH        599 3      BC
QSO:  7064 RY 2012-09-30 0610 WB6JJJ        599     03 CA     P40G          599 9      DX
QSO:  7064 RY 2012-09-30 0611 WB6JJJ        599     03 CA     ED1R          599 14     DX
QSO:  7073 RY 2012-09-30 0616 WB6JJJ        599     03 CA     EA4KD         599 14     DX
QSO:  7076 RY 2012-09-30 0616 WB6JJJ        599     03 CA     YW5T          599 9      DX
QSO:  7092 RY 2012-09-30 0619 WB6JJJ        599     03 CA     VE3NE         599 4      ON
QSO:  7096 RY 2012-09-30 0620 WB6JJJ        599     03 CA     KC5YPU        599 4      TX
QSO:  7078 RY 2012-09-30 0622 WB6JJJ        599     03 CA     N9LAH         599 4      IL
QSO:  7036 RY 2012-09-30 0624 WB6JJJ        599     03 CA     EF8M          599 33     DX
QSO:  7039 RY 2012-09-30 0625 WB6JJJ        599     03 CA     VP9I          599 5      DX
QSO:  7041 RY 2012-09-30 0625 WB6JJJ        599     03 CA     CR3L          599 33     DX
QSO:  7044 RY 2012-09-30 0626 WB6JJJ        599     03 CA     NX9G          599 4      IL
QSO:  7051 RY 2012-09-30 0627 WB6JJJ        599     03 CA     CO2IZ         599 8      DX
QSO:  3592 RY 2012-09-30 0630 WB6JJJ        599     03 CA     NN6XX         599 3      CA
QSO:  3590 RY 2012-09-30 0632 WB6JJJ        599     03 CA     K4FX          599 5      NC
QSO:  3589 RY 2012-09-30 0633 WB6JJJ        599     03 CA     W7PRC         599 3      WA
QSO:  3588 RY 2012-09-30 0634 WB6JJJ        599     03 CA     K6TA          599 3      CA
QSO:  3587 RY 2012-09-30 0634 WB6JJJ        599     03 CA     N9AW          599 4      WI
QSO:  3585 RY 2012-09-30 0635 WB6JJJ        599     03 CA     KD4POJ        599 4      ND
QSO:  3584 RY 2012-09-30 0636 WB6JJJ        599     03 CA     WU6W          599 3      NV
QSO:  3583 RY 2012-09-30 0637 WB6JJJ        599     03 CA     AC4M          599 4      TN
QSO:  3581 RY 2012-09-30 0639 WB6JJJ        599     03 CA     VE7YBH        599 3      BC
QSO:  3578 RY 2012-09-30 0640 WB6JJJ        599     03 CA     K0IR          599 4      MN
QSO:  3576 RY 2012-09-30 0641 WB6JJJ        599     03 CA     AK6R          599 3      CA
QSO:  3574 RY 2012-09-30 0642 WB6JJJ        599     03 CA     K1SFA         599 5      MA
QSO:  3579 RY 2012-09-30 0646 WB6JJJ        599     03 CA     W0LSD         599 4      CO
QSO:  3579 RY 2012-09-30 0646 WB6JJJ        599     03 CA     NS9I          599 4      WI
QSO:  3579 RY 2012-09-30 0647 WB6JJJ        599     03 CA     KK7CG         599 3      OR
QSO:  3579 RY 2012-09-30 0650 WB6JJJ        599     03 CA     N6QEK         599 3      CA
QSO:  3579 RY 2012-09-30 0651 WB6JJJ        599     03 CA     W6KY          599 3      CA
QSO:  7049 RY 2012-09-30 0657 WB6JJJ        599     03 CA     WJ2D          599 5      NC
QSO:  7050 RY 2012-09-30 0658 WB6JJJ        599     03 CA     K1SFA         599 5      MA
QSO:  7051 RY 2012-09-30 0659 WB6JJJ        599     03 CA     CO2JD         599 8      DX
QSO:  7053 RY 2012-09-30 0700 WB6JJJ        599     03 CA     HQ9R          599 7      DX
QSO:  7074 RY 2012-09-30 0703 WB6JJJ        599     03 CA     HK1T          599 9      DX
QSO:  7078 RY 2012-09-30 0704 WB6JJJ        599     03 CA     WJ4N          599 5      FL
QSO: 14143 RY 2012-09-30 2146 WB6JJJ        599     03 CA     A60A          599 21     DX
QSO: 14077 RY 2012-09-30 2149 WB6JJJ        599     03 CA     NX9G          599 4      IL
QSO: 14078 RY 2012-09-30 2150 WB6JJJ        599     03 CA     CR3L          599 33     DX
QSO: 14082 RY 2012-09-30 2152 WB6JJJ        599     03 CA     W5JBO         599 4      TX
QSO: 14083 RY 2012-09-30 2153 WB6JJJ        599     03 CA     W0ERP         599 4      MN
QSO: 14086 RY 2012-09-30 2155 WB6JJJ        599     03 CA     HF4K          599 15     DX
QSO: 14087 RY 2012-09-30 2156 WB6JJJ        599     03 CA     VE6AO         599 4      AB
QSO: 14087 RY 2012-09-30 2157 WB6JJJ        599     03 CA     W7WW          599 3      AZ
QSO: 14088 RY 2012-09-30 2158 WB6JJJ        599     03 CA     9A1A          599 15     DX
QSO: 14089 RY 2012-09-30 2159 WB6JJJ        599     03 CA     N9LAH         599 4      IL
QSO: 14089 RY 2012-09-30 2159 WB6JJJ        599     03 CA     WX7P          599 3      WA
QSO: 14090 RY 2012-09-30 2200 WB6JJJ        599     03 CA     IK4DCX        599 15     DX
QSO: 14090 RY 2012-09-30 2204 WB6JJJ        599     03 CA     YU2A          599 15     DX
QSO: 14092 RY 2012-09-30 2205 WB6JJJ        599     03 CA     K9NR          599 4      IL
QSO: 14093 RY 2012-09-30 2208 WB6JJJ        599     03 CA     VA2WA         599 5      QC
QSO: 14095 RY 2012-09-30 2209 WB6JJJ        599     03 CA     EE7T          599 14     DX
QSO: 14095 RY 2012-09-30 2210 WB6JJJ        599     03 CA     VA7KO         599 3      BC
QSO: 14098 RY 2012-09-30 2212 WB6JJJ        599     03 CA     W7PRC         599 3      WA
QSO: 14100 RY 2012-09-30 2214 WB6JJJ        599     03 CA     CO2MS         599 8      DX
QSO: 14102 RY 2012-09-30 2215 WB6JJJ        599     03 CA     K8MU          599 4      MI
QSO: 14103 RY 2012-09-30 2215 WB6JJJ        599     03 CA     VE2SG         599 5      QC
QSO: 14105 RY 2012-09-30 2216 WB6JJJ        599     03 CA     VY2/WC3O      599 5      PE
QSO: 14113 RY 2012-09-30 2219 WB6JJJ        599     03 CA     KI7MT         599 4      MT
