START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-SSB
LOCATION: 38
CALLSIGN: F4IVV
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 2032576
OFFTIME: 2016-02-27 1906 2016-02-27 2010
OFFTIME: 2016-02-27 2246 2016-02-28 0714
OPERATORS: DIDIER
CLUB: clipperton dx club
NAME: DIDIER
CERTIFICATE: NO
SOAPBOX: 
RIG: PB SUR 40 ET 80 AVEC ANTENNE 50 W MAX
QSO: 14000 PH 2016-02-27 0706 F4IVV         59  38     VK2VOO        59  002   
QSO: 14000 PH 2016-02-27 0706 F4IVV         59  38     VK5MBD        59  002   
QSO: 14000 PH 2016-02-27 0707 F4IVV         59  38     RV7M          59  003   
QSO: 14000 PH 2016-02-27 0707 F4IVV         59  38     EW6GF         59  004   
QSO: 14000 PH 2016-02-27 0708 F4IVV         59  38     SM5NQB        59  004   
QSO: 14000 PH 2016-02-27 0708 F4IVV         59  38     VK2BRT        59  001   
QSO: 14000 PH 2016-02-27 0709 F4IVV         59  38     VK4BRT        59  001   
QSO: 14000 PH 2016-02-27 0709 F4IVV         59  38     US5UZ         59  003   
QSO: 14000 PH 2016-02-27 0709 F4IVV         59  38     R2CA          59  008   
QSO: 14000 PH 2016-02-27 0710 F4IVV         59  38     UB4WAW        59  003   
QSO: 14000 PH 2016-02-27 0710 F4IVV         59  38     RZ9U          59  004   
QSO: 14000 PH 2016-02-27 0711 F4IVV         59  38     Z35W          59  016   
QSO: 14000 PH 2016-02-27 0711 F4IVV         59  38     JH8BOE        59  002   
QSO: 14000 PH 2016-02-27 0712 F4IVV         59  38     RZ3Z          59  005   
QSO: 14000 PH 2016-02-27 0712 F4IVV         59  38     R4WAB         59  004   
QSO: 14000 PH 2016-02-27 0713 F4IVV         59  38     JA8LON        59  001   
QSO: 14000 PH 2016-02-27 0713 F4IVV         59  38     ZL1AAW        59  002   
QSO: 14000 PH 2016-02-27 0714 F4IVV         59  38     UX3HX         59  004   
QSO: 14000 PH 2016-02-27 0715 F4IVV         59  38     SV5BUJ        59  001   
QSO: 14000 PH 2016-02-27 0715 F4IVV         59  38     SP5BUJ        59  004   
QSO: 14000 PH 2016-02-27 0715 F4IVV         59  38     EW2WW         59  001   
QSO: 14000 PH 2016-02-27 0716 F4IVV         59  38     VK1NS         59  001   
QSO: 14000 PH 2016-02-27 0717 F4IVV         59  38     RX9CCJ        59  002   
QSO: 14000 PH 2016-02-27 0718 F4IVV         59  38     ZL4AS         59  011   
QSO: 14000 PH 2016-02-27 0718 F4IVV         59  38     US5QUB        59  004   
QSO: 14000 PH 2016-02-27 0720 F4IVV         59  38     SB0A          59  003   
QSO: 14000 PH 2016-02-27 0721 F4IVV         59  38     VK7NWQ        59  001   
QSO: 14000 PH 2016-02-27 0721 F4IVV         59  38     SV1FNK        59  001   
QSO: 14000 PH 2016-02-27 0721 F4IVV         59  38     SP9EWM        59  002   
QSO: 14000 PH 2016-02-27 0722 F4IVV         59  38     OH2J          59  005   
QSO: 14000 PH 2016-02-27 0723 F4IVV         59  38     JA7GFN        59  003   
QSO: 14000 PH 2016-02-27 0725 F4IVV         59  38     ZL1AQ         59  005   
QSO: 14000 PH 2016-02-27 0727 F4IVV         59  38     OM8JP         59  001   
QSO: 14000 PH 2016-02-27 0727 F4IVV         59  38     VK1OO         59  001   
QSO: 14000 PH 2016-02-27 0728 F4IVV         59  38     JA8DCR        59  001   
QSO: 14000 PH 2016-02-27 0731 F4IVV         59  38     JR3RIU        59  004   
QSO: 14000 PH 2016-02-27 0733 F4IVV         59  38     TA4AKS        59  003   
QSO: 14000 PH 2016-02-27 0733 F4IVV         59  38     UR5WCQ        59  013   
QSO: 14000 PH 2016-02-27 0735 F4IVV         59  38     R7NA          59  001   
QSO: 14000 PH 2016-02-27 0741 F4IVV         59  38     TM11G         59  11    
QSO: 14000 PH 2016-02-27 0746 F4IVV         59  38     TM1A          59  77    
QSO:  7000 PH 2016-02-27 0752 F4IVV         59  38     F4HIK         59  86    
QSO:  7000 PH 2016-02-27 0752 F4IVV         59  38     TM1A          59  77    
QSO:  7000 PH 2016-02-27 0753 F4IVV         59  38     F4FFH         59  50    
QSO:  7000 PH 2016-02-27 0756 F4IVV         59  38     ON5GQ         59  043   
QSO:  7000 PH 2016-02-27 0801 F4IVV         59  38     F5IG          59  33    
QSO:  7000 PH 2016-02-27 0803 F4IVV         59  38     F4BDG         59  77    
QSO:  7000 PH 2016-02-27 0806 F4IVV         59  38     F8DHN         59  34    
QSO:  7000 PH 2016-02-27 0807 F4IVV         59  38     F6GPT         59  33    
QSO:  7000 PH 2016-02-27 0809 F4IVV         59  38     F6BXD         59  59    
QSO:  7000 PH 2016-02-27 0812 F4IVV         59  38     F5DJL         59  74    
QSO:  7000 PH 2016-02-27 0813 F4IVV         59  38     TM5TT         59  41    
QSO:  7000 PH 2016-02-27 0814 F4IVV         59  38     F5KHP         59  32    
QSO:  7000 PH 2016-02-27 0815 F4IVV         59  38     F4GHS         59  06    
QSO:  7000 PH 2016-02-27 0817 F4IVV         59  38     F5UTN         59  27    
QSO:  7000 PH 2016-02-27 0818 F4IVV         59  38     F6DZU         59  40    
QSO:  7000 PH 2016-02-27 0818 F4IVV         59  38     F5KMB         59  60    
QSO:  7000 PH 2016-02-27 0819 F4IVV         59  38     F8NAN         59  63    
QSO:  7000 PH 2016-02-27 0820 F4IVV         59  38     F6KFI         59  72    
QSO:  7000 PH 2016-02-27 0822 F4IVV         59  38     F6DEV         59  09    
QSO:  7000 PH 2016-02-27 0825 F4IVV         59  38     F5KKD         59  93    
QSO:  7000 PH 2016-02-27 0835 F4IVV         59  38     F6AWU         59  44    
QSO:  7000 PH 2016-02-27 0837 F4IVV         59  38     F4FHY         59  90    
QSO:  7000 PH 2016-02-27 0837 F4IVV         59  38     F1MGE         59  13    
QSO:  7000 PH 2016-02-27 0838 F4IVV         59  38     TM2M          59  85    
QSO:  7000 PH 2016-02-27 0840 F4IVV         59  38     F6HPP         59  02    
QSO:  7000 PH 2016-02-27 0841 F4IVV         59  38     F6KNB         59  33    
QSO:  7000 PH 2016-02-27 0842 F4IVV         59  38     TM5OTT        59  37    
QSO:  7000 PH 2016-02-27 0842 F4IVV         59  38     F6HKS         59  81    
QSO:  7000 PH 2016-02-27 0843 F4IVV         59  38     F6KUC         59  16    
QSO:  7000 PH 2016-02-27 0844 F4IVV         59  38     F6KBF         59  78    
QSO:  7000 PH 2016-02-27 0845 F4IVV         59  38     F5KLJ         59  17    
QSO:  7000 PH 2016-02-27 0847 F4IVV         59  38     F4OGJ         59  32    
QSO:  7000 PH 2016-02-27 0849 F4IVV         59  38     F6REF         59  00    
QSO:  7000 PH 2016-02-27 0850 F4IVV         59  38     F4AVX         59  35    
QSO:  7000 PH 2016-02-27 0853 F4IVV         59  38     TM6K          59  08    
QSO:  7000 PH 2016-02-27 0854 F4IVV         59  38     F4EPM         59  54    
QSO:  7000 PH 2016-02-27 0858 F4IVV         59  38     F5OAM         59  47    
QSO:  7000 PH 2016-02-27 0859 F4IVV         59  38     F6BIA         59  91    
QSO:  7000 PH 2016-02-27 0900 F4IVV         59  38     F6KHM         59  29    
QSO:  7000 PH 2016-02-27 0901 F4IVV         59  38     F8KHO         59  51    
QSO:  7000 PH 2016-02-27 0902 F4IVV         59  38     F6KLO         59  19    
QSO:  7000 PH 2016-02-27 0903 F4IVV         59  38     F5PAC         59  68    
QSO:  7000 PH 2016-02-27 0906 F4IVV         59  38     F6KRK         59  78    
QSO:  7000 PH 2016-02-27 0907 F4IVV         59  38     F5KEK         59  03    
QSO:  7000 PH 2016-02-27 0908 F4IVV         59  38     F5BZB         59  81    
QSO:  7000 PH 2016-02-27 0909 F4IVV         59  38     F5PTI         59  16    
QSO:  7000 PH 2016-02-27 0910 F4IVV         59  38     F4EIK         59  52    
QSO:  7000 PH 2016-02-27 0912 F4IVV         59  38     F4AQG         59  13    
QSO:  7000 PH 2016-02-27 0913 F4IVV         59  38     IZ2LDV        59  001   
QSO:  7000 PH 2016-02-27 0914 F4IVV         59  38     IZ2DLV        59  001   
QSO:  7000 PH 2016-02-27 0914 F4IVV         59  38     F8ATM         59  81    
QSO:  7000 PH 2016-02-27 0914 F4IVV         59  38     TM4E          59  10    
QSO:  7000 PH 2016-02-27 0915 F4IVV         59  38     F5AGO         59  86    
QSO:  7000 PH 2016-02-27 0916 F4IVV         59  38     F4BYB         59  02    
QSO:  7000 PH 2016-02-27 0916 F4IVV         59  38     F5PZR         59  77    
QSO:  7000 PH 2016-02-27 0917 F4IVV         59  38     F8AOW         59  24    
QSO:  7000 PH 2016-02-27 0918 F4IVV         59  38     F6FET         59  53    
QSO:  7000 PH 2016-02-27 0918 F4IVV         59  38     F6KJX         59  41    
QSO:  7000 PH 2016-02-27 0922 F4IVV         59  38     F6KIM         59  54    
QSO:  7000 PH 2016-02-27 0924 F4IVV         59  38     I2CZQ         59  034   
QSO:  7000 PH 2016-02-27 0926 F4IVV         59  38     F4CQW         59  54    
QSO:  7000 PH 2016-02-27 0927 F4IVV         59  38     F6KRC         59  35    
QSO:  7000 PH 2016-02-27 0928 F4IVV         59  38     9A2VX         59  013   
QSO:  7000 PH 2016-02-27 0928 F4IVV         59  38     TM2F          59  02    
QSO:  7000 PH 2016-02-27 0929 F4IVV         59  38     HB9HI         59  034   
QSO:  7000 PH 2016-02-27 0929 F4IVV         59  38     F8GGZ         59  39    
QSO:  7000 PH 2016-02-27 0930 F4IVV         59  38     F1EKA         59  55    
QSO:  7000 PH 2016-02-27 0930 F4IVV         59  38     F8KGW         59  35    
QSO:  7000 PH 2016-02-27 0931 F4IVV         59  38     F8HKW         59  001   
QSO:  7000 PH 2016-02-27 0932 F4IVV         59  38     F8KHW         59  62    
QSO:  7000 PH 2016-02-27 0932 F4IVV         59  38     TM4C          59  72    
QSO:  7000 PH 2016-02-27 0933 F4IVV         59  38     F5MQP         59  47    
QSO:  7000 PH 2016-02-27 0933 F4IVV         59  38     F6KBR         59  66    
QSO:  7000 PH 2016-02-27 0934 F4IVV         59  38     TM5PU         59  81    
QSO:  7000 PH 2016-02-27 0936 F4IVV         59  38     F1TZG         59  26    
QSO:  7000 PH 2016-02-27 0939 F4IVV         59  38     F5SIZ         59  12    
QSO:  7000 PH 2016-02-27 0942 F4IVV         59  38     F5LBL         59  30    
QSO:  7000 PH 2016-02-27 0943 F4IVV         59  38     F4KJN         59  46    
QSO:  7000 PH 2016-02-27 0945 F4IVV         59  38     F5CYM         59  35    
QSO:  7000 PH 2016-02-27 0946 F4IVV         59  38     F6IPQ         59  47    
QSO:  7000 PH 2016-02-27 0949 F4IVV         59  38     F6BSZ         59  14    
QSO:  7000 PH 2016-02-27 0950 F4IVV         59  38     F6KQV         59  67    
QSO:  7000 PH 2016-02-27 0954 F4IVV         59  38     F5FUB         59  80    
QSO:  7000 PH 2016-02-27 0954 F4IVV         59  38     F4FUB         59  80    
QSO:  7000 PH 2016-02-27 1000 F4IVV         59  38     F5OHM         59  36    
QSO:  7000 PH 2016-02-27 1002 F4IVV         59  38     F6XAN         59  28    
QSO:  7000 PH 2016-02-27 1004 F4IVV         59  38     TM15C         59  15    
QSO:  7000 PH 2016-02-27 1007 F4IVV         59  38     F1PVR         59  31    
QSO:  7000 PH 2016-02-27 1008 F4IVV         59  38     F4GWO         59  66    
QSO:  7000 PH 2016-02-27 1009 F4IVV         59  38     F4EKQ         59  86    
QSO:  7000 PH 2016-02-27 1011 F4IVV         59  38     F4TNC         59  80    
QSO:  7000 PH 2016-02-27 1013 F4IVV         59  38     F5LTF         59  47    
QSO:  7000 PH 2016-02-27 1014 F4IVV         59  38     IZ3QCH        59  017   
QSO:  7000 PH 2016-02-27 1021 F4IVV         59  38     F2QH          59  95    
QSO:  7000 PH 2016-02-27 1022 F4IVV         59  38     F6FTB         59  21    
QSO:  7000 PH 2016-02-27 1023 F4IVV         59  38     F5KCH         59  58    
QSO:  7000 PH 2016-02-27 1026 F4IVV         59  38     F5KOU         59  80    
QSO:  7000 PH 2016-02-27 1027 F4IVV         59  38     F4KJR/P       59  62    
QSO: 14000 PH 2016-02-27 1033 F4IVV         59  38     F6DZU         59  40    
QSO: 14000 PH 2016-02-27 1034 F4IVV         59  38     YO3IYO        59  007   
QSO: 14000 PH 2016-02-27 1034 F4IVV         59  38     FG4KH         59  FG    
QSO: 14000 PH 2016-02-27 1035 F4IVV         59  38     SP2CBS        59  010   
QSO: 14000 PH 2016-02-27 1035 F4IVV         59  38     F4FFH         59  50    
QSO: 14000 PH 2016-02-27 1036 F4IVV         59  38     TM15C         59  15    
QSO: 14000 PH 2016-02-27 1038 F4IVV         59  38     F1RCH         59  13    
QSO: 14000 PH 2016-02-27 1039 F4IVV         59  38     VA1SEA        59  001   
QSO: 14000 PH 2016-02-27 1041 F4IVV         59  38     YO9IXC        59  006   
QSO: 14000 PH 2016-02-27 1041 F4IVV         59  38     F4GVE         59  74    
QSO: 14000 PH 2016-02-27 1043 F4IVV         59  38     F2VO          59  57    
QSO: 14000 PH 2016-02-27 1043 F4IVV         59  38     RA9JBA        59  003   
QSO: 14000 PH 2016-02-27 1044 F4IVV         59  38     SQ5CQ         59  003   
QSO: 14000 PH 2016-02-27 1044 F4IVV         59  38     LZ2WNW        59  031   
QSO: 14000 PH 2016-02-27 1044 F4IVV         59  38     MI0LLG        59  010   
QSO: 14000 PH 2016-02-27 1045 F4IVV         59  38     CM3GBA        59  002   
QSO: 14000 PH 2016-02-27 1045 F4IVV         59  38     FM5BH         59  FM    
QSO: 14000 PH 2016-02-27 1046 F4IVV         59  38     LZ1GA         59  001   
QSO: 14000 PH 2016-02-27 1046 F4IVV         59  38     LZ1DM         59  032   
QSO: 14000 PH 2016-02-27 1046 F4IVV         59  38     F5PAC         59  68    
QSO: 14000 PH 2016-02-27 1047 F4IVV         59  38     SE5L          59  063   
QSO: 14000 PH 2016-02-27 1047 F4IVV         59  38     MM1HMZ        59  002   
QSO: 14000 PH 2016-02-27 1048 F4IVV         59  38     OH1XFE        59  004   
QSO: 14000 PH 2016-02-27 1048 F4IVV         59  38     F4KIY         59  57    
QSO: 14000 PH 2016-02-27 1049 F4IVV         59  38     RW1F          59  043   
QSO: 14000 PH 2016-02-27 1049 F4IVV         59  38     R3LC          59  040   
QSO: 14000 PH 2016-02-27 1049 F4IVV         59  38     F5JFU         59  58    
QSO: 14000 PH 2016-02-27 1050 F4IVV         59  38     FG5GP         59  FG    
QSO: 14000 PH 2016-02-27 1050 F4IVV         59  38     F4KJN         59  46    
QSO: 14000 PH 2016-02-27 1051 F4IVV         59  38     MI3OZX        59  006   
QSO: 14000 PH 2016-02-27 1051 F4IVV         59  38     TK5KP         59  2A    
QSO: 14000 PH 2016-02-27 1051 F4IVV         59  38     LZ5C          59  010   
QSO: 14000 PH 2016-02-27 1052 F4IVV         59  38     OH6ECM        59  033   
QSO: 14000 PH 2016-02-27 1052 F4IVV         59  38     OZ1KVM        59  020   
QSO: 14000 PH 2016-02-27 1052 F4IVV         59  38     F8KNB         59  33    
QSO: 14000 PH 2016-02-27 1053 F4IVV         59  38     TC4LOVE       59  018   
QSO: 14000 PH 2016-02-27 1054 F4IVV         59  38     F4GHS         59  06    
QSO: 14000 PH 2016-02-27 1056 F4IVV         59  38     EA3HDZ        59  001   
QSO: 14000 PH 2016-02-27 1057 F4IVV         59  38     YO4AAC        59  004   
QSO: 14000 PH 2016-02-27 1057 F4IVV         59  38     M0XOC         59  004   
QSO: 14000 PH 2016-02-27 1058 F4IVV         59  38     G0EWV         59  001   
QSO: 14000 PH 2016-02-27 1058 F4IVV         59  38     CT7ALH        59  023   
QSO: 14000 PH 2016-02-27 1058 F4IVV         59  38     CT7ANH        59  023   
QSO: 14000 PH 2016-02-27 1059 F4IVV         59  38     F1KHP         59  000   
QSO: 14000 PH 2016-02-27 1059 F4IVV         59  38     F8KHP         59  88    
QSO: 14000 PH 2016-02-27 1059 F4IVV         59  38     EC7WA         59  053   
QSO: 14000 PH 2016-02-27 1100 F4IVV         59  38     F5ART         59  34    
QSO: 14000 PH 2016-02-27 1101 F4IVV         59  38     F5UTN         59  27    
QSO: 14000 PH 2016-02-27 1103 F4IVV         59  38     G1HYA         59  001   
QSO: 14000 PH 2016-02-27 1105 F4IVV         59  38     YO7BEM        59  005   
QSO: 14000 PH 2016-02-27 1106 F4IVV         59  38     JH8DBJ        59  005   
QSO: 14000 PH 2016-02-27 1107 F4IVV         59  38     UN7EG         59  009   
QSO: 14000 PH 2016-02-27 1107 F4IVV         59  38     UR0CB         59  009   
QSO: 14000 PH 2016-02-27 1109 F4IVV         59  38     F1GZV         59  84    
QSO: 14000 PH 2016-02-27 1109 F4IVV         59  38     TM2B          59  03    
QSO: 14000 PH 2016-02-27 1111 F4IVV         59  38     YT1RK         59  013   
QSO: 14000 PH 2016-02-27 1113 F4IVV         59  38     F6GOE         59  19    
QSO: 14000 PH 2016-02-27 1115 F4IVV         59  38     YO7ARZ        59  022   
QSO: 14000 PH 2016-02-27 1116 F4IVV         59  38     SM7DQV        59  013   
QSO: 14000 PH 2016-02-27 1117 F4IVV         59  38     PA3EVY        59  106   
QSO: 14000 PH 2016-02-27 1118 F4IVV         59  38     PE1EXD        59  015   
QSO: 14000 PH 2016-02-27 1118 F4IVV         59  38     F6ARL         59  06    
QSO: 14000 PH 2016-02-27 1120 F4IVV         59  38     EW1ADT        59  004   
QSO: 21000 PH 2016-02-27 1128 F4IVV         59  38     FY5KE         59  FY    
QSO: 21000 PH 2016-02-27 1128 F4IVV         59  38     F5LPY         59  55    
QSO: 21000 PH 2016-02-27 1129 F4IVV         59  38     F6KHM         59  29    
QSO: 21000 PH 2016-02-27 1131 F4IVV         59  38     FG5GP         59  FG    
QSO: 21000 PH 2016-02-27 1131 F4IVV         59  38     F8KCF         59  74    
QSO: 21000 PH 2016-02-27 1132 F4IVV         59  38     FM5BH         59  FM    
QSO: 21000 PH 2016-02-27 1135 F4IVV         59  38     FM4PN         59  FM    
QSO: 21000 PH 2016-02-27 1135 F4IVV         59  38     F6HPP         59  02    
QSO: 21000 PH 2016-02-27 1136 F4IVV         59  38     F1RCH         59  13    
QSO: 21000 PH 2016-02-27 1137 F4IVV         59  38     PY5QW         59  026   
QSO: 21000 PH 2016-02-27 1137 F4IVV         59  38     IZ2DLV        59  154   
QSO: 21000 PH 2016-02-27 1138 F4IVV         59  38     F4KIY         59  57    
QSO: 21000 PH 2016-02-27 1138 F4IVV         59  38     F6KMX         59  94    
QSO: 21000 PH 2016-02-27 1144 F4IVV         59  38     TA4AKS        59  018   
QSO: 21000 PH 2016-02-27 1145 F4IVV         59  38     TA4MA         59  013   
QSO: 21000 PH 2016-02-27 1145 F4IVV         59  38     TA4OSK        59  012   
QSO: 21000 PH 2016-02-27 1149 F4IVV         59  38     F6KJJ         59  38    
QSO: 21000 PH 2016-02-27 1151 F4IVV         59  38     TY2BP         59  063   
QSO: 21000 PH 2016-02-27 1152 F4IVV         59  38     F8KLY         59  69    
QSO: 21000 PH 2016-02-27 1153 F4IVV         59  38     F5UTN         59  27    
QSO: 21000 PH 2016-02-27 1154 F4IVV         59  38     F5JFU         59  58    
QSO: 21000 PH 2016-02-27 1155 F4IVV         59  38     RW1F          59  059   
QSO: 21000 PH 2016-02-27 1155 F4IVV         59  38     F1GZV         59  84    
QSO: 21000 PH 2016-02-27 1156 F4IVV         59  38     F8ATM         59  81    
QSO: 21000 PH 2016-02-27 1156 F4IVV         59  38     TK5KP         59  2A    
QSO: 21000 PH 2016-02-27 1157 F4IVV         59  38     F5KDC         59  63    
QSO: 21000 PH 2016-02-27 1158 F4IVV         59  38     RZ3Z          59  059   
QSO: 21000 PH 2016-02-27 1158 F4IVV         59  38     RV1AE         59  023   
QSO: 21000 PH 2016-02-27 1159 F4IVV         59  38     F5KEQ         59  44    
QSO: 21000 PH 2016-02-27 1204 F4IVV         59  38     F6KBF         59  78    
QSO: 28000 PH 2016-02-27 1208 F4IVV         59  38     FR4QT         59  FR    
QSO: 28000 PH 2016-02-27 1210 F4IVV         59  38     F6IRG         59  38    
QSO: 14000 PH 2016-02-27 1215 F4IVV         59  38     HA4PL         59  049   
QSO: 14000 PH 2016-02-27 1215 F4IVV         59  38     DH1PAL        59  052   
QSO: 14000 PH 2016-02-27 1216 F4IVV         59  38     LY3CY         59  023   
QSO: 14000 PH 2016-02-27 1216 F4IVV         59  38     SV2BXA        59  009   
QSO: 14000 PH 2016-02-27 1217 F4IVV         59  38     UA1CGF        59  014   
QSO: 14000 PH 2016-02-27 1217 F4IVV         59  38     KC3GDS        59  001   
QSO: 14000 PH 2016-02-27 1218 F4IVV         59  38     EA7JSA        59  001   
QSO: 14000 PH 2016-02-27 1218 F4IVV         59  38     WA2TIY        59  001   
QSO: 14000 PH 2016-02-27 1218 F4IVV         59  38     SP5XSD        59  013   
QSO: 14000 PH 2016-02-27 1219 F4IVV         59  38     F1GYX         59  26    
QSO: 14000 PH 2016-02-27 1220 F4IVV         59  38     OZ1APX        59  001   
QSO: 14000 PH 2016-02-27 1220 F4IVV         59  38     F4GPX         59  49    
QSO: 14000 PH 2016-02-27 1221 F4IVV         59  38     RA3RLJ        59  011   
QSO: 14000 PH 2016-02-27 1221 F4IVV         59  38     F8KGS         59  59    
QSO: 14000 PH 2016-02-27 1222 F4IVV         59  38     F6KOU         59  84    
QSO: 14000 PH 2016-02-27 1223 F4IVV         59  38     F6KDU         59  64    
QSO: 14000 PH 2016-02-27 1224 F4IVV         59  38     F6KRC         59  35    
QSO: 14000 PH 2016-02-27 1225 F4IVV         59  38     S45G          59  003   
QSO: 14000 PH 2016-02-27 1226 F4IVV         59  38     UA1AQA        59  026   
QSO: 14000 PH 2016-02-27 1228 F4IVV         59  38     RA3DQP        59  027   
QSO: 14000 PH 2016-02-27 1229 F4IVV         59  38     VA2XGM        59  001   
QSO: 14000 PH 2016-02-27 1230 F4IVV         59  38     UA9DI         59  001   
QSO: 14000 PH 2016-02-27 1231 F4IVV         59  38     UA9DR         59  001   
QSO: 14000 PH 2016-02-27 1232 F4IVV         59  38     PD3MR         59  002   
QSO: 14000 PH 2016-02-27 1233 F4IVV         59  38     UN9L          59  001   
QSO: 14000 PH 2016-02-27 1233 F4IVV         59  38     F5ANZ         59  73    
QSO: 14000 PH 2016-02-27 1235 F4IVV         59  38     F6BQG         59  35    
QSO: 14000 PH 2016-02-27 1236 F4IVV         59  38     SP2BLC        59  005   
QSO: 14000 PH 2016-02-27 1237 F4IVV         59  38     OZ9V          59  041   
QSO: 14000 PH 2016-02-27 1237 F4IVV         59  38     VE2CYC        59  006   
QSO: 14000 PH 2016-02-27 1238 F4IVV         59  38     VA3NFL        59  001   
QSO: 14000 PH 2016-02-27 1239 F4IVV         59  38     SV2DSB        59  001   
QSO: 14000 PH 2016-02-27 1240 F4IVV         59  38     IT9GBY        59  001   
QSO: 14000 PH 2016-02-27 1241 F4IVV         59  38     F1TZG         59  26    
QSO: 14000 PH 2016-02-27 1241 F4IVV         59  38     CS7AJM        59  009   
QSO: 14000 PH 2016-02-27 1242 F4IVV         59  38     VE3HIA        59  001   
QSO: 14000 PH 2016-02-27 1242 F4IVV         59  38     SQ3SWD        59  047   
QSO: 14000 PH 2016-02-27 1244 F4IVV         59  38     EU6DX         59  015   
QSO: 14000 PH 2016-02-27 1244 F4IVV         59  38     F6BLZ         59  46    
QSO: 21000 PH 2016-02-27 1310 F4IVV         59  38     US6IKF        59  041   
QSO: 21000 PH 2016-02-27 1312 F4IVV         59  38     TM1A          59  77    
QSO: 21000 PH 2016-02-27 1313 F4IVV         59  38     UA0XAK        59  003   
QSO: 21000 PH 2016-02-27 1313 F4IVV         59  38     F8CFU         59  63    
QSO: 21000 PH 2016-02-27 1314 F4IVV         59  38     F4GHS         59  06    
