START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: Alpe-Adria VHF - Official results - VHFManager
CALLSIGN: S51RM
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2009-08-02 0954 S51RM         59  1 JN76JB   S51SL         59  135 JN76PL
QSO: 144300 PH 2009-08-02 0958 S51RM         59  2 JN76JB   S57Q          59  93 JN76PA 
QSO: 144300 PH 2009-08-02 1007 S51RM         59  3 JN76JB   S59ACM        59  75 JN66WA 
QSO: 144300 PH 2009-08-02 1008 S51RM         59  4 JN76JB   S59DCD        59  90 JN76OL 
QSO: 144300 PH 2009-08-02 1009 S51RM         59  5 JN76JB   S59R          59  182 JN76OM
QSO: 144300 PH 2009-08-02 1010 S51RM         59  6 JN76JB   S53DKR        59  128 JN66XE
QSO: 144300 PH 2009-08-02 1014 S51RM         59  7 JN76JB   S59DEM        59  218 JN75DS
QSO: 144300 PH 2009-08-02 1016 S51RM         59  8 JN76JB   E74QA         59  4 JN75WB  
QSO: 144300 PH 2009-08-02 1016 S51RM         59  9 JN76JB   S56P          59  160 JN76PO
QSO: 144300 PH 2009-08-02 1018 S51RM         59  10 JN76JB  S57O          59  191 JN86DT
QSO: 144300 PH 2009-08-02 1019 S51RM         59  11 JN76JB  HA5KDQ        59  195 JN97LN
QSO: 144300 PH 2009-08-02 1023 S51RM         59  12 JN76JB  S51WC         59  118 JN75NP
QSO: 144300 PH 2009-08-02 1025 S51RM         59  13 JN76JB  S51KM         59  114 JN76GH
QSO: 144300 PH 2009-08-02 1028 S51RM         59  14 JN76JB  S59DGO        59  131 JN75FO
QSO: 144300 PH 2009-08-02 1033 S51RM         59  15 JN76JB  I5TWK/8       59  36 JN71HU 
QSO: 144300 PH 2009-08-02 1034 S51RM         59  16 JN76JB  S54K          59  75 JN76LL 
QSO: 144300 PH 2009-08-02 1034 S51RM         59  17 JN76JB  S53A          59  106 JN75FT
QSO: 144300 PH 2009-08-02 1037 S51RM         59  18 JN76JB  S59EYZ        59  73 JN75AV 
QSO: 144300 PH 2009-08-02 1041 S51RM         59  19 JN76JB  S57CN         59  111 JN75PS
QSO: 144300 PH 2009-08-02 1042 S51RM         59  20 JN76JB  S50C          59  187 JN76JG
