START-OF-LOG: 3.0
CALLSIGN: PA5GU
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 
CONTEST: EU-DX
CREATED-BY: WWW.KKN.NET
NAME: Jaap Zuidweg
OPERATORS: PA5GU @PA5GU
SOAPBOX: 
QSO: 28000 CW 2023-02-04 1202 PA5GU         599 NL12   P3AA	     599 CY05
QSO: 21000 CW 2023-02-04 1304 PA5GU         599 NL12   LY2MM	     599 LT03
QSO: 21000 CW 2023-02-04 1305 PA5GU         599 NL12   YQ6A	     599 RO07
QSO: 21000 CW 2023-02-04 1307 PA5GU         599 NL12   RK3ER	     599 29
QSO: 21000 CW 2023-02-04 1308 PA5GU         599 NL12   OH2KW	     599 FI17
QSO: 21000 CW 2023-02-04 1309 PA5GU         599 NL12   LZ5R	     599 BG06
QSO: 21000 CW 2023-02-04 1310 PA5GU         599 NL12   RC3U	     599 29
QSO: 21000 CW 2023-02-04 1311 PA5GU         599 NL12   RU9LA	     599 30
QSO: 21000 CW 2023-02-04 1312 PA5GU         599 NL12   E7/Z35M	     599 28
QSO: 21000 CW 2023-02-04 1314 PA5GU         599 NL12   YL5W	     599 LV03
QSO: 21000 CW 2023-02-04 1317 PA5GU         599 NL12   RL3T	     599 29
QSO: 21000 CW 2023-02-04 1319 PA5GU         599 NL12   RC6U	     599 29
QSO: 21000 CW 2023-02-04 1321 PA5GU         599 NL12   R8LA	     599 30
QSO: 14000 CW 2023-02-04 1327 PA5GU         599 NL12   SM6TOL	     599 SE12
QSO: 14000 CW 2023-02-04 1328 PA5GU         599 NL12   I5MXX	     599 IT19
QSO: 28000 CW 2023-02-04 1627 PA5GU         599 NL12   DL5AXX	     599 DE07
QSO: 28000 CW 2023-02-04 1629 PA5GU         599 NL12   OQ4U	     599 BE03
QSO: 28000 CW 2023-02-04 1631 PA5GU         599 NL12   PA5KT	     599 NL12
QSO: 28000 CW 2023-02-04 1632 PA5GU         599 NL12   PY2ZEA	     599 15
QSO: 21000 CW 2023-02-04 1654 PA5GU         599 NL12   RV3FF	     599 29
QSO: 21000 CW 2023-02-04 1655 PA5GU         599 NL12   CT1BOH	     599 PT05
QSO: 21000 CW 2023-02-04 1656 PA5GU         599 NL12   P3AA	     599 CY05
QSO: 14000 CW 2023-02-04 1658 PA5GU         599 NL12   HA2KMR        599 HU05
QSO: 14000 CW 2023-02-04 1700 PA5GU         599 NL12   ES7A	     599 EE05
QSO: 14000 CW 2023-02-04 1702 PA5GU         599 NL12   RC6U	     599 29
QSO: 14000 CW 2023-02-04 1702 PA5GU         599 NL12   CT3KN	     599 PT06
QSO: 14000 CW 2023-02-04 1705 PA5GU         599 NL12   EA3X	     599 ES02
QSO: 14000 CW 2023-02-04 1707 PA5GU         599 NL12   OM8AA	     599 SK07
QSO: 14000 CW 2023-02-04 1709 PA5GU         599 NL12   EA7Q	     599 ES01
QSO: 14000 CW 2023-02-04 1712 PA5GU         599 NL12   NA1NA	     599 08
QSO: 14000 CW 2023-02-04 1800 PA5GU         599 NL12   OM3GI	     599 SK07
QSO: 14000 CW 2023-02-04 1801 PA5GU         599 NL12   YT5FD         599 28
QSO: 14000 CW 2023-02-04 1802 PA5GU         599 NL12   YT2ISM	     599 28
QSO: 14000 CW 2023-02-04 1802 PA5GU         599 NL12   K1LZ	     599 08
QSO: 14000 CW 2023-02-04 1803 PA5GU         599 NL12   YL2KO	     599 LV05
QSO: 14000 CW 2023-02-04 1810 PA5GU         599 NL12   IT9SSI	     599 IT16
QSO: 14000 CW 2023-02-04 1812 PA5GU         599 NL12   EB7KA	     599 ES01
QSO: 14000 CW 2023-02-04 1814 PA5GU         599 NL12   EA6NB	     599 ES13
QSO: 14000 CW 2023-02-04 1816 PA5GU         599 NL12   EA5FID	     599 ES04
QSO: 14000 CW 2023-02-04 1818 PA5GU         599 NL12   NN3W 	     599 08
QSO: 14000 CW 2023-02-04 1820 PA5GU         599 NL12   EA4AOC	     599 ES06
QSO: 21000 CW 2023-02-04 1825 PA5GU         599 NL12   CX2AQ	     599 14
QSO: 21000 CW 2023-02-04 1828 PA5GU         599 NL12   W1GD	     599 08
QSO: 21000 CW 2023-02-04 1831 PA5GU         599 NL12   NA1AN	     599 08
QSO: 14000 CW 2023-02-04 1834 PA5GU         599 NL12   PA5KT	     599 NL12
QSO: 14000 CW 2023-02-04 1837 PA5GU         599 NL12   K3AJ	     599 08
QSO: 14000 CW 2023-02-04 1838 PA5GU         599 NL12   OG3B	     599 FI18
END-OF-LOG:
