START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: S52OT
CLUB: slovenia contest club
CONTEST: EUDXC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1740480
OPERATORS: S52OT
NAME: RADO JURAC
CREATED-BY: N1MM Logger+ 1.0.9802.0
QSO: 14252 PH 2023-02-04 1212 S52OT         59   SI01  PD8DX         59   NL09  
QSO: 14258 PH 2023-02-04 1213 S52OT         59   SI01  ON5GM         59   BE03  
QSO: 14278 PH 2023-02-04 1219 S52OT         59   SI01  SE4E          59   SE16  
QSO: 14278 PH 2023-02-04 1219 S52OT         59   SI01  DD6Y7J        59   DE04  
QSO: 14278 PH 2023-02-04 1220 S52OT         59   SI01  PC2K          59   NL11  
QSO: 14278 PH 2023-02-04 1220 S52OT         59   SI01  DK1TS         59   DE10  
QSO: 14278 PH 2023-02-04 1221 S52OT         59   SI01  G1WVK         59   27    
QSO: 14278 PH 2023-02-04 1221 S52OT         59   SI01  OH6OK         59   FI19  
QSO: 14278 PH 2023-02-04 1222 S52OT         59   SI01  M3GWO         59   27    
QSO: 14278 PH 2023-02-04 1223 S52OT         59   SI01  YL3ND         59   LV02  
QSO: 14278 PH 2023-02-04 1223 S52OT         59   SI01  G5NLD         59   27    
QSO: 14278 PH 2023-02-04 1224 S52OT         59   SI01  M7REC         59   27    
QSO: 14278 PH 2023-02-04 1225 S52OT         59   SI01  DL5TMK        59   DE01  
QSO: 14285 PH 2023-02-04 1233 S52OT         59   SI01  M0NSZ         59   27    
QSO: 14285 PH 2023-02-04 1236 S52OT         59   SI01  PA0KDV        59   NL03  
QSO: 14285 PH 2023-02-04 1236 S52OT         59   SI01  DB5ZF         59   DE07  
QSO: 14285 PH 2023-02-04 1237 S52OT         59   SI01  SP7JPN        59   PL04  
QSO: 14285 PH 2023-02-04 1237 S52OT         59   SI01  SN3N          59   PL07  
QSO: 14295 PH 2023-02-04 1247 S52OT         59   SI01  DK5KK         59   DE10  
QSO: 14274 PH 2023-02-04 1248 S52OT         59   SI01  SN7R          59   PL04  
QSO: 14196 PH 2023-02-04 1319 S52OT         59   SI01  F1JGJ         59   FR09  
QSO: 14196 PH 2023-02-04 1319 S52OT         59   SI01  DL6AL         59   DE08  
QSO: 14196 PH 2023-02-04 1321 S52OT         59   SI01  LX1NX         59   LX01  
QSO: 14196 PH 2023-02-04 1322 S52OT         59   SI01  EA6VY         59   ES13  
QSO: 14196 PH 2023-02-04 1323 S52OT         59   SI01  DJ7NT         59   DE11  
QSO: 14196 PH 2023-02-04 1324 S52OT         59   SI01  SC9D          59   SE01  
QSO: 14195 PH 2023-02-04 1324 S52OT         59   SI01  G40GA         59   27    
QSO: 14195 PH 2023-02-04 1325 S52OT         59   SI01  2E0CVN        59   27    
QSO: 14195 PH 2023-02-04 1326 S52OT         59   SI01  M0JND         59   27    
QSO: 14195 PH 2023-02-04 1327 S52OT         59   SI01  EA4RR         59   ES03  
QSO: 14195 PH 2023-02-04 1329 S52OT         59   SI01  PD1TV         59   NL01  
QSO: 14195 PH 2023-02-04 1330 S52OT         59   SI01  YL2PJ         59   LV03  
QSO: 14281 PH 2023-02-04 1345 S52OT         59   SI01  IT9BCC        59   IT16  
QSO: 14281 PH 2023-02-04 1346 S52OT         59   SI01  R3LC          59   29    
