START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: DK5KK
CLUB: Rhein Ruhr DX Association
CONTEST: EUDXC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2307
OPERATORS: DK5KK
NAME: Kolja Kollorz
CREATED-BY: N1MM Logger+ 1.0.9794.0
QSO: 21020 CW 2023-02-04 1200 DK5KK         599  DE10  N5DX          599  8     
QSO: 21020 CW 2023-02-04 1201 DK5KK         599  DE10  RM7C          599  1     
QSO: 21020 CW 2023-02-04 1201 DK5KK         599  DE10  UZ7E          599  29    
QSO: 21020 CW 2023-02-04 1201 DK5KK         599  DE10  RX3VF         599  29    
QSO: 21020 CW 2023-02-04 1202 DK5KK         599  DE10  RC6U          599  29    
QSO: 21020 CW 2023-02-04 1202 DK5KK         599  DE10  EW8OM         599  29    
QSO: 21020 CW 2023-02-04 1202 DK5KK         599  DE10  R7CT          599  29    
QSO: 28037 CW 2023-02-04 1205 DK5KK         599  DE10  RV3VR         599  29    
QSO: 28037 CW 2023-02-04 1206 DK5KK         599  DE10  UC0A          599  32    
QSO: 28037 CW 2023-02-04 1207 DK5KK         599  DE10  RD4W          599  30    
QSO: 28037 CW 2023-02-04 1208 DK5KK         599  DE10  UA3R          599  29    
QSO: 28037 CW 2023-02-04 1208 DK5KK         599  DE10  RN4HAB        599  30    
QSO: 28037 CW 2023-02-04 1209 DK5KK         599  DE10  UA9LAO        599  30    
QSO: 28037 CW 2023-02-04 1209 DK5KK         599  DE10  R7MM          599  29    
QSO: 28418 PH 2023-02-04 1210 DK5KK         59   DE10  A44A          59   39    
QSO: 28037 CW 2023-02-04 1211 DK5KK         599  DE10  RD3FT         599  29    
QSO: 28406 PH 2023-02-04 1211 DK5KK         59   DE10  RD5R          59   29    
QSO: 28446 PH 2023-02-04 1215 DK5KK         59   DE10  DO3UW         59   DE10  
QSO: 28043 CW 2023-02-04 1217 DK5KK         599  DE10  RL3T          599  29    
QSO: 28446 PH 2023-02-04 1219 DK5KK         59   DE10  RD2E          59   29    
QSO: 28044 CW 2023-02-04 1220 DK5KK         599  DE10  RN4AO         599  29    
QSO: 28034 CW 2023-02-04 1221 DK5KK         599  DE10  CT3KN         599  CT6   
QSO: 28033 CW 2023-02-04 1222 DK5KK         599  DE10  PA3AAV        599  NL08  
QSO: 28446 PH 2023-02-04 1223 DK5KK         59   DE10  DO1HCK        59   DE10  
QSO: 28446 PH 2023-02-04 1223 DK5KK         59   DE10  DJ6DO         59   DE10  
QSO: 28446 PH 2023-02-04 1224 DK5KK         59   DE10  DO8ACM        59   DE10  
QSO: 28446 PH 2023-02-04 1225 DK5KK         59   DE10  UA9CUA        59   30    
QSO: 28450 PH 2023-02-04 1229 DK5KK         59   DE10  RA3OA         59   29    
QSO: 28446 PH 2023-02-04 1230 DK5KK         59   DE10  RC6U          59   29    
QSO: 28442 PH 2023-02-04 1231 DK5KK         59   DE10  UA7K          59   29    
QSO: 28495 PH 2023-02-04 1234 DK5KK         59   DE10  R2RA          59   29    
QSO: 28510 PH 2023-02-04 1235 DK5KK         59   DE10  P3AA          59   CY05  
QSO: 14289 PH 2023-02-04 1237 DK5KK         59   DE10  G3Q           59   27    
QSO: 14289 PH 2023-02-04 1238 DK5KK         59   DE10  IQ3ME         59   IT21  
QSO: 14289 PH 2023-02-04 1238 DK5KK         59   DE10  IK2YCW        59   IT11  
QSO: 14045 CW 2023-02-04 1241 DK5KK         599  DE10  N1CFO         599  CHI   
QSO: 14295 PH 2023-02-04 1243 DK5KK         59   DE10  HA4BF         59   HU04  
QSO: 14295 PH 2023-02-04 1243 DK5KK         59   DE10  RW3YB         59   29    
QSO: 14044 CW 2023-02-04 1244 DK5KK         599  DE10  SF6W          599  SE12  
QSO: 14044 CW 2023-02-04 1245 DK5KK         599  DE10  HA1DAE        599  HU06  
