START-OF-LOG: 3.0
CONTEST: EU-DX
CALLSIGN: OU2I
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1654656
CREATED-BY: UcxLog 8.26
OPERATORS: OZ2I
NAME: Henning Andresen
CLUB: DANISH DX GROUP
SOAPBOX: Elecraft K3 - 100 Watt
SOAPBOX: Inverted-L abt 21 meter long wire - for all bands
QSO:  3521 CW 2023-02-04 1821 OU2I          599 DK05   OE4EIE        599 AT04
QSO:  3521 CW 2023-02-04 1823 OU2I          599 DK05   OM3CPF        599 SK02
QSO:  3524 CW 2023-02-04 1825 OU2I          599 DK05   LY7K          599 LT05
QSO:  3525 CW 2023-02-04 1826 OU2I          599 DK05   OM6TU         599 SK05
QSO:  3526 CW 2023-02-04 1827 OU2I          599 DK05   9A4WY         599 HR04
QSO:  3527 CW 2023-02-04 1828 OU2I          599 DK05   DL3UB         599 DE09
QSO:  3531 CW 2023-02-04 1829 OU2I          599 DK05   IK2PFL        599 IT11
QSO:  3534 CW 2023-02-04 1830 OU2I          599 DK05   OK1DOL        599 CZ10
QSO:  3536 CW 2023-02-04 1832 OU2I          599 DK05   EA1X          599 ES05
QSO:  1828 CW 2023-02-04 1835 OU2I          599 DK05   DL5KVV        599 DE09
QSO:  1830 CW 2023-02-04 1836 OU2I          599 DK05   YT8A          599 28
QSO:  1833 CW 2023-02-04 1838 OU2I          599 DK05   SP2R          599 PL11
QSO:  1833 CW 2023-02-04 1839 OU2I          599 DK05   SO3O          599 PL01
QSO:  1833 CW 2023-02-04 1839 OU2I          599 DK05   E79D          599 28
QSO:  1833 CW 2023-02-04 1842 OU2I          599 DK05   Z35F          599 28
QSO:  3514 CW 2023-02-04 1845 OU2I          599 DK05   9A5X          599 HR05
QSO:  3515 CW 2023-02-04 1845 OU2I          599 DK05   DM7AA         599 DE13
QSO:  3517 CW 2023-02-04 1846 OU2I          599 DK05   S59A          599 SI04
QSO:  3517 CW 2023-02-04 1847 OU2I          599 DK05   HA8WY         599 HU03
QSO:  3517 CW 2023-02-04 1849 OU2I          599 DK05   HA9A          599 HU01
QSO:  3517 CW 2023-02-04 1849 OU2I          599 DK05   SP7JLH        599 PL14
QSO:  3517 CW 2023-02-04 1851 OU2I          599 DK05   IV3EAD        599 IT08
QSO: 14006 CW 2023-02-04 1853 OU2I          599 DK05   W1GD          599 8
QSO: 14008 CW 2023-02-04 1854 OU2I          599 DK05   YO6CFB        599 RO07
QSO: 14011 CW 2023-02-04 1855 OU2I          599 DK05   OM3GI         599 SK07
QSO: 14014 CW 2023-02-04 1856 OU2I          599 DK05   PI4CC         599 NL10
QSO: 14014 CW 2023-02-04 1857 OU2I          599 DK05   HA8IB         599 HU03
QSO: 14014 CW 2023-02-04 1901 OU2I          599 DK05   AB2E          599 8
QSO: 21008 CW 2023-02-04 1903 OU2I          599 DK05   N3UA          599 8
QSO:  7004 CW 2023-02-04 1907 OU2I          599 DK05   IZ8JFL        599 IT06
QSO:  7006 CW 2023-02-04 1908 OU2I          599 DK05   ES7A          599 EE05
QSO:  7007 CW 2023-02-04 1909 OU2I          599 DK05   LZ5R          599 BG06
QSO:  7007 CW 2023-02-04 1909 OU2I          599 DK05   HA9TA         599 HU01
QSO:  7007 CW 2023-02-04 1909 OU2I          599 DK05   9A6KX         599 HR04
QSO:  7007 CW 2023-02-04 1910 OU2I          599 DK05   G1SCT         599 27
QSO:  7007 CW 2023-02-04 1911 OU2I          599 DK05   GD4RFZ        599 27
QSO:  7007 CW 2023-02-04 1911 OU2I          599 DK05   YU7KW         599 28
QSO:  7007 CW 2023-02-04 1912 OU2I          599 DK05   9A5M          599 HR03
QSO:  7007 CW 2023-02-04 1914 OU2I          599 DK05   OK2BFN        599 CZ13
QSO:  7007 CW 2023-02-04 1914 OU2I          599 DK05   RA3YDA        599 29
QSO:  7007 CW 2023-02-04 1915 OU2I          599 DK05   HA5AZC        599 HU04
QSO:  7007 CW 2023-02-04 1916 OU2I          599 DK05   YO6CFB        599 RO07
QSO:  7007 CW 2023-02-04 1916 OU2I          599 DK05   8S8OAA        599 SE15
QSO:  7007 CW 2023-02-04 1917 OU2I          599 DK05   EA2CW         599 ES07
QSO:  7007 CW 2023-02-04 1918 OU2I          599 DK05   UW8SM         599 29
QSO:  7007 CW 2023-02-04 1918 OU2I          599 DK05   ES5NY         599 EE05
QSO:  7007 CW 2023-02-04 1919 OU2I          599 DK05   R5QQ          599 29
QSO:  7007 CW 2023-02-04 1920 OU2I          599 DK05   ES2RR         599 EE01
QSO:  7007 CW 2023-02-04 1920 OU2I          599 DK05   OE3SPR        599 AT03
QSO:  7007 CW 2023-02-04 1921 OU2I          599 DK05   DK9IP         599 DE01
QSO:  7007 CW 2023-02-04 1922 OU2I          599 DK05   HA8AT         599 HU03
QSO:  7007 CW 2023-02-04 1923 OU2I          599 DK05   OK1UKC        599 CZ12
QSO:  7007 CW 2023-02-04 1925 OU2I          599 DK05   HA6KG         599 HU01
QSO:  7007 CW 2023-02-04 1927 OU2I          599 DK05   DD5KG         599 DE02
QSO:  7008 CW 2023-02-04 1928 OU2I          599 DK05   HB9AMO        599 28
QSO:  7008 CW 2023-02-04 1929 OU2I          599 DK05   YO4GO         599 RO02
QSO:  7008 CW 2023-02-04 1930 OU2I          599 DK05   RK3ER         599 29
QSO:  7008 CW 2023-02-04 1931 OU2I          599 DK05   F6FYA         599 FR04
QSO:  7008 CW 2023-02-04 1933 OU2I          599 DK05   I2CZQ         599 IT11
QSO:  7008 CW 2023-02-04 1934 OU2I          599 DK05   HA3IC         599 HU07
QSO:  7008 CW 2023-02-04 1934 OU2I          599 DK05   9A7T          599 HR01
QSO:  7008 CW 2023-02-04 1935 OU2I          599 DK05   F6DCQ         599 FR01
QSO:  7008 CW 2023-02-04 1936 OU2I          599 DK05   HA5VJ         599 HU04
QSO:  7008 CW 2023-02-04 1937 OU2I          599 DK05   OM2XW         599 SK03
QSO:  7008 CW 2023-02-04 1938 OU2I          599 DK05   EW8DX         599 29
QSO:  7008 CW 2023-02-04 1938 OU2I          599 DK05   HA6DX         599 HU01
QSO:  7008 CW 2023-02-04 1939 OU2I          599 DK05   S51Z          599 SI04
QSO:  3518 CW 2023-02-04 1943 OU2I          599 DK05   SP4AWE        599 PL10
QSO:  3520 CW 2023-02-04 1944 OU2I          599 DK05   YT3E          599 28
QSO:  3522 CW 2023-02-04 1945 OU2I          599 DK05   OV3X          599 DK04
QSO:  3524 CW 2023-02-04 1946 OU2I          599 DK05   OK1OA         599 CZ06
QSO:  3525 CW 2023-02-04 1947 OU2I          599 DK05   F6DCQ         599 FR01
QSO:  3525 CW 2023-02-04 1947 OU2I          599 DK05   OK3RQ         599 CZ10
QSO:  3525 CW 2023-02-04 1948 OU2I          599 DK05   YL1YF         599 LV02
QSO:  3525 CW 2023-02-04 1949 OU2I          599 DK05   OZ0B          599 DK05
QSO:  3525 CW 2023-02-04 1950 OU2I          599 DK05   DK2CX         599 DE02
QSO:  3525 CW 2023-02-04 1950 OU2I          599 DK05   ES2RR         599 EE01
QSO:  3525 CW 2023-02-04 1950 OU2I          599 DK05   SN6E          599 PL05
QSO:  3525 CW 2023-02-04 1952 OU2I          599 DK05   OM5ALL        599 SK04
QSO:  3525 CW 2023-02-04 1953 OU2I          599 DK05   DL5ZL         599 DE16
QSO:  3525 CW 2023-02-04 1954 OU2I          599 DK05   9A5M          599 HR03
QSO:  3526 CW 2023-02-04 1957 OU2I          599 DK05   PC1PM         599 NL03
QSO:  3532 CW 2023-02-04 1958 OU2I          599 DK05   DD5M          599 DE02
QSO:  3535 CW 2023-02-04 2000 OU2I          599 DK05   LZ8E          599 BG03
QSO:  3537 CW 2023-02-04 2001 OU2I          599 DK05   DK8ZZ         599 DE11
QSO:  3541 CW 2023-02-04 2002 OU2I          599 DK05   DK5DQ         599 DE10
QSO:  3541 CW 2023-02-04 2003 OU2I          599 DK05   SP2R          599 PL11
QSO:  3542 CW 2023-02-04 2003 OU2I          599 DK05   DL2OM         599 DE11
QSO:  3543 CW 2023-02-04 2004 OU2I          599 DK05   S53BB         599 SI02
QSO:  3545 CW 2023-02-04 2005 OU2I          599 DK05   DK9IP         599 DE01
QSO:  3552 CW 2023-02-04 2008 OU2I          599 DK05   9A6M          599 HR01
QSO:  3513 CW 2023-02-04 2010 OU2I          599 DK05   LY2MM         599 LT03
QSO:  3517 CW 2023-02-04 2015 OU2I          599 DK05   HB9CGL        599 28
QSO:  3517 CW 2023-02-04 2016 OU2I          599 DK05   OK1UKC        599 CZ12
QSO:  3517 CW 2023-02-04 2016 OU2I          599 DK05   SN7O          599 PL04
QSO:  3519 CW 2023-02-04 2019 OU2I          599 DK05   SN7Q          599 PL04
QSO:  3520 CW 2023-02-04 2020 OU2I          599 DK05   SP1D          599 PL16
QSO:  3522 CW 2023-02-04 2021 OU2I          599 DK05   DL2W          599 DE07
QSO:  3522 CW 2023-02-04 2021 OU2I          599 DK05   PF5X          599 NL07
QSO:  3528 CW 2023-02-04 2022 OU2I          599 DK05   OK2BFN        599 CZ13
QSO:  3532 CW 2023-02-04 2024 OU2I          599 DK05   ON6NL         599 BE05
QSO:  3542 CW 2023-02-04 2026 OU2I          599 DK05   DL7YS         599 DE03
QSO:  3544 CW 2023-02-04 2028 OU2I          599 DK05   G4DBW         599 27
QSO:  3544 CW 2023-02-04 2028 OU2I          599 DK05   ES5NY         599 EE05
QSO:  3544 CW 2023-02-04 2029 OU2I          599 DK05   EW1TZ         599 29
QSO:  3544 CW 2023-02-04 2029 OU2I          599 DK05   DL8MAS        599 DE02
QSO:  3549 CW 2023-02-04 2032 OU2I          599 DK05   9A6A          599 HR01
QSO:  1822 CW 2023-02-04 2034 OU2I          599 DK05   OK8AU         599 CZ11
QSO:  1824 CW 2023-02-04 2034 OU2I          599 DK05   DL3RHN        599 DE09
QSO:  1825 CW 2023-02-04 2035 OU2I          599 DK05   OK1OA         599 CZ06
QSO:  1825 CW 2023-02-04 2036 OU2I          599 DK05   S53F          599 SI02
QSO:  1828 CW 2023-02-04 2037 OU2I          599 DK05   YQ6A          599 RO07
QSO:  1830 CW 2023-02-04 2040 OU2I          599 DK05   SC3A          599 SE18
QSO:  1832 CW 2023-02-04 2043 OU2I          599 DK05   OM3GI         599 SK07
QSO:  1833 CW 2023-02-04 2043 OU2I          599 DK05   SP1D          599 PL16
QSO:  1836 CW 2023-02-04 2045 OU2I          599 DK05   DK9IP         599 DE01
QSO:  1836 CW 2023-02-04 2047 OU2I          599 DK05   DK5PD         599 DE11
QSO:  1836 CW 2023-02-04 2047 OU2I          599 DK05   OL8R          599 CZ11
QSO:  1836 CW 2023-02-04 2048 OU2I          599 DK05   DM7AA         599 DE13
QSO:  1836 CW 2023-02-04 2048 OU2I          599 DK05   LZ5R          599 BG06
QSO:  1829 CW 2023-02-04 2052 OU2I          599 DK05   DK8ZZ         599 DE11
QSO:  1831 CW 2023-02-04 2053 OU2I          599 DK05   SM2M          599 SE20
QSO:  1832 CW 2023-02-04 2055 OU2I          599 DK05   IK1PMR        599 IT14
QSO:  1834 CW 2023-02-04 2056 OU2I          599 DK05   IV3AZV        599 IT08
QSO:  3512 CW 2023-02-04 2059 OU2I          599 DK05   MM2T          599 27
QSO:  3515 CW 2023-02-04 2101 OU2I          599 DK05   DL3RHN        599 DE09
QSO:  3515 CW 2023-02-04 2102 OU2I          599 DK05   IQ3ME         599 IT21
QSO:  3517 CW 2023-02-04 2103 OU2I          599 DK05   LY2TS         599 LT04
QSO:  3523 CW 2023-02-04 2107 OU2I          599 DK05   I2WIJ         599 IT11
QSO:  3525 CW 2023-02-04 2107 OU2I          599 DK05   HA7RY         599 HU05
QSO:  3526 CW 2023-02-04 2108 OU2I          599 DK05   ON5WL         599 BE04
QSO:  3528 CW 2023-02-04 2109 OU2I          599 DK05   UW8SM         599 29
QSO:  3529 CW 2023-02-04 2110 OU2I          599 DK05   IZ5FDE        599 IT19
QSO:  3530 CW 2023-02-04 2110 OU2I          599 DK05   OM3GI         599 SK07
QSO:  3533 CW 2023-02-04 2112 OU2I          599 DK05   OZ3SM         599 DK01
QSO:  3534 CW 2023-02-04 2113 OU2I          599 DK05   DJ5CL         599 DE02
QSO:  3536 CW 2023-02-04 2114 OU2I          599 DK05   OS0S          599 BE02
QSO:  7007 CW 2023-02-04 2122 OU2I          599 DK05   LY5W          599 LT03
QSO:  7012 CW 2023-02-04 2122 OU2I          599 DK05   HA7A          599 HU04
QSO:  7013 CW 2023-02-04 2123 OU2I          599 DK05   EA1CS         599 ES14
QSO:  7017 CW 2023-02-04 2125 OU2I          599 DK05   IQ2CJ         599 IT11
QSO:  7021 CW 2023-02-04 2125 OU2I          599 DK05   PA3FQA        599 NL09
QSO:  7022 CW 2023-02-04 2127 OU2I          599 DK05   K1LZ          599 8
QSO:  7023 CW 2023-02-04 2128 OU2I          599 DK05   IZ8GCB        599 IT06
QSO:  7025 CW 2023-02-04 2129 OU2I          599 DK05   W1GD          599 8
QSO:  7026 CW 2023-02-04 2130 OU2I          599 DK05   SP1D          599 PL16
QSO:  7029 CW 2023-02-04 2132 OU2I          599 DK05   IK0HBN        599 IT09
QSO:  1827 CW 2023-02-04 2137 OU2I          599 DK05   OM2XW         599 SK03
QSO:  1828 CW 2023-02-04 2139 OU2I          599 DK05   9A5X          599 HR05
QSO:  1829 CW 2023-02-04 2140 OU2I          599 DK05   F5IN          599 FR04
QSO:  1830 CW 2023-02-04 2140 OU2I          599 DK05   DR5X          599 DE15
QSO:  1831 CW 2023-02-04 2141 OU2I          599 DK05   OE2S          599 AT02
QSO:  1834 CW 2023-02-04 2142 OU2I          599 DK05   OH2BA         599 FI12
QSO:  1839 CW 2023-02-04 2143 OU2I          599 DK05   ES7A          599 EE05
QSO:  3513 CW 2023-02-05 0706 OU2I          599 DK05   HB9AMO        599 28
QSO:  7005 CW 2023-02-05 0707 OU2I          599 DK05   OT4A          599 BE05
QSO:  7009 CW 2023-02-05 0709 OU2I          599 DK05   SP9R          599 PL03
QSO:  7009 CW 2023-02-05 0710 OU2I          599 DK05   HG6O          599 HU01
QSO:  7011 CW 2023-02-05 0710 OU2I          599 DK05   I3FIY         599 IT21
QSO:  7012 CW 2023-02-05 0711 OU2I          599 DK05   DM7AA         599 DE13
QSO:  7021 CW 2023-02-05 0713 OU2I          599 DK05   SP9DLY        599 PL12
QSO:  7021 CW 2023-02-05 0714 OU2I          599 DK05   DK5PD         599 DE11
QSO:  7021 CW 2023-02-05 0714 OU2I          599 DK05   OE5TXF        599 AT05
QSO:  7021 CW 2023-02-05 0715 OU2I          599 DK05   OK4RQ         599 CZ10
QSO:  7021 CW 2023-02-05 0715 OU2I          599 DK05   SE4E          599 SE16
QSO:  7021 CW 2023-02-05 0715 OU2I          599 DK05   IK2SND        599 IT11
QSO:  7021 CW 2023-02-05 0716 OU2I          599 DK05   OE5CYL        599 AT05
QSO:  7021 CW 2023-02-05 0717 OU2I          599 DK05   EU3A          599 29
QSO:  7021 CW 2023-02-05 0717 OU2I          599 DK05   SP9XCN        599 PL12
QSO:  7021 CW 2023-02-05 0718 OU2I          599 DK05   EV6Z          599 29
QSO:  7021 CW 2023-02-05 0718 OU2I          599 DK05   SA9A          599 HU01
QSO:  7021 CW 2023-02-05 0719 OU2I          599 DK05   DL2LDE        599 DE02
QSO:  7021 CW 2023-02-05 0719 OU2I          599 DK05   DG7NFX        599 DE02
QSO:  7021 CW 2023-02-05 0720 OU2I          599 DK05   SP1JQJ        599 PL16
QSO:  7033 CW 2023-02-05 0725 OU2I          599 DK05   PA3FAQ        599 NL09
QSO:  7034 CW 2023-02-05 0726 OU2I          599 DK05   F/E72T        599 FR06
QSO:  7037 CW 2023-02-05 0727 OU2I          599 DK05   F8DGY         599 FR08
QSO:  7037 CW 2023-02-05 0729 OU2I          599 DK05   E77EA         599 28
QSO:  7037 CW 2023-02-05 0729 OU2I          599 DK05   SN5J          599 PL08
QSO:  7037 CW 2023-02-05 0730 OU2I          599 DK05   DL1ROT        599 DE04
QSO:  7037 CW 2023-02-05 0731 OU2I          599 DK05   LY2MM         599 LT03
QSO: 14009 CW 2023-02-05 0733 OU2I          599 DK05   LZ5R          599 BG06
QSO: 14009 CW 2023-02-05 0733 OU2I          599 DK05   RW3DY         599 29
QSO: 14009 CW 2023-02-05 0734 OU2I          599 DK05   UA6LCJ        599 29
QSO: 14009 CW 2023-02-05 0734 OU2I          599 DK05   SM2M          599 SE20
QSO: 14009 CW 2023-02-05 0734 OU2I          599 DK05   OK2SG         599 CZ03
QSO: 14009 CW 2023-02-05 0735 OU2I          599 DK05   RA3YDA        599 29
QSO: 14009 CW 2023-02-05 0735 OU2I          599 DK05   SV1BJW        599 GR01
QSO: 14009 CW 2023-02-05 0735 OU2I          599 DK05   UC0A          599 32
QSO: 14009 CW 2023-02-05 0736 OU2I          599 DK05   LZ1DQ         599 BG06
QSO: 14009 CW 2023-02-05 0736 OU2I          599 DK05   RV3X          599 29
QSO: 14009 CW 2023-02-05 0737 OU2I          599 DK05   9A5M          599 HR03
QSO: 14009 CW 2023-02-05 0738 OU2I          599 DK05   OK2GG         599 CZ13
QSO: 14009 CW 2023-02-05 0738 OU2I          599 DK05   9A6A          599 HR01
QSO: 14009 CW 2023-02-05 0739 OU2I          599 DK05   YO4DG         599 RO02
QSO: 14009 CW 2023-02-05 0740 OU2I          599 DK05   EU3A          599 29
QSO: 14009 CW 2023-02-05 0740 OU2I          599 DK05   LY5T          599 LT05
QSO: 14009 CW 2023-02-05 0740 OU2I          599 DK05   F5JBR         599 FR01
