START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: K2GAV
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K2GAV
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2025.
QSO:    50 DG 2025-06-14 1855 K2GAV         FM06 XE3N          EL60
QSO:    50 DG 2025-06-14 1859 K2GAV         FM06 N4YDU         FM06
QSO:    50 DG 2025-06-14 1913 K2GAV         FM06 CO7WT         FL11
QSO:    50 DG 2025-06-14 1913 K2GAV         FM06 K3WA          FM05
QSO:    50 DG 2025-06-14 2009 K2GAV         FM06 W1FM          FN42
QSO:    50 DG 2025-06-14 2020 K2GAV         FM06 W0HGJ         EM15
QSO:    50 DG 2025-06-14 2024 K2GAV         FM06 WB5TUF        EL29
QSO:    50 DG 2025-06-14 2027 K2GAV         FM06 N3AIU         DM45
QSO:    50 DG 2025-06-14 2029 K2GAV         FM06 N5UM          EM15
QSO:    50 DG 2025-06-14 2035 K2GAV         FM06 K4RGN         FM05
QSO:    50 DG 2025-06-14 2037 K2GAV         FM06 WB5N          EL29
QSO:    50 DG 2025-06-15 1228 K2GAV         FM06 N4TL          FM05
QSO:    50 DG 2025-06-15 1229 K2GAV         FM06 W3ICM         FM18
QSO:    50 DG 2025-06-15 1350 K2GAV         FM06 KC4SFE        EM97
QSO:    50 DG 2025-06-15 1655 K2GAV         FM06 N5ZY/R        EM25
QSO:    50 DG 2025-06-15 1657 K2GAV         FM06 WJ0W          EN08
QSO:    50 DG 2025-06-15 1701 K2GAV         FM06 N0JPE         EN13
QSO:    50 DG 2025-06-15 1709 K2GAV         FM06 KD6GHX        DM25
END-OF-LOG:
