START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: WB2YQO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WB2YQO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2025.
QSO:    50 PH 2025-06-14 1922 WB2YQO        FN02 W2TZ          FN12
QSO:    50 PH 2025-06-14 1952 WB2YQO        FM02 WA8RCN        EN91
QSO:    50 PH 2025-06-15 1509 WB2YQO        FN02 K1TO          EL87
QSO:    50 PH 2025-06-15 1510 WB2YQO        FN02 AD4ES         EL98
QSO:    50 PH 2025-06-15 1511 WB2YQO        FN02 K2PS          EL98
QSO:    50 PH 2025-06-15 1513 WB2YQO        FN02 NE8P          EL99
QSO:    50 PH 2025-06-15 1519 WB2YQO        FN02 N5BLY         EM50
QSO:    50 PH 2025-06-15 1536 WB2YQO        FN02 N4OGW         EM53
QSO:    50 PH 2025-06-15 1547 WB2YQO        FN02 AE4JC         EM60
QSO:    50 PH 2025-06-15 1703 WB2YQO        FN02 K5N           EM31
QSO:    50 PH 2025-06-15 1709 WB2YQO        FN02 K0RON         EM29
QSO:    50 PH 2025-06-15 1723 WB2YQO        FN02 K8ZR          EN91
QSO:   144 PH 2025-06-15 1725 WB2YQO        FN02 K8ZR          EN91
QSO:    50 PH 2025-06-15 1735 WB2YQO        FN02 KD2HZI        FN12
QSO:    50 PH 2025-06-15 1737 WB2YQO        FN02 K3UL          FN11
QSO:    50 PH 2025-06-15 1741 WB2YQO        FN02 W2RME         FN22
QSO:    50 PH 2025-06-15 1837 WB2YQO        FN02 W2SZ          FN32
QSO:    50 PH 2025-06-15 1844 WB2YQO        FN02 W3CCX         FN21
QSO:   144 PH 2025-06-15 1848 WB2YQO        FN02 W3CCX         FN21
END-OF-LOG:
