START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: WB8BPU
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WB8BPU
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2025.
QSO:    50 CW 2025-06-14 2313 WB8BPU        FM19 WQ5L          EM50
QSO:    50 CW 2025-06-14 2320 WB8BPU        FM19 K5MR          EM13
QSO:    50 CW 2025-06-14 2323 WB8BPU        FM19 XE2X          EL06
QSO:    50 CW 2025-06-14 2327 WB8BPU        FM19 NK4O          EL96
QSO:    50 DG 2025-06-14 2340 WB8BPU        FM19 KG9OV/R       EM47
QSO:    50 DG 2025-06-14 2354 WB8BPU        FM19 W7WXR         EN16
QSO:    50 DG 2025-06-15 0047 WB8BPU        FM19 KN6UWK        DM02
QSO:    50 DG 2025-06-15 0053 WB8BPU        FM19 K7BG          DN94
QSO:    50 DG 2025-06-15 0137 WB8BPU        FM19 WJ0W          EN08
QSO:    50 DG 2025-06-15 0237 WB8BPU        FM19 KD5XB         DM84
QSO:    50 DG 2025-06-15 0318 WB8BPU        FN19 KC5MVZ        DM93
QSO:    50 DG 2025-06-15 0334 WB8BPU        FM19 AF5CC         EM04
QSO:    50 RY 2025-06-15 0354 WB8BPU        FM19 WI9WI         EN45
QSO:    50 DG 2025-06-15 0429 WB8BPU        FM19 N0EO          EN36
QSO:    50 DG 2025-06-15 1308 WB8BPU        FM19 NF3R          FN20
QSO:    50 DG 2025-06-16 0248 WB8BPU        FM19 K3UA          EN91
QSO:    50 DG 2025-06-16 0255 WB8BPU        FM19 NT6K          CN91
END-OF-LOG:
