START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: K6RRS
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K6RRS
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2025.
QSO:    50 DG 2025-06-14 2044 K6RRS         DN18 W7MEM         DN17
QSO:    50 DG 2025-06-14 2221 K6RRS         DN18 KC6SEH        DM24
QSO:    50 DG 2025-06-14 2226 K6RRS         DN18 K6LL          DM22
QSO:    50 DG 2025-06-14 2251 K6RRS         DN18 K6JO          DM13
QSO:    50 DG 2025-06-14 2309 K6RRS         DN18 KB6JFL        DM05
QSO:    50 DG 2025-06-14 2314 K6RRS         DN18 K6ZH          DM12
QSO:    50 DG 2025-06-14 2335 K6RRS         DN18 N6GP/R        DM14
QSO:    50 RY 2025-06-14 2337 K6RRS         DN18 NZ6E          DM05
QSO:    50 DG 2025-06-14 2354 K6RRS         DN18 W6GLS         DM12
QSO:    50 DG 2025-06-14 2356 K6RRS         DN18 AA6AA         DM05
QSO:    50 DG 2025-06-15 0007 K6RRS         DN18 K6FA          DM05
QSO:    50 DG 2025-06-15 0010 K6RRS         DN18 N6MI          DM04
QSO:    50 DG 2025-06-15 0027 K6RRS         DN18 W6DQ          DM15
QSO:    50 DG 2025-06-15 0030 K6RRS         DN18 NA6MG         DM04
QSO:    50 DG 2025-06-15 0036 K6RRS         DN18 N6QQ          DM03
QSO:    50 DG 2025-06-15 0057 K6RRS         DN18 W6BVB         DM13
QSO:    50 DG 2025-06-16 0231 K6RRS         DN18 KM6HB         DM13
END-OF-LOG:
