START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: N3ST
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: N3ST
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2025.
QSO:    50 CW 2025-06-14 2314 N3ST          FM19 NK4O          EL96
QSO:    50 CW 2025-06-14 2315 N3ST          FM19 W3IP          FM19
QSO:    50 CW 2025-06-14 2317 N3ST          FM19 WQ5L          EM50
QSO:    50 CW 2025-06-14 2318 N3ST          FM19 K5MR          EM13
QSO:    50 CW 2025-06-14 2329 N3ST          FM19 N3RD          FN20
QSO:    50 CW 2025-06-14 2356 N3ST          FM19 N4OGW         EM53
QSO:    50 CW 2025-06-14 2359 N3ST          FM19 W4EE          EL98
QSO:    50 CW 2025-06-15 0001 N3ST          FM19 KN0V          EN34
QSO:    50 CW 2025-06-15 0002 N3ST          FM19 KB9S          EN44
QSO:    50 CW 2025-06-15 0006 N3ST          FM19 WA8ZBT        EM12
QSO:    50 CW 2025-06-15 0007 N3ST          FM19 WA0I          EM39
QSO:    50 CW 2025-06-15 0010 N3ST          FM19 K5LY          EM13
QSO:    50 CW 2025-06-15 0011 N3ST          FM19 N5RZ          EM00
QSO:    50 CW 2025-06-15 0012 N3ST          FM19 NE8P          EL99
QSO:    50 CW 2025-06-15 0014 N3ST          FM19 XE2X          EL06
QSO:    50 CW 2025-06-15 0053 N3ST          FM19 K4BAI         EM72
QSO:    50 CW 2025-06-15 0122 N3ST          FM19 N0UI          EM38
QSO:    50 CW 2025-06-15 0126 N3ST          FM19 VE3TM         FN25
QSO:    50 CW 2025-06-15 0127 N3ST          FM19 WT3K          FM19
QSO:    50 DG 2025-06-15 1857 N3ST          FM19 KC2GOW        FN20
END-OF-LOG:
