START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: S58M
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: S58M
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2024.
QSO: 28004 CW 2024-12-14 1007 S58M          599 001 RZ4AG         599 225
QSO: 28019 CW 2024-12-14 1104 S58M          599 55 EU8U          599 103
QSO: 28019 CW 2024-12-14 1133 S58M          599 056 S53K          599 044
QSO: 28019 CW 2024-12-14 1134 S58M          599 057 OL7D          599 160
QSO: 28019 CW 2024-12-14 1135 S58M          599 097 RA3DS         599 0215
QSO: 28019 CW 2024-12-14 1136 S58M          599 059 RN5AA         599 179
QSO: 28019 CW 2024-12-14 1137 S58M          599 61 EW1P          599 199
QSO: 28019 CW 2024-12-14 1137 S58M          599 60 RA3AN         599 258
QSO: 28019 CW 2024-12-14 1139 S58M          599 63 OZ5W          599 132
QSO: 28019 CW 2024-12-14 1139 S58M          599 62 YO4NF         599 298
QSO: 28048 CW 2024-12-14 1146 S58M          599 64 PJ2T          599 317
QSO: 28045 CW 2024-12-14 1147 S58M          599 065 GM5X          599 342
QSO: 28010 CW 2024-12-14 1202 S58M          599 66 K3AJ          599 MD
QSO: 28010 CW 2024-12-14 1202 S58M          599 67 RX7T          599 190
QSO: 28009 CW 2024-12-14 1203 S58M          599 069 RU5X          599 116
QSO: 28010 CW 2024-12-14 1203 S58M          599 68 RL3T          599 198
QSO: 28009 CW 2024-12-14 1204 S58M          599 070 RJ3F          599 068
QSO: 28010 CW 2024-12-14 1205 S58M          599 71 RT4M          599 111
QSO: 28010 CW 2024-12-14 1206 S58M          599 72 SP1NY         599 213
QSO: 28010 CW 2024-12-14 1206 S58M          599 73 SP6AEG        599 70
QSO: 28010 CW 2024-12-14 1206 S58M          599 74 UA7G          599 111
QSO: 28009 CW 2024-12-14 1207 S58M          599 077 RJ7M          599 016
QSO: 28009 CW 2024-12-14 1207 S58M          599 075 UA6HFI        599 0072
QSO: 28010 CW 2024-12-14 1207 S58M          599 76 WJ1U          599 NH
QSO: 28009 CW 2024-12-14 1208 S58M          599 078 R4WDX         599 562
QSO: 28010 CW 2024-12-14 1208 S58M          599 80 AD4TJ         599 VA
QSO: 28010 CW 2024-12-14 1208 S58M          599 79 OK1AUO        599 47
QSO: 28009 CW 2024-12-14 1209 S58M          599 081 UA4C          599 166
QSO: 28010 CW 2024-12-14 1209 S58M          599 82 WB2CPU        599 MA
QSO: 28010 CW 2024-12-14 1210 S58M          599 83 AH2O          599 NY
QSO: 28010 CW 2024-12-14 1210 S58M          599 84 HG5E          599 109
QSO: 28011 CW 2024-12-14 1216 S58M          599 86 K3RA          599 MD
QSO: 28011 CW 2024-12-14 1216 S58M          599 85 UA6AA         599 763
QSO: 28011 CW 2024-12-14 1217 S58M          599 88 RT9C          599 443
QSO: 28011 CW 2024-12-14 1218 S58M          599 90 KQ4R          599 FL
QSO: 28011 CW 2024-12-14 1218 S58M          599 89 N2SQW         599 NY
QSO: 28023 CW 2024-12-14 1516 S58M          599 091 W2RQ          599 NJ
QSO: 28023 CW 2024-12-14 1517 S58M          599 92 XE2X          599 TAM
QSO: 28023 CW 2024-12-14 1518 S58M          599 93 AA3R          599 DE
QSO: 28023 CW 2024-12-14 1518 S58M          599 94 WS4Y          599 FL
QSO: 28023 CW 2024-12-14 1519 S58M          599 95 N9MSG         599 IL
QSO: 28023 CW 2024-12-14 1520 S58M          599 96 K5RX          599 TX
QSO: 28023 CW 2024-12-14 1520 S58M          599 97 VA3TNM        599 ON
QSO: 28023 CW 2024-12-14 1521 S58M          599 99 K0JJR         599 MN
QSO: 28023 CW 2024-12-14 1523 S58M          599 101 N4ZR          599 MD
QSO: 28023 CW 2024-12-14 1525 S58M          599 103 N4ZZ          599 TN
QSO: 28023 CW 2024-12-14 1526 S58M          599 104 K0BJ          599 KS
QSO: 28023 CW 2024-12-14 1526 S58M          599 105 S53F          599 559
QSO: 28023 CW 2024-12-14 1527 S58M          599 106 W1SRG         599 MA
QSO: 28023 CW 2024-12-14 1530 S58M          599 108 N2CJ          599 NJ
QSO: 28023 CW 2024-12-14 1532 S58M          599 113 KG9X          599 IL
QSO: 28023 CW 2024-12-14 1532 S58M          599 112 WB8BZK        599 IL
QSO: 28023 CW 2024-12-14 1533 S58M          599 114 W1TO          599 MA
QSO: 28023 CW 2024-12-14 1534 S58M          599 115 N0KQ          599 CO
QSO: 28023 CW 2024-12-14 1536 S58M          599 118 KT3Q          599 PA
QSO: 28000 CW 2024-12-14 1537 S58M          599 119 WA8RCN        599 OH
QSO: 28000 CW 2024-12-14 1538 S58M          599 121 KA8CNI        599 OH
QSO: 28023 CW 2024-12-14 1538 S58M          599 123 K7SV          599 VA
QSO: 28023 CW 2024-12-14 1538 S58M          599 122 KB1W          599 MA
QSO: 28023 CW 2024-12-14 1540 S58M          599 125 NO5Z          599 NM
QSO: 28023 CW 2024-12-14 1540 S58M          599 124 W4TG          599 VA
QSO: 28023 CW 2024-12-14 1541 S58M          599 127 KA0PQW        599 MN
QSO: 28023 CW 2024-12-14 1542 S58M          599 129 N4IJ          599 NC
QSO: 28023 CW 2024-12-14 1542 S58M          599 130 NW8U          599 WV
QSO: 28023 CW 2024-12-14 1544 S58M          599 131 K8RCT         599 MI
QSO: 28023 CW 2024-12-14 1544 S58M          599 133 KC4WQ         599 KY
QSO: 28023 CW 2024-12-14 1545 S58M          599 132 AC9S          599 IL
QSO: 28023 CW 2024-12-14 1545 S58M          599 135 VE3EJ         599 ON
QSO: 28023 CW 2024-12-14 1547 S58M          599 137 N0IM          599 CO
QSO: 28000 CW 2024-12-14 1549 S58M          599 141 W9MAF         599 MO
QSO: 28023 CW 2024-12-14 1549 S58M          599 142 N4DJ          599 VA
QSO: 28023 CW 2024-12-14 1551 S58M          599 144 K4RUM         599 NY
QSO: 28023 CW 2024-12-14 1552 S58M          599 136 K2SD          599 NC
QSO: 28023 CW 2024-12-14 1552 S58M          599 145 N5WNG         599 TX
QSO: 28023 CW 2024-12-14 1554 S58M          599 147 VE3AQ         599 ON
QSO: 28023 CW 2024-12-14 1556 S58M          599 148 S50R          599 191
QSO: 28023 CW 2024-12-14 1557 S58M          599 149 VE2FK         599 QC
QSO: 28023 CW 2024-12-14 1558 S58M          599 150 KK1L          599 VT
QSO: 28023 CW 2024-12-14 1559 S58M          599 152 AI9T          599 IL
QSO: 28023 CW 2024-12-14 1559 S58M          599 151 K7OM          599 SC
QSO: 28023 CW 2024-12-14 1601 S58M          599 154 KM2L          599 NY
QSO: 28023 CW 2024-12-14 1602 S58M          599 155 K3PA          599 KS
QSO: 28028 CW 2024-12-14 1604 S58M          599 156 K3HW          599 PA
QSO: 28028 CW 2024-12-14 1606 S58M          599 157 S59AA         599 317
QSO: 28028 CW 2024-12-14 1607 S58M          599 158 W2TB          599 NY
QSO: 28028 CW 2024-12-14 1610 S58M          599 161 N2EC          599 VA
QSO: 28028 CW 2024-12-14 1611 S58M          599 160 WA1FCN        599 AL
QSO: 28000 CW 2024-12-14 1614 S58M          599 162 N4AKV         599 SC
QSO: 28028 CW 2024-12-14 1614 S58M          599 164 NI7R          599 SC
QSO: 28000 CW 2024-12-14 1616 S58M          599 165 N3ATQ         599 PA
QSO: 28028 CW 2024-12-14 1617 S58M          599 166 9A7R          599 36
QSO: 28078 CW 2024-12-14 1620 S58M          599 169 N0BUI         599 MN
QSO: 28000 CW 2024-12-14 1621 S58M          599 170 W4YE          599 VA
QSO: 28078 CW 2024-12-14 1622 S58M          599 171 N3FJP         599 MD
QSO: 28078 CW 2024-12-14 1623 S58M          599 172 AE0DX         599 IA
QSO: 28078 CW 2024-12-14 1628 S58M          599 174 YT3D          599 498
QSO: 28027 CW 2024-12-14 1631 S58M          599 175 VE5MX         599 SK
QSO: 28029 CW 2024-12-14 1632 S58M          599 176 E7DX          599 1149
QSO: 28015 CW 2024-12-14 1634 S58M          599 178 KH7X/W7       599 AZ
QSO: 28020 CW 2024-12-14 1635 S58M          599 179 W6YX          599 CA
QSO: 28021 CW 2024-12-14 1636 S58M          599 180 K8GL          599 MI
QSO: 28022 CW 2024-12-14 1637 S58M          599 181 NN7CW         599 FL
QSO: 28030 CW 2024-12-14 1641 S58M          599 182 AI0Y          599 ND
QSO: 28032 CW 2024-12-14 1642 S58M          599 184 VE3JM         599 ON
QSO: 28037 CW 2024-12-14 1643 S58M          599 185 NA8V          599 MI
QSO: 28046 CW 2024-12-14 1647 S58M          599 187 N7US          599 IL
QSO: 28049 CW 2024-12-14 1648 S58M          599 188 K4QPL         599 NC
QSO: 28051 CW 2024-12-14 1649 S58M          599 189 KC7V          599 AZ
QSO: 28053 CW 2024-12-14 1649 S58M          599 190 N2IC          599 NM
QSO: 28054 CW 2024-12-14 1650 S58M          599 191 W8AV          599 OH
QSO: 28057 CW 2024-12-14 1651 S58M          599 192 K1LT          599 OH
QSO: 28059 CW 2024-12-14 1652 S58M          599 193 N0AT          599 MN
QSO: 28065 CW 2024-12-14 1653 S58M          599 194 K2UA          599 NY
QSO: 28066 CW 2024-12-14 1654 S58M          599 195 AA6PW         599 CA
QSO: 28067 CW 2024-12-14 1655 S58M          599 196 VE3AT         599 ON
QSO: 28068 CW 2024-12-14 1655 S58M          599 197 KC9IL         599 IL
QSO: 28070 CW 2024-12-14 1657 S58M          599 198 K8IA          599 AZ
QSO: 28072 CW 2024-12-14 1659 S58M          599 199 VA2WA         599 QC
QSO: 28073 CW 2024-12-14 1700 S58M          599 200 K0IR          599 MN
QSO: 28077 CW 2024-12-14 1701 S58M          599 201 K9RS          599 DE
QSO: 28080 CW 2024-12-14 1702 S58M          599 202 WA0MHJ        599 MN
QSO: 28082 CW 2024-12-14 1703 S58M          599 203 W8FJ          599 PA
QSO: 28090 CW 2024-12-14 1711 S58M          599 206 K9DU          599 MN
QSO: 28090 CW 2024-12-14 1713 S58M          599 208 K4NMR         599 FL
QSO: 28090 CW 2024-12-14 1718 S58M          599 210 KB9S          599 WI
QSO: 28090 CW 2024-12-14 1721 S58M          599 211 N3RS          599 PA
QSO: 28000 CW 2024-12-15 0848 S58M          599 211 RN4HAB        599 264
QSO: 28004 CW 2024-12-15 0848 S58M          599 213 UC0A          599 673
QSO: 28004 CW 2024-12-15 0849 S58M          599 215 R9MA          599 612
QSO: 28005 CW 2024-12-15 0849 S58M          599 214 RD4F          599 341
QSO: 28004 CW 2024-12-15 0850 S58M          599 217 UA4Q          599 628
QSO: 28005 CW 2024-12-15 0850 S58M          599 216 BG7SSK        599 609
QSO: 28005 CW 2024-12-15 0850 S58M          599 218 RX3N          599 468
QSO: 28005 CW 2024-12-15 0851 S58M          599 219 BI8CZM        599 582
QSO: 28005 CW 2024-12-15 0851 S58M          599 220 R6KEE         599 43
QSO: 28064 CW 2024-12-15 0853 S58M          599 221 UD0O          599 107
QSO: 28005 CW 2024-12-15 0856 S58M          599 222 ZY2M          599 895
QSO: 28005 CW 2024-12-15 0857 S58M          599 223 PA0O          599 563
QSO: 28029 CW 2024-12-15 0859 S58M          599 224 P3X           599 1528
QSO: 28365 PH 2024-12-15 0859 S58M          59 615 UW5Y          59 1121
QSO: 28056 CW 2024-12-15 0900 S58M          599 225 VR2GP         599 731
QSO: 28069 CW 2024-12-15 0901 S58M          599 227 BY4SZ         599 1102
QSO: 28084 CW 2024-12-15 0901 S58M          599 226 LZ5VV         599 221
QSO: 28009 CW 2024-12-15 0903 S58M          599 228 4X1MM         599 1258
QSO: 28027 CW 2024-12-15 0918 S58M          599 329 JA3YBK        599 1490
QSO: 28043 CW 2024-12-15 0922 S58M          599 230 9N7AA         599 1695
QSO: 28015 CW 2024-12-15 0941 S58M          599 231 S53V          599 407
QSO: 28000 CW 2024-12-15 1112 S58M          599 233 DL9ZP         599 404
QSO: 28000 CW 2024-12-15 1113 S58M          599 234 RC8SA         599 316
QSO: 28013 CW 2024-12-15 1115 S58M          599 236 HG6O          599 428
QSO: 28014 CW 2024-12-15 1117 S58M          599 238 DK3YD         599 23
QSO: 28014 CW 2024-12-15 1119 S58M          599 239 S570CST       599 130
QSO: 28014 CW 2024-12-15 1120 S58M          599 240 K0ZR          599 VA
QSO: 28014 CW 2024-12-15 1122 S58M          599 251 OR5T          599 153
QSO: 28013 CW 2024-12-15 1126 S58M          599 244 UA3PSV        599 209
QSO: 28000 CW 2024-12-15 1127 S58M          599 246 RA4ACX        599 482
QSO: 28000 CW 2024-12-15 1127 S58M          599 245 RK4NB         599 0137
QSO: 28014 CW 2024-12-15 1128 S58M          599 247 LY3CY         599 139
QSO: 28000 CW 2024-12-15 1129 S58M          599 248 OK1KTI        599 0280
QSO: 28014 CW 2024-12-15 1129 S58M          599 249 EA4KA         599 294
QSO: 28000 CW 2024-12-15 1130 S58M          599 250 SN3F          599 57
QSO: 28014 CW 2024-12-15 1131 S58M          599 251 WB0POH        599 VA
QSO: 28025 CW 2024-12-15 1133 S58M          599 252 R4PH          599 389
QSO: 28000 CW 2024-12-15 1134 S58M          599 253 UA3X          599 96
QSO: 28014 CW 2024-12-15 1134 S58M          599 254 RT5P          599 269
QSO: 28014 CW 2024-12-15 1138 S58M          599 255 RA9AP         599 667
QSO: 28000 CW 2024-12-15 1140 S58M          599 256 RV3DBK        599 170
QSO: 28013 CW 2024-12-15 1141 S58M          599 257 RW3RN         599 1168
QSO: 28009 CW 2024-12-15 1315 S58M          599 258 AD4EB         599 TN
QSO: 28008 CW 2024-12-15 1316 S58M          599 260 SP2XX         599 068
QSO: 28009 CW 2024-12-15 1316 S58M          599 259 W8ZDT         599 MI
QSO: 28009 CW 2024-12-15 1317 S58M          599 261 AC8CE         599 MI
QSO: 28009 CW 2024-12-15 1317 S58M          599 262 KR4I          599 NC
QSO: 28009 CW 2024-12-15 1317 S58M          599 263 N8PE          599 OH
QSO: 28009 CW 2024-12-15 1318 S58M          599 266 KV8Q          599 OH
QSO: 28009 CW 2024-12-15 1318 S58M          599 265 W3ZGD         599 PA
QSO: 28008 CW 2024-12-15 1319 S58M          599 269 K1LZ          599 ME
QSO: 28009 CW 2024-12-15 1319 S58M          599 267 VA3IK         599 ON
QSO: 28009 CW 2024-12-15 1319 S58M          599 269 W1TC          599 MA
QSO: 28009 CW 2024-12-15 1320 S58M          599 270 VE2QV         599 QC
QSO: 28009 CW 2024-12-15 1321 S58M          599 273 LY2AT         599 88
QSO: 28009 CW 2024-12-15 1321 S58M          599 272 N2WK          599 NY
QSO: 28009 CW 2024-12-15 1323 S58M          599 275 W4CU          599 FL
QSO: 28008 CW 2024-12-15 1324 S58M          599 276 G6T           599 583
QSO: 28009 CW 2024-12-15 1324 S58M          599 277 VA3OKG        599 ON
QSO: 28000 CW 2024-12-15 1325 S58M          599 279 VA2AN         599 QC
QSO: 28009 CW 2024-12-15 1325 S58M          599 278 VE3KOT        599 ON
QSO: 28009 CW 2024-12-15 1326 S58M          599 281 W2CDO         599 MD
QSO: 28009 CW 2024-12-15 1326 S58M          599 280 WB9VGO        599 IL
QSO: 28009 CW 2024-12-15 1328 S58M          599 285 VE3NZ         599 ON
QSO: 28009 CW 2024-12-15 1328 S58M          599 283 W1EQ          599 CT
QSO: 28009 CW 2024-12-15 1328 S58M          599 284 WE9V          599 FL
QSO: 28009 CW 2024-12-15 1329 S58M          599 286 HB9BUN        599 092
QSO: 28009 CW 2024-12-15 1330 S58M          599 289 K0CIE         599 FL
QSO: 28009 CW 2024-12-15 1330 S58M          599 288 N5TOO         599 GA
QSO: 28009 CW 2024-12-15 1331 S58M          599 290 WA8LRW        599 OH
QSO: 28008 CW 2024-12-15 1332 S58M          599 292 UP4L          599 1342
QSO: 28009 CW 2024-12-15 1332 S58M          599 291 4Z5LU         599 85
QSO: 28009 CW 2024-12-15 1332 S58M          599 293 W8FSM         599 MI
QSO: 28009 CW 2024-12-15 1333 S58M          599 294 VE6RST        599 AB
QSO: 28009 CW 2024-12-15 1334 S58M          599 296 AA1NK         599 MA
QSO: 28009 CW 2024-12-15 1334 S58M          599 295 KT9L          599 IN
QSO: 28009 CW 2024-12-15 1334 S58M          599 297 W3UL          599 PA
QSO: 28000 CW 2024-12-15 1335 S58M          599 298 N2JJ          599 NY
QSO: 28009 CW 2024-12-15 1335 S58M          599 299 N4DW          599 TN
QSO: 28009 CW 2024-12-15 1336 S58M          599 300 K2YAZ         599 MI
QSO: 28009 CW 2024-12-15 1336 S58M          599 301 K3TC          599 MD
QSO: 28009 CW 2024-12-15 1336 S58M          599 302 WB2FUV        599 NY
QSO: 28009 CW 2024-12-15 1338 S58M          599 304 N1WR          599 VA
QSO: 28009 CW 2024-12-15 1338 S58M          599 305 W4LT          599 FL
QSO: 28000 CW 2024-12-15 1339 S58M          599 306 WA2AEY        599 NY
QSO: 28009 CW 2024-12-15 1339 S58M          599 307 NM2A          599 NY
QSO: 28009 CW 2024-12-15 1339 S58M          599 308 W9KM          599 IL
QSO: 28009 CW 2024-12-15 1340 S58M          599 310 K2RB          599 CT
QSO: 28009 CW 2024-12-15 1340 S58M          599 311 N1IX          599 NH
QSO: 28009 CW 2024-12-15 1341 S58M          599 312 N4AO          599 FL
QSO: 28009 CW 2024-12-15 1342 S58M          599 314 HA8L          599 751
QSO: 28009 CW 2024-12-15 1342 S58M          599 313 W1FM          599 MA
QSO: 28009 CW 2024-12-15 1344 S58M          599 316 KW4EE         599 NC
QSO: 28009 CW 2024-12-15 1344 S58M          599 318 W1WIM         599 MA
QSO: 28008 CW 2024-12-15 1345 S58M          599 319 R9AE          599 1052
QSO: 28009 CW 2024-12-15 1345 S58M          599 321 AC3RA         599 PA
QSO: 28009 CW 2024-12-15 1345 S58M          599 320 UA9CTT        599 807
QSO: 28009 CW 2024-12-15 1346 S58M          599 323 AA4U          599 AL
QSO: 28000 CW 2024-12-15 1347 S58M          599 325 KR2H          599 NJ
QSO: 28009 CW 2024-12-15 1347 S58M          599 324 N9LQ          599 IL
QSO: 28000 CW 2024-12-15 1348 S58M          599 326 VE3OIL        599 ON
QSO: 28009 CW 2024-12-15 1348 S58M          599 327 N1NN          599 MA
QSO: 28009 CW 2024-12-15 1348 S58M          599 328 VA3KRJ        599 ON
QSO: 28008 CW 2024-12-15 1349 S58M          599 330 W3CB          599 MI
QSO: 28009 CW 2024-12-15 1349 S58M          599 329 KB9OWD        599 WI
QSO: 28008 CW 2024-12-15 1351 S58M          599 333 UP0L          599 1716
QSO: 28009 CW 2024-12-15 1352 S58M          599 336 4Z5ML         599 732
QSO: 28009 CW 2024-12-15 1352 S58M          599 335 W1QK          599 CT
QSO: 28000 CW 2024-12-15 1354 S58M          599 339 WB9AYW        599 IL
QSO: 28009 CW 2024-12-15 1355 S58M          599 341 AA1SU         599 VT
QSO: 28009 CW 2024-12-15 1355 S58M          599 340 W0ELT         599 WI
QSO: 28000 CW 2024-12-15 1356 S58M          599 342 KN4OK         599 AL
QSO: 28009 CW 2024-12-15 1356 S58M          599 343 N0AV          599 IA
QSO: 28009 CW 2024-12-15 1357 S58M          599 344 KT3T          599 FL
QSO: 28009 CW 2024-12-15 1359 S58M          599 345 K1AV          599 RI
QSO: 28009 CW 2024-12-15 1359 S58M          599 346 N3CZ          599 NC
QSO: 28009 CW 2024-12-15 1400 S58M          599 348 W3KB          599 PA
QSO: 28009 CW 2024-12-15 1401 S58M          599 350 K5OY          599 AR
QSO: 28009 CW 2024-12-15 1401 S58M          599 349 VE2ZDX        599 QC
QSO: 28009 CW 2024-12-15 1402 S58M          599 350 AI6O          599 MO
QSO: 28009 CW 2024-12-15 1402 S58M          599 352 W3FIZ         599 PA
QSO: 28008 CW 2024-12-15 1403 S58M          599 355 RN3BL         599 771
QSO: 28009 CW 2024-12-15 1404 S58M          599 356 N2ZA          599 CT
QSO: 28009 CW 2024-12-15 1404 S58M          599 355 N9XX          599 WI
QSO: 28009 CW 2024-12-15 1405 S58M          599 358 N1API         599 CT
QSO: 28009 CW 2024-12-15 1405 S58M          599 357 N4OGW         599 MS
QSO: 28009 CW 2024-12-15 1406 S58M          599 360 KI6DY         599 OH
QSO: 28009 CW 2024-12-15 1413 S58M          599 362 KT8Y          599 MI
QSO: 28013 CW 2024-12-15 1414 S58M          599 363 K1GU          599 TN
QSO: 28013 CW 2024-12-15 1415 S58M          599 365 N4IU          599 FL
QSO: 28013 CW 2024-12-15 1415 S58M          599 364 NS3T          599 MD
QSO: 28013 CW 2024-12-15 1416 S58M          599 366 KD8FS         599 MI
QSO: 28000 CW 2024-12-15 1417 S58M          599 368 N3RTX         599 MD
QSO: 28013 CW 2024-12-15 1417 S58M          599 367 KK0U          599 MO
QSO: 28001 CW 2024-12-15 1420 S58M          599 370 K5LY          599 TX
QSO: 28002 CW 2024-12-15 1420 S58M          599 369 W9AV          599 WI
QSO: 28002 CW 2024-12-15 1421 S58M          599 371 HP1EUA        599 17
QSO: 28001 CW 2024-12-15 1422 S58M          599 373 K8GB          599 MI
QSO: 28000 CW 2024-12-15 1423 S58M          599 374 YL2AG         599 224
QSO: 28002 CW 2024-12-15 1424 S58M          599 375 NC3Y          599 MD
QSO: 28002 CW 2024-12-15 1424 S58M          599 376 VE9AA         599 NB
QSO: 28002 CW 2024-12-15 1426 S58M          599 378 YB1HR         599 286
QSO: 28002 CW 2024-12-15 1428 S58M          599 379 N6NT          599 NC
QSO: 28002 CW 2024-12-15 1429 S58M          599 380 N3KK          599 SC
QSO: 28002 CW 2024-12-15 1429 S58M          599 381 N8FYL         599 MI
QSO: 28002 CW 2024-12-15 1429 S58M          599 382 W0TG          599 TX
QSO: 28002 CW 2024-12-15 1431 S58M          599 383 W0EWD         599 IA
QSO: 28000 CW 2024-12-15 1432 S58M          599 384 W0YJT         599 KS
QSO: 28000 CW 2024-12-15 1433 S58M          599 385 DL8QS         599 495
QSO: 28002 CW 2024-12-15 1433 S58M          599 386 K3QP          599 PA
QSO: 28002 CW 2024-12-15 1434 S58M          599 387 WB4EHG        599 FL
QSO: 28014 CW 2024-12-15 1439 S58M          599 389 CT1DRB        599 455
QSO: 28052 CW 2024-12-15 1440 S58M          599 399 FY5KE         599 2688
QSO: 28048 CW 2024-12-15 1445 S58M          599 393 K9CW          599 IL
QSO: 28048 CW 2024-12-15 1446 S58M          599 395 K9WO          599 WI
QSO: 28048 CW 2024-12-15 1447 S58M          599 396 KU5J          599 AR
QSO: 28051 CW 2024-12-15 1459 S58M          599 397 N0UI          599 MO
QSO: 28051 CW 2024-12-15 1500 S58M          599 399 K2IY          599 NY
QSO: 28051 CW 2024-12-15 1500 S58M          599 398 NY3B          599 PA
QSO: 28051 CW 2024-12-15 1501 S58M          599 401 KD1MC         599 ME
QSO: 28000 CW 2024-12-15 1503 S58M          599 405 EA8AUW        599 48
QSO: 28051 CW 2024-12-15 1503 S58M          599 403 KK0SD         599 SD
QSO: 28050 CW 2024-12-15 1504 S58M          599 407 K5BG          599 TX
QSO: 28051 CW 2024-12-15 1504 S58M          599 406 N7IR          599 AZ
QSO: 28051 CW 2024-12-15 1507 S58M          599 410 K2QB          599 NY
