START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: SM6M
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: SM6M
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2024.
QSO: 28009 CW 2024-12-14 0820 SM6M          599 1 BI8CZM        599 282
QSO: 28021 CW 2024-12-14 1126 SM6M          599 25 IO6T          599 0410
QSO: 28000 CW 2024-12-14 1127 SM6M          599 026 US7IB         599 0027
QSO: 28021 CW 2024-12-14 1127 SM6M          599 28 G3SWH         599 108
QSO: 28021 CW 2024-12-14 1127 SM6M          599 27 RT9C          599 406
QSO: 28013 CW 2024-12-14 1128 SM6M          599 029 R7KO          599 053
QSO: 28021 CW 2024-12-14 1129 SM6M          599 30 LZ6E          599 126
QSO: 28021 CW 2024-12-14 1129 SM6M          599 031 R4LR          599 133
QSO: 28021 CW 2024-12-14 1130 SM6M          599 032 9A5D          599 333
QSO: 28021 CW 2024-12-14 1130 SM6M          599 34 EA3OH         599 30
QSO: 28021 CW 2024-12-14 1130 SM6M          599 033 RN4HAB        599 079
QSO: 28021 CW 2024-12-14 1132 SM6M          599 036 R4WH          599 082
QSO: 28000 CW 2024-12-14 1133 SM6M          599 35 EA5ITT        599 059
QSO: 28000 CW 2024-12-14 1133 SM6M          599 38 RG8G          599 19
QSO: 28021 CW 2024-12-14 1133 SM6M          599 39 UT8EU         599 275
QSO: 28020 CW 2024-12-14 1134 SM6M          599 040 UA4Q          599 396
QSO: 28000 CW 2024-12-14 1135 SM6M          599 42 IK7XJA        599 144
QSO: 28020 CW 2024-12-14 1137 SM6M          599 044 F5NBX         599 24
QSO: 28021 CW 2024-12-14 1137 SM6M          599 33 HG8W          599 96
QSO: 28021 CW 2024-12-14 1137 SM6M          599 45 RA3AN         599 259
QSO: 28021 CW 2024-12-14 1138 SM6M          599 47 RA9AP         599 392
QSO: 28021 CW 2024-12-14 1138 SM6M          599 046 RV3ZN         599 065
QSO: 28021 CW 2024-12-14 1139 SM6M          599 48 PA3AAV        599 137
QSO: 28022 CW 2024-12-14 1139 SM6M          599 049 US1IV         599 099
QSO: 28021 CW 2024-12-14 1140 SM6M          599 31 UW5IM         599 176
QSO: 28020 CW 2024-12-14 1141 SM6M          599 052 RX9L          599 033
QSO: 28021 CW 2024-12-14 1141 SM6M          599 51 YO4NF         599 300
QSO: 28021 CW 2024-12-14 1142 SM6M          599 053 R4BZ          599 096
QSO: 28000 CW 2024-12-14 1144 SM6M          599 054 HS0ZME        599 146
QSO: 28021 CW 2024-12-14 1145 SM6M          599 57 UA4Z          599 436
QSO: 28021 CW 2024-12-14 1147 SM6M          599 058 SP2EWQ        599 261
QSO: 28020 CW 2024-12-14 1148 SM6M          599 60 R3OQ          599 20
QSO: 28021 CW 2024-12-14 1148 SM6M          599 59 PY2PLL        599 55
QSO: 28021 CW 2024-12-14 1149 SM6M          599 061 G4FKA         599 103
QSO: 28021 CW 2024-12-14 1150 SM6M          599 64 9A5M          599 372
QSO: 28021 CW 2024-12-14 1150 SM6M          599 63 DH8BQA        599 312
QSO: 28021 CW 2024-12-14 1150 SM6M          599 062 EA5FID        599 087
QSO: 28000 CW 2024-12-14 1152 SM6M          599 065 EA8AQM        599 079
QSO: 28021 CW 2024-12-14 1153 SM6M          599 66 PY2EBD        599 3
QSO: 28020 CW 2024-12-14 1154 SM6M          599 067 RJ7M          599 008
QSO: 28021 CW 2024-12-14 1154 SM6M          599 68 EA3NO         599 061
QSO: 28021 CW 2024-12-14 1155 SM6M          599 070 S53K          599 076
QSO: 28021 CW 2024-12-14 1155 SM6M          599 71 ZZ1M          599 004
QSO: 28021 CW 2024-12-14 1156 SM6M          599 072 UA6AA         599 748
QSO: 28021 CW 2024-12-14 1158 SM6M          599 73 PY1AX         599 162
QSO: 28020 CW 2024-12-14 1159 SM6M          599 75 UD8A          599 295
QSO: 28021 CW 2024-12-14 1159 SM6M          599 074 R4WDX         599 557
QSO: 28021 CW 2024-12-14 1159 SM6M          599 76 UA9CTT        599 348
QSO: 28000 CW 2024-12-14 1200 SM6M          599 079 DL2OM         599 175
QSO: 28000 CW 2024-12-14 1200 SM6M          599 78 UT7EZ         599 179
QSO: 28021 CW 2024-12-14 1200 SM6M          599 077 DK7ZT         599 16
QSO: 28021 CW 2024-12-14 1201 SM6M          599 080 PX2A          599 333
QSO: 28021 CW 2024-12-14 1202 SM6M          599 82 UP4L          599 677
QSO: 28021 CW 2024-12-14 1202 SM6M          599 81 UR4QWW        599 77
QSO: 28000 CW 2024-12-14 1203 SM6M          599 083 Z33F          599 018
QSO: 28000 CW 2024-12-14 1205 SM6M          599 084 UA9FAR        599 232
QSO: 28000 CW 2024-12-14 1206 SM6M          599 086 SV8SYK        599 37
QSO: 28020 CW 2024-12-14 1206 SM6M          599 88 UA4FER        599 392
QSO: 28021 CW 2024-12-14 1207 SM6M          599 90 IK0NOJ        599 39
QSO: 28021 CW 2024-12-14 1207 SM6M          599 089 UA4C          599 163
QSO: 28021 CW 2024-12-14 1209 SM6M          599 022 PC6R          599 40
QSO: 28021 CW 2024-12-14 1209 SM6M          599 93 UR5ECW        599 187
QSO: 28021 CW 2024-12-14 1211 SM6M          599 95 UA9LAO        599 512
QSO: 28020 CW 2024-12-14 1212 SM6M          599 096 DU2W          599 621
QSO: 28021 CW 2024-12-14 1213 SM6M          599 98 K3RA          599 MD
QSO: 28021 CW 2024-12-14 1213 SM6M          599 097 N4RV          599 VA
QSO: 28017 CW 2024-12-14 1215 SM6M          599 100 N2NT          599 NJ
QSO: 28021 CW 2024-12-14 1215 SM6M          599 101 EA1DAV        599 011
QSO: 28021 CW 2024-12-14 1216 SM6M          599 102 RT4M          599 124
QSO: 28001 CW 2024-12-14 1553 SM6M          599 104 K4BAI         599 GA
QSO: 28003 CW 2024-12-14 1553 SM6M          599 105 K0AV          599 CO
QSO: 28004 CW 2024-12-14 1553 SM6M          599 106 K1LZ          599 ME
QSO: 28000 CW 2024-12-14 1554 SM6M          599 107 N4KS          599 FL
QSO: 28008 CW 2024-12-14 1555 SM6M          599 108 N5TJ          599 TX
QSO: 28009 CW 2024-12-14 1557 SM6M          599 110 N6XI          599 CA
QSO: 28010 CW 2024-12-14 1558 SM6M          599 111 VE9KK         599 NB
QSO: 28019 CW 2024-12-14 1559 SM6M          599 112 K3IE          599 TN
QSO: 28019 CW 2024-12-14 1559 SM6M          599 113 N3QE          599 MD
QSO: 28027 CW 2024-12-14 1600 SM6M          599 114 VE5MX         599 SK
QSO: 28037 CW 2024-12-14 1605 SM6M          599 115 NA8V          599 MI
QSO: 28005 CW 2024-12-14 1610 SM6M          599 116 K1DG          599 NH
QSO: 28007 CW 2024-12-14 1610 SM6M          599 117 KU8E          599 GA
QSO: 28008 CW 2024-12-14 1611 SM6M          599 118 VE3NNT        599 ON
QSO: 28009 CW 2024-12-14 1611 SM6M          599 119 K2LE          599 VT
QSO: 28010 CW 2024-12-14 1611 SM6M          599 120 KI1G          599 RI
QSO: 28011 CW 2024-12-14 1612 SM6M          599 121 K1RM          599 CT
QSO: 28012 CW 2024-12-14 1612 SM6M          599 122 N2PP          599 NY
QSO: 28015 CW 2024-12-14 1615 SM6M          599 125 K1AR          599 NH
QSO: 28015 CW 2024-12-14 1615 SM6M          599 124 KH7X/W7       599 AZ
QSO: 28018 CW 2024-12-14 1616 SM6M          599 128 AD4EB         599 TN
QSO: 28018 CW 2024-12-14 1616 SM6M          599 127 KC9K          599 IL
QSO: 28000 CW 2024-12-14 1618 SM6M          599 131 NU4B          599 TN
QSO: 28017 CW 2024-12-14 1618 SM6M          599 132 ND8D          599 OH
QSO: 28018 CW 2024-12-14 1619 SM6M          599 134 WA2CP         599 NY
QSO: 28009 CW 2024-12-14 1620 SM6M          599 135 K3UL          599 PA
QSO: 28000 CW 2024-12-14 1621 SM6M          599 136 KB4CG         599 VA
QSO: 28018 CW 2024-12-14 1621 SM6M          599 137 N6SS          599 AZ
QSO: 28017 CW 2024-12-14 1622 SM6M          599 141 K3PA          599 KS
QSO: 28017 CW 2024-12-14 1622 SM6M          599 138 N6TV          599 CA
QSO: 28018 CW 2024-12-14 1622 SM6M          599 139 N6WM          599 CA
QSO: 28017 CW 2024-12-14 1623 SM6M          599 240 AA0FO         599 KS
QSO: 28017 CW 2024-12-14 1623 SM6M          599 142 N8PE          599 OH
QSO: 28023 CW 2024-12-14 1625 SM6M          599 143 N4SS          599 KY
QSO: 28027 CW 2024-12-14 1627 SM6M          599 145 N9RV          599 MT
QSO: 28017 CW 2024-12-14 1628 SM6M          599 144 N4UU          599 FL
QSO: 28033 CW 2024-12-14 1629 SM6M          599 146 WE9V          599 FL
QSO: 28018 CW 2024-12-14 1630 SM6M          599 147 AF4T          599 TN
QSO: 28002 CW 2024-12-14 1633 SM6M          599 149 K5CM          599 OK
QSO: 28006 CW 2024-12-14 1637 SM6M          599 150 K7RAT         599 OR
QSO: 28000 CW 2024-12-14 1638 SM6M          599 151 YV5LAY        599 11
QSO: 28017 CW 2024-12-14 1720 SM6M          599 152 W1KM          599 MA
QSO: 28003 CW 2024-12-14 1835 SM6M          599 153 W0EWD         599 IA
QSO: 28012 CW 2024-12-14 1838 SM6M          599 154 K4PI          599 GA
QSO: 28022 CW 2024-12-14 1842 SM6M          599 155 WA0MHJ        599 MN
QSO: 28022 CW 2024-12-14 1845 SM6M          599 1056 XE2W          599 NLE
QSO: 28022 CW 2024-12-14 1846 SM6M          599 158 K9CW          599 IL
QSO: 28022 CW 2024-12-14 1849 SM6M          599 160 AB0S          599 NE
QSO: 28022 CW 2024-12-14 1856 SM6M          599 161 W6PH          599 CA
QSO: 28022 CW 2024-12-14 1858 SM6M          599 345 KA1IS         599 ME
QSO: 28024 CW 2024-12-14 1900 SM6M          599 163 AH6KO         599 HI
QSO: 28000 CW 2024-12-14 1903 SM6M          599 164 WA7NB         599 AZ
QSO: 28010 CW 2024-12-14 1904 SM6M          599 165 KK9V          599 IN
QSO: 28014 CW 2024-12-14 1905 SM6M          599 167 K2UA          599 NY
QSO: 28000 CW 2024-12-14 1908 SM6M          599 168 N5DY          599 OK
QSO: 28023 CW 2024-12-14 1908 SM6M          599 169 N1LN          599 NC
QSO: 28041 CW 2024-12-14 1911 SM6M          599 170 NR7T          599 UT
QSO: 28042 CW 2024-12-14 1912 SM6M          599 172 N5RZ          599 TX
QSO: 28052 CW 2024-12-14 1914 SM6M          599 174 NX5M          599 TX
QSO: 28053 CW 2024-12-14 1915 SM6M          599 175 N2IC          599 NM
QSO: 28054 CW 2024-12-14 1916 SM6M          599 176 NO5Z          599 NM
QSO: 28058 CW 2024-12-14 1917 SM6M          599 176 KM0O          599 MN
QSO: 28060 CW 2024-12-14 1917 SM6M          599 177 KF6I          599 CA
QSO: 28070 CW 2024-12-14 1919 SM6M          599 178 KC9EE         599 IL
QSO: 28004 CW 2024-12-14 1920 SM6M          599 169 NX6T          599 CA
QSO: 28000 CW 2024-12-14 1922 SM6M          599 180 W7WA          599 WA
QSO: 28024 CW 2024-12-14 1922 SM6M          599 181 W6YX          599 CA
QSO: 28033 CW 2024-12-14 1925 SM6M          599 182 KM7W          599 MT
QSO: 28044 CW 2024-12-14 1928 SM6M          599 183 W5JK          599 TX
QSO: 28048 CW 2024-12-14 1929 SM6M          599 184 WJ9B          599 ID
QSO: 28059 CW 2024-12-14 1930 SM6M          599 185 AA7V          599 AZ
QSO: 28068 CW 2024-12-14 1931 SM6M          599 186 VA7ST         599 BC
QSO: 28000 CW 2024-12-15 0923 SM6M          599 188 PY3XX         599 119
QSO: 28004 CW 2024-12-15 0924 SM6M          599 189 BD7JIR        599 94
QSO: 28004 CW 2024-12-15 0924 SM6M          599 190 HA3DX         599 911
QSO: 28004 CW 2024-12-15 0924 SM6M          599 191 RW9AV         599 171
QSO: 28004 CW 2024-12-15 0929 SM6M          599 194 9A5Y          599 1995
QSO: 28004 CW 2024-12-15 0929 SM6M          599 192 EA5L          599 042
QSO: 28004 CW 2024-12-15 0929 SM6M          599 193 R9CX          599 333
QSO: 28004 CW 2024-12-15 0931 SM6M          599 195 HA5JI         599 1320
QSO: 28000 CW 2024-12-15 0937 SM6M          599 1991 YB1BML        599 42
QSO: 28004 CW 2024-12-15 0937 SM6M          599 197 OM8CW         599 1186
QSO: 28004 CW 2024-12-15 0939 SM6M          599 198 ON6NL         599 352
QSO: 28004 CW 2024-12-15 0939 SM6M          599 200 RZ4AG         599 476
QSO: 28004 CW 2024-12-15 0939 SM6M          599 199 UA4LCC        599 166
QSO: 28004 CW 2024-12-15 0940 SM6M          599 201 F8DGY         599 671
QSO: 28004 CW 2024-12-15 0941 SM6M          599 202 R0SBI         599 181
QSO: 28004 CW 2024-12-15 0941 SM6M          599 203 UA6HFI        599 0175
QSO: 28004 CW 2024-12-15 0943 SM6M          599 106 OL3Z          599 1077
QSO: 28004 CW 2024-12-15 0943 SM6M          599 205 P3X           599 1615
QSO: 28004 CW 2024-12-15 0946 SM6M          599 207 4U1A          599 509
QSO: 28000 CW 2024-12-15 0947 SM6M          599 208 DL7LX         599 096
QSO: 28004 CW 2024-12-15 0951 SM6M          599 211 EA1WH         599 493
QSO: 28004 CW 2024-12-15 0951 SM6M          599 210 LY2TS         599 417
QSO: 28004 CW 2024-12-15 1255 SM6M          599 212 K7SV          599 VA
QSO: 28004 CW 2024-12-15 1255 SM6M          599 213 N9NC          599 NH
QSO: 28007 CW 2024-12-15 1256 SM6M          599 214 WA1Z          599 NH
QSO: 28008 CW 2024-12-15 1256 SM6M          599 215 DK9PY         599 1157
QSO: 28015 CW 2024-12-15 1258 SM6M          599 217 K4SO          599 VA
QSO: 28016 CW 2024-12-15 1259 SM6M          599 218 N1RM          599 VA
QSO: 28017 CW 2024-12-15 1259 SM6M          599 219 K1TR          599 NH
QSO: 28017 CW 2024-12-15 1300 SM6M          599 220 K1LT          599 OH
QSO: 28017 CW 2024-12-15 1300 SM6M          599 221 W2RQ          599 NJ
QSO: 28023 CW 2024-12-15 1300 SM6M          599 222 WK2G          599 PA
QSO: 28023 CW 2024-12-15 1301 SM6M          599 223 W4NF          599 VA
QSO: 28025 CW 2024-12-15 1301 SM6M          599 224 KP4AA         599 2615
QSO: 28026 CW 2024-12-15 1302 SM6M          599 225 OM2VL         599 1315
QSO: 28028 CW 2024-12-15 1302 SM6M          599 226 N4BP          599 FL
QSO: 28000 CW 2024-12-15 1303 SM6M          599 228 LU2D          599 1535
QSO: 28029 CW 2024-12-15 1303 SM6M          599 227 AD4ES         599 FL
QSO: 28031 CW 2024-12-15 1304 SM6M          599 229 VE3AT         599 ON
QSO: 28034 CW 2024-12-15 1304 SM6M          599 230 N4CW          599 NC
QSO: 28036 CW 2024-12-15 1305 SM6M          599 231 N7US          599 IL
QSO: 28037 CW 2024-12-15 1305 SM6M          599 232 KD1MC         599 ME
QSO: 28044 CW 2024-12-15 1306 SM6M          599 233 W1WEF         599 CT
QSO: 28049 CW 2024-12-15 1307 SM6M          599 234 WN7S          599 VA
QSO: 28000 CW 2024-12-15 1308 SM6M          599 235 CX2BR         599 1251
QSO: 28053 CW 2024-12-15 1308 SM6M          599 236 N2RC          599 NY
QSO: 28053 CW 2024-12-15 1308 SM6M          599 237 N4CWZ         599 NC
QSO: 28054 CW 2024-12-15 1309 SM6M          599 238 ED5F          599 820
QSO: 28054 CW 2024-12-15 1309 SM6M          599 239 WA3AAN        599 PA
QSO: 28062 CW 2024-12-15 1310 SM6M          599 240 W1EQ          599 CT
QSO: 28065 CW 2024-12-15 1311 SM6M          599 241 K3WW          599 NJ
QSO: 28067 CW 2024-12-15 1311 SM6M          599 242 AA3B          599 PA
QSO: 28000 CW 2024-12-15 1314 SM6M          599 243 K1VUT         599 MA
QSO: 28085 CW 2024-12-15 1315 SM6M          599 244 K9RS          599 DE
QSO: 28086 CW 2024-12-15 1315 SM6M          599 245 VP9I          599 1119
QSO: 28087 CW 2024-12-15 1316 SM6M          599 246 ZP0X          599 1781
QSO: 28092 CW 2024-12-15 1316 SM6M          599 247 WA4JUK        599 VA
QSO: 28104 CW 2024-12-15 1318 SM6M          599 249 K1TO          599 FL
QSO: 28104 CW 2024-12-15 1318 SM6M          599 250 KB3WD         599 MD
QSO: 28116 CW 2024-12-15 1319 SM6M          599 251 K3SV          599 FL
QSO: 28010 CW 2024-12-15 1416 SM6M          599 252 N4OGW         599 MS
QSO: 28011 CW 2024-12-15 1416 SM6M          599 253 NS3T          599 MD
QSO: 28011 CW 2024-12-15 1416 SM6M          599 254 VE9AA         599 NB
QSO: 28011 CW 2024-12-15 1417 SM6M          599 257 KT4XA         599 AL
QSO: 28011 CW 2024-12-15 1417 SM6M          599 255 N2TX          599 NY
QSO: 28011 CW 2024-12-15 1417 SM6M          599 256 N3NR          599 PA
QSO: 28000 CW 2024-12-15 1418 SM6M          599 258 K2KT          599 VA
QSO: 28011 CW 2024-12-15 1418 SM6M          599 259 N8FYL         599 MI
QSO: 28010 CW 2024-12-15 1419 SM6M          599 261 N5NEN         599 TX
QSO: 28010 CW 2024-12-15 1419 SM6M          599 260 NN5T          599 TX
QSO: 28011 CW 2024-12-15 1421 SM6M          599 263 KY0Q          599 IL
QSO: 28010 CW 2024-12-15 1422 SM6M          599 268 AA4GA         599 GA
QSO: 28010 CW 2024-12-15 1422 SM6M          599 257 N0UY          599 MN
QSO: 28010 CW 2024-12-15 1422 SM6M          599 266 N9XX          599 WI
QSO: 28011 CW 2024-12-15 1424 SM6M          599 272 K9WO          599 WI
QSO: 28011 CW 2024-12-15 1424 SM6M          599 273 N4ZZ          599 TN
QSO: 28011 CW 2024-12-15 1425 SM6M          599 276 K4RUM         599 NY
QSO: 28011 CW 2024-12-15 1425 SM6M          599 274 K9PW          599 IL
QSO: 28011 CW 2024-12-15 1425 SM6M          599 275 PY2RAR        599 93
QSO: 28010 CW 2024-12-15 1426 SM6M          599 277 K8GB          599 MI
QSO: 28010 CW 2024-12-15 1426 SM6M          599 278 N0UI          599 MO
QSO: 28011 CW 2024-12-15 1427 SM6M          599 279 VE3TMK        599 ON
QSO: 28010 CW 2024-12-15 1428 SM6M          599 282 W2AW          599 NJ
QSO: 28011 CW 2024-12-15 1429 SM6M          599 284 K0JJR         599 MN
QSO: 28011 CW 2024-12-15 1429 SM6M          599 283 NN3RP         599 DC
QSO: 28011 CW 2024-12-15 1430 SM6M          599 286 SN7O          599 160
QSO: 28000 CW 2024-12-15 1431 SM6M          599 289 AD4IE         599 NC
QSO: 28010 CW 2024-12-15 1431 SM6M          599 290 EA4CWW        599 24
QSO: 28010 CW 2024-12-15 1432 SM6M          599 291 MI4I          599 259
QSO: 28010 CW 2024-12-15 1432 SM6M          599 292 W2JV          599 NY
QSO: 28010 CW 2024-12-15 1433 SM6M          599 393 AA5UN         599 TX
QSO: 28010 CW 2024-12-15 1434 SM6M          599 294 NE2V          599 NJ
QSO: 28011 CW 2024-12-15 1435 SM6M          599 296 NB1N          599 MA
QSO: 28011 CW 2024-12-15 1436 SM6M          599 347 K2DFC         599 NJ
QSO: 28011 CW 2024-12-15 1436 SM6M          599 298 NJ4Q          599 VA
QSO: 28011 CW 2024-12-15 1436 SM6M          599 299 VA1RST        599 NS
QSO: 28000 CW 2024-12-15 1439 SM6M          599 302 KI4W          599 NC
QSO: 28011 CW 2024-12-15 1440 SM6M          599 303 W4TG          599 VA
QSO: 28011 CW 2024-12-15 1441 SM6M          599 305 N4GO          599 KY
QSO: 28011 CW 2024-12-15 1442 SM6M          599 307 PY1MK         599 162
QSO: 28010 CW 2024-12-15 1443 SM6M          599 311 EA1BDX        599 78
QSO: 28010 CW 2024-12-15 1443 SM6M          599 309 WB4EHG        599 FL
QSO: 28011 CW 2024-12-15 1443 SM6M          599 310 N0YY          599 VA
QSO: 28010 CW 2024-12-15 1444 SM6M          599 312 K9PMV         599 IL
QSO: 28011 CW 2024-12-15 1444 SM6M          599 313 N5CHA         599 TX
QSO: 28010 CW 2024-12-15 1446 SM6M          599 414 N3RM          599 PA
QSO: 28011 CW 2024-12-15 1446 SM6M          599 315 K2MK          599 FL
QSO: 28011 CW 2024-12-15 1448 SM6M          599 318 W6UB          599 TN
QSO: 28011 CW 2024-12-15 1448 SM6M          599 316 WA9LEY        599 IL
QSO: 28011 CW 2024-12-15 1449 SM6M          599 320 N0EO          599 MN
QSO: 28011 CW 2024-12-15 1449 SM6M          599 319 W0TG          599 TX
QSO: 28000 CW 2024-12-15 1450 SM6M          599 321 W7VOA         599 VA
QSO: 28010 CW 2024-12-15 1450 SM6M          599 322 VA3TNM        599 ON
QSO: 28010 CW 2024-12-15 1452 SM6M          599 324 W9PA          599 IN
QSO: 28011 CW 2024-12-15 1452 SM6M          599 325 K4XL          599 VA
QSO: 28011 CW 2024-12-15 1453 SM6M          599 328 W1FJ          599 MA
QSO: 28011 CW 2024-12-15 1453 SM6M          599 326 WF2W          599 NY
QSO: 28000 CW 2024-12-15 1454 SM6M          599 330 N2JJ          599 NY
QSO: 28011 CW 2024-12-15 1454 SM6M          599 329 N5EE          599 AR
QSO: 28011 CW 2024-12-15 1454 SM6M          599 331 N9CO          599 IL
QSO: 28011 CW 2024-12-15 1455 SM6M          599 333 K3QP          599 PA
QSO: 28011 CW 2024-12-15 1455 SM6M          599 332 N3ZP          599 PA
QSO: 28011 CW 2024-12-15 1456 SM6M          599 335 AA1K          599 DE
QSO: 28010 CW 2024-12-15 1457 SM6M          599 337 K5LY          599 TX
QSO: 28010 CW 2024-12-15 1458 SM6M          599 338 ED4A          599 437
QSO: 28011 CW 2024-12-15 1458 SM6M          599 340 N4CF          599 VA
QSO: 28011 CW 2024-12-15 1458 SM6M          599 339 N9OK          599 IL
QSO: 28000 CW 2024-12-15 1459 SM6M          599 341 KA8CNI        599 OH
QSO: 28010 CW 2024-12-15 1500 SM6M          599 342 K4YJ          599 OH
QSO: 28010 CW 2024-12-15 1500 SM6M          599 344 KC4TEO        599 AL
QSO: 28011 CW 2024-12-15 1500 SM6M          599 343 KD3TB         599 DE
QSO: 28011 CW 2024-12-15 1502 SM6M          599 347 N4PD          599 VA
QSO: 28011 CW 2024-12-15 1502 SM6M          599 346 W2CG          599 NJ
QSO: 28010 CW 2024-12-15 1503 SM6M          599 348 KF8VS         599 IN
QSO: 28011 CW 2024-12-15 1503 SM6M          599 350 AA8R          599 FL
QSO: 28011 CW 2024-12-15 1503 SM6M          599 349 W3FAY         599 MD
QSO: 28011 CW 2024-12-15 1504 SM6M          599 351 K2QB          599 NY
QSO: 28000 CW 2024-12-15 1505 SM6M          599 353 N4NTO         599 NC
QSO: 28010 CW 2024-12-15 1505 SM6M          599 354 N8CWU         599 OH
QSO: 28010 CW 2024-12-15 1505 SM6M          599 355 VY2OX         599 PE
QSO: 28011 CW 2024-12-15 1506 SM6M          599 356 KG4W          599 VA
QSO: 28011 CW 2024-12-15 1506 SM6M          599 358 W3KB          599 PA
QSO: 28011 CW 2024-12-15 1507 SM6M          599 361 AH2O          599 NY
QSO: 28011 CW 2024-12-15 1507 SM6M          599 360 K8ROX         599 OH
QSO: 28011 CW 2024-12-15 1508 SM6M          599 362 K4GUF         599 TN
QSO: 28010 CW 2024-12-15 1509 SM6M          599 363 N2MM          599 NJ
QSO: 28011 CW 2024-12-15 1509 SM6M          599 364 W4LT          599 FL
QSO: 28011 CW 2024-12-15 1510 SM6M          599 365 N7WY          599 MO
QSO: 28011 CW 2024-12-15 1512 SM6M          599 369 N4ZR          599 MD
QSO: 28011 CW 2024-12-15 1512 SM6M          599 369 PU2TWZ        599 138
QSO: 28011 CW 2024-12-15 1514 SM6M          599 373 N4LSJ         599 OH
QSO: 28000 CW 2024-12-15 1515 SM6M          599 375 N2RI          599 NY
QSO: 28011 CW 2024-12-15 1516 SM6M          599 376 VE2QV         599 QC
QSO: 28011 CW 2024-12-15 1518 SM6M          599 378 VA3EON        599 ON
QSO: 28000 CW 2024-12-15 1519 SM6M          599 379 K9WA          599 IL
QSO: 28011 CW 2024-12-15 1519 SM6M          599 380 KB2URI        599 NY
QSO: 28011 CW 2024-12-15 1520 SM6M          599 383 KV8Q          599 OH
QSO: 28011 CW 2024-12-15 1521 SM6M          599 385 N4QS          599 KY
QSO: 28011 CW 2024-12-15 1521 SM6M          599 384 W3CT          599 PA
QSO: 28011 CW 2024-12-15 1523 SM6M          599 389 KI6DY         599 OH
QSO: 28011 CW 2024-12-15 1523 SM6M          599 388 VA3WB         599 ON
QSO: 28011 CW 2024-12-15 1524 SM6M          599 390 KP3W          599 341
QSO: 28011 CW 2024-12-15 1524 SM6M          599 391 VE3NZ         599 ON
QSO: 28011 CW 2024-12-15 1525 SM6M          599 394 LR1E          599 1777
QSO: 28011 CW 2024-12-15 1525 SM6M          599 393 W4EE          599 FL
QSO: 28011 CW 2024-12-15 1526 SM6M          599 396 NK1N          599 NJ
QSO: 28000 CW 2024-12-15 1527 SM6M          599 399 WA1ONB        599 MA
QSO: 28011 CW 2024-12-15 1527 SM6M          599 400 N4QS          599 KY
QSO: 28011 CW 2024-12-15 1528 SM6M          599 301 K0IL          599 NE
