START-OF-LOG: 3.0
LOCATION: WMA
CALLSIGN: K5ZD
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 689292
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WPX-RTTY
CREATED-BY: WriteLog V12.03C
NAME: Randy Thompson
OPERATORS: K5ZD
SOAPBOX: Limited time, but great fun.  Nice to see 10 meters
SOAPBOX: so full of life.
QSO: 14101 RY 2016-02-13 2210 K5ZD          599    1 WI9WI         599 105
QSO: 14100 RY 2016-02-13 2211 K5ZD          599    2 KE7X          599 409
QSO: 14098 RY 2016-02-13 2211 K5ZD          599    3 XE2K          599 559
QSO: 14096 RY 2016-02-13 2212 K5ZD          599    4 K9RU          599 19
QSO: 14096 RY 2016-02-13 2213 K5ZD          599    5 N0NI          599 421
QSO: 14096 RY 2016-02-13 2213 K5ZD          599    6 CT1BXT        599 348
QSO: 14095 RY 2016-02-13 2215 K5ZD          599    7 K3MD          599 724
QSO: 14095 RY 2016-02-13 2215 K5ZD          599    8 WA0LRE        599 31
QSO: 14095 RY 2016-02-13 2216 K5ZD          599    9 JA3QOS        599 343
QSO: 14095 RY 2016-02-13 2217 K5ZD          599   10 KA2D          599 400
QSO: 14095 RY 2016-02-13 2218 K5ZD          599   11 W0ELT         599 553
QSO: 14095 RY 2016-02-13 2218 K5ZD          599   12 VA7CAB        599 25
QSO: 14095 RY 2016-02-13 2219 K5ZD          599   13 K5NZ          599 201
QSO: 14095 RY 2016-02-13 2220 K5ZD          599   14 JA8AHA        599 48
QSO: 14095 RY 2016-02-13 2220 K5ZD          599   15 JR2PMT        599 239
QSO: 14095 RY 2016-02-13 2221 K5ZD          599   16 JA9CWJ        599 396
QSO: 14095 RY 2016-02-13 2221 K5ZD          599   17 NX5O          599 228
QSO: 14095 RY 2016-02-13 2221 K5ZD          599   18 W6KPO         599 450
QSO: 14095 RY 2016-02-13 2222 K5ZD          599   19 AL1G          599 93
QSO: 14095 RY 2016-02-13 2222 K5ZD          599   20 7K4QOK        599 214
QSO: 14095 RY 2016-02-13 2223 K5ZD          599   21 JA7EPO        599 128
QSO: 14095 RY 2016-02-13 2223 K5ZD          599   22 N0GOS         599 201
QSO: 14095 RY 2016-02-13 2224 K5ZD          599   23 DS5DNO        599 83
QSO: 14095 RY 2016-02-13 2224 K5ZD          599   24 KU9Z          599 50
QSO: 14095 RY 2016-02-13 2225 K5ZD          599   25 VE7ACN        599 482
QSO: 14095 RY 2016-02-13 2225 K5ZD          599   26 W3KB          599 437
QSO: 14095 RY 2016-02-13 2226 K5ZD          599   27 N8XCO         599 2
QSO: 14095 RY 2016-02-13 2227 K5ZD          599   28 N4MRM         599 65
QSO: 14095 RY 2016-02-13 2228 K5ZD          599   29 JH1APK        599 32
QSO: 14095 RY 2016-02-13 2228 K5ZD          599   30 WB5TUF        599 323
QSO: 14095 RY 2016-02-13 2229 K5ZD          599   31 KJ9C          599 47
QSO: 14095 RY 2016-02-13 2229 K5ZD          599   32 N1FF          599 151
QSO: 14095 RY 2016-02-13 2230 K5ZD          599   33 IK1ZFO        599 148
QSO: 14095 RY 2016-02-13 2231 K5ZD          599   34 VK4BRT        599 245
QSO: 14095 RY 2016-02-13 2232 K5ZD          599   35 K6VHF         599 60
QSO: 14095 RY 2016-02-13 2232 K5ZD          599   36 N8TUT         599 86
QSO: 14095 RY 2016-02-13 2236 K5ZD          599   37 VY0ERC        599 78
QSO: 14094 RY 2016-02-13 2238 K5ZD          599   38 KI6DY         599 288
QSO: 14092 RY 2016-02-13 2239 K5ZD          599   39 PY1FI         599 81
QSO: 14092 RY 2016-02-13 2240 K5ZD          599   40 W9YK          599 70
QSO: 14091 RY 2016-02-13 2241 K5ZD          599   41 N8CWU         599 231
QSO: 14089 RY 2016-02-13 2242 K5ZD          599   42 NG1I          599 248
QSO: 14088 RY 2016-02-13 2243 K5ZD          599   43 WR1ST         599 227
QSO: 14086 RY 2016-02-13 2244 K5ZD          599   44 NC0DX         599 1301
QSO: 14082 RY 2016-02-13 2244 K5ZD          599   45 AA5AU         599 992
QSO: 14081 RY 2016-02-13 2246 K5ZD          599   46 KS7AA         599 1699
QSO: 14125 RY 2016-02-13 2247 K5ZD          599   47 EA8CMX        599 539
QSO: 14124 RY 2016-02-13 2248 K5ZD          599   48 VE4VT         599 826
QSO: 14123 RY 2016-02-13 2249 K5ZD          599   49 VE7CC         599 1157
QSO: 14121 RY 2016-02-13 2249 K5ZD          599   50 W7PU          599 119
QSO: 14120 RY 2016-02-13 2250 K5ZD          599   51 AB0RX         599 1139
QSO: 14119 RY 2016-02-13 2251 K5ZD          599   52 PY2KJ         599 112
QSO: 14115 RY 2016-02-13 2252 K5ZD          599   53 NT0F          599 368
QSO: 14113 RY 2016-02-13 2254 K5ZD          599   54 TF3CY         599 503
QSO: 14110 RY 2016-02-13 2255 K5ZD          599   55 NC7J          599 254
QSO: 14109 RY 2016-02-13 2256 K5ZD          599   56 WX3SKY        599 436
QSO: 14108 RY 2016-02-13 2257 K5ZD          599   57 KR6N          599 432
QSO: 14108 RY 2016-02-13 2258 K5ZD          599   58 K6MR          599 1002
QSO: 14108 RY 2016-02-13 2259 K5ZD          599   59 W4IWH         599 185
QSO: 14108 RY 2016-02-13 2259 K5ZD          599   60 TI2OY         599 375
QSO: 14108 RY 2016-02-13 2300 K5ZD          599   61 VE3CX         599 895
QSO: 14108 RY 2016-02-13 2301 K5ZD          599   62 TM6M          599 1124
QSO: 14108 RY 2016-02-13 2302 K5ZD          599   63 EA3AQ         599 768
QSO: 14108 RY 2016-02-13 2303 K5ZD          599   64 N6XG          599 15
QSO: 14108 RY 2016-02-13 2304 K5ZD          599   65 W8TWA         599 106
QSO: 14108 RY 2016-02-13 2304 K5ZD          599   66 WB4YDL        599 490
QSO: 14108 RY 2016-02-13 2305 K5ZD          599   67 YV5AAX        599 276
QSO: 14108 RY 2016-02-13 2305 K5ZD          599   68 VE5MX         599 139
QSO: 14108 RY 2016-02-13 2306 K5ZD          599   69 JK8PBO        599 172
QSO: 14108 RY 2016-02-13 2307 K5ZD          599   70 KS7S          599 140
QSO: 14108 RY 2016-02-13 2308 K5ZD          599   71 WB8SKP        599 123
QSO: 14108 RY 2016-02-13 2309 K5ZD          599   72 VK3JA         599 338
QSO: 14108 RY 2016-02-13 2310 K5ZD          599   73 K0GEO         599 30
QSO: 14108 RY 2016-02-13 2311 K5ZD          599   74 WA6OSX        599 294
QSO: 14108 RY 2016-02-13 2311 K5ZD          599   75 KI7DG         599 34
QSO: 14108 RY 2016-02-13 2312 K5ZD          599   76 NE6I          599 51
QSO: 14108 RY 2016-02-13 2314 K5ZD          599   77 JI2TKX        599 43
QSO: 14108 RY 2016-02-13 2314 K5ZD          599   78 N7NM          599 456
QSO: 14108 RY 2016-02-13 2316 K5ZD          599   79 N2CJN         599 63
QSO: 14106 RY 2016-02-13 2317 K5ZD          599   80 WL7CXP        599 404
QSO:  7081 RY 2016-02-13 2319 K5ZD          599   81 KK4HEG        599 209
QSO:  7083 RY 2016-02-13 2320 K5ZD          599   82 DF2RG         599 377
QSO:  7083 RY 2016-02-13 2321 K5ZD          599   83 LZ1QV         599 241
QSO:  7083 RY 2016-02-13 2322 K5ZD          599   84 HA6NN         599 147
QSO:  7083 RY 2016-02-13 2322 K5ZD          599   85 LY16W         599 555
QSO:  7083 RY 2016-02-13 2323 K5ZD          599   86 EA1MW         599 92
QSO:  7083 RY 2016-02-13 2324 K5ZD          599   87 IK1BPL        599 209
