START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: PE2K
CLAIMED-SCORE: 10000
CLUB:
CONTEST: CQ-WPX-RTTY
CREATED-BY: Mixw 3.1.1
NAME: Adriaan Victor
OPERATORS: PE2K
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: RTTY
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
SOAPBOX: Dear OM/YL, All QSO made by me in QRP.
SOAPBOX: Stationinfo: QSL via buro, 5 watt QRP Ant: Gb5RV all bands.
QSO: 14106 RY 2016-02-13 0920 PE2K          599 022    LZ5XQ         599 165    0
QSO: 14106 RY 2016-02-13 0921 PE2K          599 023    RW0A          599 355    0
QSO: 14107 RY 2016-02-13 0922 PE2K          599 024    UT3RS         599 151    0
QSO: 14108 RY 2016-02-13 0923 PE2K          599 025    IW3QRM        599 091    0
QSO: 14109 RY 2016-02-13 0926 PE2K          599 026    RK9DO         599 101    0
QSO: 14110 RY 2016-02-13 0927 PE2K          599 027    LZ2ZY         599 159    0
QSO: 14111 RY 2016-02-13 0930 PE2K          599 028    UT5M          599 837    0
QSO: 14112 RY 2016-02-13 0934 PE2K          599 029    RA3GK         599 041    0
QSO: 14113 RY 2016-02-13 0936 PE2K          599 030    SQ6PNP        599 029    0
QSO: 14115 RY 2016-02-13 0941 PE2K          599 031    ED4T          599 012    0
QSO: 14116 RY 2016-02-13 0943 PE2K          599 032    EW8AX         599 170    0
QSO: 14117 RY 2016-02-13 0944 PE2K          599 033    YO9HP         599 494    0
QSO: 14078 RY 2016-02-13 0945 PE2K          599 034    UT8EL         599 415    0
QSO: 14079 RY 2016-02-13 0946 PE2K          599 035    9A3KS         599 066    0
QSO: 14080 RY 2016-02-13 0947 PE2K          599 036    OM5CD         599 201    0
QSO: 14081 RY 2016-02-13 0950 PE2K          599 037    F4FDR         599 076    0
QSO: 14082 RY 2016-02-13 0954 PE2K          599 038    RU4FF         599 314    0
QSO: 14085 RY 2016-02-13 0955 PE2K          599 039    IK4GNI        599 101    0
QSO: 14085 RY 2016-02-13 0959 PE2K          599 040    OM6M          599 226    0
QSO: 14087 RY 2016-02-13 1000 PE2K          599 041    ED2C          599 140    0
QSO: 14088 RY 2016-02-13 1001 PE2K          599 042    SZ1A          599 887    0
QSO: 14089 RY 2016-02-13 1002 PE2K          599 043    IZ3SQW        599 237    0
QSO: 14089 RY 2016-02-13 1003 PE2K          599 044    YL6W          599 178    0
QSO: 14091 RY 2016-02-13 1005 PE2K          599 045    RZ6DX         599 081    0
QSO: 14092 RY 2016-02-13 1006 PE2K          599 046    F1RCH         599 207    0
QSO: 14093 RY 2016-02-13 1007 PE2K          599 047    YT2AAA        599 059    0
QSO: 14094 RY 2016-02-13 1007 PE2K          599 048    EU1DX         599 109    0
QSO: 14094 RY 2016-02-13 1012 PE2K          599 049    RU1AB         599 168    0
QSO: 14098 RY 2016-02-13 1017 PE2K          599 050    IK1ZFO        599 031    0
QSO: 14099 RY 2016-02-13 1019 PE2K          599 051    UA9AFS        599 177    0
QSO: 14104 RY 2016-02-13 1020 PE2K          599 052    IW3RQT        599 024    0
QSO: 14105 RY 2016-02-13 1026 PE2K          599 053    SP5SR         599 129    0
QSO: 14111 RY 2016-02-13 1028 PE2K          599 054    LY98O         599 489    0
QSO: 14113 RY 2016-02-13 1029 PE2K          599 055    IT9STX        599 198    0
QSO: 14115 RY 2016-02-13 1030 PE2K          599 056    OG90AA        599 143    0
QSO: 14116 RY 2016-02-13 1039 PE2K          599 057    LZ7A          599 196    0
QSO: 14117 RY 2016-02-13 1042 PE2K          599 058    EI7M          599 033    0
QSO: 14117 RY 2016-02-13 1044 PE2K          599 059    ER3ZZ         599 027    0
QSO: 14118 RY 2016-02-13 1054 PE2K          599 060    DD5M          599 155    0
QSO: 14081 RY 2016-02-13 1057 PE2K          599 061    EM0I          599 674    0
QSO: 14080 RY 2016-02-13 1058 PE2K          599 062    SB0A          599 047    0
QSO: 14083 RY 2016-02-13 1058 PE2K          599 063    IW3HXR        599 152    0
QSO: 14085 RY 2016-02-13 1103 PE2K          599 064    TM6M          599 298    0
QSO: 14086 RY 2016-02-13 1104 PE2K          599 065    EA3EZD        599 102    0
QSO: 14089 RY 2016-02-13 1109 PE2K          599 066    OH3FM         599 331    0
QSO: 14088 RY 2016-02-13 1111 PE2K          599 067    RK4FF         599 370    0
QSO: 14091 RY 2016-02-13 1113 PE2K          599 068    J42P          599 245    0
QSO: 14094 RY 2016-02-13 1115 PE2K          599 069    EC7RC         599 012    0
QSO: 14097 RY 2016-02-13 1117 PE2K          599 070    RG5R          599 420    0
QSO: 14098 RY 2016-02-13 1118 PE2K          599 071    UA0SR         599 653    0
QSO: 14102 RY 2016-02-13 1122 PE2K          599 072    UW1M          599 1084   0
QSO: 14104 RY 2016-02-13 1123 PE2K          599 073    UW3U          599 562    0
QSO: 14105 RY 2016-02-13 1124 PE2K          599 074    UZ5U          599 078    0
QSO: 14105 RY 2016-02-13 1124 PE2K          599 075    R3LC          599 132    0
QSO: 14107 RY 2016-02-13 1125 PE2K          599 076    YU7KMN        599 094    0
QSO: 14109 RY 2016-02-13 1130 PE2K          599 077    RA4LBS/3      599 007    0
QSO: 14109 RY 2016-02-13 1130 PE2K          599 078    SM6NOC        599 240    0
QSO: 14111 RY 2016-02-13 1135 PE2K          599 079    R3PV          599 133    0
QSO: 14110 RY 2016-02-13 1141 PE2K          599 080    Z31MM         599 231    0
QSO:  7034 RY 2016-02-13 2032 PE2K          599 081    SZ1A          599 1820   0
QSO:  7040 RY 2016-02-13 2040 PE2K          599 082    RC5Z          599 570    0
QSO:  7043 RY 2016-02-13 2048 PE2K          599 083    EM0I          599 1435   0
QSO:  7046 RY 2016-02-13 2053 PE2K          599 084    UV5U          599 322    0
QSO:  7048 RY 2016-02-13 2055 PE2K          599 085    UA3PI         599 371    0
QSO:  7047 RY 2016-02-13 2056 PE2K          599 086    RW0A          599 546    0
QSO:  7050 RY 2016-02-13 2058 PE2K          599 087    RU1AB         599 465    0
QSO:  7057 RY 2016-02-13 2105 PE2K          599 088    IQ9UI         599 1358   0
QSO:  7051 RY 2016-02-13 2110 PE2K          599 089    IZ3SQW        599 650    0
QSO:  7033 RY 2016-02-13 2119 PE2K          599 090    LZ8E          599 1589   0
QSO:  7036 RY 2016-02-13 2131 PE2K          599 091    UW1M          599 1862   0
QSO:  7049 RY 2016-02-13 2137 PE2K          599 092    SV3FUO        599 066    0
QSO:  7054 RY 2016-02-13 2143 PE2K          599 093    YU1KT         599 653    0
QSO:  7056 RY 2016-02-13 2144 PE2K          599 094    UR5CN         599 385    0
QSO:  7061 RY 2016-02-13 2150 PE2K          599 095    IZ8EPX        599 716    0
QSO:  7063 RY 2016-02-13 2151 PE2K          599 096    LZ7A          599 540    0
QSO:  7067 RY 2016-02-13 2154 PE2K          599 097    UZ0A          599 836    0
QSO:  7072 RY 2016-02-13 2156 PE2K          599 098    EU4E          599 533    0
QSO:  7072 RY 2016-02-13 2157 PE2K          599 099    Z39A          599 268    0
QSO:  7073 RY 2016-02-13 2158 PE2K          599 100    IZ7XNB        599 105    0
QSO: 14083 RY 2016-02-14 1346 PE2K          599 101    UA6CE         599 1351   0
QSO: 14083 RY 2016-02-14 1356 PE2K          599 102    9A2NO         599 848    0
QSO: 14087 RY 2016-02-14 1402 PE2K          599 103    YU7AU         599 537    0
QSO: 14088 RY 2016-02-14 1402 PE2K          599 104    IK5FKF        599 306    0
QSO: 14090 RY 2016-02-14 1406 PE2K          599 105    S53F          599 630    0
QSO: 14091 RY 2016-02-14 1407 PE2K          599 106    IK8LXI        599 157    0
QSO: 14092 RY 2016-02-14 1408 PE2K          599 107    IQ1RY         599 2293   0
QSO: 14093 RY 2016-02-14 1410 PE2K          599 108    UX0FF         599 370    0
QSO: 14094 RY 2016-02-14 1412 PE2K          599 109    S51AF         599 265    0
QSO: 14096 RY 2016-02-14 1419 PE2K          599 110    YL7A          599 794    0
QSO: 14099 RY 2016-02-14 1425 PE2K          599 111    IQ6AN         599 1942   0
QSO: 14103 RY 2016-02-14 1428 PE2K          599 112    RK3DXW        599 1206   0
QSO: 14105 RY 2016-02-14 1430 PE2K          599 113    OH5C          599 897    0
QSO: 14114 RY 2016-02-14 1529 PE2K          599 114    UR0HQ         599 825    0
END-OF-LOG:
