START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: DL5HF
CLUB: EUROPEAN PSK CLUB
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 64260
OPERATORS: DL5HF
NAME: Klaus - Dieter Fahden
SOAPBOX: Yaesu FT-857D SB-2000 G5RV-Long 100 Watt
SOAPBOX: CQ-WW-CW Contest is the best, thanks for a great weekend.
SOAPBOX: See you again next year.
CREATED-BY: N1MM Logger+ 1.0.5472.0
QSO:  3500 RY 2016-02-13 0004 DL5HF         599 0001   HA6NL         599 0004
QSO:  3500 RY 2016-02-13 0006 DL5HF         599 0002   LG5LG         599 0002
QSO:  3500 RY 2016-02-13 0009 DL5HF         599 0003   LZ8E          599 0019
QSO:  3500 RY 2016-02-13 0017 DL5HF         599 0004   DK0WRTC       599 0010
QSO:  3500 RY 2016-02-13 0020 DL5HF         599 0005   SP8K          599 0004
QSO:  3500 RY 2016-02-13 0022 DL5HF         599 0006   RV3FF         599 0016
QSO:  3500 RY 2016-02-13 0023 DL5HF         599 0007   EU6AF         599 0022
QSO:  3500 RY 2016-02-13 0024 DL5HF         599 0008   LY2NY         599 0010
QSO:  3500 RY 2016-02-13 0026 DL5HF         599 0009   RU1AB         599 0005
QSO:  3500 RY 2016-02-13 0029 DL5HF         599 0010   UW2M          599 0072
QSO:  3500 RY 2016-02-13 0033 DL5HF         599 0011   OK1KSL        599 0043
QSO:  3500 RY 2016-02-13 0034 DL5HF         599 0012   OH3FM         599 0031
QSO:  3500 RY 2016-02-13 0037 DL5HF         599 0013   S52X          599 0035
QSO:  3500 RY 2016-02-13 0039 DL5HF         599 0014   UX1UX         599 0032
QSO:  3500 RY 2016-02-13 0040 DL5HF         599 0015   M0SHK         599 0003
QSO:  3500 RY 2016-02-13 0043 DL5HF         599 0016   OK2SFP        599 0046
QSO:  3500 RY 2016-02-13 0046 DL5HF         599 0017   I4AVG         599 0054
QSO:  3500 RY 2016-02-13 0055 DL5HF         599 0018   SP9BNM        599 0040
QSO:  3500 RY 2016-02-13 0100 DL5HF         599 0019   YU1KT         599 0060
QSO:  3500 RY 2016-02-13 0103 DL5HF         599 0020   9A1A          599 0074
QSO:  3500 RY 2016-02-13 0107 DL5HF         599 0021   YL4U          599 0055
QSO:  3500 RY 2016-02-13 0110 DL5HF         599 0022   YU1UN         599 0050
QSO:  3500 RY 2016-02-13 0113 DL5HF         599 0023   IZ0KBR        599 0078
QSO:  3500 RY 2016-02-13 0115 DL5HF         599 0024   E78T          599 0047
QSO:  3500 RY 2016-02-13 0117 DL5HF         599 0025   RX1CQ         599 0018
QSO:  3500 RY 2016-02-13 0121 DL5HF         599 0026   SZ1A          599 0139
QSO:  3500 RY 2016-02-13 0124 DL5HF         599 0027   9A5K          599 0049
QSO:  3500 RY 2016-02-13 0128 DL5HF         599 0028   LX9LARU       599 0060
QSO:  3500 RY 2016-02-13 0130 DL5HF         599 0029   OM3ZWA        599 0051
QSO:  3500 RY 2016-02-13 0132 DL5HF         599 0030   UT5EDU        599 0031
QSO:  3500 RY 2016-02-13 0134 DL5HF         599 0031   RO5F          599 0059
QSO:  3500 RY 2016-02-13 0139 DL5HF         599 0032   HA7PO         599 0058
QSO:  3500 RY 2016-02-13 0140 DL5HF         599 0033   TM3T          599 0065
QSO:  3500 RY 2016-02-13 0142 DL5HF         599 0034   LX7I          599 0085
QSO:  3500 RY 2016-02-13 0143 DL5HF         599 0035   SK7K          599 0059
QSO:  3500 RY 2016-02-13 0146 DL5HF         599 0036   OK2SAR        599 0074
QSO:  3500 RY 2016-02-13 0149 DL5HF         599 0037   IK3SSJ        599 0052
QSO:  3500 RY 2016-02-13 0151 DL5HF         599 0038   LY98O         599 0076
QSO:  3500 RY 2016-02-13 0203 DL5HF         599 0039   M0NKR         599 0070
QSO:  3500 RY 2016-02-13 0204 DL5HF         599 0040   RT4D          599 0025
QSO:  3500 RY 2016-02-13 0208 DL5HF         599 0041   OH5C          599 0071
QSO:  3500 RY 2016-02-13 0208 DL5HF         599 0042   EU8A          599 0042
QSO:  3500 RY 2016-02-13 0211 DL5HF         599 0043   RM3DA         599 0076
QSO:  3500 RY 2016-02-13 0213 DL5HF         599 0044   EI7M          599 0087
QSO:  3500 RY 2016-02-13 0216 DL5HF         599 0045   OG2P          599 0082
QSO:  3500 RY 2016-02-13 0220 DL5HF         599 0046   RT9S          599 0112
QSO:  3500 RY 2016-02-13 0228 DL5HF         599 0047   SQ9UM         599 0022
QSO:  3500 RY 2016-02-13 0232 DL5HF         599 0048   OK2HBR        599 0053
QSO:  3500 RY 2016-02-13 0235 DL5HF         599 0049   ER5LL         599 0100
QSO:  3500 RY 2016-02-13 0236 DL5HF         599 0050   RK3PWR        599 0091
QSO:  3500 RY 2016-02-13 1757 DL5HF         599 0051   HA8BT         599 0210
QSO:  3500 RY 2016-02-13 1759 DL5HF         599 0052   DK1QH         599 0462
QSO:  3500 RY 2016-02-13 1802 DL5HF         599 0053   YO8WW         599 0032
QSO:  3500 RY 2016-02-13 1804 DL5HF         599 0054   DO2JUS        599 0025
QSO:  3500 RY 2016-02-13 1808 DL5HF         599 0055   UR7EU         599 0020
QSO:  3500 RY 2016-02-13 1814 DL5HF         599 0056   DO8CW/P       599 0143
QSO:  3500 RY 2016-02-13 1816 DL5HF         599 0057   RL6LP         599 0019
QSO:  3500 RY 2016-02-13 1820 DL5HF         599 0058   UT5EPP        599 0657
