START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.6.16
CONTEST: EA-MAJESTAD-CW
CALLSIGN: I2WIJ
CATEGORY: SINGLE-OP ALL LOW
GRID-LOCATOR: JN45OK
CLAIMED-SCORE: 48000
CLUB: Italian Contest Club
NAME: Roberto Soro
CERTIFICATE: YES
SOAPBOX: I sent twice the qso number 45 due to operating mistake.
QSO:  7004 CW 2025-05-17 2007 I2WIJ         599 044    EA2KV         599 Z      1  
QSO:  7003 CW 2025-05-17 2008 I2WIJ         599 045    EF3G          599 B      1  
QSO:  7002 CW 2025-05-17 2010 I2WIJ         599 045    IT9RZU        599 386    1  
QSO:  7015 CW 2025-05-17 2012 I2WIJ         599 046    EA5O          599 V      1  
QSO:  7017 CW 2025-05-17 2012 I2WIJ         599 047    YT7X          599 085    1  
QSO:  7018 CW 2025-05-17 2013 I2WIJ         599 048    EC6AAE        599 IB     1  
QSO:  7022 CW 2025-05-17 2014 I2WIJ         599 049    ED7W          599 CO     1  
QSO:  7023 CW 2025-05-17 2015 I2WIJ         599 050    YU0X          599 267    1  
QSO:  7023 CW 2025-05-17 2015 I2WIJ         599 051    LZ5DI         599 300    1  
QSO:  7023 CW 2025-05-17 2016 I2WIJ         599 052    PC1PM         599 197    1  
QSO:  7023 CW 2025-05-17 2017 I2WIJ         599 053    UA6GO         599 310    1  
QSO:  7023 CW 2025-05-17 2017 I2WIJ         599 054    EE4Y          599 TO     1  
QSO: 14015 CW 2025-05-17 2017 I2WIJ         599 055    EA7GZQ        599 CO     0  
QSO:  7023 CW 2025-05-17 2018 I2WIJ         599 056    DJ2XY         599 126    1  
QSO:  7023 CW 2025-05-17 2019 I2WIJ         599 057    OH1NA         599 236    1  
QSO:  7023 CW 2025-05-17 2019 I2WIJ         599 058    DL2FCA        599 038    1  
QSO: 14021 CW 2025-05-17 2020 I2WIJ         599 059    LZ4AE         599 085    0  
QSO:  7023 CW 2025-05-17 2021 I2WIJ         599 060    UX1AA         599 257    1  
QSO: 14010 CW 2025-05-17 2021 I2WIJ         599 061    SN1T          599 340    0  
QSO:  7023 CW 2025-05-17 2024 I2WIJ         599 062    OH2PM         599 165    1  
QSO:  7023 CW 2025-05-17 2024 I2WIJ         599 063    EA2ASB        599 BI     1  
QSO:  7023 CW 2025-05-17 2026 I2WIJ         599 064    IZ4JMA        599 299    1  
QSO:  7023 CW 2025-05-17 2027 I2WIJ         599 065    G4SND         599 052    1  
QSO:  7023 CW 2025-05-17 2027 I2WIJ         599 066    PA2TA         599 099    1  
QSO:  3529 CW 2025-05-17 2028 I2WIJ         599 067    ZA1RR         599 311    0  
QSO:  7023 CW 2025-05-17 2028 I2WIJ         599 068    DH0GDS        599 053    1  
QSO:  7023 CW 2025-05-17 2029 I2WIJ         599 069    YT6X          599 149    1  
QSO:  3529 CW 2025-05-17 2029 I2WIJ         599 070    YO4NF         599 500    0  
QSO:  7023 CW 2025-05-17 2030 I2WIJ         599 071    PC5Q          599 097    1  
QSO:  3528 CW 2025-05-17 2030 I2WIJ         599 072    PA3DBS        599 080    0  
QSO:  3528 CW 2025-05-17 2030 I2WIJ         599 073    EF0F/8        599 SMR    0  
QSO:  7023 CW 2025-05-17 2031 I2WIJ         599 074    R6CC          599 161    1  
QSO:  3525 CW 2025-05-17 2031 I2WIJ         599 075    F6AUS         599 208    0  
QSO:  7023 CW 2025-05-17 2032 I2WIJ         599 076    DL8WN         599 083    1  
QSO:  7023 CW 2025-05-17 2032 I2WIJ         599 077    OK1OA         599 147    1  
QSO:  3524 CW 2025-05-17 2033 I2WIJ         599 078    EA1WH         599 C      0  
QSO:  7023 CW 2025-05-17 2033 I2WIJ         599 079    YL3GX         599 187    1  
QSO:  7023 CW 2025-05-17 2033 I2WIJ         599 080    YU1UN         599 173    1  
QSO:  7023 CW 2025-05-17 2034 I2WIJ         599 081    ON5ZZ         599 040    1  
QSO:  3521 CW 2025-05-17 2035 I2WIJ         599 082    EF5Q          599 CS     0  
QSO:  7023 CW 2025-05-17 2035 I2WIJ         599 083    S53M          599 514    1  
QSO:  3520 CW 2025-05-17 2035 I2WIJ         599 084    DL6KVA        599 387    0  
QSO:  7023 CW 2025-05-17 2036 I2WIJ         599 085    OK1PI         599 037    1  
QSO:  7023 CW 2025-05-17 2036 I2WIJ         599 086    EA7BWA        599 MA     1  
QSO:  7023 CW 2025-05-17 2037 I2WIJ         599 087    OM3ZU         599 126    1  
QSO:  3520 CW 2025-05-17 2037 I2WIJ         599 088    EA1X          599 C      0  
QSO:  3519 CW 2025-05-17 2038 I2WIJ         599 089    SP7IIT        599 073    0  
QSO:  3517 CW 2025-05-17 2040 I2WIJ         599 090    OL8M          599 363    0  
QSO:  3517 CW 2025-05-17 2040 I2WIJ         599 091    DL5KUD        599 094    0  
QSO:  3517 CW 2025-05-17 2041 I2WIJ         599 092    DL7USW/P      599 186    0  
QSO:  7023 CW 2025-05-17 2041 I2WIJ         599 093    EA5GX         599 CS     1  
QSO:  7023 CW 2025-05-17 2041 I2WIJ         599 094    S52W          599 098    1  
QSO:  3517 CW 2025-05-17 2042 I2WIJ         599 095    I3JUK         599 058    0  
QSO:  7023 CW 2025-05-17 2042 I2WIJ         599 096    DL5JQ         599 011    1  
QSO:  7023 CW 2025-05-17 2042 I2WIJ         599 097    YU1ED         599 171    1  
QSO:  7023 CW 2025-05-17 2043 I2WIJ         599 098    DL6KWN        599 117    1  
QSO:  7023 CW 2025-05-17 2043 I2WIJ         599 099    PD1RP         599 159    1  
QSO:  7023 CW 2025-05-17 2043 I2WIJ         599 100    HA4ZS         599 176    1  
QSO:  7023 CW 2025-05-17 2044 I2WIJ         599 101    PA3GDG        599 075    1  
QSO:  7023 CW 2025-05-17 2044 I2WIJ         599 102    OK2ZLD        599 023    1  
QSO:  3517 CW 2025-05-17 2045 I2WIJ         599 103    SD6M          599 106    0  
QSO:  3517 CW 2025-05-17 2045 I2WIJ         599 105    IK2AUK        599 034    0  
QSO:  3517 CW 2025-05-17 2046 I2WIJ         599 106    DJ1OJ         599 143    0  
QSO:  3517 CW 2025-05-17 2047 I2WIJ         599 107    YT1WA         599 111    0  
QSO:  3517 CW 2025-05-17 2047 I2WIJ         599 108    OK1TN         599 168    0  
QSO:  3517 CW 2025-05-17 2047 I2WIJ         599 109    DL4ME         599 324    0  
QSO:  3517 CW 2025-05-17 2049 I2WIJ         599 110    R1CAA         599 070    0  
QSO:  3517 CW 2025-05-17 2049 I2WIJ         599 111    EE4Y          599 TO     0  
QSO:  7028 CW 2025-05-17 2050 I2WIJ         599 112    EA1X          599 C      1  
QSO:  3514 CW 2025-05-17 2052 I2WIJ         599 113    EA4KA         599 M      0  
QSO:  3517 CW 2025-05-17 2052 I2WIJ         599 114    OH1NA         599 266    0  
QSO:  3517 CW 2025-05-17 2054 I2WIJ         599 115    4U1A          599 326    0  
QSO:  3517 CW 2025-05-17 2055 I2WIJ         599 116    ON6LO         599 100    0  
QSO:  7025 CW 2025-05-17 2056 I2WIJ         599 117    HG6C          599 181    1  
QSO:  3517 CW 2025-05-17 2056 I2WIJ         599 118    OK1KKI        599 417    0  
QSO:  7025 CW 2025-05-17 2057 I2WIJ         599 119    M1X           599 019    1  
QSO:  3517 CW 2025-05-17 2057 I2WIJ         599 120    EA2KV         599 Z      0  
QSO:  3517 CW 2025-05-17 2058 I2WIJ         599 121    DM6WAN        599 011    0  
QSO:  7025 CW 2025-05-17 2059 I2WIJ         599 122    DK3UW         599 068    1  
QSO:  7025 CW 2025-05-17 2100 I2WIJ         599 123    PA5KT         599 016    1  
QSO:  3517 CW 2025-05-17 2100 I2WIJ         599 124    HA7MF         599 321    0  
QSO:  3517 CW 2025-05-17 2101 I2WIJ         599 125    LY2MM         599 093    0  
QSO:  3517 CW 2025-05-17 2102 I2WIJ         599 126    DL4JU         599 003    0  
QSO:  3517 CW 2025-05-17 2102 I2WIJ         599 127    HB9BXE        599 333    0  
QSO:  3517 CW 2025-05-17 2103 I2WIJ         599 128    UA6GO         599 354    0  
QSO:  3518 CW 2025-05-17 2104 I2WIJ         599 129    OE3WMA        599 008    0  
QSO:  7028 CW 2025-05-17 2105 I2WIJ         599 130    EA1IQ         599 PO     1  
QSO:  7025 CW 2025-05-17 2106 I2WIJ         599 131    YO3GCL        599 057    1  
QSO:  3515 CW 2025-05-17 2107 I2WIJ         599 132    ES5JR         599 011    0  
QSO:  3504 CW 2025-05-17 2107 I2WIJ         599 133    EA2AZ         599 NA     0  
QSO:  3515 CW 2025-05-17 2108 I2WIJ         599 134    EA5C          599 V      0  
QSO:  3516 CW 2025-05-17 2108 I2WIJ         599 135    OK1PI         599 089    0  
QSO:  3523 CW 2025-05-17 2109 I2WIJ         599 136    UR5R          599 224    0  
QSO:  3521 CW 2025-05-17 2110 I2WIJ         599 137    LY7T          599 022    0  
QSO:  7025 CW 2025-05-17 2111 I2WIJ         599 138    YO4NF         599 540    1  
QSO:  7025 CW 2025-05-17 2112 I2WIJ         599 139    EA7TG         599 GR     1  
QSO:  3522 CW 2025-05-17 2113 I2WIJ         599 140    IZ4DYX        599 202    0  
QSO:  7026 CW 2025-05-17 2113 I2WIJ         599 141    9A3A          599 086    1  
QSO:  7026 CW 2025-05-17 2114 I2WIJ         599 142    YU5A          599 037    1  
QSO:  3522 CW 2025-05-17 2114 I2WIJ         599 143    E72U          599 109    0  
QSO:  7030 CW 2025-05-17 2114 I2WIJ         599 144    EF0F/8        599 SMR    1  
QSO:  3522 CW 2025-05-17 2115 I2WIJ         599 145    MM9I          599 428    0  
QSO:  3522 CW 2025-05-17 2115 I2WIJ         599 146    OM6TX         599 036    0  
QSO:  7031 CW 2025-05-17 2116 I2WIJ         599 147    EC7C          599 MA     1  
QSO:  3522 CW 2025-05-17 2116 I2WIJ         599 148    EA4R          599 TO     0  
QSO:  7034 CW 2025-05-17 2117 I2WIJ         599 149    EA4KA         599 M      1  
QSO:  7036 CW 2025-05-17 2118 I2WIJ         599 150    EA6EJ         599 IB     1  
QSO:  3522 CW 2025-05-17 2118 I2WIJ         599 151    YU2M          599 013    0  
QSO:  7025 CW 2025-05-17 2120 I2WIJ         599 152    SP2MKT        599 152    1  
QSO:  3522 CW 2025-05-17 2120 I2WIJ         599 153    YU5T          599 138    0  
QSO:  3522 CW 2025-05-17 2121 I2WIJ         599 154    S53M          599 590    0  
QSO:  7025 CW 2025-05-17 2123 I2WIJ         599 155    S57EA         599 083    1  
QSO:  1833 CW 2025-05-17 2124 I2WIJ         599 156    IK0XBX        599 020    0  
QSO:  1834 CW 2025-05-17 2124 I2WIJ         599 157    9A2AJ         599 050    0  
QSO:  1830 CW 2025-05-17 2125 I2WIJ         599 158    SO3O          599 105    0  
QSO:  1826 CW 2025-05-17 2125 I2WIJ         599 159    SP2QG         599 455    0  
QSO:  1824 CW 2025-05-17 2126 I2WIJ         599 160    OM2VL         599 034    0  
QSO:  1830 CW 2025-05-17 2127 I2WIJ         599 161    E79D          599 034    0  
QSO:  1831 CW 2025-05-17 2128 I2WIJ         599 162    OL6D          599 302    0  
QSO:  1831 CW 2025-05-17 2130 I2WIJ         599 163    DJ1OJ         599 180    0  
QSO:  1831 CW 2025-05-17 2131 I2WIJ         599 164    ED1B          599 O      0  
QSO:  1831 CW 2025-05-17 2133 I2WIJ         599 165    SO5WD         599 117    0  
QSO:  1831 CW 2025-05-17 2133 I2WIJ         599 166    DR6T          599 021    0  
QSO:  1831 CW 2025-05-17 2134 I2WIJ         599 167    EA5LU         599 MU     0  
QSO:  1831 CW 2025-05-17 2135 I2WIJ         599 168    OK2BFN        599 160    0  
QSO:  1831 CW 2025-05-17 2136 I2WIJ         599 169    RW1A          599 505    0  
QSO:  1831 CW 2025-05-17 2137 I2WIJ         599 170    S53M          599 615    0  
QSO:  1831 CW 2025-05-17 2138 I2WIJ         599 171    EF5Y          599 A      0  
QSO:  1831 CW 2025-05-17 2138 I2WIJ         599 172    SN5J          599 296    0  
QSO:  7025 CW 2025-05-17 2139 I2WIJ         599 173    4U1A          599 407    1  
QSO:  7025 CW 2025-05-17 2140 I2WIJ         599 174    DF3CE         599 147    1  
QSO:  7025 CW 2025-05-17 2143 I2WIJ         599 175    GI4NKB        599 163    1  
QSO:  7025 CW 2025-05-17 2143 I2WIJ         599 176    DL6NDW        599 072    1  
QSO:  7025 CW 2025-05-17 2144 I2WIJ         599 177    RM5F          599 100    1  
QSO:  3518 CW 2025-05-17 2144 I2WIJ         599 178    MM2T          599 383    0  
QSO:  3522 CW 2025-05-17 2145 I2WIJ         599 179    LY5O          599 071    0  
QSO:  7025 CW 2025-05-17 2145 I2WIJ         599 180    OL8M          599 423    1  
QSO:  3523 CW 2025-05-17 2145 I2WIJ         599 181    ED7W          599 CO     0  
QSO:  7025 CW 2025-05-17 2147 I2WIJ         599 182    HA7I          599 195    1  
QSO:  3511 CW 2025-05-17 2148 I2WIJ         599 183    9H1CG         599 144    0  
QSO:  3520 CW 2025-05-17 2150 I2WIJ         599 184    YL2KO         599 097    0  
QSO:  7025 CW 2025-05-17 2151 I2WIJ         599 185    TA2DA         599 211    1  
QSO:  3512 CW 2025-05-17 2151 I2WIJ         599 186    IT9RZU        599 481    0  
QSO:  7025 CW 2025-05-17 2151 I2WIJ         599 187    SM5CSS        599 075    1  
QSO:  3527 CW 2025-05-17 2152 I2WIJ         599 188    G4BJM         599 559    0  
QSO:  3534 CW 2025-05-17 2153 I2WIJ         599 189    EF5Y          599 A      0  
QSO:  7025 CW 2025-05-17 2153 I2WIJ         599 190    OK2MBP        599 228    1  
QSO:  3538 CW 2025-05-17 2154 I2WIJ         599 191    EA5M          599 MU     0  
QSO:  7025 CW 2025-05-17 2156 I2WIJ         599 193    RG2Y          599 219    1  
QSO:  3515 CW 2025-05-17 2156 I2WIJ         599 192    IT9IVU        599 503    0  
QSO:  3511 CW 2025-05-17 2157 I2WIJ         599 194    P3X           599 1070   0  
QSO:  3510 CW 2025-05-17 2157 I2WIJ         599 195    EA7TG         599 GR     0  
QSO:  3517 CW 2025-05-17 2158 I2WIJ         599 196    SP3HRN        599 077    0  
QSO:  7025 CW 2025-05-17 2158 I2WIJ         599 197    EB5CS         599 CS     1  
QSO:  7025 CW 2025-05-17 2159 I2WIJ         599 198    F8GNV         599 116    1  
QSO:  7025 CW 2025-05-17 2159 I2WIJ         599 199    EA1AER        599 LE     1  
QSO:  7023 CW 2025-05-17 2200 I2WIJ         599 200    CT7BJG        599 511    1  
QSO:  7022 CW 2025-05-17 2200 I2WIJ         599 201    IQ9RG         599 600    1  
QSO:  7024 CW 2025-05-17 2201 I2WIJ         599 202    SC6O          599 216    1  
QSO:  7025 CW 2025-05-17 2201 I2WIJ         599 203    SM5ACQ        599 090    1  
QSO:  7026 CW 2025-05-17 2202 I2WIJ         599 204    EA7ZC         599 CO     1  
QSO:  7032 CW 2025-05-17 2203 I2WIJ         599 205    EA1WH         599 C      1  
QSO:  7032 CW 2025-05-17 2204 I2WIJ         599 206    EA5DF         599 V      1  
QSO:  7033 CW 2025-05-17 2204 I2WIJ         599 207    EA7GZQ        599 CO     1  
QSO:  7030 CW 2025-05-17 2205 I2WIJ         599 208    OE1BAA        599 143    1  
QSO:  7030 CW 2025-05-17 2206 I2WIJ         599 209    EA5XA         599 V      1  
QSO:  7021 CW 2025-05-17 2208 I2WIJ         599 210    EA5PI         599 V      1  
QSO:  7013 CW 2025-05-17 2212 I2WIJ         599 211    EA7BEZ        599 H      1  
QSO:  7008 CW 2025-05-17 2213 I2WIJ         599 212    EA1R          599 O      1  
QSO:  7000 CW 2025-05-17 2214 I2WIJ         599 213    MM9I          599 501    1  
QSO:  7006 CW 2025-05-17 2215 I2WIJ         599 214    HA7MF         599 368    1  
QSO:  7014 CW 2025-05-17 2216 I2WIJ         599 215    EA1EYL        599 SO     1  
QSO:  7015 CW 2025-05-17 2217 I2WIJ         599 216    IK1JJM        599 206    1  
QSO:  7017 CW 2025-05-17 2218 I2WIJ         599 217    RM2U          599 031    1  
QSO:  7018 CW 2025-05-17 2219 I2WIJ         599 218    DL3YM         599 183    1  
QSO:  7019 CW 2025-05-17 2219 I2WIJ         599 219    PF5X          599 020    1  
QSO:  7020 CW 2025-05-17 2220 I2WIJ         599 220    P3X           599 1108   1  
QSO:  7024 CW 2025-05-17 2221 I2WIJ         599 221    CT9ABN        599 036    1  
QSO:  7025 CW 2025-05-17 2221 I2WIJ         599 222    EC5K          599 V      1  
QSO:  7028 CW 2025-05-17 2222 I2WIJ         599 223    SP0I          599 279    1  
QSO:  7017 CW 2025-05-17 2222 I2WIJ         599 224    IT9/DK6XZ     599 202    1  
QSO:  7015 CW 2025-05-17 2224 I2WIJ         599 225    EA4JI         599 M      1  
QSO:  3525 CW 2025-05-17 2226 I2WIJ         599 226    EA1R          599 O      0  
QSO:  3521 CW 2025-05-17 2226 I2WIJ         599 227    EA5/UW1WA     599 A      0  
QSO:  3521 CW 2025-05-17 2229 I2WIJ         599 228    EA1IQ         599 PO     0  
QSO:  3527 CW 2025-05-17 2232 I2WIJ         599 229    EA7GZQ        599 CO     0  
QSO:  3512 CW 2025-05-17 2233 I2WIJ         599 230    EA7/VE3NZ     599 MA     0  
QSO:  3514 CW 2025-05-17 2233 I2WIJ         599 231    M4T           599 660    0  
QSO:  3518 CW 2025-05-17 2234 I2WIJ         599 232    EA5JPR        599 A      0  
QSO:  3520 CW 2025-05-17 2235 I2WIJ         599 233    IQ9RG         599 663    0  
QSO:  3526 CW 2025-05-17 2236 I2WIJ         599 234    RM2U          599 050    0  
QSO:  3540 CW 2025-05-17 2237 I2WIJ         599 235    EA4OR         599 M      0  
QSO:  7013 CW 2025-05-17 2238 I2WIJ         599 236    DL5ASK        599 122    1  
QSO:  7014 CW 2025-05-17 2239 I2WIJ         599 237    EA4BAS        599 M      1  
QSO:  7007 CW 2025-05-17 2240 I2WIJ         599 238    EA2AZ         599 NA     1  
QSO:  7022 CW 2025-05-17 2241 I2WIJ         599 239    DM4X          599 051    1  
QSO:  7028 CW 2025-05-17 2241 I2WIJ         599 240    IK8UND        599 237    1  
QSO:  7025 CW 2025-05-17 2242 I2WIJ         599 241    HA3HO         599 221    1  
QSO:  1826 CW 2025-05-17 2244 I2WIJ         599 242    P3X           599 1140   0  
QSO:  1823 CW 2025-05-17 2245 I2WIJ         599 243    MM9I          599 530    0  
QSO:  1835 CW 2025-05-17 2248 I2WIJ         599 244    IT9IVU        599 556    0  
QSO:  1836 CW 2025-05-17 2248 I2WIJ         599 245    HA5BMS        599 222    0  
END-OF-LOG:
