START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: R4LC
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: R4LC
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2018.
QSO: 14014 CW 2018-08-18 1154 R4LC          599 UL06 UT4LW         599 0249
QSO: 14014 CW 2018-08-18 1415 R4LC          599 UL06 IV3HAX        599 0018
QSO: 14019 CW 2018-08-18 1419 R4LC          599 UL06 4Z5LU         599 0104
QSO: 14000 CW 2018-08-18 1420 R4LC          599 UL06 DL3TC         599 0005
QSO: 14000 CW 2018-08-18 1420 R4LC          599 UL06 UR7VA         599 0013
QSO: 14000 CW 2018-08-18 1421 R4LC          599 UL06 IK0PXD        599 0092
QSO: 14000 CW 2018-08-18 1421 R4LC          599 UL06 IT9CKA        599 0003
QSO: 14019 CW 2018-08-18 1422 R4LC          599 UL06 DL3CX         599 0036
QSO: 14019 CW 2018-08-18 1422 R4LC          599 UL06 LA2US         599 0015
QSO: 14000 CW 2018-08-18 1423 R4LC          599 UL06 UY5ZZ         599 0008
QSO: 14019 CW 2018-08-18 1423 R4LC          599 UL06 OE1CIW        599 0002
QSO: 14019 CW 2018-08-18 1425 R4LC          599 UL06 UR5WX         599 0159
QSO:  7014 CW 2018-08-18 1428 R4LC          599 UL06 UT4LW         599 0372
QSO:  7014 CW 2018-08-18 1429 R4LC          599 UL06 LZ1ND         599 0407
QSO:  7014 CW 2018-08-18 1429 R4LC          599 UL06 UT7CR         599 0425
QSO:  7014 CW 2018-08-18 1430 R4LC          599 UL06 OG7F          599 0163
QSO:  7014 CW 2018-08-18 1430 R4LC          599 UL06 OH2VZ         599 0117
QSO:  7014 CW 2018-08-18 1431 R4LC          599 UL06 EV6Z          599 0236
QSO:  7014 CW 2018-08-18 1431 R4LC          599 UL06 EW8DX         599 0212
QSO:  7014 CW 2018-08-18 1433 R4LC          599 UL06 DK2FG         599 0035
QSO:  7014 CW 2018-08-18 1434 R4LC          599 UL06 UR7MZ         599 0284
QSO:  7014 CW 2018-08-18 1435 R4LC          599 UL06 UR8IF         599 0162
QSO:  7014 CW 2018-08-18 1529 R4LC          599 UL06 YP5A          599 0342
QSO:  7014 CW 2018-08-18 1530 R4LC          599 UL06 YO4NF         599 0311
QSO:  7014 CW 2018-08-18 1531 R4LC          599 UL06 YT6W          599 0400
QSO:  7014 CW 2018-08-18 1532 R4LC          599 UL06 D1M           599 0162
QSO:  7014 CW 2018-08-18 1532 R4LC          599 UL06 LZ7A          599 0438
QSO:  7000 CW 2018-08-18 1534 R4LC          599 UL06 YU5T          599 0024
QSO:  7014 CW 2018-08-18 1534 R4LC          599 UL06 EU1WW         599 0401
QSO:  7014 CW 2018-08-18 1536 R4LC          599 UL06 SP7LIE        599 0056
QSO:  7014 CW 2018-08-18 1537 R4LC          599 UL06 PA3EVY        599 0145
QSO:  7014 CW 2018-08-18 1538 R4LC          599 UL06 OH2BV         599 0300
QSO:  7000 CW 2018-08-18 1539 R4LC          599 UL06 SP9BCH        599 0022
QSO:  7014 CW 2018-08-18 1540 R4LC          599 UL06 F6HDI         599 0123
QSO:  7014 CW 2018-08-18 1540 R4LC          599 UL06 YL7X          599 0430
QSO:  7014 CW 2018-08-18 1541 R4LC          599 UL06 UN0LM         599 0235
QSO:  7014 CW 2018-08-18 1542 R4LC          599 UL06 YO4DW         599 0030
QSO:  7014 CW 2018-08-18 1542 R4LC          599 UL06 YU1YV         599 0130
QSO:  7014 CW 2018-08-18 1543 R4LC          599 UL06 OK4RQ         599 0288
QSO:  7000 CW 2018-08-18 1545 R4LC          599 UL06 OZ4FF         599 0115
QSO:  7014 CW 2018-08-18 1545 R4LC          599 UL06 SM6BZV        599 0023
QSO:  7000 CW 2018-08-18 1546 R4LC          599 UL06 D1WA          599 0063
QSO:  7014 CW 2018-08-18 1546 R4LC          599 UL06 OP4K          599 0335
QSO:  7000 CW 2018-08-18 1547 R4LC          599 UL06 5B/RN3QO      599 0324
QSO:  7005 CW 2018-08-18 1549 R4LC          599 UL06 P33W          599 0539
QSO:  7014 CW 2018-08-18 1552 R4LC          599 UL06 LA8HGA        599 0258
QSO:  7014 CW 2018-08-18 1552 R4LC          599 UL06 YU2A          599 0377
QSO:  7000 CW 2018-08-18 1553 R4LC          599 UL06 LZ1DQ         599 0194
QSO:  7014 CW 2018-08-18 1553 R4LC          599 UL06 LZ1ZJ         599 0121
QSO:  7014 CW 2018-08-18 1553 R4LC          599 UL06 PA3AAV        599 0340
QSO:  7014 CW 2018-08-18 1554 R4LC          599 UL06 9A2NO         599 0363
QSO:  7014 CW 2018-08-18 1554 R4LC          599 UL06 PA0GJV        599 0201
QSO:  7025 CW 2018-08-18 1554 R4LC          599 UL06 9A2EY         599 0135
QSO:  7014 CW 2018-08-18 1555 R4LC          599 UL06 IK2PZC        599 0138
QSO:  7014 CW 2018-08-18 1555 R4LC          599 UL06 SM5ACQ        599 0048
QSO:  7014 CW 2018-08-18 1556 R4LC          599 UL06 OG6N          599 0497
QSO:  7014 CW 2018-08-18 1556 R4LC          599 UL06 SM5DGE        599 0100
QSO:  7014 CW 2018-08-18 1557 R4LC          599 UL06 D1A           599 0227
QSO:  7014 CW 2018-08-18 1557 R4LC          599 UL06 US4I          599 0092
QSO:  7000 CW 2018-08-18 1558 R4LC          599 UL06 UY2ZZ         599 0046
QSO:  7014 CW 2018-08-18 1558 R4LC          599 UL06 UN7LZ         599 0538
QSO:  7000 CW 2018-08-18 1559 R4LC          599 UL06 EU8F          599 0128
QSO:  7014 CW 2018-08-18 1559 R4LC          599 UL06 YU1TY         599 0114
QSO:  7040 CW 2018-08-18 1600 R4LC          599 UL06 UN7CN         599 0080
QSO:  7000 CW 2018-08-18 1601 R4LC          599 UL06 US3EW         599 0201
QSO:  7014 CW 2018-08-18 1601 R4LC          599 UL06 UR5WX         599 0200
QSO:  7014 CW 2018-08-18 1602 R4LC          599 UL06 LZ1GE         599 0058
QSO:  7000 CW 2018-08-18 1604 R4LC          599 UL06 OK2MBP        599 0181
QSO:  7014 CW 2018-08-18 1605 R4LC          599 UL06 SM6CUK        599 0256
QSO:  7010 CW 2018-08-18 1650 R4LC          599 UL06 LZ1QN         599 0024
QSO:  7010 CW 2018-08-18 1651 R4LC          599 UL06 YU1ANO        599 0344
QSO:  7000 CW 2018-08-18 1654 R4LC          599 UL06 EW2ES         599 0118
QSO:  7000 CW 2018-08-18 1655 R4LC          599 UL06 DL1NKS        599 0138
QSO:  7000 CW 2018-08-18 1655 R4LC          599 UL06 SN2N          599 0120
QSO:  7000 CW 2018-08-18 1656 R4LC          599 UL06 SF6W          599 0154
QSO:  7010 CW 2018-08-18 1657 R4LC          599 UL06 LZ8R          599 0492
QSO:  7009 CW 2018-08-18 1700 R4LC          599 UL06 UW1M          599 0291
QSO:  7010 CW 2018-08-18 1702 R4LC          599 UL06 LY2BAA        599 0055
QSO:  7009 CW 2018-08-18 1703 R4LC          599 UL06 UR3GU         599 0666
QSO:  7000 CW 2018-08-18 1704 R4LC          599 UL06 EU6DX         599 0222
QSO:  7009 CW 2018-08-18 1704 R4LC          599 UL06 OK1VK         599 0032
QSO:  7009 CW 2018-08-18 1704 R4LC          599 UL06 UR4RWW        599 0081
QSO:  7000 CW 2018-08-18 1707 R4LC          599 UL06 EU6AA         599 0061
QSO:  7000 CW 2018-08-18 1707 R4LC          599 UL06 SD1A          599 0032
QSO:  7009 CW 2018-08-18 1707 R4LC          599 UL06 DL4ME         599 0202
QSO:  7009 CW 2018-08-18 1708 R4LC          599 UL06 DL6KVA        599 0473
QSO:  7009 CW 2018-08-18 1709 R4LC          599 UL06 DM2DZM        599 0038
QSO:  7009 CW 2018-08-18 1709 R4LC          599 UL06 YL2CV         599 0236
QSO:  7040 CW 2018-08-18 1709 R4LC          599 UL06 YU7AU         599 0116
QSO:  7009 CW 2018-08-18 1710 R4LC          599 UL06 LZ5K          599 0582
QSO:  7009 CW 2018-08-18 1710 R4LC          599 UL06 SE4E          599 0280
QSO:  7000 CW 2018-08-18 1711 R4LC          599 UL06 EW1TO         599 0039
QSO:  7009 CW 2018-08-18 1711 R4LC          599 UL06 YO8DOH        599 0175
QSO:  7009 CW 2018-08-18 1711 R4LC          599 UL06 YO8XBA        599 0383
QSO:  7009 CW 2018-08-18 1712 R4LC          599 UL06 ER/RN2FA      599 0092
QSO:  7009 CW 2018-08-18 1712 R4LC          599 UL06 HG7T          599 0255
QSO:  7009 CW 2018-08-18 1712 R4LC          599 UL06 UR7QC         599 0199
QSO:  7009 CW 2018-08-18 1713 R4LC          599 UL06 DL5YM         599 0059
QSO:  7009 CW 2018-08-18 1715 R4LC          599 UL06 EW1TZ         599 0380
QSO:  7009 CW 2018-08-18 1716 R4LC          599 UL06 SM0LPO        599 0170
QSO:  7000 CW 2018-08-18 1718 R4LC          599 UL06 PA2W          599 0040
QSO:  7009 CW 2018-08-18 1719 R4LC          599 UL06 DL8MBS        599 0098
QSO:  7009 CW 2018-08-18 1721 R4LC          599 UL06 PA1NL         599 0155
QSO:  7009 CW 2018-08-18 1722 R4LC          599 UL06 MM3N          599 0154
QSO:  7009 CW 2018-08-18 1723 R4LC          599 UL06 US1VM         599 0010
QSO:  7009 CW 2018-08-18 1724 R4LC          599 E06 PC7E          599 0046
QSO:  7009 CW 2018-08-18 1725 R4LC          599 UL06 SN7O          599 0421
QSO:  7009 CW 2018-08-18 1725 R4LC          599 UL06 SP8CGU        599 0034
QSO:  7002 CW 2018-08-18 1737 R4LC          599 UL06 YL5X          599 0094
QSO:  7028 CW 2018-08-18 1744 R4LC          599 UL06 MW5R          599 0204
QSO:  7000 CW 2018-08-18 1750 R4LC          599 UL06 US1UU         599 0018
QSO:  3515 CW 2018-08-18 1753 R4LC          599 UL06 D1M           599 0243
QSO:  3515 CW 2018-08-18 1754 R4LC          599 UL06 LZ7A          599 0601
QSO:  3514 CW 2018-08-18 1830 R4LC          599 UL06 UT4LW         599 0621
QSO:  3515 CW 2018-08-18 1830 R4LC          599 UL06 UT7CR         599 0720
QSO:  3514 CW 2018-08-18 1832 R4LC          599 UL06 D1A           599 0394
QSO:  3500 CW 2018-08-18 1835 R4LC          599 UL06 YL2PP         599 0105
QSO:  3514 CW 2018-08-18 1836 R4LC          599 UL06 UR7MZ         599 0471
QSO:  3514 CW 2018-08-18 1837 R4LC          599 UL06 UN7LZ         599 0727
QSO:  3514 CW 2018-08-18 1837 R4LC          599 UL06 UT3EK         599 0284
QSO:  3515 CW 2018-08-18 1837 R4LC          599 UL06 LZ1ND         599 0598
QSO:  3500 CW 2018-08-18 1841 R4LC          599 UL06 EU6DX         599 0287
QSO:  3514 CW 2018-08-18 1841 R4LC          599 UL06 EW8DX         599 0395
QSO:  3515 CW 2018-08-18 1841 R4LC          599 UL06 LZ8R          599 0569
QSO:  3500 CW 2018-08-18 1843 R4LC          599 UL06 UN7LAN        599 0361
QSO:  3514 CW 2018-08-18 1843 R4LC          599 UL06 9A2NO         599 0501
QSO:  3505 CW 2018-08-18 1844 R4LC          599 UL06 P33W          599 0746
QSO:  3509 CW 2018-08-18 1845 R4LC          599 UL06 LY4A          599 0936
QSO:  3514 CW 2018-08-18 1855 R4LC          599 UL06 SP9GFI        599 0337
QSO:  3508 CW 2018-08-18 1901 R4LC          599 UL06 SN7O          599 0521
QSO:  3508 CW 2018-08-18 1905 R4LC          599 UL06 OH2GEK        599 0005
QSO:  3508 CW 2018-08-18 1909 R4LC          599 UL06 LZ1QZ         599 0280
QSO:  3509 CW 2018-08-18 1911 R4LC          599 UL06 UR8IF         599 0304
QSO:  3509 CW 2018-08-18 1914 R4LC          599 UL06 OH2BV         599 0388
QSO:  3509 CW 2018-08-18 1915 R4LC          599 UL06 SP4W          599 0002
QSO:  3509 CW 2018-08-18 1916 R4LC          599 UL06 YU1ANO        599 0460
QSO:  3509 CW 2018-08-18 1918 R4LC          599 UL06 YQ6A          599 0486
QSO:  3509 CW 2018-08-18 1920 R4LC          599 UL06 DK2FG         599 0121
QSO:  7022 CW 2018-08-18 1934 R4LC          599 UL06 PA5FN         599 0048
QSO:  7022 CW 2018-08-18 1934 R4LC          599 UL06 SD6M          599 0176
QSO:  7022 CW 2018-08-18 1935 R4LC          599 UL06 SE6N          599 0118
QSO:  7000 CW 2018-08-18 1936 R4LC          599 UL06 YO2CEQ        599 0035
QSO:  7000 CW 2018-08-18 1937 R4LC          599 UL06 S53EO         599 0516
QSO:  7022 CW 2018-08-18 1937 R4LC          599 UL06 E74Y          599 0335
QSO:  7000 CW 2018-08-18 1941 R4LC          599 UL06 DL0RD         599 0244
QSO:  7000 CW 2018-08-18 1941 R4LC          599 UL06 F6EYB         599 0227
QSO:  7000 CW 2018-08-18 1941 R4LC          599 UL06 UY7LM         599 0014
QSO:  7022 CW 2018-08-18 1942 R4LC          599 UL06 OH8TU         599 0010
QSO:  3509 CW 2018-08-18 1946 R4LC          599 UL06 OG7F          599 0312
QSO:  7000 CW 2018-08-18 2028 R4LC          599 UL06 HG2DX         599 0332
QSO:  7000 CW 2018-08-18 2028 R4LC          599 UL06 OK2BOB        599 0043
QSO:  7018 CW 2018-08-18 2028 R4LC          599 UL06 YU5R          599 0523
QSO:  7018 CW 2018-08-18 2029 R4LC          599 UL06 G3RLE         599 0211
QSO:  7018 CW 2018-08-18 2030 R4LC          599 UL06 DF1MM         599 0293
QSO:  7018 CW 2018-08-18 2031 R4LC          599 UL06 SE5E          599 0233
QSO:  7018 CW 2018-08-18 2032 R4LC          599 UL06 DL1CW         599 0227
QSO:  7018 CW 2018-08-18 2032 R4LC          599 UL06 LA8AW         599 0027
QSO:  7018 CW 2018-08-18 2033 R4LC          599 UL06 I2WIJ         599 0170
QSO:  7018 CW 2018-08-18 2033 R4LC          599 UL06 SP3CW         599 0183
QSO:  7018 CW 2018-08-18 2033 R4LC          599 UL06 YL2QN         599 0181
QSO:  7018 CW 2018-08-18 2034 R4LC          599 UL06 OK1HEH        599 0104
QSO:  7018 CW 2018-08-18 2035 R4LC          599 UL06 UT3EK         599 0361
QSO:  7018 CW 2018-08-18 2036 R4LC          599 UL06 DJ4KW         599 0050
QSO:  7000 CW 2018-08-18 2038 R4LC          599 UL06 EI2CL         599 0027
QSO:  7018 CW 2018-08-18 2038 R4LC          599 UL06 PA3GYK        599 0092
QSO:  7018 CW 2018-08-18 2040 R4LC          599 UL06 DJ8EW         599 0297
QSO:  7018 CW 2018-08-18 2041 R4LC          599 UL06 G3P           599 0180
QSO:  7000 CW 2018-08-18 2043 R4LC          599 UL06 OL3E          599 0231
QSO:  7018 CW 2018-08-18 2044 R4LC          599 UL06 9A7T          599 0526
QSO:  7018 CW 2018-08-18 2045 R4LC          599 UL06 F6HJO         599 0135
QSO:  7018 CW 2018-08-18 2047 R4LC          599 UL06 F1ICS         599 0041
END-OF-LOG:
