START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: UA6CC
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA6CC
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2018.
QSO: 14116 PH 2018-08-18 0807 UA6CC         59 KR35 UN0LM         59 0007
QSO: 14000 CW 2018-08-18 0909 UA6CC         599 KR35 UN7FW         599 0061
QSO: 14024 CW 2018-08-18 0909 UA6CC         599 KR35 OM3DX         599 0053
QSO: 14024 CW 2018-08-18 0910 UA6CC         599 KR35 G4RCG         599 0060
QSO: 14024 CW 2018-08-18 0913 UA6CC         599 KR35 UT4LW         599 0113
QSO: 14025 CW 2018-08-18 0914 UA6CC         599 KR35 LZ1VQ         599 0013
QSO: 14015 CW 2018-08-18 0916 UA6CC         599 KR35 OK2FB         599 0016
QSO: 14020 CW 2018-08-18 0916 UA6CC         599 KR35 SP9GFI        599 0044
QSO: 14024 CW 2018-08-18 0916 UA6CC         599 KR35 YO8XBA        599 0080
QSO: 14024 CW 2018-08-18 0916 UA6CC         599 KR35 YT6W          599 0090
QSO: 14024 CW 2018-08-18 0918 UA6CC         599 KR35 JO7KMB        599 0009
QSO: 14000 CW 2018-08-18 0920 UA6CC         599 KR35 EW2ES         599 0028
QSO: 14007 CW 2018-08-18 0930 UA6CC         599 KR35 OP4K          599 0061
QSO: 14028 CW 2018-08-18 0930 UA6CC         599 KR35 LY4A          599 0167
QSO: 14037 CW 2018-08-18 0934 UA6CC         599 KR35 YU1ANO        599 0063
QSO: 14004 CW 2018-08-18 0941 UA6CC         599 KR35 E74Y          599 0057
QSO: 14025 CW 2018-08-18 0944 UA6CC         599 KR35 DJ9DZ         599 0076
QSO: 14025 CW 2018-08-18 0954 UA6CC         599 KR35 ES4RD         599 0064
QSO: 14021 CW 2018-08-18 1004 UA6CC         599 KR35 UN7LZ         599 0143
QSO: 14022 CW 2018-08-18 1005 UA6CC         599 KR35 PA1NL         599 0050
QSO: 14022 CW 2018-08-18 1005 UA6CC         599 KR35 YO4NF         599 0118
QSO: 14021 CW 2018-08-18 1006 UA6CC         599 KR35 UN8PT         599 0089
QSO: 14021 CW 2018-08-18 1006 UA6CC         599 KR35 YO8DOH        599 0069
QSO: 14000 CW 2018-08-18 1011 UA6CC         599 KR35 5B/RN3QO      599 0120
QSO: 14032 CW 2018-08-18 1021 UA6CC         599 KR35 9A2NO         599 0146
QSO: 14000 CW 2018-08-18 1023 UA6CC         599 KR35 S53EO         599 0154
QSO: 14021 CW 2018-08-18 1023 UA6CC         599 KR35 YP5A          599 0121
QSO: 14021 CW 2018-08-18 1024 UA6CC         599 KR35 EV6Z          599 0122
QSO: 14021 CW 2018-08-18 1024 UA6CC         599 KR35 IK2PZC        599 0019
QSO: 14021 CW 2018-08-18 1024 UA6CC         599 KR35 YL7X          599 0169
QSO: 14021 CW 2018-08-18 1026 UA6CC         599 KR35 OZ4CG         599 0068
QSO: 14021 CW 2018-08-18 1028 UA6CC         599 KR35 D1A           599 0101
QSO: 14183 PH 2018-08-18 1040 UA6CC         59 KR35 UR3GU         59 0212
QSO: 14164 PH 2018-08-18 1044 UA6CC         59 KR35 UN7LZ         59 0190
QSO: 14164 PH 2018-08-18 1045 UA6CC         59 KR35 EA3CCN        59 0066
QSO: 14164 PH 2018-08-18 1046 UA6CC         59 KR35 UN7ZAF        59 0083
QSO: 14164 PH 2018-08-18 1046 UA6CC         59 KR35 US5QUB        59 0018
QSO: 14164 PH 2018-08-18 1050 UA6CC         59 KR35 8S0C          59 0090
QSO: 14164 PH 2018-08-18 1050 UA6CC         59 KR35 EW8MZ         59 0041
QSO: 14000 PH 2018-08-18 1054 UA6CC         59 KR35 YU7BC         59 0028
QSO: 14164 PH 2018-08-18 1057 UA6CC         59 KR35 ER3CT         59 0150
QSO: 21022 CW 2018-08-18 1114 UA6CC         599 KR35 YT6W          599 0213
QSO: 21020 CW 2018-08-18 1122 UA6CC         599 KR35 YU5R          599 0140
QSO: 21022 CW 2018-08-18 1127 UA6CC         599 KR35 E74Y          599 0143
QSO: 21022 CW 2018-08-18 1128 UA6CC         599 KR35 SN7O          599 0224
QSO: 21022 CW 2018-08-18 1130 UA6CC         599 KR35 I2WIJ         599 0031
QSO: 21022 CW 2018-08-18 1131 UA6CC         599 KR35 G4PVM         599 0044
QSO: 21022 CW 2018-08-18 1132 UA6CC         599 KR35 OK4RQ         599 0134
QSO: 21022 CW 2018-08-18 1133 UA6CC         599 KR35 SP3A          599 0173
QSO: 21028 CW 2018-08-18 1133 UA6CC         599 KR35 LZ5K          599 0245
QSO: 21012 CW 2018-08-18 1139 UA6CC         599 KR35 SP9GFI        599 0120
QSO: 21022 CW 2018-08-18 1139 UA6CC         599 KR35 YU2A          599 0246
QSO: 21022 CW 2018-08-18 1141 UA6CC         599 KR35 LZ1ND         599 0252
QSO: 21022 CW 2018-08-18 1141 UA6CC         599 KR35 YO8DOH        599 0102
QSO: 21022 CW 2018-08-18 1142 UA6CC         599 KR35 YU1ANO        599 0169
QSO: 21026 CW 2018-08-18 1146 UA6CC         599 KR35 YO4NF         599 0190
QSO: 21000 CW 2018-08-18 1147 UA6CC         599 KR35 OK2MBP        599 0094
QSO: 21017 CW 2018-08-18 1149 UA6CC         599 KR35 PA8AD         599 0070
QSO: 21026 CW 2018-08-18 1153 UA6CC         599 KR35 9A2NO         599 0236
QSO: 21027 CW 2018-08-18 1154 UA6CC         599 KR35 DL1CW         599 0161
QSO: 21023 CW 2018-08-18 1156 UA6CC         599 KR35 LZ1JZ         599 0345
QSO: 21024 CW 2018-08-18 1157 UA6CC         599 KR35 YU1YV         599 0076
QSO: 21027 CW 2018-08-18 1158 UA6CC         599 KR35 UN7LZ         599 0212
QSO: 21027 CW 2018-08-18 1159 UA6CC         599 KR35 LZ1FH         599 0132
QSO: 21000 CW 2018-08-18 1200 UA6CC         599 KR35 YU8A          599 0012
QSO: 21044 CW 2018-08-18 1203 UA6CC         599 KR35 4U1A          599 0245
QSO: 21200 PH 2018-08-18 1209 UA6CC         59 KR35 YP0C          59 0217
QSO: 21000 CW 2018-08-18 1218 UA6CC         599 KR35 EI7CC         599 0065
QSO: 21020 CW 2018-08-18 1219 UA6CC         599 KR35 YQ6A          599 0287
QSO: 21020 CW 2018-08-18 1222 UA6CC         599 KR35 PA3GYK        599 0043
QSO: 21025 CW 2018-08-18 1222 UA6CC         599 KR35 9A2EY         599 0091
QSO: 28022 CW 2018-08-18 1231 UA6CC         599 KR35 F6HJO         599 0048
QSO: 14115 PH 2018-08-18 1233 UA6CC         59 KR35 EU1WW         59 0265
QSO: 14160 PH 2018-08-18 1239 UA6CC         59 KR35 OG6N          59 0343
QSO: 14000 PH 2018-08-18 1240 UA6CC         59 KR35 EW8OP         59 0091
QSO: 14023 CW 2018-08-18 1248 UA6CC         599 KR35 JH7VHZ        599 0097
QSO: 14022 CW 2018-08-18 1249 UA6CC         599 KR35 HG7T          599 0149
QSO: 14023 CW 2018-08-18 1249 UA6CC         599 KR35 EW6EN         599 0022
QSO: 14000 CW 2018-08-18 1251 UA6CC         599 KR35 HG2DX         599 0212
QSO: 14010 CW 2018-08-18 1254 UA6CC         599 KR35 UN7CN         599 0049
QSO: 14025 CW 2018-08-18 1254 UA6CC         599 KR35 TA1NAI        599 0007
QSO: 14023 CW 2018-08-18 1255 UA6CC         599 KR35 BG4GOV        599 0020
QSO: 14023 CW 2018-08-18 1255 UA6CC         599 KR35 DL3ZZA        599 0038
QSO: 14023 CW 2018-08-18 1255 UA6CC         599 KR35 JN3SAC        599 0083
QSO: 14000 CW 2018-08-18 1257 UA6CC         599 KR35 JA2KVB        599 0029
QSO: 14023 CW 2018-08-18 1257 UA6CC         599 KR35 OH2BV         599 0184
QSO: 14022 CW 2018-08-18 1258 UA6CC         599 KR35 EW8DX         599 0148
QSO: 14023 CW 2018-08-18 1259 UA6CC         599 KR35 DF1MM         599 0178
QSO: 14023 CW 2018-08-18 1259 UA6CC         599 KR35 SM0LPO        599 0105
QSO: 14000 CW 2018-08-18 1301 UA6CC         599 KR35 DL5KVV        599 0125
QSO: 14023 CW 2018-08-18 1301 UA6CC         599 KR35 F6IRA         599 0148
QSO: 14023 CW 2018-08-18 1302 UA6CC         599 KR35 4Z5LU         599 0081
QSO: 14023 CW 2018-08-18 1304 UA6CC         599 KR35 ES1BVG        599 0060
QSO: 14023 CW 2018-08-18 1305 UA6CC         599 KR35 PD0ME         599 0085
QSO: 14023 CW 2018-08-18 1306 UA6CC         599 KR35 LZ1QZ         599 0125
QSO: 14022 CW 2018-08-18 1307 UA6CC         599 KR35 UN0LM         599 0160
QSO: 14000 CW 2018-08-18 1308 UA6CC         599 KR35 OM3BA         599 0074
QSO: 14002 CW 2018-08-18 1310 UA6CC         599 KR35 4U1A          599 0311
QSO: 14027 CW 2018-08-18 1321 UA6CC         599 KR35 LA7GIA        599 0088
QSO: 14000 CW 2018-08-18 1328 UA6CC         599 KR35 HA0IH         599 0082
QSO: 14023 CW 2018-08-18 1330 UA6CC         599 KR35 SN7O          599 0317
QSO: 14026 CW 2018-08-18 1332 UA6CC         599 KR35 PA0BWL        599 0144
QSO: 14180 PH 2018-08-18 1343 UA6CC         59 KR35 LY4A          59 0524
QSO: 14178 PH 2018-08-18 1347 UA6CC         59 KR35 IK2PZC        59 0086
QSO: 28000 CW 2018-08-18 1348 UA6CC         599 KR35 EW1TO         599 0013
QSO: 28000 CW 2018-08-18 1350 UA6CC         599 KR35 EU6DX         599 0165
QSO:  7084 PH 2018-08-18 1357 UA6CC         59 KR35 UT7CR         59 0383
QSO:  7084 PH 2018-08-18 1405 UA6CC         59 KR35 EW8MZ         59 0063
QSO:  7084 PH 2018-08-18 1407 UA6CC         59 KR35 ER3CT         59 0206
QSO:  7084 PH 2018-08-18 1408 UA6CC         59 KR35 UN7ZAF        59 0138
QSO:  7084 PH 2018-08-18 1408 UA6CC         59 KR35 UN8PT         59 0191
QSO:  7000 PH 2018-08-18 1421 UA6CC         59 KR35 UN7LAN        59 0168
QSO:  7000 PH 2018-08-18 1423 UA6CC         59 KR35 ER4LX         59 0070
QSO:  7084 PH 2018-08-18 1427 UA6CC         59 KR35 UN0LM         59 0189
QSO:  7085 PH 2018-08-18 1427 UA6CC         59 KR35 LZ2JU         59 0002
QSO:  7026 CW 2018-08-18 1433 UA6CC         599 KR35 EW8DX         599 0214
QSO:  7027 CW 2018-08-18 1433 UA6CC         599 KR35 LZ1ND         599 0413
QSO:  7027 CW 2018-08-18 1433 UA6CC         599 KR35 LZ7A          599 0370
QSO:  7027 CW 2018-08-18 1435 UA6CC         599 KR35 OH2BV         599 0242
QSO:  7027 CW 2018-08-18 1435 UA6CC         599 KR35 YU2A          599 0325
QSO:  7027 CW 2018-08-18 1436 UA6CC         599 KR35 UX1VX         599 0051
QSO:  7000 CW 2018-08-18 1437 UA6CC         599 KR35 TA1NAI        599 0023
QSO:  7027 CW 2018-08-18 1437 UA6CC         599 KR35 HA8TP         599 0045
QSO:  7026 CW 2018-08-18 1438 UA6CC         599 KR35 EV6Z          599 0241
QSO:  7026 CW 2018-08-18 1438 UA6CC         599 KR35 UT4LW         599 0382
QSO:  7027 CW 2018-08-18 1438 UA6CC         599 KR35 DK2FG         599 0037
QSO:  7027 CW 2018-08-18 1438 UA6CC         599 KR35 UR3GU         599 0505
QSO:  7000 CW 2018-08-18 1439 UA6CC         599 KR35 LZ2FM         599 0091
QSO:  7026 CW 2018-08-18 1441 UA6CC         599 KR35 UR7MZ         599 0290
QSO:  7027 CW 2018-08-18 1448 UA6CC         599 KR35 YO4NF         599 0273
QSO:  7026 CW 2018-08-18 1449 UA6CC         599 KR35 UT3EK         599 0185
QSO:  7026 CW 2018-08-18 1449 UA6CC         599 KR35 YL7X          599 0396
QSO:  7027 CW 2018-08-18 1452 UA6CC         599 KR35 PA4O          599 0220
QSO:  7026 CW 2018-08-18 1453 UA6CC         599 KR35 UR7QC         599 0113
QSO:  7027 CW 2018-08-18 1453 UA6CC         599 KR35 YO8XBA        599 0314
QSO:  7026 CW 2018-08-18 1454 UA6CC         599 KR35 YT6W          599 0380
QSO:  7000 CW 2018-08-18 1456 UA6CC         599 KR35 OK2MBP        599 0152
QSO:  7026 CW 2018-08-18 1457 UA6CC         599 KR35 P33W          599 0477
QSO:  7000 CW 2018-08-18 1458 UA6CC         599 KR35 US3EW         599 0173
QSO:  7026 CW 2018-08-18 1459 UA6CC         599 KR35 UN8PT         599 0215
QSO:  7003 CW 2018-08-18 1516 UA6CC         599 KR35 4U1A          599 0405
QSO:  7000 CW 2018-08-18 1526 UA6CC         599 KR35 UN9GD         599 0316
QSO:  7025 CW 2018-08-18 1530 UA6CC         599 KR35 9A2EY         599 0128
QSO:  7002 CW 2018-08-18 1540 UA6CC         599 KR35 EU1WW         599 0406
QSO:  7019 CW 2018-08-18 1545 UA6CC         599 KR35 LZ5K          599 0478
QSO:  7020 CW 2018-08-18 1552 UA6CC         599 KR35 EW1TZ         599 0320
QSO:  7000 CW 2018-08-18 1553 UA6CC         599 KR35 UN7LAN        599 0237
QSO:  7019 CW 2018-08-18 1553 UA6CC         599 KR35 SP3A          599 0250
QSO:  7000 CW 2018-08-18 1556 UA6CC         599 KR35 OZ4FF         599 0119
QSO:  7000 CW 2018-08-18 1557 UA6CC         599 KR35 HA6NL         599 0200
QSO:  7019 CW 2018-08-18 1557 UA6CC         599 KR35 UN7LZ         599 0536
QSO:  7017 CW 2018-08-18 1601 UA6CC         599 KR35 ES4RD         599 0302
QSO:  7018 CW 2018-08-18 1604 UA6CC         599 KR35 LA8HGA        599 0268
QSO:  7005 CW 2018-08-18 1605 UA6CC         599 KR35 LY4A          599 0712
QSO:  7000 CW 2018-08-18 1607 UA6CC         599 KR35 5B/RN3QO      599 0344
QSO:  7032 CW 2018-08-18 1611 UA6CC         599 KR35 IK8UND        599 0119
QSO:  7028 CW 2018-08-18 1616 UA6CC         599 KR35 LZ1JZ         599 0601
QSO:  7000 CW 2018-08-18 1632 UA6CC         599 KR35 EW6F          599 0044
QSO:  7025 CW 2018-08-18 1636 UA6CC         599 KR35 YP5A          599 0388
QSO:  7000 CW 2018-08-18 1644 UA6CC         599 KR35 DK2AI         599 0152
QSO:  7000 CW 2018-08-18 1650 UA6CC         599 KR35 EU8F          599 0159
QSO:  7010 CW 2018-08-18 1652 UA6CC         599 KR35 YQ6A          599 0342
QSO:  7000 CW 2018-08-18 1654 UA6CC         599 KR35 UX7UN         599 0050
QSO:  7026 CW 2018-08-18 1654 UA6CC         599 KR35 E74Y          599 0278
QSO:  7026 CW 2018-08-18 1654 UA6CC         599 KR35 UR4RWW        599 0069
QSO:  7026 CW 2018-08-18 1656 UA6CC         599 KR35 DL4ME         599 0197
QSO:  7020 CW 2018-08-18 1657 UA6CC         599 KR35 D1ITU         599 0075
QSO:  7026 CW 2018-08-18 1657 UA6CC         599 KR35 OG6N          599 0552
QSO:  7026 CW 2018-08-18 1659 UA6CC         599 KR35 EU8U          599 0081
QSO:  7026 CW 2018-08-18 1659 UA6CC         599 KR35 SD6M          599 0129
QSO:  7026 CW 2018-08-18 1659 UA6CC         599 KR35 SM0LPO        599 0161
QSO:  7026 CW 2018-08-18 1702 UA6CC         599 KR35 SM5CSS        599 0137
QSO:  7026 CW 2018-08-18 1703 UA6CC         599 KR35 EU1ST         599 0027
QSO:  7026 CW 2018-08-18 1703 UA6CC         599 KR35 G3YEU         599 0006
QSO:  7026 CW 2018-08-18 1703 UA6CC         599 KR35 HG8C          599 0255
QSO:  7064 PH 2018-08-18 1705 UA6CC         59 KR35 EU1WW         59 0526
QSO:  7080 PH 2018-08-18 1707 UA6CC         59 KR35 8S0C          59 0202
QSO:  7082 PH 2018-08-18 1708 UA6CC         59 KR35 LZ1JZ         59 0712
QSO:  7086 PH 2018-08-18 1717 UA6CC         59 KR35 EW8LM         59 0036
QSO:  7085 PH 2018-08-18 1724 UA6CC         59 KR35 OG6N          59 0580
QSO:  7086 PH 2018-08-18 1725 UA6CC         59 KR35 LZ3SD         59 0030
QSO:  7082 PH 2018-08-18 1730 UA6CC         59 KR35 EW8DX         59 0331
QSO:  7019 CW 2018-08-18 1736 UA6CC         599 KR35 9A7T          599 0429
QSO:  7028 CW 2018-08-18 1744 UA6CC         599 KR35 MW5R          599 0205
QSO:  7029 CW 2018-08-18 1749 UA6CC         599 KR35 DL6KVA        599 0509
QSO:  7029 CW 2018-08-18 1749 UA6CC         599 KR35 OH2VZ         599 0160
QSO:  7000 CW 2018-08-18 1750 UA6CC         599 KR35 DL5KVV        599 0189
QSO:  7029 CW 2018-08-18 1750 UA6CC         599 KR35 OK1VK         599 0072
QSO:  7040 CW 2018-08-18 1750 UA6CC         599 KR35 YO6DBL        599 0077
QSO:  7029 CW 2018-08-18 1751 UA6CC         599 KR35 UW1M          599 0303
QSO:  7029 CW 2018-08-18 1751 UA6CC         599 KR35 YL5X          599 0119
QSO:  7029 CW 2018-08-18 1752 UA6CC         599 KR35 G4PVM         599 0148
QSO:  7030 CW 2018-08-18 1752 UA6CC         599 KR35 YO4DW         599 0066
QSO:  7029 CW 2018-08-18 1753 UA6CC         599 KR35 EU6RO         599 0020
QSO:  7030 CW 2018-08-18 1753 UA6CC         599 KR35 TA3AER        599 0043
QSO:  7029 CW 2018-08-18 1755 UA6CC         599 KR35 SP7LIE        599 0093
QSO:  7029 CW 2018-08-18 1756 UA6CC         599 KR35 9A2NO         599 0469
QSO:  7029 CW 2018-08-18 1756 UA6CC         599 KR35 UT7MR         599 0016
QSO:  7025 CW 2018-08-18 1757 UA6CC         599 KR35 LZ2AF/P       599 0005
QSO:  7029 CW 2018-08-18 1759 UA6CC         599 KR35 LZ1QN         599 0072
QSO:  7029 CW 2018-08-18 1800 UA6CC         599 KR35 PA8AD         599 0187
QSO:  7029 CW 2018-08-18 1801 UA6CC         599 KR35 SN7O          599 0460
QSO:  7000 CW 2018-08-18 1802 UA6CC         599 KR35 D1WA          599 0085
QSO:  7029 CW 2018-08-18 1803 UA6CC         599 KR35 OK4RQ         599 0337
QSO:  7029 CW 2018-08-18 1803 UA6CC         599 KR35 US4I          599 0119
QSO:  7029 CW 2018-08-18 1804 UA6CC         599 KR35 YU5R          599 0385
QSO:  7030 CW 2018-08-18 1804 UA6CC         599 KR35 SP2MKT        599 0179
QSO:  7029 CW 2018-08-18 1805 UA6CC         599 KR35 IK2PZC        599 0152
QSO:  7000 CW 2018-08-18 1808 UA6CC         599 KR35 S53EO         599 0459
QSO:  7005 CW 2018-08-18 1809 UA6CC         599 KR35 SE5E          599 0081
QSO:  7025 CW 2018-08-18 1816 UA6CC         599 KR35 LA7GIA        599 0132
QSO:  7001 CW 2018-08-18 1818 UA6CC         599 KR35 SP3CW         599 0102
QSO:  7000 CW 2018-08-18 1819 UA6CC         599 KR35 LZ1DQ         599 0236
QSO:  7016 CW 2018-08-18 1819 UA6CC         599 KR35 LA0CX         599 0009
QSO:  7000 CW 2018-08-18 1821 UA6CC         599 KR25 EW2ES         599 0123
QSO:  7100 PH 2018-08-18 1828 UA6CC         59 KR35 SP9GFI        59 0316
QSO:  7000 PH 2018-08-18 1830 UA6CC         59 KR35 D1CTT         59 0136
QSO:  7082 PH 2018-08-18 1830 UA6CC         59 KR35 EA3CCN        59 0147
QSO:  7000 PH 2018-08-18 1832 UA6CC         59 KR35 SP5DRE        59 0031
QSO:  7082 PH 2018-08-18 1832 UA6CC         59 KR35 EW4R          59 0041
QSO:  7082 PH 2018-08-18 1833 UA6CC         59 KR35 TC4A          59 0048
QSO:  7029 CW 2018-08-18 1835 UA6CC         599 KR35 EU8R          599 0066
QSO:  3509 CW 2018-08-18 1840 UA6CC         599 KR35 LY4A          599 0931
QSO:  3505 CW 2018-08-18 1841 UA6CC         599 KR35 P33W          599 0743
QSO:  3513 CW 2018-08-18 1841 UA6CC         599 KR35 OG7F          599 0257
QSO:  3522 CW 2018-08-18 1842 UA6CC         599 KR35 YO4NF         599 0465
QSO:  3522 CW 2018-08-18 1845 UA6CC         599 KR35 HG7T          599 0370
QSO:  3500 CW 2018-08-18 1848 UA6CC         599 KR35 UN7LDR        599 0206
QSO:  3514 CW 2018-08-18 1858 UA6CC         599 KR35 SP9GFI        599 0340
QSO:  3534 CW 2018-08-18 1858 UA6CC         599 KR35 YU1ANO        599 0450
QSO:  3523 CW 2018-08-18 1905 UA6CC         599 KR35 LZ1JZ         599 0867
QSO:  3510 CW 2018-08-18 1909 UA6CC         599 KR35 YO8XBA        599 0458
QSO:  3500 CW 2018-08-18 1914 UA6CC         599 KR35 HA6NL         599 0295
QSO:  3503 CW 2018-08-18 1915 UA6CC         599 KR35 EU1WW         599 0635
QSO:  3514 CW 2018-08-18 1921 UA6CC         599 KR35 LA0CX         599 0037
QSO:  3719 PH 2018-08-18 1930 UA6CC         59 KR35 LY4A          59 0991
QSO:  3695 PH 2018-08-18 1936 UA6CC         59 KR35 ER3CT         59 0312
QSO:  3500 PH 2018-08-18 1940 UA6CC         59 KR35 ER4LX         59 0158
QSO:  3706 PH 2018-08-18 1940 UA6CC         59 KR35 LZ8R          59 0631
QSO:  3500 PH 2018-08-18 1942 UA6CC         59 KR35 D1CTT         59 0161
QSO:  3706 PH 2018-08-18 1944 UA6CC         59 KR35 HG8C          59 0347
QSO:  3700 PH 2018-08-18 2009 UA6CC         59 KR35 SP9GFI        59 0377
QSO:  3521 CW 2018-08-18 2014 UA6CC         599 KR35 LZ1ND         599 0699
QSO:  3521 CW 2018-08-18 2014 UA6CC         599 KR35 UT4LW         599 0721
QSO:  3500 CW 2018-08-18 2015 UA6CC         599 KR35 EU6AA         599 0149
QSO:  3521 CW 2018-08-18 2015 UA6CC         599 KR35 UN7LZ         599 0826
QSO:  3521 CW 2018-08-18 2016 UA6CC         599 KR35 LZ8R          599 0659
QSO:  3521 CW 2018-08-18 2017 UA6CC         599 KR35 EU6RO         599 0142
QSO:  3521 CW 2018-08-18 2017 UA6CC         599 KR35 LZ7A          599 0719
QSO:  3521 CW 2018-08-18 2017 UA6CC         599 KR35 OK1VK         599 0182
QSO:  3521 CW 2018-08-18 2018 UA6CC         599 KR35 EU8R          599 0132
QSO:  3521 CW 2018-08-18 2020 UA6CC         599 KR35 D1M           599 0358
QSO:  3521 CW 2018-08-18 2021 UA6CC         599 KR35 G3P           599 0164
QSO:  3521 CW 2018-08-18 2021 UA6CC         599 KR35 MM3N          599 0172
QSO:  3500 CW 2018-08-18 2024 UA6CC         599 KR35 EU8F          599 0302
QSO:  3521 CW 2018-08-18 2025 UA6CC         599 KR35 LZ5K          599 0742
QSO:  3521 CW 2018-08-18 2025 UA6CC         599 KR35 YT6W          599 0689
QSO:  3521 CW 2018-08-18 2026 UA6CC         599 KR35 LZ1QZ         599 0312
QSO:  3521 CW 2018-08-18 2026 UA6CC         599 KR35 UX1VX         599 0136
QSO:  3521 CW 2018-08-18 2029 UA6CC         599 KR35 OG6N          599 0720
QSO:  3521 CW 2018-08-18 2029 UA6CC         599 KR35 SN7O          599 0615
QSO:  3500 CW 2018-08-18 2030 UA6CC         599 KR35 EU6DX         599 0367
QSO:  3500 CW 2018-08-18 2031 UA6CC         599 KR35 DJ3XD         599 0104
QSO:  3500 CW 2018-08-18 2033 UA6CC         599 KR35 TA1NAI        599 0084
QSO:  3521 CW 2018-08-18 2033 UA6CC         599 KR35 YU1YV         599 0195
QSO:  3521 CW 2018-08-18 2034 UA6CC         599 KR35 EW1TZ         599 0505
QSO:  3515 CW 2018-08-18 2040 UA6CC         599 KR35 OP4K          599 0468
QSO:  3508 CW 2018-08-18 2051 UA6CC         599 KR35 UR3GU         599 0924
