START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: UA3A/P
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA3A/P
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2018.
QSO: 14166 PH 2018-08-18 0819 UA3A/P        59 MA11 ER3CT         59 0025
QSO: 21000 CW 2018-08-18 1212 UA3A/P        599 MA11 OK2MBP        599 0106
QSO: 21025 CW 2018-08-18 1215 UA3A/P        599 MA11 9A2EY         599 0088
QSO: 21025 CW 2018-08-18 1218 UA3A/P        599 MA11 LZ1QZ         599 0103
QSO: 21025 CW 2018-08-18 1222 UA3A/P        599 MA11 SM6CUK        599 0146
QSO: 21025 CW 2018-08-18 1223 UA3A/P        599 MA11 SM7RYR        599 0080
QSO: 21025 CW 2018-08-18 1227 UA3A/P        599 MA11 OK4RQ         599 0180
QSO: 21025 CW 2018-08-18 1228 UA3A/P        599 MA11 PA3GYK        599 0044
QSO: 21000 CW 2018-08-18 1229 UA3A/P        599 MA11 ON3ND         599 0015
QSO: 21025 CW 2018-08-18 1231 UA3A/P        599 MA11 LZ1FH         599 0152
QSO: 21025 CW 2018-08-18 1231 UA3A/P        599 MA11 SN7O          599 0266
QSO: 21025 CW 2018-08-18 1234 UA3A/P        599 MA11 F6HJO         599 0049
QSO: 21026 CW 2018-08-18 1239 UA3A/P        599 MA11 YU1ANO        599 0189
QSO: 14000 CW 2018-08-18 1306 UA3A/P        599 MA11 HG2DX         599 0229
QSO: 14017 CW 2018-08-18 1309 UA3A/P        599 MA11 F6IRA         599 0151
QSO: 14016 CW 2018-08-18 1312 UA3A/P        599 MA11 P33W          599 0395
QSO: 14017 CW 2018-08-18 1313 UA3A/P        599 MA11 JH7VHZ        599 0104
QSO: 14017 CW 2018-08-18 1314 UA3A/P        599 MA11 PA0BWL        599 0138
QSO: 14000 CW 2018-08-18 1315 UA3A/P        599 MA11 HA0IH         599 0075
QSO: 14016 CW 2018-08-18 1315 UA3A/P        599 MA11 F6HDI         599 0101
QSO: 14016 CW 2018-08-18 1318 UA3A/P        599 MA11 JJ3TBB/3      599 0007
QSO: 14017 CW 2018-08-18 1319 UA3A/P        599 MA11 SN7O          599 0311
QSO: 14017 CW 2018-08-18 1321 UA3A/P        599 MA11 YO4NF         599 0234
QSO: 14016 CW 2018-08-18 1322 UA3A/P        599 MA11 LA8HGA        599 0188
QSO: 14000 CW 2018-08-18 1323 UA3A/P        599 MA11 SN2N          599 0093
QSO: 14017 CW 2018-08-18 1324 UA3A/P        599 MA11 PA5WT         599 0178
QSO: 14016 CW 2018-08-18 1325 UA3A/P        599 MA11 MM3N          599 0098
QSO: 14016 CW 2018-08-18 1326 UA3A/P        599 MA11 UN0LM         599 0165
QSO: 14017 CW 2018-08-18 1328 UA3A/P        599 MA11 G3RLE         599 0102
QSO: 14000 CW 2018-08-18 1329 UA3A/P        599 MA11 JA2KVB        599 0041
QSO: 14017 CW 2018-08-18 1329 UA3A/P        599 MA11 LZ5K          599 0342
QSO: 14000 CW 2018-08-18 1330 UA3A/P        599 MA11 UN7LAN        599 0156
QSO: 14000 CW 2018-08-18 1331 UA3A/P        599 MA11 S53EO         599 0313
QSO: 14016 CW 2018-08-18 1331 UA3A/P        599 MA11 LZ1JZ         599 0459
QSO: 14017 CW 2018-08-18 1333 UA3A/P        599 MA11 LZ8R          599 0332
QSO: 14017 CW 2018-08-18 1336 UA3A/P        599 MA11 LY2NZ         599 0092
QSO: 14000 CW 2018-08-18 1339 UA3A/P        599 MA11 OZ4FF         599 0099
QSO: 14004 CW 2018-08-18 1341 UA3A/P        599 MA11 SM5CSS        599 0075
QSO: 14016 CW 2018-08-18 1341 UA3A/P        599 MA11 UR5WX         599 0144
QSO: 14016 CW 2018-08-18 1342 UA3A/P        599 MA11 UW1M          599 0180
QSO: 14010 CW 2018-08-18 1343 UA3A/P        599 MA11 YU7AU         599 0063
QSO: 14016 CW 2018-08-18 1343 UA3A/P        599 MA11 OK4RQ         599 0226
QSO: 14016 CW 2018-08-18 1345 UA3A/P        599 MA11 OE9WGI        599 0047
QSO: 14017 CW 2018-08-18 1347 UA3A/P        599 MA11 PA0GJV        599 0141
QSO: 14017 CW 2018-08-18 1348 UA3A/P        599 MA11 PA8MM         599 0110
QSO: 14017 CW 2018-08-18 1349 UA3A/P        599 MA11 G3P           599 0103
QSO: 14017 CW 2018-08-18 1350 UA3A/P        599 MA11 SP5GDY        599 0028
QSO: 14017 CW 2018-08-18 1350 UA3A/P        599 MA11 YU5R          599 0286
QSO: 14017 CW 2018-08-18 1355 UA3A/P        599 MA11 YU1TY         599 0094
QSO: 14016 CW 2018-08-18 1356 UA3A/P        599 MA11 PA3AAV        599 0260
QSO: 14180 PH 2018-08-18 1400 UA3A/P        59 MA11 LZ8R          59 0356
QSO: 14179 PH 2018-08-18 1402 UA3A/P        59 MA11 M6VWX         59 0008
QSO: 14180 PH 2018-08-18 1404 UA3A/P        59 MA11 GW4BKG        59 0030
QSO: 14000 PH 2018-08-18 1405 UA3A/P        59 MA11 PD0PIW        59 0018
QSO: 14180 PH 2018-08-18 1406 UA3A/P        59 MA11 8S0C          59 0165
QSO: 14180 PH 2018-08-18 1406 UA3A/P        59 MA11 OP4K          59 0242
QSO: 14180 PH 2018-08-18 1407 UA3A/P        59 MA11 UT7CR         59 0396
QSO: 14000 PH 2018-08-18 1408 UA3A/P        59 MA11 YU7BC         59 0047
QSO: 14180 PH 2018-08-18 1408 UA3A/P        59 MA11 LZ1JZ         59 0500
QSO: 14000 PH 2018-08-18 1410 UA3A/P        59 MA11 SP9EWM        59 0032
QSO: 14180 PH 2018-08-18 1410 UA3A/P        59 MA11 EA3CCN        59 0125
QSO: 14200 PH 2018-08-18 1412 UA3A/P        59 MA11 SM5NQB        59 0030
QSO: 14179 PH 2018-08-18 1413 UA3A/P        59 MA11 SP1DMD        59 0024
QSO: 14180 PH 2018-08-18 1413 UA3A/P        59 MA11 SV3RPQ        59 0066
QSO: 14180 PH 2018-08-18 1415 UA3A/P        59 MA11 OK1TA         59 0185
QSO: 14000 PH 2018-08-18 1416 UA3A/P        59 MA11 F6DRP         59 0049
QSO: 14000 PH 2018-08-18 1417 UA3A/P        59 MA11 GW4W          59 0010
QSO: 14180 PH 2018-08-18 1417 UA3A/P        59 MA11 SP1JQJ        59 0139
QSO: 14180 PH 2018-08-18 1426 UA3A/P        59 MA11 MW5R          59 0110
QSO: 14180 PH 2018-08-18 1429 UA3A/P        59 MA11 SM5SYO        59 0008
QSO: 14180 PH 2018-08-18 1430 UA3A/P        59 MA11 SP9IVD        59 0026
QSO: 14180 PH 2018-08-18 1432 UA3A/P        59 MA11 HA8MZ         59 0020
QSO: 14180 PH 2018-08-18 1432 UA3A/P        59 MA11 SP1GA         59 0138
QSO: 14000 PH 2018-08-18 1434 UA3A/P        59 MA11 HA/R2DAW      59 0022
QSO: 14000 PH 2018-08-18 1443 UA3A/P        59 MA11 ER4LX         59 0080
QSO: 14180 PH 2018-08-18 1447 UA3A/P        59 MA11 HG8C          59 0146
QSO: 14200 PH 2018-08-18 1447 UA3A/P        59 MA11 F5OHM         59 0066
QSO: 14180 PH 2018-08-18 1448 UA3A/P        59 MA11 SI3A          59 0056
QSO: 14180 PH 2018-08-18 1451 UA3A/P        59 MA11 PA0GJV        59 0164
QSO: 14000 PH 2018-08-18 1453 UA3A/P        59 MA11 F6EYB         59 0146
QSO: 14180 PH 2018-08-18 1453 UA3A/P        59 MA11 UR3GU         59 0522
QSO: 14000 PH 2018-08-18 1454 UA3A/P        59 MA11 G4JFS         59 0038
QSO: 14179 PH 2018-08-18 1455 UA3A/P        59 MA11 OG6N          59 0439
QSO: 14180 PH 2018-08-18 1458 UA3A/P        59 MA11 IK2PZC        59 0114
QSO: 14180 PH 2018-08-18 1502 UA3A/P        59 MA11 LZ3SD         59 0014
QSO: 14180 PH 2018-08-18 1502 UA3A/P        59 MA11 YP0C          59 0312
QSO: 14180 PH 2018-08-18 1507 UA3A/P        59 MA11 PY5FO         59 0001
QSO: 14024 CW 2018-08-18 1517 UA3A/P        599 MA11 UT4LW         599 0416
QSO: 14025 CW 2018-08-18 1517 UA3A/P        599 MA11 IK2PZC        599 0124
QSO: 14000 CW 2018-08-18 1518 UA3A/P        599 MA11 IT9CKA        599 0015
QSO: 14024 CW 2018-08-18 1519 UA3A/P        599 MA11 I2WIJ         599 0153
QSO: 14025 CW 2018-08-18 1519 UA3A/P        599 MA11 HG8C          599 0172
QSO: 14025 CW 2018-08-18 1519 UA3A/P        599 MA11 LZ1ZJ         599 0103
QSO: 14024 CW 2018-08-18 1520 UA3A/P        599 MA11 K1LZ          599 0142
QSO: 14025 CW 2018-08-18 1521 UA3A/P        599 MA11 LZ1DQ         599 0171
QSO: 14000 CW 2018-08-18 1522 UA3A/P        599 MA11 I2AZ          599 0009
QSO: 14025 CW 2018-08-18 1523 UA3A/P        599 MA11 EA3NA         599 0136
QSO: 14025 CW 2018-08-18 1524 UA3A/P        599 MA11 LZ7DX         599 0019
QSO: 14000 CW 2018-08-18 1527 UA3A/P        599 MA11 UR7VA         599 0038
QSO: 14024 CW 2018-08-18 1527 UA3A/P        599 MA11 UT7MR         599 0010
QSO: 14025 CW 2018-08-18 1527 UA3A/P        599 MA11 ER/RN2FA      599 0055
QSO: 14000 CW 2018-08-18 1529 UA3A/P        599 MA11 OK2HBY        599 0086
QSO: 14000 CW 2018-08-18 1529 UA3A/P        599 MA11 UY2ZZ         599 0037
QSO: 14000 CW 2018-08-18 1530 UA3A/P        599 MA11 DL7USW/P      599 0053
QSO: 14024 CW 2018-08-18 1531 UA3A/P        599 MA11 F6AUS         599 0130
QSO: 14000 CW 2018-08-18 1533 UA3A/P        599 MA11 EI7CC         599 0082
QSO: 14024 CW 2018-08-18 1533 UA3A/P        599 MA11 UR7MZ         599 0313
QSO: 14025 CW 2018-08-18 1533 UA3A/P        599 MA11 E74Y          599 0248
QSO: 14025 CW 2018-08-18 1534 UA3A/P        599 MA11 SP2MKT        599 0149
QSO: 14000 CW 2018-08-18 1536 UA3A/P        599 MA11 D1WA          599 0055
QSO: 14025 CW 2018-08-18 1536 UA3A/P        599 MA11 UR5ZGY        599 0008
QSO: 14000 CW 2018-08-18 1537 UA3A/P        599 MA11 OM4DU         599 0026
QSO: 14025 CW 2018-08-18 1538 UA3A/P        599 MA11 DL4ME         599 0177
QSO: 14025 CW 2018-08-18 1538 UA3A/P        599 MA11 N3RD          599 0019
QSO: 14025 CW 2018-08-18 1539 UA3A/P        599 MA11 HG25RRC       599 0064
QSO: 14025 CW 2018-08-18 1539 UA3A/P        599 MA11 PA3ARM        599 0053
QSO: 14000 CW 2018-08-18 1540 UA3A/P        599 MA11 OK2QX         599 0086
QSO: 14024 CW 2018-08-18 1540 UA3A/P        599 MA11 DL8MBS        599 0083
QSO: 14000 CW 2018-08-18 1543 UA3A/P        599 MA11 F6EYB         599 0164
QSO: 14000 CW 2018-08-18 1545 UA3A/P        599 MA11 OK2MBP        599 0171
QSO: 14000 CW 2018-08-18 1546 UA3A/P        599 MA11 IK0PXD        599 0117
QSO: 14000 CW 2018-08-18 1549 UA3A/P        599 MA11 DL9ZP         599 0001
QSO: 14024 CW 2018-08-18 1549 UA3A/P        599 MA11 D1A           599 0222
QSO: 14000 CW 2018-08-18 1550 UA3A/P        599 MA11 DL0RD         599 0204
QSO: 14024 CW 2018-08-18 1551 UA3A/P        599 MA11 OE1CIW        599 0038
QSO: 14000 CW 2018-08-18 1552 UA3A/P        599 MA11 OK2BOB        599 0038
QSO: 14025 CW 2018-08-18 1552 UA3A/P        599 MA11 LY4A          599 0703
QSO: 14025 CW 2018-08-18 1552 UA3A/P        599 MA11 SP3CW         599 0045
QSO: 14025 CW 2018-08-18 1555 UA3A/P        599 MA11 LZ1FH         599 0221
QSO: 14025 CW 2018-08-18 1556 UA3A/P        599 MA11 I2IFT         599 0002
QSO:  7080 PH 2018-08-18 1607 UA3A/P        59 MA11 UT7CR         59 0519
QSO:  7079 PH 2018-08-18 1609 UA3A/P        59 MA11 UN0LM         59 0257
QSO:  7080 PH 2018-08-18 1610 UA3A/P        59 MA11 BG0AXS        59 0026
QSO:  7080 PH 2018-08-18 1619 UA3A/P        59 MA11 ER3CT         59 0254
QSO:  7000 PH 2018-08-18 1623 UA3A/P        59 MA11 D1CTT         59 0114
QSO:  7150 PH 2018-08-18 1628 UA3A/P        59 MA11 LZ1ST         59 0011
QSO:  7080 PH 2018-08-18 1630 UA3A/P        59 MA11 8S0C          59 0181
QSO:  7080 PH 2018-08-18 1630 UA3A/P        59 MA11 UN7ZAF        59 0218
QSO:  7079 PH 2018-08-18 1635 UA3A/P        59 MA11 PA7WW         59 0101
QSO:  7127 PH 2018-08-18 1637 UA3A/P        59 MA11 SM5NQB        59 0038
QSO:  7014 CW 2018-08-18 1643 UA3A/P        599 MA11 UN7LZ         599 0580
QSO:  7014 CW 2018-08-18 1644 UA3A/P        599 MA11 UR7MZ         599 0352
QSO:  7040 CW 2018-08-18 1647 UA3A/P        599 MA11 UN7CN         599 0095
QSO:  7014 CW 2018-08-18 1651 UA3A/P        599 MA11 UR7QC         599 0187
QSO:  7014 CW 2018-08-18 1653 UA3A/P        599 MA11 LZ7A          599 0523
QSO:  7014 CW 2018-08-18 1654 UA3A/P        599 MA11 PA4O          599 0255
QSO:  7015 CW 2018-08-18 1655 UA3A/P        599 MA11 YL2CV         599 0229
QSO:  7014 CW 2018-08-18 1659 UA3A/P        599 MA11 YU1ANO        599 0349
QSO:  7014 CW 2018-08-18 1702 UA3A/P        599 MA11 4Z5LU         599 0123
QSO:  7014 CW 2018-08-18 1703 UA3A/P        599 MA11 YP5A          599 0409
QSO:  7000 CW 2018-08-18 1707 UA3A/P        599 MA11 F6EYB         599 0184
QSO:  7014 CW 2018-08-18 1722 UA3A/P        599 NV05 YO8XBA        599 0388
QSO:  7112 PH 2018-08-18 1732 UA3A/P        59 MA11 LZ3SD         59 0032
QSO:  7112 PH 2018-08-18 1734 UA3A/P        59 MA11 MW5R          59 0201
QSO:  7000 PH 2018-08-18 1737 UA3A/P        59 MA11 LY5AX         59 0073
QSO:  7120 PH 2018-08-18 1737 UA3A/P        59 MA11 TA1API        59 0036
QSO:  7112 PH 2018-08-18 1740 UA3A/P        59 MA11 GW4BKG        59 0043
QSO:  7127 PH 2018-08-18 1742 UA3A/P        59 MA11 E78IW         59 0021
QSO:  7112 PH 2018-08-18 1743 UA3A/P        59 MA11 EA3CCN        59 0143
QSO:  7184 PH 2018-08-18 1744 UA3A/P        59 MA11 OZ9V          59 0003
QSO:  7068 PH 2018-08-18 1745 UA3A/P        59 MA11 SN5L          59 0030
QSO:  7112 PH 2018-08-18 1745 UA3A/P        59 MA11 OH6ECM        59 0052
QSO:  7085 PH 2018-08-18 1750 UA3A/P        59 MA11 SP9GFI        59 0298
QSO:  7000 PH 2018-08-18 1753 UA3A/P        59 MA11 EW4WE         59 0007
QSO:  7112 PH 2018-08-18 1753 UA3A/P        59 MA11 LZ2JU         59 0014
QSO:  7100 PH 2018-08-18 1757 UA3A/P        59 MA11 OZ1D          59 0082
QSO:  3500 PH 2018-08-18 1800 UA3A/P        59 MA11 SQ2HL         59 0040
QSO:  7000 PH 2018-08-18 1803 UA3A/P        59 MA11 DL0RD         59 0221
QSO:  7000 PH 2018-08-18 1807 UA3A/P        59 MA11 SP9EWM        59 0039
QSO:  7000 PH 2018-08-18 1808 UA3A/P        59 MA11 OZ7EA         59 0094
QSO:  7000 PH 2018-08-18 1813 UA3A/P        59 MA11 ER4LX         59 0140
QSO:  7112 PH 2018-08-18 1813 UA3A/P        59 MA11 EA3NA         59 0152
QSO:  7000 PH 2018-08-18 1816 UA3A/P        59 MA11 OH2BAV        59 0033
QSO:  7111 PH 2018-08-18 1816 UA3A/P        59 MA11 OG6N          59 0594
QSO:  7112 PH 2018-08-18 1818 UA3A/P        59 MA11 TC4A          59 0042
QSO:  7112 PH 2018-08-18 1823 UA3A/P        59 MA11 EW1TZ         59 0435
QSO:  7111 PH 2018-08-18 1824 UA3A/P        59 MA11 UT4USA        59 0020
QSO:  7111 PH 2018-08-18 1831 UA3A/P        59 MA11 EW8MZ         59 0106
QSO:  7112 PH 2018-08-18 1831 UA3A/P        59 MA11 EA3NA         59 0157
QSO:  7000 PH 2018-08-18 1835 UA3A/P        59 MA11 YL3GQ         59 0016
QSO:  7112 PH 2018-08-18 1838 UA3A/P        59 MA11 HB9MXY        59 0006
QSO:  7112 PH 2018-08-18 1840 UA3A/P        59 MA11 9A7T          59 0463
QSO:  7112 PH 2018-08-18 1840 UA3A/P        59 MA11 EW4R          59 0044
QSO:  7112 PH 2018-08-18 1844 UA3A/P        59 MA11 SM6FZO        59 0048
QSO:  7111 PH 2018-08-18 1847 UA3A/P        59 MA11 HA8MZ         59 0029
QSO:  7000 PH 2018-08-18 1848 UA3A/P        59 MA11 A61FK         59 0081
QSO:  7112 PH 2018-08-18 1849 UA3A/P        59 MA11 UR3GU         59 0789
QSO:  7112 PH 2018-08-18 1850 UA3A/P        59 MA11 LZ1DM         59 0004
QSO:  7000 PH 2018-08-18 1854 UA3A/P        59 MA11 SP5DRE        59 0036
QSO:  7111 PH 2018-08-18 1904 UA3A/P        59 MA11 UN7LZ         59 0757
QSO:  7112 PH 2018-08-18 1916 UA3A/P        59 MA DB1RLE        59 0013
QSO:  7112 PH 2018-08-18 1918 UA3A/P        59 MA11 PE1EWR        59 0002
QSO:  7112 PH 2018-08-18 1923 UA3A/P        59 MA11 SV3RPQ        59 0087
QSO:  7000 PH 2018-08-18 1924 UA3A/P        59 MA11 SP3BBS        59 0014
QSO:  7112 PH 2018-08-18 1925 UA3A/P        59 MA11 PA4GDR        59 0016
QSO:  7011 CW 2018-08-18 1938 UA3A/P        599 MA11 OK4RQ         599 0371
QSO:  7011 CW 2018-08-18 1940 UA3A/P        599 MA11 LZ1FH         599 0309
QSO:  7011 CW 2018-08-18 1940 UA3A/P        599 MA11 LZ1ND         599 0669
QSO:  7011 CW 2018-08-18 1941 UA3A/P        599 MA11 IZ2DII        599 0073
QSO:  7011 CW 2018-08-18 1942 UA3A/P        599 MA11 DK2FG         599 0138
QSO:  7011 CW 2018-08-18 1942 UA3A/P        599 MA11 SP3CW         599 0148
QSO:  7011 CW 2018-08-18 1943 UA3A/P        599 MA11 IK2PZC        599 0200
QSO:  7011 CW 2018-08-18 1944 UA3A/P        599 MA11 UR5ZGY        599 0062
QSO:  7011 CW 2018-08-18 1944 UA3A/P        599 MA11 YO8DOH        599 0260
QSO:  7000 CW 2018-08-18 1946 UA3A/P        599 MA11 SN2N          599 0146
QSO:  7011 CW 2018-08-18 1946 UA3A/P        599 MA11 YT6W          599 0658
QSO:  7011 CW 2018-08-18 1947 UA3A/P        599 MA11 D1A           599 0470
QSO:  7011 CW 2018-08-18 1949 UA3A/P        599 MA11 DF1MM         599 0257
QSO:  7000 CW 2018-08-18 1950 UA3A/P        599 MA11 S53EO         599 0524
QSO:  7011 CW 2018-08-18 1951 UA3A/P        599 MA11 E74Y          599 0348
QSO:  7011 CW 2018-08-18 1952 UA3A/P        599 MA11 4U1A          599 0555
QSO:  7000 CW 2018-08-18 1953 UA3A/P        599 MA11 DL1NKS        599 0174
QSO:  7011 CW 2018-08-18 1953 UA3A/P        599 MA11 DL6KVA        599 0613
QSO:  7011 CW 2018-08-18 1954 UA3A/P        599 MA11 DK5KK         599 0018
QSO:  7011 CW 2018-08-18 1956 UA3A/P        599 MA11 IK0HBN        599 0029
QSO:  7011 CW 2018-08-18 1956 UA3A/P        599 MA11 UT7CR         599 0812
QSO:  7000 CW 2018-08-18 1957 UA3A/P        599 MA11 OZ7EA         599 0120
QSO:  7011 CW 2018-08-18 1957 UA3A/P        599 MA11 G3RLE         599 0188
QSO:  7000 CW 2018-08-18 1959 UA3A/P        599 MA11 EU6DX         599 0344
QSO:  7026 CW 2018-08-18 1959 UA3A/P        599 MA11 LZ1VQ         599 0116
QSO:  7000 CW 2018-08-18 2002 UA3A/P        599 MA11 DL7VFM        599 0038
QSO:  7011 CW 2018-08-18 2003 UA3A/P        599 MA11 LZ1ZJ         599 0151
QSO:  7011 CW 2018-08-18 2004 UA3A/P        599 MA11 DF1GRA        599 0018
QSO:  7011 CW 2018-08-18 2005 UA3A/P        599 MA11 MW5R          599 0235
QSO:  7011 CW 2018-08-18 2005 UA3A/P        599 MA11 SP1JQJ        599 0195
QSO:  7011 CW 2018-08-18 2009 UA3A/P        599 MA11 YO4DW         599 0116
QSO:  7000 CW 2018-08-18 2013 UA3A/P        599 MA11 UY7LM         599 0032
QSO:  7011 CW 2018-08-18 2013 UA3A/P        599 MA11 UT4LW         599 0719
QSO:  7000 CW 2018-08-18 2015 UA3A/P        599 MA11 HG2DX         599 0318
QSO:  7011 CW 2018-08-18 2016 UA3A/P        599 MA11 SN7O          599 0596
QSO:  7000 CW 2018-08-18 2019 UA3A/P        599 MA11 EI2CL         599 0025
QSO:  7000 CW 2018-08-18 2020 UA3A/P        599 MA11 OK2SGY        599 0086
QSO:  7011 CW 2018-08-18 2021 UA3A/P        599 MA11 OE9WGI        599 0099
QSO:  7011 CW 2018-08-18 2023 UA3A/P        599 MA11 F6HJO         599 0122
QSO:  7011 CW 2018-08-18 2024 UA3A/P        599 MA11 DL1CW         599 0223
QSO:  7011 CW 2018-08-18 2025 UA3A/P        599 MA11 UR3GU         599 0888
QSO:  7011 CW 2018-08-18 2025 UA3A/P        599 MA11 UR5WX         599 0255
QSO:  7000 CW 2018-08-18 2026 UA3A/P        599 MA11 OK2BOB        599 0042
QSO:  7000 CW 2018-08-18 2026 UA3A/P        599 MA11 SF6W          599 0167
QSO:  7011 CW 2018-08-18 2026 UA3A/P        599 MA11 LZ5K          599 0743
QSO:  7011 CW 2018-08-18 2026 UA3A/P        599 MA11 YU5R          599 0522
QSO:  7011 CW 2018-08-18 2028 UA3A/P        599 MA11 I2WIJ         599 0164
QSO:  7011 CW 2018-08-18 2028 UA3A/P        599 MA11 LZ5B          599 0029
QSO:  7011 CW 2018-08-18 2030 UA3A/P        599 MA11 SM5CSS        599 0174
QSO:  7011 CW 2018-08-18 2031 UA3A/P        599 MA11 UT3EK         599 0357
QSO:  7011 CW 2018-08-18 2032 UA3A/P        599 MA11 7S75AA        599 0069
QSO:  7011 CW 2018-08-18 2033 UA3A/P        599 MA11 DJ4KW         599 0048
QSO:  7011 CW 2018-08-18 2033 UA3A/P        599 MA11 PA3GYK        599 0090
QSO:  7000 CW 2018-08-18 2034 UA3A/P        599 MA11 OZ4FF         599 0189
