START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: UA4M
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA4M
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2020.
QSO: 14200 PH 2020-08-15 0643 UA4M          59 UL14 F4HSR         59 0012
QSO: 14022 CW 2020-08-15 0849 UA4M          599 UL14 SV1ME         599 0030
QSO: 14040 CW 2020-08-15 0849 UA4M          599 UL14 SN7Q          599 0048
QSO: 21048 CW 2020-08-15 0849 UA4M          599 UL14 HS8HEX        599 0002
QSO: 21000 CW 2020-08-15 0850 UA4M          599 UL14 HA5GY         599 0023
QSO: 14011 CW 2020-08-15 0851 UA4M          599 UL14 UR7GO         599 0073
QSO: 14043 CW 2020-08-15 0853 UA4M          599 UL14 IK0YVV        599 0054
QSO: 21035 CW 2020-08-15 0853 UA4M          599 UL14 F6HKA         599 0011
QSO: 21000 PH 2020-08-15 0854 UA4M          59 UL14 F5OHM         59 0047
QSO: 21000 CW 2020-08-15 0855 UA4M          599 UL14 UN7FW         599 0038
QSO: 21000 CW 2020-08-15 0856 UA4M          599 UL14 DL1NKS        599 0011
QSO: 21007 CW 2020-08-15 0856 UA4M          599 UL14 4L8A          599 0030
QSO: 21037 CW 2020-08-15 0856 UA4M          599 UL14 OH1XT         599 0039
QSO: 21006 CW 2020-08-15 0857 UA4M          599 UL14 EU6RO         599 0033
QSO: 21033 CW 2020-08-15 0857 UA4M          599 UL14 YL3CW         599 0061
QSO: 21010 CW 2020-08-15 0858 UA4M          599 UL14 UN7CN         599 0021
QSO: 21007 CW 2020-08-15 0859 UA4M          599 UL14 EA8RM         599 0008
QSO: 21007 CW 2020-08-15 0859 UA4M          599 UL14 HB9CIC        599 0029
QSO: 21029 CW 2020-08-15 0859 UA4M          599 UL14 PA3AAV        599 0063
QSO: 21006 CW 2020-08-15 0900 UA4M          599 UL14 HA9PP         599 0050
QSO: 21023 CW 2020-08-15 0900 UA4M          599 UL14 M0BJL         599 0030
QSO: 21000 CW 2020-08-15 0901 UA4M          599 UL14 OM3CPF        599 0026
QSO: 21006 CW 2020-08-15 0901 UA4M          599 UL14 F5MMB         599 0012
QSO: 14040 CW 2020-08-15 0903 UA4M          599 UL14 LZ9W          599 0139
QSO: 21000 CW 2020-08-15 0903 UA4M          599 UL14 DA2025C       599 0020
QSO: 21252 PH 2020-08-15 0903 UA4M          59 UL14 SP8K          59 0023
QSO: 21000 CW 2020-08-15 0904 UA4M          599 UL14 UN6G          599 0034
QSO: 21007 CW 2020-08-15 0904 UA4M          599 UL14 CT1DRB        599 0009
QSO: 14027 CW 2020-08-15 0905 UA4M          599 UL14 9A5X          599 0094
QSO: 21000 CW 2020-08-15 0905 UA4M          599 UL14 F5OHM         599 0059
QSO: 14000 CW 2020-08-15 0907 UA4M          599 UL14 Z35F          599 0005
QSO: 21006 CW 2020-08-15 0907 UA4M          599 UL14 EU5C          599 0040
QSO: 21007 CW 2020-08-15 0908 UA4M          599 UL14 SP3ZHP        599 0042
QSO: 21000 CW 2020-08-15 0909 UA4M          599 UL14 EU6DX         599 0024
QSO: 21006 CW 2020-08-15 0909 UA4M          599 UL14 UR7MZ         599 0059
QSO: 21006 CW 2020-08-15 0910 UA4M          599 UL14 UP0L          599 0135
QSO: 21015 CW 2020-08-15 0910 UA4M          599 UL14 DL5KVV        599 0033
QSO: 14030 CW 2020-08-15 0912 UA4M          599 UL14 ON5JT         599 0025
QSO: 21000 CW 2020-08-15 0912 UA4M          599 UL14 SF6W          599 0044
QSO: 14014 CW 2020-08-15 0913 UA4M          599 UL14 S51DX         599 0036
QSO: 21000 CW 2020-08-15 0913 UA4M          599 UL14 ON3ND         599 0029
QSO: 21006 CW 2020-08-15 0913 UA4M          599 UL14 SN5N          599 0082
QSO: 14000 CW 2020-08-15 0914 UA4M          599 UL14 EW6F          599 0010
QSO: 14045 CW 2020-08-15 0916 UA4M          599 UL14 YU7KW         599 0010
QSO: 21007 CW 2020-08-15 0916 UA4M          599 UL14 ON6NL         599 0032
QSO: 21195 PH 2020-08-15 0916 UA4M          59 UL14 SP5C          59 0121
QSO: 21006 CW 2020-08-15 0917 UA4M          599 UL14 IK8UND        599 0004
QSO: 21006 CW 2020-08-15 0917 UA4M          599 UL14 UP5B          599 0069
QSO: 21024 CW 2020-08-15 0917 UA4M          599 UL14 4U1A          599 0122
QSO: 14048 CW 2020-08-15 0918 UA4M          599 UL14 YO4NF         599 0060
QSO: 21007 CW 2020-08-15 0918 UA4M          599 UL14 SP2R          599 0057
QSO: 21007 CW 2020-08-15 0918 UA4M          599 UL14 SP9DLY        599 0001
QSO: 21007 CW 2020-08-15 0918 UA4M          599 UL14 SV1BJW/6      599 0036
QSO: 21045 CW 2020-08-15 0918 UA4M          599 UL14 LX1NO         599 0052
QSO: 21006 CW 2020-08-15 0919 UA4M          599 UL14 HG1G          599 0115
QSO: 21238 PH 2020-08-15 0919 UA4M          59 UL14 S57DX         59 0111
QSO: 21006 CW 2020-08-15 0920 UA4M          599 UL14 OG6N          599 0093
QSO: 21000 CW 2020-08-15 0921 UA4M          599 UL14 DF1SD         599 0035
QSO: 21000 CW 2020-08-15 0921 UA4M          599 UL14 F6HJO         599 0033
QSO: 21007 CW 2020-08-15 0921 UA4M          599 UL14 SP1AEN        599 0019
QSO: 28005 CW 2020-08-15 0923 UA4M          599 UL14 EU5C          599 0050
QSO: 14001 CW 2020-08-15 0926 UA4M          599 UL14 P3AA          599 0057
QSO: 28005 CW 2020-08-15 0926 UA4M          599 UL14 SM5CSS        599 0037
QSO: 28005 CW 2020-08-15 0927 UA4M          599 UL14 EX8MJ         599 0030
QSO: 14000 CW 2020-08-15 0931 UA4M          599 UL14 EI7KD         599 0057
QSO: 28030 CW 2020-08-15 0932 UA4M          599 UL14 OH1XT         599 0095
QSO: 28005 CW 2020-08-15 0936 UA4M          599 UL14 SM6BZV        599 0028
QSO: 28000 CW 2020-08-15 0937 UA4M          599 UL14 OM3CPF        599 0043
QSO: 28031 CW 2020-08-15 0937 UA4M          599 UL14 YT2AAA        599 0115
QSO: 28005 CW 2020-08-15 0939 UA4M          599 UL14 SF0A          599 0043
QSO: 28005 CW 2020-08-15 0940 UA4M          599 UL14 SM6CUK        599 0065
QSO: 28000 CW 2020-08-15 0941 UA4M          599 UL14 SD1A          599 0057
QSO: 14007 CW 2020-08-15 0947 UA4M          599 UL14 UT4LW         599 0138
QSO: 14008 CW 2020-08-15 0947 UA4M          599 UL14 SP5CNA        599 0112
QSO: 14007 CW 2020-08-15 0948 UA4M          599 UL14 LZ1SA         599 0117
QSO: 14008 CW 2020-08-15 0948 UA4M          599 UL14 DL8UAT        599 0033
QSO: 14000 CW 2020-08-15 0949 UA4M          599 UL14 UT3UZ         599 0082
QSO: 14008 CW 2020-08-15 0949 UA4M          599 UL14 HG8C          599 0062
QSO: 14007 CW 2020-08-15 0950 UA4M          599 UL14 UN8PT         599 0111
QSO: 14007 CW 2020-08-15 0950 UA4M          599 UL14 UR5MW         599 0133
QSO: 14000 CW 2020-08-15 0951 UA4M          599 UL14 DL2OM         599 0082
QSO: 14000 CW 2020-08-15 0951 UA4M          599 UL14 OK2BOB        599 0018
QSO: 14000 CW 2020-08-15 0952 UA4M          599 UL14 SP2FAP        599 0066
QSO: 14007 CW 2020-08-15 0953 UA4M          599 UL14 G3YJQ         599 0009
QSO: 14008 CW 2020-08-15 0953 UA4M          599 UL14 VU2TMP        599 0003
QSO: 14007 CW 2020-08-15 0954 UA4M          599 UL14 DL9NEI        599 0110
QSO: 28022 CW 2020-08-15 0954 UA4M          599 UL14 LZ5R          599 0247
QSO: 14007 CW 2020-08-15 0955 UA4M          599 UL14 YU1YV         599 0019
QSO: 14008 CW 2020-08-15 0955 UA4M          599 UL14 LY7W          599 0030
QSO: 14008 CW 2020-08-15 0956 UA4M          599 UL14 LZ2NG         599 0051
QSO: 14008 CW 2020-08-15 0957 UA4M          599 UL14 DJ8QP         599 0082
QSO: 14042 CW 2020-08-15 0957 UA4M          599 UL14 ZS1ANF        599 0003
QSO: 14155 PH 2020-08-15 0957 UA4M          59 UL14 YL3CW         59 0142
QSO: 28039 CW 2020-08-15 0957 UA4M          599 UL14 LX1NO         599 0090
QSO: 14007 CW 2020-08-15 0958 UA4M          599 UL14 US1VM         599 0027
QSO: 14008 CW 2020-08-15 0958 UA4M          599 UL14 EW/R3XA       599 0071
QSO: 14008 CW 2020-08-15 0958 UA4M          599 UL14 LZ3QE         599 0069
QSO: 14000 CW 2020-08-15 0959 UA4M          599 UL14 DJ1YFK        599 0016
QSO: 14164 PH 2020-08-15 0959 UA4M          59 UL14 YT4W          59 0131
QSO: 14000 CW 2020-08-15 1000 UA4M          599 UL14 YT6M          599 0039
QSO: 14007 CW 2020-08-15 1000 UA4M          599 UL14 LZ5R          599 0263
QSO: 14010 CW 2020-08-15 1000 UA4M          599 UL14 UN7CN         599 0041
QSO: 14007 CW 2020-08-15 1001 UA4M          599 UL14 EA1X          599 0008
QSO: 14008 CW 2020-08-15 1001 UA4M          599 UL14 US3EO         599 0020
QSO: 14007 CW 2020-08-15 1002 UA4M          599 UL14 OR2A          599 0021
QSO: 14008 CW 2020-08-15 1002 UA4M          599 UL14 4Z5ML         599 0059
QSO: 14008 CW 2020-08-15 1002 UA4M          599 UL14 UT8IV         599 0036
QSO: 14014 CW 2020-08-15 1002 UA4M          599 UL14 UX1UX         599 0068
QSO: 14007 CW 2020-08-15 1004 UA4M          599 UL14 EU8U          599 0118
QSO: 14008 CW 2020-08-15 1004 UA4M          599 UL14 SP2WDW        599 0064
QSO: 14042 CW 2020-08-15 1004 UA4M          599 UL14 SE4E          599 0089
QSO: 14007 CW 2020-08-15 1005 UA4M          599 UL14 JK8PBO        599 0013
QSO: 14008 CW 2020-08-15 1005 UA4M          599 UL14 EA1AOQ        599 0028
QSO: 14000 CW 2020-08-15 1006 UA4M          599 UL14 EI7CC         599 0028
QSO: 14000 CW 2020-08-15 1007 UA4M          599 UL14 DL1NKS        599 0064
QSO: 14008 CW 2020-08-15 1007 UA4M          599 UL14 HA6NL         599 0123
QSO: 14008 CW 2020-08-15 1007 UA4M          599 UL14 PC1PM         599 0007
QSO: 14000 CW 2020-08-15 1008 UA4M          599 UL14 DL5SDN        599 0021
QSO: 14000 CW 2020-08-15 1008 UA4M          599 UL14 OM3BA         599 0023
QSO: 14000 CW 2020-08-15 1009 UA4M          599 UL14 DL5CL         599 0021
QSO: 14008 CW 2020-08-15 1009 UA4M          599 UL14 YT2AAA        599 0146
QSO: 14008 CW 2020-08-15 1010 UA4M          599 UL14 4L8A          599 0045
QSO: 14008 CW 2020-08-15 1010 UA4M          599 UL14 HS8HEX        599 0005
QSO: 14007 CW 2020-08-15 1011 UA4M          599 UL14 F6HDI         599 0006
QSO: 14007 CW 2020-08-15 1011 UA4M          599 UL14 HG1G          599 0185
QSO: 14008 CW 2020-08-15 1011 UA4M          599 UL14 N9NC          599 0001
QSO: 14008 CW 2020-08-15 1012 UA4M          599 UL14 DL3DTH        599 0092
QSO: 14008 CW 2020-08-15 1012 UA4M          599 UL14 SN7O          599 0155
QSO: 14008 CW 2020-08-15 1012 UA4M          599 UL14 SV2AJX        599 0001
QSO: 14007 CW 2020-08-15 1013 UA4M          599 UL14 UT3EK         599 0070
QSO: 14008 CW 2020-08-15 1013 UA4M          599 UL14 SM6GBM        599 0014
QSO: 14000 CW 2020-08-15 1014 UA4M          599 UL14 EA5/RV2A      599 0001
QSO: 14007 CW 2020-08-15 1014 UA4M          599 UL14 DR7Q          599 0035
QSO: 14051 CW 2020-08-15 1014 UA4M          599 UL14 YU3A          599 0070
QSO: 14008 CW 2020-08-15 1015 UA4M          599 UL14 PA2TA         599 0029
QSO: 14008 CW 2020-08-15 1016 UA4M          599 UL14 DL/YL3GX      599 0010
QSO: 14008 CW 2020-08-15 1016 UA4M          599 UL14 SP1AEN        599 0041
QSO: 14000 CW 2020-08-15 1018 UA4M          599 UL14 LZ2VP         599 0030
QSO: 14000 CW 2020-08-15 1018 UA4M          599 UL14 YO7ARZ        599 0016
QSO: 14007 CW 2020-08-15 1018 UA4M          599 LU14 UT7MR         599 0009
QSO: 14026 CW 2020-08-15 1018 UA4M          599 UL14 SN5N          599 0141
QSO: 14202 PH 2020-08-15 1019 UA4M          59 UL14 F8KGM         59 0057
QSO: 14007 CW 2020-08-15 1020 UA4M          599 UL14 IK0HBN        599 0036
QSO: 21015 CW 2020-08-15 1020 UA4M          599 UL14 MM9I          599 0054
QSO: 14000 PH 2020-08-15 1021 UA4M          59 UL14 IK2YCW        59 0121
QSO: 14008 CW 2020-08-15 1021 UA4M          599 UL14 4X1MM         599 0070
QSO: 14008 CW 2020-08-15 1021 UA4M          599 UL14 PA4O          599 0080
QSO: 14030 CW 2020-08-15 1021 UA4M          599 UL14 HA9A          599 0178
QSO: 14000 CW 2020-08-15 1022 UA4M          599 UL14 OK1DOL        599 0143
QSO: 14000 CW 2020-08-15 1022 UA4M          599 UL14 UW6M          599 0036
QSO: 14007 CW 2020-08-15 1022 UA4M          599 UL14 D1M           599 0016
QSO: 14008 CW 2020-08-15 1022 UA4M          599 UL14 M1X           599 0050
QSO: 21039 CW 2020-08-15 1023 UA4M          599 UL14 HZ7C          599 0020
QSO: 14008 CW 2020-08-15 1024 UA4M          599 UL14 LA8OM         599 0168
QSO: 14020 CW 2020-08-15 1024 UA4M          599 UL14 4O4T          599 0012
QSO: 14008 CW 2020-08-15 1025 UA4M          599 UL14 BD7JNA        599 0026
QSO: 14047 CW 2020-08-15 1026 UA4M          599 UL14 EA5BY         599 0057
QSO: 14008 CW 2020-08-15 1027 UA4M          599 UL14 HA7MF         599 0068
QSO: 14000 CW 2020-08-15 1028 UA4M          599 VR14 4Z4UO         599 0003
QSO: 14008 CW 2020-08-15 1030 UA4M          599 UL14 5B4APL        599 0028
QSO: 14008 CW 2020-08-15 1030 UA4M          599 UL14 YL2CV         599 0091
QSO: 14007 CW 2020-08-15 1031 UA4M          599 UL14 9A2NO         599 0135
QSO: 14007 CW 2020-08-15 1031 UA4M          599 UL14 EW8OM         599 0038
QSO: 14008 CW 2020-08-15 1031 UA4M          599 UL14 LZ4AE         599 0157
QSO: 28028 CW 2020-08-15 1031 UA4M          599 UL14 4U1A          599 0234
QSO: 14008 CW 2020-08-15 1032 UA4M          599 UL14 G4SGI         599 0011
QSO: 14008 CW 2020-08-15 1032 UA4M          599 UL14 SP2FAP        599 0093
QSO: 14016 CW 2020-08-15 1032 UA4M          599 UL14 OK1VK         599 0138
QSO: 14008 CW 2020-08-15 1033 UA4M          599 UL14 F6IRA         599 0006
QSO: 14008 CW 2020-08-15 1033 UA4M          599 UL14 MM9I          599 0063
QSO: 28015 CW 2020-08-15 1033 UA4M          599 UL14 PA3AAV        599 0110
QSO: 14007 CW 2020-08-15 1034 UA4M          599 UL14 DK1FT         599 0049
QSO: 14223 PH 2020-08-15 1034 UA4M          59 UL14 UP5B          59 0115
QSO: 14262 PH 2020-08-15 1034 UA4M          59 UL14 SP8K          59 0129
QSO: 14000 CW 2020-08-15 1036 UA4M          599 UL14 DA2025C       599 0056
QSO: 14008 CW 2020-08-15 1036 UA4M          599 UL14 SQ5JUP        599 0086
QSO: 14008 CW 2020-08-15 1037 UA4M          599 UL14 G4IZZ         599 0026
QSO: 14008 CW 2020-08-15 1037 UA4M          599 UL14 UT7CR         599 0167
QSO: 14000 CW 2020-08-15 1038 UA4M          599 UL14 LZ1VKD        599 0044
QSO: 14007 CW 2020-08-15 1038 UA4M          599 UL14 DL4WA         599 0070
QSO: 14007 CW 2020-08-15 1039 UA4M          599 UL14 BY1CY         599 0002
QSO: 14007 CW 2020-08-15 1039 UA4M          599 UL14 OG6N          599 0210
QSO: 14008 CW 2020-08-15 1039 UA4M          599 UL14 9A7T          599 0106
QSO: 14220 PH 2020-08-15 1039 UA4M          59 UL14 4X6HX         59 0047
QSO: 14000 CW 2020-08-15 1041 UA4M          599 UL14 4Z4UO         599 0005
QSO: 14000 CW 2020-08-15 1041 UA4M          599 UL14 UN7ZZ         599 0047
QSO: 14008 CW 2020-08-15 1042 UA4M          599 UL14 OK7CM         599 0017
QSO: 14008 CW 2020-08-15 1043 UA4M          599 UL14 GW4BKG        599 0006
QSO: 14007 CW 2020-08-15 1044 UA4M          599 UL14 OE2LCM        599 0085
QSO: 14008 CW 2020-08-15 1044 UA4M          599 UL14 OH3WW         599 0157
QSO: 14058 CW 2020-08-15 1044 UA4M          599 UL14 SP3ZHP        599 0066
QSO: 14163 PH 2020-08-15 1044 UA4M          59 UL14 9A/M0NCG      59 0149
QSO: 14129 PH 2020-08-15 1045 UA4M          59 UL14 LZ5R          59 0328
QSO: 14000 PH 2020-08-15 1046 UA4M          59 UL14 US5UO         59 0061
QSO: 14000 PH 2020-08-15 1047 UA4M          59 UL14 G0ERS         59 0003
QSO: 14000 PH 2020-08-15 1047 UA4M          59 UL14 SP4HXV        59 0030
QSO: 14015 CW 2020-08-15 1050 UA4M          599 UL14 YQ6A          599 0212
QSO: 14153 PH 2020-08-15 1050 UA4M          59 UL14 SN8K          59 0145
QSO: 14000 PH 2020-08-15 1051 UA4M          59 UL14 9A1CVG        59 0014
QSO: 14200 PH 2020-08-15 1051 UA4M          59 UL14 DH1PAL        59 0047
QSO: 14000 CW 2020-08-15 1052 UA4M          599 UL14 EW2ES         599 0032
QSO: 14000 PH 2020-08-15 1052 UA4M          59 UL14 IX1HPN        59 0008
QSO: 14000 PH 2020-08-15 1052 UA4M          59 UL14 SP4NKJ        59 0035
QSO: 14000 PH 2020-08-15 1053 UA4M          59 UL14 SQ4CTM        59 0004
QSO: 14000 PH 2020-08-15 1054 UA4M          59 UL14 UX2MF         59 0087
QSO: 14214 PH 2020-08-15 1056 UA4M          59 UL14 UN8PT         59 0168
QSO: 14215 PH 2020-08-15 1056 UA4M          59 UL14 F5PAL         59 0109
QSO: 14215 PH 2020-08-15 1056 UA4M          59 UL14 HB9CIC        59 0069
QSO: 14215 PH 2020-08-15 1059 UA4M          59 UL14 EA3CI         59 0048
QSO: 14137 PH 2020-08-15 1100 UA4M          59 UL14 S57DX         59 0214
QSO: 14155 PH 2020-08-15 1100 UA4M          59 UL14 SP5C          59 0235
QSO: 14215 PH 2020-08-15 1100 UA4M          59 UL14 F1GRH         59 0017
QSO: 14000 PH 2020-08-15 1101 UA4M          59 UL14 SP5DRE        59 0035
QSO: 14200 PH 2020-08-15 1101 UA4M          59 UL14 4X6DK         59 0025
QSO: 14000 PH 2020-08-15 1102 UA4M          59 UL14 DL9ECA        59 0001
QSO: 14040 CW 2020-08-15 1102 UA4M          599 UL14 G3P           599 0116
QSO: 14228 PH 2020-08-15 1103 UA4M          59 UL14 HB9OCR        59 0056
QSO: 14000 PH 2020-08-15 1104 UA4M          59 UL14 UR2LX         59 0017
QSO: 14025 CW 2020-08-15 1105 UA4M          599 UL14 ES4RD         599 0207
QSO: 14215 PH 2020-08-15 1105 UA4M          59 UL14 DL/YL3GX      59 0013
QSO: 14215 PH 2020-08-15 1105 UA4M          59 UL14 UT2MZ         59 0053
QSO: 14000 CW 2020-08-15 1106 UA4M          599 UL14 CT7/DL6IAK    599 0047
QSO: 14215 PH 2020-08-15 1107 UA4M          59 UL14 G3Q           59 0026
QSO: 14030 CW 2020-08-15 1108 UA4M          599 UL14 F6HKA         599 0080
QSO: 14021 CW 2020-08-15 1109 UA4M          599 UL14 UR7MZ         599 0132
QSO: 14215 PH 2020-08-15 1109 UA4M          59 UL14 PD5ISW        59 0004
QSO: 14215 PH 2020-08-15 1109 UA4M          59 UL14 SI9YL         59 0058
QSO: 14010 CW 2020-08-15 1110 UA4M          599 UL14 YL2QN         599 0115
QSO: 14215 PH 2020-08-15 1110 UA4M          59 UL14 G8NVX         59 0001
QSO: 14019 CW 2020-08-15 1111 UA4M          599 UL14 LA7GIA        599 0006
QSO: 14000 CW 2020-08-15 1112 UA4M          599 UL14 JA2KKA        599 0002
QSO: 14010 CW 2020-08-15 1112 UA4M          599 UL14 DJ1MM         599 0015
QSO: 14023 CW 2020-08-15 1112 UA4M          599 UL14 UP5B          599 0143
QSO: 14010 CW 2020-08-15 1113 UA4M          599 UL14 UR7QC         599 0065
QSO: 14025 CW 2020-08-15 1113 UA4M          599 UL14 ES4RD         599 0228
QSO: 14025 CW 2020-08-15 1113 UA4M          599 UL14 OK1AY         599 0030
QSO: 14200 PH 2020-08-15 1113 UA4M          59 UL14 YL3IM         59 0026
