START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: RT7C
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RT7C
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2020.
QSO: 14000 CW 2020-08-15 0813 RT7C          599 KR24 OK1DOL        599 0017
QSO: 14019 CW 2020-08-15 0909 RT7C          599 KR24 LZ1SA         599 0074
QSO: 14020 CW 2020-08-15 0909 RT7C          599 KR24 HA6NL         599 0062
QSO: 14019 CW 2020-08-15 0911 RT7C          599 KR24 DJ9DZ         599 0049
QSO: 14019 CW 2020-08-15 0911 RT7C          599 KR24 EW8DX         599 0059
QSO: 14019 CW 2020-08-15 0911 RT7C          599 KR24 UX3I          599 0047
QSO: 14020 CW 2020-08-15 0912 RT7C          599 KR24 DM7X          599 0015
QSO: 14020 CW 2020-08-15 0912 RT7C          599 KR24 SP5CNA        599 0064
QSO: 14019 CW 2020-08-15 0913 RT7C          599 KR24 HG1G          599 0108
QSO: 14020 CW 2020-08-15 0914 RT7C          599 KR24 IT9VDQ        599 0052
QSO: 14020 CW 2020-08-15 0914 RT7C          599 KR24 SP2WDW        599 0044
QSO: 14020 CW 2020-08-15 0915 RT7C          599 KR24 4Z4AK         599 0007
QSO: 14020 CW 2020-08-15 0915 RT7C          599 KR24 DJ0SP         599 0041
QSO: 14020 CW 2020-08-15 0915 RT7C          599 KR24 UV2V          599 0022
QSO: 14020 CW 2020-08-15 0917 RT7C          599 KR24 IK1JJM        599 0032
QSO: 14020 CW 2020-08-15 0917 RT7C          599 KR24 ON5JT         599 0029
QSO: 14019 CW 2020-08-15 0919 RT7C          599 KR24 LZ5R          599 0180
QSO: 14020 CW 2020-08-15 0919 RT7C          599 KR24 UR3QTN        599 0006
QSO: 14020 CW 2020-08-15 0920 RT7C          599 KR24 MM9I          599 0030
QSO: 14030 CW 2020-08-15 0920 RT7C          599 KR24 SM2R          599 0024
QSO: 14000 CW 2020-08-15 0922 RT7C          599 KR24 OK2ABU        599 0003
QSO: 14025 CW 2020-08-15 0922 RT7C          599 KR15 4Z4KX         599 0015
QSO: 14020 CW 2020-08-15 0924 RT7C          599 KR24 4X1MM         599 0038
QSO: 14020 CW 2020-08-15 0924 RT7C          599 KR24 4Z5ML         599 0033
QSO: 14020 CW 2020-08-15 0924 RT7C          599 KR24 YO4NF         599 0065
QSO: 14020 CW 2020-08-15 0924 RT7C          599 KR24 YU3A          599 0053
QSO: 14019 CW 2020-08-15 0925 RT7C          599 KR24 DL6RDE        599 0107
QSO: 14019 CW 2020-08-15 0926 RT7C          599 KR24 UR7QC         599 0034
QSO: 14000 CW 2020-08-15 0927 RT7C          599 KR24 EV6Z          599 0068
QSO: 14020 CW 2020-08-15 0928 RT7C          599 KR24 UX1UX         599 0057
QSO: 21019 CW 2020-08-15 0948 RT7C          599 KR24 IK8UND        599 0029
QSO: 21020 CW 2020-08-15 0948 RT7C          599 KR24 LZ4AE         599 0115
QSO: 21019 CW 2020-08-15 0950 RT7C          599 KR24 YL7X          599 0177
QSO: 21020 CW 2020-08-15 0952 RT7C          599 KR24 EW/R3XA       599 0065
QSO: 21019 CW 2020-08-15 0954 RT7C          599 KR24 UP4L          599 0150
QSO: 21000 CW 2020-08-15 0955 RT7C          599 KR24 UR6IM         599 0041
QSO: 21020 CW 2020-08-15 0955 RT7C          599 KR24 YL2CV         599 0066
QSO: 21000 CW 2020-08-15 0956 RT7C          599 KR24 UX2MF         599 0063
QSO: 21019 CW 2020-08-15 0956 RT7C          599 KR24 EU8U          599 0107
QSO: 21019 CW 2020-08-15 0956 RT7C          599 KR24 EW8DX         599 0098
QSO: 21020 CW 2020-08-15 0958 RT7C          599 KR24 LZ5QZ         599 0005
QSO: 21020 CW 2020-08-15 0958 RT7C          599 KR24 YQ6A          599 0145
QSO: 21019 CW 2020-08-15 1000 RT7C          599 KR24 OG6N          599 0153
QSO: 21020 CW 2020-08-15 1000 RT7C          599 KR24 UT6CW         599 0016
QSO: 21020 CW 2020-08-15 1001 RT7C          599 KR24 F6GCP         599 0074
QSO: 28026 CW 2020-08-15 1008 RT7C          599 KR24 LZ4AE         599 0134
QSO: 28031 CW 2020-08-15 1009 RT7C          599 KR24 YL3CW         599 0160
QSO: 21036 CW 2020-08-15 1052 RT7C          599 KR24 YT6W          599 0106
QSO: 21015 CW 2020-08-15 1058 RT7C          599 KR24 OP4K          599 0195
QSO: 21018 CW 2020-08-15 1100 RT7C          599 KR24 LA8OM         599 0197
QSO: 21018 CW 2020-08-15 1102 RT7C          599 KR24 SF1Z          599 0065
QSO: 21018 CW 2020-08-15 1104 RT7C          599 KR24 LY2TS         599 0040
QSO: 21029 CW 2020-08-15 1121 RT7C          599 KR24 HA7PO         599 0101
QSO: 21029 CW 2020-08-15 1125 RT7C          599 KR24 HA9A          599 0255
QSO: 21029 CW 2020-08-15 1130 RT7C          599 KR24 SM6CUK        599 0128
QSO: 21029 CW 2020-08-15 1131 RT7C          599 KR24 G3P           599 0134
QSO: 21029 CW 2020-08-15 1131 RT7C          599 KR24 LY2OM         599 0023
QSO: 14040 CW 2020-08-15 1143 RT7C          599 KR24 UP4L          599 0259
QSO: 14025 CW 2020-08-15 1219 RT7C          599 KR24 YL3CW         599 0300
QSO: 14020 CW 2020-08-15 1224 RT7C          599 KR24 DF2KK         599 0057
QSO: 14000 CW 2020-08-15 1238 RT7C          599 KR24 SP50ENV       599 0123
QSO: 14025 CW 2020-08-15 1238 RT7C          599 KR24 SP7JLH        599 0073
QSO: 14000 CW 2020-08-15 1239 RT7C          599 KR24 DL9LM         599 0012
QSO: 14000 CW 2020-08-15 1241 RT7C          599 KR24 DL5SDN        599 0053
QSO: 14025 CW 2020-08-15 1245 RT7C          599 KR24 LY2TS         599 0108
QSO: 14025 CW 2020-08-15 1245 RT7C          599 KR24 SQ5JUP        599 0163
QSO: 14000 CW 2020-08-15 1246 RT7C          599 KR24 ON4ACW        599 0009
QSO: 14025 CW 2020-08-15 1246 RT7C          599 KR24 G3TXF         599 0231
QSO: 14030 CW 2020-08-15 1247 RT7C          599 KR24 G3OAG         599 0105
QSO: 14000 CW 2020-08-15 1255 RT7C          599 KR24 EU4U          599 0004
QSO: 14024 CW 2020-08-15 1256 RT7C          599 KR24 P3AA          599 0244
QSO: 14000 CW 2020-08-15 1257 RT7C          599 KR24 SF6W          599 0149
QSO: 14024 CW 2020-08-15 1257 RT7C          599 KR24 HA5UX         599 0007
QSO: 14024 CW 2020-08-15 1259 RT7C          599 KR24 S52AU         599 0082
QSO: 14000 CW 2020-08-15 1300 RT7C          599 KR24 HA1SM         599 0023
QSO: 14025 CW 2020-08-15 1300 RT7C          599 KR24 G4PVM         599 0103
QSO: 14024 CW 2020-08-15 1301 RT7C          599 KR24 UT3EK         599 0145
QSO: 14000 CW 2020-08-15 1302 RT7C          599 KR24 DL5CL         599 0038
QSO: 14025 CW 2020-08-15 1303 RT7C          599 KR24 UT1DX         599 0160
QSO: 14000 CW 2020-08-15 1305 RT7C          599 KR24 EU6DX         599 0101
QSO: 14025 CW 2020-08-15 1305 RT7C          599 KR24 F5ICC         599 0029
QSO: 14000 CW 2020-08-15 1306 RT7C          599 KR24 I6FDJ         599 0043
QSO: 14024 CW 2020-08-15 1306 RT7C          599 KR24 YL7X          599 0461
QSO: 14025 CW 2020-08-15 1306 RT7C          599 KR24 LA8OM         599 0304
QSO: 14025 CW 2020-08-15 1307 RT7C          599 KR24 NS2N          599 0011
QSO: 14024 CW 2020-08-15 1308 RT7C          599 KR24 SP9H          599 0197
QSO: 14025 CW 2020-08-15 1308 RT7C          599 KR24 SN7O          599 0356
QSO: 14025 CW 2020-08-15 1308 RT7C          599 KR24 VE2FK         599 0009
QSO: 14024 CW 2020-08-15 1310 RT7C          599 KR24 DJ8QP         599 0191
QSO: 14024 CW 2020-08-15 1310 RT7C          599 KR24 OG6N          599 0427
QSO: 14024 CW 2020-08-15 1311 RT7C          599 KR24 G3P           599 0192
QSO: 14025 CW 2020-08-15 1312 RT7C          599 KR24 IZ2DII        599 0215
QSO: 14025 CW 2020-08-15 1313 RT7C          599 KR24 SP2R          599 0174
QSO: 14010 CW 2020-08-15 1314 RT7C          599 KR24 DL8HK         599 0051
QSO: 14024 CW 2020-08-15 1318 RT7C          599 KR24 ON6FC         599 0008
QSO: 14024 CW 2020-08-15 1319 RT7C          599 KR24 SO3O          599 0104
QSO: 14025 CW 2020-08-15 1319 RT7C          599 KR24 N3RD          599 0099
QSO: 14024 CW 2020-08-15 1320 RT7C          599 KR24 IK8UND        599 0089
QSO: 14025 CW 2020-08-15 1322 RT7C          599 KR24 OK8AU         599 0199
QSO: 14028 CW 2020-08-15 1326 RT7C          599 KR24 LY6A          599 0168
QSO: 14037 CW 2020-08-15 1327 RT7C          599 KR24 SV1ENG        599 0087
QSO:  7013 CW 2020-08-15 1410 RT7C          599 KR24 S52AW         599 0044
QSO:  7028 CW 2020-08-15 1430 RT7C          599 KR24 UT7CR         599 0485
QSO:  7029 CW 2020-08-15 1431 RT7C          599 KR24 OH1XT         599 0384
QSO:  7032 CW 2020-08-15 1432 RT7C          599 KR24 LZ5R          599 0684
QSO:  7014 CW 2020-08-15 1450 RT7C          599 KR24 UT4LW         599 0486
QSO:  7014 CW 2020-08-15 1454 RT7C          599 KR24 UX1UX         599 0288
QSO:  7000 CW 2020-08-15 1455 RT7C          599 KR24 YU5T          599 0008
QSO:  7014 CW 2020-08-15 1456 RT7C          599 KR24 YL7X          599 0617
QSO:  7014 CW 2020-08-15 1457 RT7C          599 KR24 OK5SA         599 0112
QSO:  7020 CW 2020-08-15 1511 RT7C          599 KR24 EW8DX         599 0339
QSO:  7020 CW 2020-08-15 1511 RT7C          599 KR24 YL2QN         599 0246
QSO:  7020 CW 2020-08-15 1513 RT7C          599 KR24 HA9A          599 0288
QSO:  7020 CW 2020-08-15 1514 RT7C          599 KR24 HG1G          599 0471
QSO:  7020 CW 2020-08-15 1517 RT7C          599 KR24 HA9PP         599 0269
QSO:  7020 CW 2020-08-15 1517 RT7C          599 KR24 LZ1SA         599 0373
QSO:  7020 CW 2020-08-15 1519 RT7C          599 KR24 EU8U          599 0391
QSO:  7020 CW 2020-08-15 1519 RT7C          599 KR24 UP5B          599 0281
QSO:  7020 CW 2020-08-15 1523 RT7C          599 KR24 UT2UB         599 0166
QSO:  7018 CW 2020-08-15 1529 RT7C          599 KR24 ER4A          599 0240
QSO:  7019 CW 2020-08-15 1609 RT7C          599 KR24 YQ6A          599 0422
QSO:  7029 CW 2020-08-15 1612 RT7C          599 KR24 ES4RD         599 0454
QSO:  7010 CW 2020-08-15 1643 RT7C          599 KR24 DL6KVA        599 0511
QSO:  7021 CW 2020-08-15 1721 RT7C          599 KR24 UP4L          599 0674
QSO:  7000 CW 2020-08-15 1725 RT7C          599 KR24 4K9W          599 0029
QSO:  7022 CW 2020-08-15 1726 RT7C          599 KR24 LZ1QZ         599 0224
QSO:  7022 CW 2020-08-15 1730 RT7C          599 KR24 UX3I          599 0244
QSO:  7025 CW 2020-08-15 1732 RT7C          599 KR24 UR7MZ         599 0383
QSO:  7018 CW 2020-08-15 1740 RT7C          599 KR24 YO4DW         599 0188
QSO:  7017 CW 2020-08-15 1741 RT7C          599 KR24 OG6N          599 0685
QSO:  7017 CW 2020-08-15 1816 RT7C          599 KR24 YU7KW         599 0194
QSO:  3532 CW 2020-08-15 1829 RT7C          599 KR24 UP4L          599 0726
QSO:  3514 CW 2020-08-15 1836 RT7C          599 KR24 UR7MZ         599 0417
QSO:  3518 CW 2020-08-15 1837 RT7C          599 KR24 YQ6A          599 0535
QSO:  3513 CW 2020-08-15 1844 RT7C          599 KR24 UR7GO         599 0766
QSO:  7004 CW 2020-08-15 1910 RT7C          599 KR24 DJ2AX         599 0035
QSO:  7000 CW 2020-08-15 1911 RT7C          599 KR24 YT6M          599 0191
QSO:  7003 CW 2020-08-15 1912 RT7C          599 KR24 DL7GEM        599 0055
QSO:  7004 CW 2020-08-15 1912 RT7C          599 KR24 LA0CX         599 0214
QSO:  7000 CW 2020-08-15 1913 RT7C          599 KR24 EU6RO         599 0281
QSO:  7003 CW 2020-08-15 1915 RT7C          599 KR24 DL3KWR        599 0023
QSO:  7003 CW 2020-08-15 1915 RT7C          599 KR24 EW8OM         599 0295
QSO:  7003 CW 2020-08-15 1916 RT7C          599 KR24 LY2TS         599 0192
QSO:  7004 CW 2020-08-15 1916 RT7C          599 KR24 4Z5ML         599 0163
QSO:  7004 CW 2020-08-15 1916 RT7C          599 KR24 SN7O          599 0697
QSO:  7004 CW 2020-08-15 1918 RT7C          599 KR24 LZ3QE         599 0304
QSO:  7000 CW 2020-08-15 1919 RT7C          599 KR24 SP50ENV       599 0240
QSO:  7003 CW 2020-08-15 1920 RT7C          599 KR24 OK1AY         599 0093
QSO:  7127 CW 2020-08-15 1920 RT7C          599 KR24 YL2TQ         599 0014
QSO:  7004 CW 2020-08-15 1921 RT7C          599 KR24 S53M          599 0123
QSO:  7004 CW 2020-08-15 1921 RT7C          599 KR24 SV1BJW/6      599 0318
QSO:  7000 CW 2020-08-15 1922 RT7C          599 KR24 UT5ECZ        599 0020
QSO:  7003 CW 2020-08-15 1924 RT7C          599 KR24 SV1ENG        599 0244
QSO:  7004 CW 2020-08-15 1924 RT7C          599 KR24 LA8OM         599 0659
QSO:  7003 CW 2020-08-15 1927 RT7C          599 KR24 G3P           599 0387
QSO:  7004 CW 2020-08-15 1927 RT7C          599 KR24 E77EA         599 0100
QSO:  7004 CW 2020-08-15 1928 RT7C          599 KR24 G3RLE         599 0130
QSO:  7003 CW 2020-08-15 1929 RT7C          599 KR24 UT3EK         599 0328
QSO:  7003 CW 2020-08-15 1930 RT7C          599 KR24 OK4RQ         599 0234
QSO:  7004 CW 2020-08-15 1930 RT7C          599 KR24 SP7CF         599 0232
QSO:  7004 CW 2020-08-15 1931 RT7C          599 KR24 SP9H          599 0430
QSO:  7003 CW 2020-08-15 1933 RT7C          599 KR24 LX1NO         599 0446
QSO:  7000 CW 2020-08-15 1934 RT7C          599 KR24 YT1A          599 0130
QSO:  7003 CW 2020-08-15 1934 RT7C          599 KR24 UR7QC         599 0352
QSO:  7004 CW 2020-08-15 1934 RT7C          599 KR24 OK1HEH        599 0116
QSO:  7004 CW 2020-08-15 1935 RT7C          599 KR24 YL2CV         599 0327
QSO:  7003 CW 2020-08-15 1937 RT7C          599 KR24 EW/R3XA       599 0473
QSO:  7003 CW 2020-08-15 1938 RT7C          599 KR24 OK1VK         599 0566
QSO:  7003 CW 2020-08-15 1939 RT7C          599 KR24 DJ9DZ         599 0421
QSO:  7003 CW 2020-08-15 1941 RT7C          599 KR24 I2IFT         599 0236
QSO:  7000 CW 2020-08-15 1943 RT7C          599 KR24 F6EYB         599 0189
QSO:  7003 CW 2020-08-15 1944 RT7C          599 KR24 OL6D          599 0103
QSO:  7000 CW 2020-08-15 1946 RT7C          599 KR24 IV3KKW        599 0081
QSO:  7003 CW 2020-08-15 1947 RT7C          599 KR24 5B4APL        599 0063
QSO:  7004 CW 2020-08-15 1947 RT7C          599 KR24 G3TXF         599 0499
QSO:  7003 CW 2020-08-15 1949 RT7C          599 KR24 DM7X          599 0138
QSO:  7004 CW 2020-08-15 1949 RT7C          599 KR24 HA6NL         599 0428
QSO:  7000 CW 2020-08-15 1950 RT7C          599 KR24 9A1VV         599 0095
QSO:  7004 CW 2020-08-15 1950 RT7C          599 KR24 E74Y          599 0223
QSO:  7004 CW 2020-08-15 1950 RT7C          599 KR24 UR7GO         599 0826
QSO:  7003 CW 2020-08-15 1951 RT7C          599 KR24 SM6FPC        599 0389
QSO:  7003 CW 2020-08-15 1953 RT7C          599 KR24 9A2NO         599 0407
QSO:  7003 CW 2020-08-15 1955 RT7C          599 KR24 YO4NF         599 0377
QSO:  7004 CW 2020-08-15 1956 RT7C          599 KR24 SP5CNA        599 0527
QSO:  7003 CW 2020-08-15 1957 RT7C          599 KR24 OH3WW         599 0241
QSO:  7003 CW 2020-08-15 1958 RT7C          599 KR24 LA3MHA        599 0064
QSO:  7003 CW 2020-08-15 1958 RT7C          599 KR24 OH5TS         599 0100
QSO:  7004 CW 2020-08-15 1958 RT7C          599 KR24 DJ8QP         599 0390
QSO:  7000 CW 2020-08-15 1959 RT7C          599 KR24 EW7DK         599 0008
QSO:  7003 CW 2020-08-15 2000 RT7C          599 KR24 OZ4CG         599 0072
QSO:  7003 CW 2020-08-15 2001 RT7C          599 KR24 OG55W         599 0315
QSO:  7000 CW 2020-08-15 2004 RT7C          599 KR24 Z33B          599 0159
QSO:  7004 CW 2020-08-15 2004 RT7C          599 KR24 HA8IB         599 0040
QSO:  7004 CW 2020-08-15 2004 RT7C          599 KR24 UT7FA         599 0035
QSO:  7003 CW 2020-08-15 2006 RT7C          599 KR24 EA5BY         599 0246
QSO:  7004 CW 2020-08-15 2027 RT7C          599 KR24 IK2WAD        599 0056
QSO:  7004 CW 2020-08-15 2028 RT7C          599 KR24 SP3MEP        599 0016
QSO:  7000 CW 2020-08-15 2050 RT7C          599 KR24 EI7KD         599 0386
QSO:  7000 CW 2020-08-15 2050 RT7C          599 KR24 EW2ES         599 0191
QSO:  7004 CW 2020-08-15 2050 RT7C          599 KR24 F6HDI         599 0278
QSO:  7000 CW 2020-08-15 2051 RT7C          599 KR24 HA3HK         599 0163
QSO:  7000 CW 2020-08-15 2052 RT7C          599 KR24 UR4MGN        599 0146
QSO:  7004 CW 2020-08-15 2055 RT7C          599 KR24 LZ1OJ         599 0032
QSO:  7004 CW 2020-08-15 2056 RT7C          599 KR24 OZ1ADL        599 0199
QSO:  7004 CW 2020-08-15 2056 RT7C          599 KR24 SM6CUK        599 0328
QSO:  7003 CW 2020-08-15 2057 RT7C          599 KR24 EU5C          599 0419
QSO:  7003 CW 2020-08-15 2058 RT7C          599 KR24 LZ1ZJ         599 0380
QSO:  7004 CW 2020-08-15 2058 RT7C          599 KR24 S54X          599 0140
QSO:  7003 CW 2020-08-15 2059 RT7C          599 KR24 IK0YVV        599 0074
QSO:  7003 CW 2020-08-15 2100 RT7C          599 KR24 IK0HBN        599 0103
QSO:  3512 CW 2020-08-15 2108 RT7C          599 KR24 UT4LW         599 0939
QSO:  3500 CW 2020-08-15 2109 RT7C          599 KR24 EV6Z          599 0421
QSO:  3512 CW 2020-08-15 2109 RT7C          599 KR24 OG6N          599 0877
QSO:  3513 CW 2020-08-15 2111 RT7C          599 KR24 OH3WW         599 0285
QSO:  3513 CW 2020-08-15 2112 RT7C          599 KR24 SN7O          599 0815
QSO:  3513 CW 2020-08-15 2112 RT7C          599 KR24 SV1NN         599 0083
QSO:  3513 CW 2020-08-15 2114 RT7C          599 KR24 YO4NF         599 0443
QSO:  3512 CW 2020-08-15 2115 RT7C          599 KR24 EU8U          599 0815
QSO:  3512 CW 2020-08-15 2116 RT7C          599 KR24 UR7QC         599 0405
QSO:  3512 CW 2020-08-15 2117 RT7C          599 KR24 D1M           599 0208
QSO:  3512 CW 2020-08-15 2117 RT7C          599 KR24 SM3WMU        599 0149
QSO:  3512 CW 2020-08-15 2118 RT7C          599 KR24 DJ9DZ         599 0499
QSO:  3512 CW 2020-08-15 2118 RT7C          599 KR24 HG1G          599 0772
QSO:  3512 CW 2020-08-15 2118 RT7C          599 KR24 OH5TS         599 0157
QSO:  3513 CW 2020-08-15 2118 RT7C          599 KR24 DJ2AX         599 0070
QSO:  3500 CW 2020-08-15 2119 RT7C          599 KR24 US5VX         599 0149
QSO:  3513 CW 2020-08-15 2120 RT7C          599 KR24 LZ4AE         599 0599
QSO:  3513 CW 2020-08-15 2120 RT7C          599 KR24 OK1VK         599 0640
QSO:  3513 CW 2020-08-15 2121 RT7C          599 KR24 LZ8E          599 0479
QSO:  3512 CW 2020-08-15 2123 RT7C          599 KR24 OE8TED        599 0131
QSO:  3513 CW 2020-08-15 2123 RT7C          599 KR24 UT7CR         599 1164
QSO:  3513 CW 2020-08-15 2123 RT7C          599 KR24 YO4DW         599 0315
QSO:  3500 CW 2020-08-15 2124 RT7C          599 KR24 YU5T          599 0088
QSO:  3512 CW 2020-08-15 2124 RT7C          599 KR24 YU1YV         599 0141
QSO:  3512 CW 2020-08-15 2125 RT7C          599 KR24 SM6FPC        599 0451
QSO:  3500 CW 2020-08-15 2126 RT7C          599 KR24 YT6M          599 0240
QSO:  3513 CW 2020-08-15 2127 RT7C          599 KR24 UX1UX         599 0566
QSO:  3513 CW 2020-08-15 2128 RT7C          599 KR24 SP6AEG        599 0319
QSO:  3513 CW 2020-08-15 2129 RT7C          599 KR24 SP7CF         599 0294
QSO:  3513 CW 2020-08-15 2130 RT7C          599 KR24 DL4ME         599 0384
QSO:  3513 CW 2020-08-15 2130 RT7C          599 KR24 YT2AAA        599 0789
QSO:  3513 CW 2020-08-15 2131 RT7C          599 KR24 LZ2NG         599 0387
QSO:  3513 CW 2020-08-15 2132 RT7C          599 KR24 OH1XT         599 0701
QSO:  3500 CW 2020-08-15 2135 RT7C          599 KR24 SP4JWR        599 0017
QSO:  3500 CW 2020-08-15 2135 RT7C          599 KR24 UT3UZ         599 0337
QSO:  3500 CW 2020-08-15 2136 RT7C          599 KR24 UR4LIN        599 0132
QSO:  3500 CW 2020-08-15 2136 RT7C          599 KR24 UX2MF         599 0436
QSO:  3512 CW 2020-08-15 2137 RT7C          599 KR24 9A3SMS        599 0102
QSO:  3512 CW 2020-08-15 2138 RT7C          599 KR24 YL7X          599 1084
QSO:  3513 CW 2020-08-15 2138 RT7C          599 KR24 LA8OM         599 0782
QSO:  3513 CW 2020-08-15 2138 RT7C          599 KR24 SP3MEP        599 0061
QSO:  3513 CW 2020-08-15 2141 RT7C          599 KR24 SP1AEN        599 0164
QSO:  7008 CW 2020-08-15 2149 RT7C          599 KR24 DM2RN         599 0056
QSO:  7008 CW 2020-08-15 2150 RT7C          599 KR24 F6GCP         599 0422
QSO:  7008 CW 2020-08-15 2151 RT7C          599 KR24 OZ3SM         599 0247
QSO:  7000 CW 2020-08-15 2154 RT7C          599 KR24 HA3MU         599 0259
QSO:  7008 CW 2020-08-15 2154 RT7C          599 KR24 SP2R          599 0375
QSO:  7007 CW 2020-08-15 2157 RT7C          599 KR24 SM7IUN        599 0146
QSO:  7000 CW 2020-08-15 2158 RT7C          599 KR24 UR5AMJ        599 0121
QSO:  7007 CW 2020-08-15 2158 RT7C          599 KR24 LZ9W          599 0996
QSO:  7024 CW 2020-08-16 0359 RT7C          599 KR24 PA3AAV        599 0498
QSO:  7000 CW 2020-08-16 0400 RT7C          599 KR24 LZ1DQ         599 0201
QSO:  7024 CW 2020-08-16 0400 RT7C          599 KR24 SN5N          599 0456
QSO:  7025 CW 2020-08-16 0401 RT7C          599 KR24 YT2AAA        599 1007
QSO:  7127 CW 2020-08-16 0403 RT7C          599 KR24 LZ2PS         599 0158
QSO:  7000 CW 2020-08-16 0405 RT7C          599 KR24 EV6Z          599 0462
QSO:  7024 CW 2020-08-16 0405 RT7C          599 KR24 UP0L          599 0456
QSO:  7025 CW 2020-08-16 0405 RT7C          599 KR24 SP1JQJ        599 0235
QSO:  7025 CW 2020-08-16 0408 RT7C          599 KR24 SM6BZV        599 0237
QSO:  7025 CW 2020-08-16 0410 RT7C          599 KR24 DF2KK         599 0229
QSO:  7000 CW 2020-08-16 0442 RT7C          599 KR24 YO7ARZ        599 0133
QSO:  7008 CW 2020-08-16 0442 RT7C          599 KR24 DL4ME         599 0431
QSO:  7008 CW 2020-08-16 0443 RT7C          599 KR24 OP4K          599 0761
QSO:  7008 CW 2020-08-16 0444 RT7C          599 KR20 IK7MIY        599 0124
QSO:  7008 CW 2020-08-16 0445 RT7C          599 KR24 SF0A          599 0256
