START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2016
CALLSIGN: OK1HEH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OK1HEH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2016 OK_OM_DX_Contest/2016/SSB.
QSO: 14206 PH 2016-04-09 1217 OK1HEH        59 FCR IK8UND        59 019
QSO: 14000 PH 2016-04-09 1221 OK1HEH        59 FCR IZ8GNR        59 003
QSO: 14000 PH 2016-04-09 1221 OK1HEH        59 FCR TA2ANB        59 006
QSO: 14000 PH 2016-04-09 1227 OK1HEH        59 FCR F6DRP         59 002
QSO: 14222 PH 2016-04-09 1227 OK1HEH        59 FCR IT9BLB        59 012
QSO: 14222 PH 2016-04-09 1227 OK1HEH        59 FCR RT9K/6        59 002
QSO: 14100 PH 2016-04-09 1228 OK1HEH        59 FCR UR8QR         59 017
QSO: 14222 PH 2016-04-09 1228 OK1HEH        59 FCR R3AP          59 012
QSO: 14000 PH 2016-04-09 1229 OK1HEH        59 FCR RA3DQP        59 014
QSO: 14222 PH 2016-04-09 1231 OK1HEH        59 FCR OH6ECM        59 023
QSO: 14222 PH 2016-04-09 1232 OK1HEH        59 FCR YO9FYP        59 018
QSO: 14000 PH 2016-04-09 1313 OK1HEH        59 FCR EA2DT         59 009
QSO: 14282 PH 2016-04-09 1313 OK1HEH        59 FCR IT9IMJ        59 004
QSO: 14000 PH 2016-04-09 1315 OK1HEH        59 FCR RW3AI         59 008
QSO: 14286 PH 2016-04-09 1317 OK1HEH        59 FCR UA3VFS        59 10
QSO: 14000 PH 2016-04-09 1322 OK1HEH        59 FCR UA4SJO        59 020
QSO:  7111 PH 2016-04-09 1405 OK1HEH        59 FCR HG3M          59 035
QSO:  3500 PH 2016-04-09 1921 OK1HEH        59 FCR DM5SB         59 010
QSO:  3500 PH 2016-04-09 1922 OK1HEH        59 FCR SP9UOP        59 074
QSO:  3500 PH 2016-04-09 1923 OK1HEH        59 FCR OK1BJ         59 APF
QSO:  3749 PH 2016-04-09 1923 OK1HEH        59 FCR OM4MO         59 PRI
QSO:  3500 PH 2016-04-09 1924 OK1HEH        59 FCR OK1DVA        59 BBE
QSO:  3748 PH 2016-04-09 1926 OK1HEH        59 FCR OK2ZA         59 GTR
QSO:  3749 PH 2016-04-09 1926 OK1HEH        59 FCR OK1ES         59 BRA
QSO:  3748 PH 2016-04-09 1927 OK1HEH        59 FCR PC4H          59 042
QSO:  3748 PH 2016-04-09 1936 OK1HEH        59 FCR OM7M          59 PAR
QSO:  3749 PH 2016-04-09 1937 OK1HEH        59 FCR 9A5Y          59 062
QSO:  3500 PH 2016-04-09 1938 OK1HEH        59 FCR OK1IE         59 GTR
QSO:  3749 PH 2016-04-09 1938 OK1HEH        59 FCR OK1DMP        59 BPV
QSO:  3500 PH 2016-04-09 1939 OK1HEH        59 FCR OM4M          59 NMV
QSO:  3500 PH 2016-04-09 1940 OK1HEH        59 FCR DO1CS         59 043
QSO:  3748 PH 2016-04-09 1940 OK1HEH        59 FCR YT1FZ         59 57
QSO:  3500 PH 2016-04-09 1941 OK1HEH        59 FCR OM3CDN        59 BAC
QSO:  3500 PH 2016-04-09 1941 OK1HEH        59 FCR YO6OBK        59 098
QSO:  3748 PH 2016-04-09 1941 OK1HEH        59 FCR OM6AL         59 MAR
QSO:  3749 PH 2016-04-09 1941 OK1HEH        59 FCR OK1PMA        59 APF
QSO:  3500 PH 2016-04-09 2004 OK1HEH        59 FCR OM6TX         59 CAD
QSO:  3500 PH 2016-04-09 2005 OK1HEH        59 FCR OK2KEA        59 GBL
QSO:  3718 PH 2016-04-09 2006 OK1HEH        59 FCR LA2HFA        59 040
QSO:  3719 PH 2016-04-09 2017 OK1HEH        59 FCR HG3M          59 254
QSO:  3719 PH 2016-04-09 2017 OK1HEH        59 FCR SQ3PMX        59 099
QSO:  3719 PH 2016-04-09 2018 OK1HEH        59 FCR YU0U          59 070
QSO:  3719 PH 2016-04-09 2019 OK1HEH        59 FCR LZ9W          59 043
QSO:  3719 PH 2016-04-09 2019 OK1HEH        59 FCR SM3MTR        59 154
QSO:  3719 PH 2016-04-09 2020 OK1HEH        59 FCR SO5MAX        59 027
QSO:  3719 PH 2016-04-09 2021 OK1HEH        59 FCR OK7T          59 ECL
QSO:  3719 PH 2016-04-09 2024 OK1HEH        59 FCR OK2BFN        59 GZL
QSO:  3719 PH 2016-04-09 2024 OK1HEH        59 FCR OK5T          59 ELT
QSO:  3719 PH 2016-04-09 2029 OK1HEH        59 FCR 5B4AIF        59 387
QSO:  3600 PH 2016-04-09 2031 OK1HEH        59 FCR OK1GPC        59 FUO
QSO:  3600 PH 2016-04-09 2031 OK1HEH        59 FCR SQ9ZBC        59 017
QSO:  3719 PH 2016-04-09 2031 OK1HEH        59 FCR OM8API        59 KEB
QSO:  3500 PH 2016-04-09 2033 OK1HEH        59 FCR OM5WW         59 LVC
QSO:  3500 PH 2016-04-09 2033 OK1HEH        59 FCR OM8HG         59 SNV
QSO:  3719 PH 2016-04-09 2033 OK1HEH        59 FCR OK1AY         59 DDO
QSO:  3500 PH 2016-04-09 2038 OK1HEH        59 FCR SP3J          59 019
QSO:  3719 PH 2016-04-09 2039 OK1HEH        59 FCR OM3RM         59 DST
QSO:  3500 PH 2016-04-09 2043 OK1HEH        59 FCR OM7AB         59 ZVO
QSO:  3500 PH 2016-04-09 2044 OK1HEH        59 FCR OM0AD         59 BAR
QSO:  3600 PH 2016-04-09 2045 OK1HEH        59 FCR OM6AT         59 MAR
QSO:  3500 PH 2016-04-09 2115 OK1HEH        59 FCR OK2HBR        59 HOL
QSO:  3500 PH 2016-04-09 2122 OK1HEH        59 FCR YO/OM6TY      59 027
QSO:  3720 PH 2016-04-09 2125 OK1HEH        59 FCR OH6ECM        59 286
QSO:  3720 PH 2016-04-09 2126 OK1HEH        59 FCR UA9XL         59 209
QSO:  3720 PH 2016-04-09 2128 OK1HEH        59 FCR GU0UVH        59 058
QSO:  3753 PH 2016-04-09 2135 OK1HEH        59 FCR OM7AT         59 KRU
QSO:  3720 PH 2016-04-09 2136 OK1HEH        59 FCR OK6DJ         59 DDO
QSO:  3500 PH 2016-04-09 2138 OK1HEH        59 FCR OK5SE         59 GBM
QSO:  3500 PH 2016-04-09 2139 OK1HEH        59 FCR IZ8YAA        59 063
QSO:  3500 PH 2016-04-09 2139 OK1HEH        59 FCR OK1KZ         59 APH
QSO:  3500 PH 2016-04-09 2140 OK1HEH        59 FCR OK7N          59 APF
QSO:  3720 PH 2016-04-09 2142 OK1HEH        59 FCR OK1XBF        59 DDO
QSO:  3720 PH 2016-04-09 2144 OK1HEH        59 FCR F1NZC         59 058
QSO:  3517 PH 2016-04-09 2145 OK1HEH        59 FCR TC2O          59 111
QSO:  3720 PH 2016-04-09 2149 OK1HEH        59 FCR SB7W          59 074
QSO:  3500 PH 2016-04-09 2154 OK1HEH        59 FCR SP6DRT        59 071
QSO:  3500 PH 2016-04-09 2155 OK1HEH        59 FCR SQ8AL         59 024
QSO:  3500 PH 2016-04-09 2159 OK1HEH        59 FCR SQ8SET        59 013
QSO:  3719 PH 2016-04-09 2201 OK1HEH        59 FCR OK7GU         59 DPM
QSO:  3500 PH 2016-04-09 2202 OK1HEH        59 FCR OL2J          59 GJI
QSO:  3721 PH 2016-04-09 2204 OK1HEH        59 FCR OK5ZH         59 APH
