START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2016
CALLSIGN: OK2BZE
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OK2BZE
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2016 OK_OM_DX_Contest/2016/SSB.
QSO: 14025 PH 2016-04-09 1214 OK2BZE        59 HNJ IU4DTV        59 004
QSO: 14213 PH 2016-04-09 1221 OK2BZE        59 HNJ EA5HRV        59 020
QSO: 14254 PH 2016-04-09 1221 OK2BZE        59 HNJ SV1JG         59 033
QSO: 14000 PH 2016-04-09 1224 OK2BZE        59 HNJ IZ8GNR        59 008
QSO: 14246 PH 2016-04-09 1238 OK2BZE        59 HNJ IW2HAJ        59 053
QSO: 14270 PH 2016-04-09 1239 OK2BZE        59 HNJ SV9FBG        59 054
QSO: 14000 PH 2016-04-09 1242 OK2BZE        59 HNJ F6DRP         59 017
QSO: 14225 PH 2016-04-09 1244 OK2BZE        59 HNJ 5B4AIF        59 031
QSO: 14245 PH 2016-04-09 1249 OK2BZE        59 HNJ RT9K/6        59 011
QSO: 14241 PH 2016-04-09 1251 OK2BZE        59 HNJ UA9XL         59 009
QSO:  7179 PH 2016-04-10 0434 OK2BZE        59 HNJ YP0C          59 577
QSO:  7000 PH 2016-04-10 0436 OK2BZE        59 HNJ EW8OP         59 323
QSO:  7000 PH 2016-04-10 0436 OK2BZE        59 HNJ IZ7FLP        59 175
QSO:  3500 PH 2016-04-10 0448 OK2BZE        59 HNJ OK1KZ         59 APH
QSO:  3765 PH 2016-04-10 0451 OK2BZE        59 HNJ OK1AY         59 DDO
QSO:  3500 PH 2016-04-10 0456 OK2BZE        59 HNJ OK2HBR        59 HOL
QSO:  3750 PH 2016-04-10 0457 OK2BZE        59 HNJ OK5T          59 ELT
QSO:  3500 PH 2016-04-10 0458 OK2BZE        59 HNJ OM6TX         59 CAD
QSO:  3735 PH 2016-04-10 0459 OK2BZE        59 HNJ 9A5Y          59 104
END-OF-LOG:
