START-OF-LOG: 3.0
CALLSIGN: AA1K
CLUB: Frankford Radio Club
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 2129855
OPERATORS: AA1K
NAME: Jon Zaimes
CREATED-BY: N1MM Logger V10.4.2
LOCATION: DE
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
QSO: 21350 PH 2012-10-27 0000 AA1K          59  5      UA0FM         59  19
QSO: 21368 PH 2012-10-27 0000 AA1K          59  5      JM1LPN        59  25
QSO: 21391 PH 2012-10-27 0002 AA1K          59  5      JH7LRS        59  25
QSO: 21395 PH 2012-10-27 0002 AA1K          59  5      SJ2W          59  14
QSO: 21200 PH 2012-10-27 0002 AA1K          59  5      W3LPL         59  05
QSO: 21225 PH 2012-10-27 0007 AA1K          59  5      YE4W          59  28
QSO: 21226 PH 2012-10-27 0007 AA1K          59  5      UA0CNX        59  19
QSO: 21231 PH 2012-10-27 0008 AA1K          59  5      NX1P          59  03
QSO: 21248 PH 2012-10-27 0009 AA1K          59  5      BY4AE         59  24
QSO: 21263 PH 2012-10-27 0010 AA1K          59  5      JA3NTE        59  25
QSO: 21296 PH 2012-10-27 0012 AA1K          59  5      KH6LC         59  31
QSO: 21310 PH 2012-10-27 0013 AA1K          59  5      JR1CBC        59  25
QSO: 21320 PH 2012-10-27 0014 AA1K          59  5      TI8M          59  07
QSO: 21324 PH 2012-10-27 0015 AA1K          59  5      ZW5B          59  11
QSO: 21329 PH 2012-10-27 0015 AA1K          59  5      PY1ZV         59  11
QSO: 21358 PH 2012-10-27 0017 AA1K          59  5      KH7CW         59  31
QSO: 21363 PH 2012-10-27 0018 AA1K          59  5      JA7YRR        59  25
QSO: 21372 PH 2012-10-27 0019 AA1K          59  5      JR1MQT        59  25
QSO: 21381 PH 2012-10-27 0020 AA1K          59  5      JA2KSI        59  25
QSO: 21385 PH 2012-10-27 0020 AA1K          59  5      JK1UVP        59  25
QSO: 21397 PH 2012-10-27 0021 AA1K          59  5      JF2QNM        59  25
QSO: 21411 PH 2012-10-27 0022 AA1K          59  5      JF3BFS        59  25
QSO: 21427 PH 2012-10-27 0023 AA1K          59  5      JK1OXU        59  25
QSO: 14188 PH 2012-10-27 0028 AA1K          59  5      VE3CX         59  04
QSO: 14190 PH 2012-10-27 0028 AA1K          59  5      NP2N          59  08
QSO: 14196 PH 2012-10-27 0029 AA1K          59  5      NP4Z          59  08
QSO: 14194 PH 2012-10-27 0029 AA1K          59  5      PQ5B          59  11
QSO: 14198 PH 2012-10-27 0030 AA1K          59  5      C5A           59  35
QSO: 14205 PH 2012-10-27 0030 AA1K          59  5      PT2CM         59  11
QSO: 14209 PH 2012-10-27 0031 AA1K          59  5      FM5CD         59  08
QSO: 14211 PH 2012-10-27 0031 AA1K          59  5      P40L          59  09
QSO: 14215 PH 2012-10-27 0032 AA1K          59  5      CO2CW         59  08
QSO: 14216 PH 2012-10-27 0032 AA1K          59  5      ZW5B          59  11
QSO: 14221 PH 2012-10-27 0032 AA1K          59  5      CW5W          59  13
QSO: 14222 PH 2012-10-27 0033 AA1K          59  5      PR5B          59  11
QSO: 14235 PH 2012-10-27 0035 AA1K          59  5      9Y4LDK        59  09
QSO: 14237 PH 2012-10-27 0035 AA1K          59  5      VP5DX         59  08
QSO: 14240 PH 2012-10-27 0036 AA1K          59  5      9Y4D          59  09
QSO: 14245 PH 2012-10-27 0036 AA1K          59  5      KP2DX         59  08
QSO: 14260 PH 2012-10-27 0038 AA1K          59  5      ED8W          59  33
QSO: 14265 PH 2012-10-27 0038 AA1K          59  5      KH2RU/KP4     59  08
QSO: 14272 PH 2012-10-27 0039 AA1K          59  5      LP1H          59  13
QSO: 14278 PH 2012-10-27 0039 AA1K          59  5      YV1FPT        59  09
QSO: 14282 PH 2012-10-27 0039 AA1K          59  5      NP4G          59  08
QSO: 14286 PH 2012-10-27 0040 AA1K          59  5      8P5A          59  08
QSO: 14288 PH 2012-10-27 0040 AA1K          59  5      KP2M          59  08
QSO: 14297 PH 2012-10-27 0041 AA1K          59  5      D4C           59  35
QSO: 14305 PH 2012-10-27 0042 AA1K          59  5      TO9R          59  08
QSO: 14310 PH 2012-10-27 0043 AA1K          59  5      ZW8T          59  11
QSO: 14330 PH 2012-10-27 0044 AA1K          59  5      KP4EU         59  08
QSO: 14337 PH 2012-10-27 0045 AA1K          59  5      HK3JJH        59  09
QSO: 14341 PH 2012-10-27 0045 AA1K          59  5      LU1DK         59  13
QSO: 14158 PH 2012-10-27 0046 AA1K          59  5      VP2MDG        59  08
QSO: 14168 PH 2012-10-27 0046 AA1K          59  5      PY2DY         59  11
QSO: 14177 PH 2012-10-27 0047 AA1K          59  5      ZV2K          59  11
QSO: 14179 PH 2012-10-27 0048 AA1K          59  5      HC1JQ         59  10
QSO: 14182 PH 2012-10-27 0048 AA1K          59  5      HK3C          59  09
QSO: 14186 PH 2012-10-27 0048 AA1K          59  5      YN2AA         59  07
QSO: 14203 PH 2012-10-27 0049 AA1K          59  5      6Y9X          59  08
QSO: 14208 PH 2012-10-27 0051 AA1K          59  5      LU1YY         59  13
QSO: 14214 PH 2012-10-27 0052 AA1K          59  5      TI8M          59  07
QSO: 14224 PH 2012-10-27 0053 AA1K          59  5      NP4Z          59  08
QSO: 14244 PH 2012-10-27 0055 AA1K          59  5      OH0V          59  15
QSO: 14258 PH 2012-10-27 0101 AA1K          59  5      VE7SZ         59  03
QSO: 14289 PH 2012-10-27 0106 AA1K          59  5      OH0X          59  15
QSO: 14292 PH 2012-10-27 0107 AA1K          59  5      RU1A          59  16
QSO: 14299 PH 2012-10-27 0107 AA1K          59  5      UA3EKG        59  16
QSO: 14302 PH 2012-10-27 0108 AA1K          59  5      A73A          59  21
QSO: 14303 PH 2012-10-27 0108 AA1K          59  5      SJ2W          59  14
QSO: 14307 PH 2012-10-27 0109 AA1K          59  5      RT0Q          59  19
QSO: 14308 PH 2012-10-27 0109 AA1K          59  5      OH0Z          59  15
QSO: 14317 PH 2012-10-27 0110 AA1K          59  5      OG2A          59  15
QSO: 14321 PH 2012-10-27 0110 AA1K          59  5      RT4RO         59  16
QSO: 14332 PH 2012-10-27 0112 AA1K          59  5      UB0A          59  18
QSO: 14336 PH 2012-10-27 0113 AA1K          59  5      CE6SAX        59  12
QSO: 14347 PH 2012-10-27 0116 AA1K          59  5      V31MW         59  07
QSO: 14157 PH 2012-10-27 0117 AA1K          59  5      PJ4X          59  09
QSO: 14167 PH 2012-10-27 0118 AA1K          59  5      TF3W          59  40
QSO: 14192 PH 2012-10-27 0119 AA1K          59  5      4A7L          59  06
QSO: 14202 PH 2012-10-27 0120 AA1K          59  5      HK1NA         59  09
QSO: 14206 PH 2012-10-27 0120 AA1K          59  5      YL2KO         59  15
QSO: 14225 PH 2012-10-27 0121 AA1K          59  5      XE1B          59  06
QSO: 14229 PH 2012-10-27 0123 AA1K          59  5      RW0A          59  18
QSO: 14233 PH 2012-10-27 0123 AA1K          59  5      OG6N          59  15
QSO: 14252 PH 2012-10-27 0124 AA1K          59  5      VE6JY         59  04
QSO: 14257 PH 2012-10-27 0125 AA1K          59  5      UA1OMS        59  16
QSO: 14262 PH 2012-10-27 0125 AA1K          59  5      K4ZW          59  05
QSO: 14275 PH 2012-10-27 0127 AA1K          59  5      RK9CYA        59  17
QSO: 14280 PH 2012-10-27 0128 AA1K          59  5      CR3L          59  33
QSO: 14283 PH 2012-10-27 0128 AA1K          59  5      ES9C          59  15
QSO: 14285 PH 2012-10-27 0131 AA1K          59  5      P33W          59  20
QSO: 14287 PH 2012-10-27 0132 AA1K          59  5      RF9C          59  17
QSO: 14289 PH 2012-10-27 0132 AA1K          59  5      RL3A          59  16
QSO: 14306 PH 2012-10-27 0134 AA1K          59  5      RX1CQ         59  16
QSO: 14313 PH 2012-10-27 0134 AA1K          59  5      YL6W          59  15
QSO: 14320 PH 2012-10-27 0135 AA1K          59  5      RA0UF         59  18
QSO: 14324 PH 2012-10-27 0137 AA1K          59  5      KS0MO         59  04
QSO: 14324 PH 2012-10-27 0137 AA1K          59  5      RL3BZ         59  16
QSO: 14324 PH 2012-10-27 0138 AA1K          59  5      JH9DUB        59  25
QSO: 14324 PH 2012-10-27 0138 AA1K          59  5      VE6SQ         59  04
QSO: 14324 PH 2012-10-27 0141 AA1K          59  5      KC0JRW        59  04
QSO: 14324 PH 2012-10-27 0141 AA1K          59  5      VU3DJQ        59  22
QSO: 14324 PH 2012-10-27 0142 AA1K          59  5      RK9DM         59  17
QSO: 14324 PH 2012-10-27 0142 AA1K          59  5      R9AM          59  17
QSO: 14324 PH 2012-10-27 0143 AA1K          59  5      JG2KKG        59  25
QSO: 14324 PH 2012-10-27 0143 AA1K          59  5      LY7A          59  15
QSO: 14324 PH 2012-10-27 0143 AA1K          59  5      UA9CEP        59  17
QSO: 14324 PH 2012-10-27 0144 AA1K          59  5      JA5FDJ        59  25
QSO: 14324 PH 2012-10-27 0145 AA1K          59  5      LZ1RA         59  20
QSO: 14324 PH 2012-10-27 0145 AA1K          59  5      JE1ZWT        59  25
QSO: 14324 PH 2012-10-27 0146 AA1K          59  5      OH5KW         59  15
QSO: 14324 PH 2012-10-27 0147 AA1K          59  5      JO3DDD        59  25
QSO: 14324 PH 2012-10-27 0147 AA1K          59  5      RA1AG         59  16
QSO: 14324 PH 2012-10-27 0147 AA1K          59  5      RM2D          59  16
QSO: 14324 PH 2012-10-27 0148 AA1K          59  5      RA9JBA        59  17
QSO: 14324 PH 2012-10-27 0149 AA1K          59  5      KP4BC         59  08
QSO: 14324 PH 2012-10-27 0150 AA1K          59  5      UA9UR         59  18
QSO: 14324 PH 2012-10-27 0150 AA1K          59  5      RA3NC         59  16
QSO: 14324 PH 2012-10-27 0150 AA1K          59  5      VE4YU         59  04
QSO: 14324 PH 2012-10-27 0151 AA1K          59  5      RM5A          59  16
