START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: CR3A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 26210600
OPERATORS: CT1BOH, CT1FFU, CT3BD, CT3DL, CT3DZ, CT3EE, CT3EN, CT3KU, CT3KY
CLUB: CT3 Madeira Contest Team
NAME: José Carlos Cardoso Nunes
SOAPBOX: The following QSOs in our log are in violation of the 10 minute rule
SOAPBOX: and the Multiplier only rule. This happened because we operate six
SOAPBOX: stations and there was lack of communication between the mult
SOAPBOX: operators running the mult stations:
SOAPBOX: The TO9R QSO was a DXCC.cty problem no flaggin the country
SOAPBOX: These mistakes are incorporated in the log as X-QSO
SOAPBOX: MULT  1724 2012-10-27 07:37  15 SP9PDF        : QSY 1 min
SOAPBOX: MULT  2891 2012-10-27 12:31  15 YN2AA         : QSY 1 min
SOAPBOX: MULT  3808 2012-10-27 16:00  10 9Y4W          : QSY 4 min
SOAPBOX: MULT  4380 2012-10-27 18:31  15 SV9COL        : Not a mult
SOAPBOX: MULT  5391 2012-10-27 22:39  80 LA8G          : QSY 0 min
SOAPBOX: MULT  7451 2012-10-28 09:58  15 C37NL         : QSY 0 min
SOAPBOX: MULT  7941 2012-10-28 12:42  15 TO9R          : Not a mult
QSO: 14269 PH 2012-10-27 0000 CR3A          59  33     W7UDI         59  03     0
QSO: 14269 PH 2012-10-27 0000 CR3A          59  33     KC4YBO        59  05     0
QSO: 14269 PH 2012-10-27 0000 CR3A          59  33     VE3CR         59  04     0
QSO: 14269 PH 2012-10-27 0001 CR3A          59  33     WA4WTG        59  05     0
QSO: 14269 PH 2012-10-27 0001 CR3A          59  33     KE3O          59  05     0
QSO: 14269 PH 2012-10-27 0001 CR3A          59  33     K1TO          59  05     0
QSO: 14269 PH 2012-10-27 0001 CR3A          59  33     VE3CX         59  04     0
QSO: 14269 PH 2012-10-27 0002 CR3A          59  33     N8HP          59  04     0
QSO: 14269 PH 2012-10-27 0003 CR3A          59  33     K8MGK         59  04     0
QSO: 14269 PH 2012-10-27 0003 CR3A          59  33     KA1GVI        59  05     0
QSO: 14269 PH 2012-10-27 0003 CR3A          59  33     N4DL          59  05     0
QSO: 14269 PH 2012-10-27 0005 CR3A          59  33     W3HDH         59  04     0
QSO:  3790 PH 2012-10-27 0006 CR3A          59  33     CU7MD         59  14     1
QSO: 14269 PH 2012-10-27 0006 CR3A          59  33     FP5BZ         59  05     0
QSO: 14269 PH 2012-10-27 0006 CR3A          59  33     VA1SEA        59  05     0
QSO: 14269 PH 2012-10-27 0007 CR3A          59  33     KD8NNU        59  04     0
QSO:  3739 PH 2012-10-27 0010 CR3A          59  33     E7CW          59  15     1
QSO: 14269 PH 2012-10-27 0011 CR3A          59  33     KF4DYN        59  05     0
QSO: 14269 PH 2012-10-27 0011 CR3A          59  33     WA2KHO        59  05     0
QSO: 14269 PH 2012-10-27 0013 CR3A          59  33     EI9I          59  14     0
QSO: 14269 PH 2012-10-27 0014 CR3A          59  33     N8AU          59  04     0
QSO: 14269 PH 2012-10-27 0014 CR3A          59  33     VE1ZA         59  05     0
QSO: 14269 PH 2012-10-27 0014 CR3A          59  33     WB1I          59  05     0
QSO: 14269 PH 2012-10-27 0015 CR3A          59  33     KC4YEA        59  05     0
QSO: 14269 PH 2012-10-27 0016 CR3A          59  33     W1CRK         59  05     0
