START-OF-LOG: 3.0
CALLSIGN: RA9UGU
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 15M
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE:
CLUB:
LOCATION: DX
CREATED-BY: CQWW Adif2Cabrillo Converter (LZ2FQ)
NAME: Serge
OPERATORS:
QSO: 21000 PH 2012-10-28 0320  RA9UGU	     59 18     AH2R	       59 27 0
QSO: 21000 PH 2012-10-28 0323  RA9UGU	     59 18     JA5FDJ	     59 25 0
QSO: 21000 PH 2012-10-28 0331  RA9UGU	     59 18     HS3LSE	     59 26 0
QSO: 21000 PH 2012-10-28 0332  RA9UGU	     59 18     EX2B	       59 17 0
QSO: 21000 PH 2012-10-28 0427  RA9UGU	     59 18     R3GZ	       59 16 0
QSO: 21000 PH 2012-10-28 0428  RA9UGU	     59 18     BM0LF	     59 24 0
QSO: 21000 PH 2012-10-28 0430  RA9UGU	     59 18     JT4SG	     59 23 0
QSO: 21000 PH 2012-10-28 0431  RA9UGU	     59 18     UA0CNX	     59 19 0
QSO: 21000 PH 2012-10-28 0434  RA9UGU	     59 18     UA9TF	     59 16 0
QSO: 21000 PH 2012-10-28 0435  RA9UGU	     59 18     LZ2HM	     59 20 0
QSO: 21000 PH 2012-10-28 0437  RA9UGU	     59 18     9A5Y	       59 15 0
QSO: 21000 PH 2012-10-28 0438  RA9UGU	     59 18     A73A	       59 21 0
QSO: 21000 PH 2012-10-28 0438  RA9UGU	     59 18     UP9L	       59 17 0
QSO: 21000 PH 2012-10-28 0442  RA9UGU	     59 18     AH0BT	     59 27 0
QSO: 21000 PH 2012-10-28 0444  RA9UGU	     59 18     NH2T	       59 27 0
QSO: 21000 PH 2012-10-28 0537  RA9UGU	     59 18     YT7Z	       59 15 0
QSO: 21000 PH 2012-10-28 0539  RA9UGU	     59 18     OE8Q	       59 15 0
QSO: 21000 PH 2012-10-28 0541  RA9UGU	     59 18     IR9Y	       59 15 0
QSO: 21000 PH 2012-10-28 0545  RA9UGU	     59 18     SO9Q	       59 15 0
QSO: 21000 PH 2012-10-28 0546  RA9UGU	     59 18     OK8WW	     59 15 0
QSO: 21000 PH 2012-10-28 0547  RA9UGU	     59 18     DL2ARD	     59 14 0
QSO: 21000 PH 2012-10-28 0548  RA9UGU	     59 18     BY5CD	     59 24 0
QSO: 21000 PH 2012-10-28 0552  RA9UGU	     59 18     ES9C	       59 15 0
QSO: 21000 PH 2012-10-28 0554  RA9UGU	     59 18     SK7K	       59 14 0
QSO: 21000 PH 2012-10-28 0555  RA9UGU	     59 18     LY7Z	       59 15 0
QSO: 21000 PH 2012-10-28 0605  RA9UGU	     59 18     HB9EE	     59 14 0
QSO: 21000 PH 2012-10-28 0606  RA9UGU	     59 18     OH9W	       59 15 0
QSO: 21000 PH 2012-10-28 0607  RA9UGU	     59 18     S52ZW	     59 15 0
QSO: 21000 PH 2012-10-28 0608  RA9UGU	     59 18     YO3CZW	     59 20 0
QSO: 21000 PH 2012-10-28 0621  RA9UGU	     59 18     3V8BB	     59 33 0
QSO: 21000 PH 2012-10-28 0623  RA9UGU	     59 18     OH0X	       59 15 0
QSO: 21000 PH 2012-10-28 0624  RA9UGU	     59 18     UZ2M	       59 16 0
QSO: 21000 PH 2012-10-28 0625  RA9UGU	     59 18     HG7T	       59 15 0
QSO: 21000 PH 2012-10-28 0628  RA9UGU	     59 18     PA6V	       59 14 0
QSO: 21000 PH 2012-10-28 0634  RA9UGU	     59 18     IT9XTP	     59 15 0
QSO: 21000 PH 2012-10-28 0639  RA9UGU	     59 18     Z35W	       59 15 0
QSO: 21000 PH 2012-10-28 0645  RA9UGU	     59 18     DV1JM	     59 27 0
QSO: 21000 PH 2012-10-28 0650  RA9UGU	     59 18     DU1AV	     59 27 0
QSO: 21000 PH 2012-10-28 0652  RA9UGU	     59 18     SX5P	       59 20 0
QSO: 21000 PH 2012-10-28 0655  RA9UGU	     59 18     OM0M	       59 15 0
QSO: 21000 PH 2012-10-28 0700  RA9UGU	     59 18     EC6AAE	     59 14 0
QSO: 21000 PH 2012-10-28 0702  RA9UGU	     59 18     SM6BGG	     59 14 0
QSO: 21000 PH 2012-10-28 0706  RA9UGU	     59 18     HF8N	       59 15 0
QSO: 21000 PH 2012-10-28 0707  RA9UGU	     59 18     OZ7X	       59 14 0
QSO: 21000 PH 2012-10-28 0709  RA9UGU	     59 18     P33W	       59 20 0
QSO: 21000 PH 2012-10-28 0711  RA9UGU	     59 18     LT1F	       59 13 0
QSO: 21000 PH 2012-10-28 0716  RA9UGU	     59 18     OD5O	       59 20 0
QSO: 21000 PH 2012-10-28 0717  RA9UGU	     59 18     UA9R	       59 17 0
QSO: 21000 PH 2012-10-28 0718  RA9UGU	     59 18     OG1T	       59 15 0
QSO: 21000 PH 2012-10-28 0719  RA9UGU	     59 18     G5O	       59 14 0
END-OF-LOG:
