START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: RL3A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 14351080
OPERATORS: UA3ASZ RA3ATX RV3BA RM5D RA3CO RX3APM RK3AD RN3DNM RT3DX RU3RQ RL3FT
QSO: 21338 PH 2012-10-27 1004 RL3A          59  16     LX7I          59  14     0
QSO: 14302 PH 2012-10-27 1004 RL3A          59  16     GI7AXB        59  14     1
QSO: 21298 PH 2012-10-27 1004 RL3A          59  16     IW4ENR        59  15     0
QSO: 21298 PH 2012-10-27 1004 RL3A          59  16     R8MD          59  17     0
QSO: 21298 PH 2012-10-27 1004 RL3A          59  16     G4WGE         59  14     0
QSO: 21298 PH 2012-10-27 1004 RL3A          59  16     JG1HQA        59  25     0
QSO: 21298 PH 2012-10-27 1005 RL3A          59  16     BG0APU        59  23     0
QSO: 21298 PH 2012-10-27 1005 RL3A          59  16     F5PNI         59  14     0
QSO: 14227 PH 2012-10-27 1005 RL3A          59  16     CR3L          59  33     1
QSO: 21298 PH 2012-10-27 1005 RL3A          59  16     IZ6ERS        59  15     0
QSO: 21298 PH 2012-10-27 1006 RL3A          59  16     ZL3NB         59  32     0
QSO: 21298 PH 2012-10-27 1006 RL3A          59  16     PY9MM         59  11     0
QSO: 21298 PH 2012-10-27 1006 RL3A          59  16     DL6DVU        59  14     0
QSO: 21356 PH 2012-10-27 1006 RL3A          59  16     IR4M          59  15     0
QSO: 21298 PH 2012-10-27 1007 RL3A          59  16     IZ2XBZ        59  15     0
QSO: 21298 PH 2012-10-27 1007 RL3A          59  16     DJ9HX         59  14     0
QSO: 21298 PH 2012-10-27 1007 RL3A          59  16     HB3YID        59  14     0
QSO: 21298 PH 2012-10-27 1007 RL3A          59  16     RA3BL         59  16     0
QSO: 21298 PH 2012-10-27 1008 RL3A          59  16     JA1FWS        59  25     0
QSO: 21191 PH 2012-10-27 1008 RL3A          59  16     GM2T          59  14     0
QSO: 21298 PH 2012-10-27 1008 RL3A          59  16     DL6EZ         59  14     0
QSO: 21298 PH 2012-10-27 1008 RL3A          59  16     EA1JK         59  14     0
QSO: 21298 PH 2012-10-27 1009 RL3A          59  16     HA7YS         59  15     0
QSO: 21298 PH 2012-10-27 1009 RL3A          59  16     SM5D          59  14     0
QSO: 21298 PH 2012-10-27 1009 RL3A          59  16     BD4MR         59  24     0
QSO: 21203 PH 2012-10-27 1009 RL3A          59  16     IR3Z          59  15     0
QSO: 21396 PH 2012-10-27 1009 RL3A          59  16     YP8T          59  20     0
QSO: 21298 PH 2012-10-27 1010 RL3A          59  16     M1LMO         59  14     0
QSO: 21298 PH 2012-10-27 1010 RL3A          59  16     PA3ACA        59  14     0
QSO: 21298 PH 2012-10-27 1010 RL3A          59  16     UA9JFR        59  17     0
QSO: 21298 PH 2012-10-27 1010 RL3A          59  16     DO1RTO        59  14     0
QSO: 21298 PH 2012-10-27 1011 RL3A          59  16     S56A          59  15     0
QSO: 21298 PH 2012-10-27 1011 RL3A          59  16     DF9GR         59  14     0
QSO: 21298 PH 2012-10-27 1011 RL3A          59  16     HB3YGG        59  14     0
QSO: 21298 PH 2012-10-27 1012 RL3A          59  16     CT1EAV        59  14     0
QSO: 21217 PH 2012-10-27 1012 RL3A          59  16     7Z1SJ         59  21     0
QSO: 21298 PH 2012-10-27 1012 RL3A          59  16     DL4LBK        59  14     0
QSO: 21298 PH 2012-10-27 1013 RL3A          59  16     UA3VFS        59  16     0
QSO: 21298 PH 2012-10-27 1013 RL3A          59  16     SN7C          59  15     0
QSO: 21335 PH 2012-10-27 1013 RL3A          59  16     IT9YVO        59  15     0
QSO: 21298 PH 2012-10-27 1013 RL3A          59  16     DJ7WW         59  14     0
QSO: 21431 PH 2012-10-27 1014 RL3A          59  16     YO5TP         59  20     0
QSO: 21298 PH 2012-10-27 1014 RL3A          59  16     OK1BLU        59  15     0
QSO: 21298 PH 2012-10-27 1014 RL3A          59  16     TA1ED         59  20     0
QSO: 21298 PH 2012-10-27 1014 RL3A          59  16     OZ2BKK        59  14     0
QSO: 21298 PH 2012-10-27 1014 RL3A          59  16     I7PHH         59  15     0
QSO: 21298 PH 2012-10-27 1015 RL3A          59  16     EA5FWW        59  14     0
QSO: 21298 PH 2012-10-27 1015 RL3A          59  16     PA2LS         59  14     0
QSO: 21298 PH 2012-10-27 1015 RL3A          59  16     DO2HO         59  14     0
QSO: 21298 PH 2012-10-27 1016 RL3A          59  16     SM6WZH        59  14     0
QSO: 21298 PH 2012-10-27 1016 RL3A          59  16     DL0WO         59  14     0
QSO: 21135 PH 2012-10-27 1017 RL3A          59  16     E74Y          59  15     0
QSO: 21153 PH 2012-10-27 1017 RL3A          59  16     OG1M          59  15     0
QSO: 28727 PH 2012-10-27 1018 RL3A          59  16     MU0GSY        59  14     1
QSO: 21298 PH 2012-10-27 1018 RL3A          59  16     PY1TR         59  11     0
QSO: 21298 PH 2012-10-27 1018 RL3A          59  16     R9QQ          59  17     0
QSO: 21298 PH 2012-10-27 1018 RL3A          59  16     LO7H          59  13     0
QSO: 21298 PH 2012-10-27 1019 RL3A          59  16     DK9JS         59  14     0
QSO: 21298 PH 2012-10-27 1019 RL3A          59  16     ZL3X          59  32     0
QSO: 21298 PH 2012-10-27 1019 RL3A          59  16     EC7JA         59  14     0
QSO: 21298 PH 2012-10-27 1019 RL3A          59  16     RI1FJ         59  40     0
QSO: 21298 PH 2012-10-27 1020 RL3A          59  16     OK2KOJ        59  15     0
QSO: 21298 PH 2012-10-27 1020 RL3A          59  16     PA3ELQ        59  14     0
QSO: 21298 PH 2012-10-27 1020 RL3A          59  16     JE1REU        59  25     0
QSO: 28650 PH 2012-10-27 1020 RL3A          59  16     RI1FJ         59  40     1
QSO: 21298 PH 2012-10-27 1021 RL3A          59  16     DK5WO         59  14     0
QSO: 21174 PH 2012-10-27 1021 RL3A          59  16     YO3RU         59  20     0
QSO: 21298 PH 2012-10-27 1021 RL3A          59  16     DL6DCD        59  14     0
QSO: 21298 PH 2012-10-27 1021 RL3A          59  16     EA5FCW        59  14     0
QSO: 21298 PH 2012-10-27 1022 RL3A          59  16     JR2PMT        59  25     0
QSO: 21185 PH 2012-10-27 1022 RL3A          59  16     SP1MVG        59  15     0
QSO: 28509 PH 2012-10-27 1022 RL3A          59  16     OH0JFP        59  15     1
QSO: 21298 PH 2012-10-27 1022 RL3A          59  16     EA4RCH        59  14     0
QSO: 21298 PH 2012-10-27 1023 RL3A          59  16     DO2WHK        59  14     0
QSO: 28565 PH 2012-10-27 1023 RL3A          59  16     SJ2W          59  14     1
QSO: 21298 PH 2012-10-27 1023 RL3A          59  16     RW0UU         59  18     0
QSO: 21298 PH 2012-10-27 1023 RL3A          59  16     ZP5MAL        59  11     0
QSO: 21298 PH 2012-10-27 1023 RL3A          59  16     JR2NOU        59  25     0
QSO: 21298 PH 2012-10-27 1024 RL3A          59  16     JA7YAA        59  25     0
QSO: 21298 PH 2012-10-27 1024 RL3A          59  16     DL2YMR        59  14     0
QSO: 21298 PH 2012-10-27 1024 RL3A          59  16     OM2ASM        59  15     0
QSO: 21298 PH 2012-10-27 1024 RL3A          59  16     BH7PFH        59  24     0
QSO: 21298 PH 2012-10-27 1025 RL3A          59  16     RK9DC         59  17     0
QSO: 21298 PH 2012-10-27 1027 RL3A          59  16     DK2CX         59  14     0
QSO: 21230 PH 2012-10-27 1027 RL3A          59  16     OT1A          59  14     0
QSO: 21298 PH 2012-10-27 1028 RL3A          59  16     UO8L          59  17     0
QSO: 21298 PH 2012-10-27 1028 RL3A          59  16     DO5WW         59  14     0
QSO: 21298 PH 2012-10-27 1029 RL3A          59  16     DL4DXF        59  14     0
QSO: 14348 PH 2012-10-27 1033 RL3A          59  16     EF2F          59  14     0
QSO: 14243 PH 2012-10-27 1033 RL3A          59  16     4O3A          59  15     0
QSO: 14344 PH 2012-10-27 1034 RL3A          59  16     YO4RST        59  20     0
QSO: 14336 PH 2012-10-27 1034 RL3A          59  16     LY2BKT        59  15     0
QSO: 14121 PH 2012-10-27 1034 RL3A          59  16     SN7H          59  15     0
QSO: 14233 PH 2012-10-27 1036 RL3A          59  16     YO9GJY        59  20     0
QSO: 14233 PH 2012-10-27 1037 RL3A          59  16     S51JS         59  15     0
QSO: 14331 PH 2012-10-27 1037 RL3A          59  16     LY4T          59  15     0
QSO: 14233 PH 2012-10-27 1037 RL3A          59  16     DL4EBA        59  14     0
QSO: 14327 PH 2012-10-27 1037 RL3A          59  16     YO3CZW        59  20     0
QSO: 14316 PH 2012-10-27 1038 RL3A          59  16     OL9Z          59  15     0
QSO: 14233 PH 2012-10-27 1038 RL3A          59  16     RX4YY         59  16     0
QSO: 14314 PH 2012-10-27 1038 RL3A          59  16     OK7K          59  15     0
QSO: 14233 PH 2012-10-27 1039 RL3A          59  16     JR2PMT        59  25     0
QSO: 14233 PH 2012-10-27 1040 RL3A          59  16     JA7FTR        59  25     0
QSO: 14307 PH 2012-10-27 1040 RL3A          59  16     OE3K          59  15     0
QSO: 14233 PH 2012-10-27 1040 RL3A          59  16     JI2ZEY        59  25     0
QSO: 14233 PH 2012-10-27 1040 RL3A          59  16     OK1GSB        59  15     0
QSO: 14290 PH 2012-10-27 1040 RL3A          59  16     HF8N          59  15     0
QSO: 14284 PH 2012-10-27 1041 RL3A          59  16     DM4X          59  14     0
QSO: 14233 PH 2012-10-27 1041 RL3A          59  16     SQ3KLF        59  15     0
QSO: 14279 PH 2012-10-27 1043 RL3A          59  16     ES9C          59  15     0
QSO: 14310 PH 2012-10-27 1043 RL3A          59  16     S57AL         59  15     0
QSO: 14300 PH 2012-10-27 1043 RL3A          59  16     LY2CX         59  15     0
QSO: 14260 PH 2012-10-27 1044 RL3A          59  16     S50G          59  15     0
QSO: 14255 PH 2012-10-27 1044 RL3A          59  16     IR4M          59  15     0
QSO: 14246 PH 2012-10-27 1045 RL3A          59  16     DP6T          59  14     0
QSO: 14270 PH 2012-10-27 1046 RL3A          59  16     OH8X          59  15     0
QSO: 14239 PH 2012-10-27 1046 RL3A          59  16     9A1P          59  15     0
QSO: 14230 PH 2012-10-27 1046 RL3A          59  16     US7IS         59  16     0
QSO: 14261 PH 2012-10-27 1047 RL3A          59  16     HG7T          59  15     0
QSO: 14222 PH 2012-10-27 1048 RL3A          59  16     S51A          59  15     0
QSO: 14252 PH 2012-10-27 1048 RL3A          59  16     EE1W          59  14     0
QSO: 14215 PH 2012-10-27 1048 RL3A          59  16     DF0HQ         59  14     0
QSO: 14247 PH 2012-10-27 1049 RL3A          59  16     EA3GLB        59  14     0
QSO: 14236 PH 2012-10-27 1050 RL3A          59  16     9A7A          59  15     0
QSO: 14225 PH 2012-10-27 1051 RL3A          59  16     ED5K          59  14     0
QSO: 14186 PH 2012-10-27 1051 RL3A          59  16     OZ5E          59  14     0
QSO: 14206 PH 2012-10-27 1052 RL3A          59  16     SP1DKZ        59  15     0
QSO: 14202 PH 2012-10-27 1052 RL3A          59  16     SO9Q          59  15     0
QSO: 14196 PH 2012-10-27 1053 RL3A          59  16     PI4EME        59  14     0
QSO: 14189 PH 2012-10-27 1053 RL3A          59  16     OH0V          59  15     0
QSO: 14183 PH 2012-10-27 1054 RL3A          59  16     JA5FDJ        59  25     0
QSO: 14162 PH 2012-10-27 1055 RL3A          59  16     KC1XX         59  05     0
QSO: 14180 PH 2012-10-27 1055 RL3A          59  16     PC2T          59  14     0
QSO: 14157 PH 2012-10-27 1055 RL3A          59  16     S53EA         59  15     0
QSO: 14151 PH 2012-10-27 1056 RL3A          59  16     UT7QL         59  16     0
QSO: 14340 PH 2012-10-27 1056 RL3A          59  16     M4U           59  14     0
QSO: 14140 PH 2012-10-27 1057 RL3A          59  16     YT3A          59  15     0
QSO: 14134 PH 2012-10-27 1057 RL3A          59  16     YT1A          59  15     0
QSO: 14118 PH 2012-10-27 1058 RL3A          59  16     SM6V          59  14     0
QSO: 14335 PH 2012-10-27 1058 RL3A          59  16     DC3RJ         59  14     0
QSO: 14115 PH 2012-10-27 1059 RL3A          59  16     YL2CI         59  15     0
QSO: 14332 PH 2012-10-27 1059 RL3A          59  16     DR7B          59  14     0
QSO: 14111 PH 2012-10-27 1059 RL3A          59  16     YO8TNB        59  20     0
QSO: 14326 PH 2012-10-27 1100 RL3A          59  16     OH0X          59  15     0
QSO: 14323 PH 2012-10-27 1100 RL3A          59  16     M0PLX/M       59  14     0
QSO: 14128 PH 2012-10-27 1100 RL3A          59  16     PH75S         59  14     0
QSO: 14320 PH 2012-10-27 1100 RL3A          59  16     DR1A          59  14     0
QSO: 14311 PH 2012-10-27 1101 RL3A          59  16     OM0M          59  15     0
QSO: 14145 PH 2012-10-27 1101 RL3A          59  16     OH5SM         59  15     0
QSO: 14297 PH 2012-10-27 1102 RL3A          59  16     EW8OP         59  16     0
QSO: 14157 PH 2012-10-27 1102 RL3A          59  16     RK9SWF        59  16     0
QSO: 14294 PH 2012-10-27 1102 RL3A          59  16     J42T          59  20     0
QSO: 14162 PH 2012-10-27 1103 RL3A          59  16     PB100NAC      59  14     0
QSO: 14285 PH 2012-10-27 1103 RL3A          59  16     SJ2W          59  14     0
QSO: 14277 PH 2012-10-27 1104 RL3A          59  16     G4T           59  14     0
QSO: 14181 PH 2012-10-27 1104 RL3A          59  16     PI4COM        59  14     0
QSO: 14183 PH 2012-10-27 1105 RL3A          59  16     RK9CYA        59  17     0
QSO: 14182 PH 2012-10-27 1108 RL3A          59  16     JH4UYB        59  25     0
QSO: 14182 PH 2012-10-27 1108 RL3A          59  16     LA7GIA        59  14     0
QSO: 14182 PH 2012-10-27 1108 RL3A          59  16     IV3BCA        59  15     0
QSO: 14182 PH 2012-10-27 1109 RL3A          59  16     EA4FJJ        59  14     0
QSO: 14182 PH 2012-10-27 1109 RL3A          59  16     ON4VDV        59  14     0
QSO: 14182 PH 2012-10-27 1110 RL3A          59  16     SP5DRE        59  15     0
QSO: 14182 PH 2012-10-27 1111 RL3A          59  16     UX7MR         59  16     0
QSO: 14296 PH 2012-10-27 1111 RL3A          59  16     OK1NP         59  15     0
QSO: 14182 PH 2012-10-27 1111 RL3A          59  16     9A1CIG        59  15     0
QSO: 14182 PH 2012-10-27 1112 RL3A          59  16     DL1BWU        59  14     0
QSO: 14182 PH 2012-10-27 1113 RL3A          59  16     G2F           59  14     0
QSO: 14106 PH 2012-10-27 1113 RL3A          59  16     YT2AAA        59  15     0
QSO: 14182 PH 2012-10-27 1114 RL3A          59  16     LA8G          59  14     0
QSO: 14182 PH 2012-10-27 1114 RL3A          59  16     OM4C          59  15     0
QSO: 14115 PH 2012-10-27 1115 RL3A          59  16     HG5P          59  15     0
QSO: 14182 PH 2012-10-27 1116 RL3A          59  16     JA7YRR        59  25     0
QSO: 14123 PH 2012-10-27 1116 RL3A          59  16     XL3A          59  04     0
QSO: 14182 PH 2012-10-27 1117 RL3A          59  16     UX7FD         59  16     0
QSO: 14130 PH 2012-10-27 1117 RL3A          59  16     PI4D          59  14     0
QSO: 14136 PH 2012-10-27 1117 RL3A          59  16     SP4JCQ        59  15     0
QSO: 14182 PH 2012-10-27 1117 RL3A          59  16     CX4BW         59  13     0
QSO: 14182 PH 2012-10-27 1117 RL3A          59  16     RV6ACC        59  16     0
QSO: 14182 PH 2012-10-27 1118 RL3A          59  16     DL4WA         59  14     0
QSO: 14182 PH 2012-10-27 1118 RL3A          59  16     BG2AUE        59  24     0
QSO: 14153 PH 2012-10-27 1118 RL3A          59  16     PA6K          59  14     0
QSO: 14182 PH 2012-10-27 1118 RL3A          59  16     VK4QH         59  30     0
QSO: 14182 PH 2012-10-27 1119 RL3A          59  16     JG2KKG        59  25     0
QSO: 14172 PH 2012-10-27 1120 RL3A          59  16     SP5ZIM        59  15     0
QSO: 14182 PH 2012-10-27 1120 RL3A          59  16     OK6RA         59  15     0
QSO: 14173 PH 2012-10-27 1121 RL3A          59  16     SP3HRN        59  15     0
QSO: 14182 PH 2012-10-27 1121 RL3A          59  16     DL9ZP         59  14     0
QSO: 14182 PH 2012-10-27 1122 RL3A          59  16     YO9CWY        59  20     0
QSO: 14182 PH 2012-10-27 1123 RL3A          59  16     DL1PT         59  14     0
QSO: 14182 PH 2012-10-27 1123 RL3A          59  16     RA8T          59  16     0
QSO: 14182 PH 2012-10-27 1124 RL3A          59  16     RK4NAB        59  16     0
QSO: 14331 PH 2012-10-27 1125 RL3A          59  16     9A2AA         59  15     0
QSO: 14318 PH 2012-10-27 1126 RL3A          59  16     HA8QZ         59  15     0
QSO: 14182 PH 2012-10-27 1127 RL3A          59  16     PD1TV         59  14     0
QSO: 14182 PH 2012-10-27 1128 RL3A          59  16     LY2T          59  15     0
QSO: 28510 PH 2012-10-27 1136 RL3A          59  16     A41OO         59  21     1
QSO: 21193 PH 2012-10-27 1138 RL3A          59  16     SM6V          59  14     0
QSO: 21436 PH 2012-10-27 1139 RL3A          59  16     EI7CC         59  14     0
QSO: 28564 PH 2012-10-27 1139 RL3A          59  16     JX9JKA        59  40     1
QSO: 28489 PH 2012-10-27 1140 RL3A          59  16     FM1II         59  08     1
QSO: 28534 PH 2012-10-27 1140 RL3A          59  16     HK1NA         59  09     1
QSO: 21186 PH 2012-10-27 1140 RL3A          59  16     XL3A          59  04     0
QSO: 28315 PH 2012-10-27 1141 RL3A          59  16     PJ4X          59  09     1
QSO: 21309 PH 2012-10-27 1141 RL3A          59  16     DL4SZB        59  14     0
QSO: 21309 PH 2012-10-27 1141 RL3A          59  16     F4GVZ         51  14     0
QSO: 28331 PH 2012-10-27 1141 RL3A          59  16     KP2DX         59  08     1
QSO: 28703 PH 2012-10-27 1141 RL3A          59  16     OM1DK         59  15     1
QSO: 21309 PH 2012-10-27 1142 RL3A          59  16     GM0FGI        59  14     0
QSO: 21443 PH 2012-10-27 1142 RL3A          59  16     K1JB          59  05     0
QSO: 21145 PH 2012-10-27 1142 RL3A          59  16     OM4O          59  15     0
QSO: 21309 PH 2012-10-27 1142 RL3A          59  16     W3FV          59  05     0
QSO: 28379 PH 2012-10-27 1142 RL3A          59  16     TF3W          59  40     1
QSO: 21309 PH 2012-10-27 1143 RL3A          59  16     W2JU          59  05     0
QSO: 21449 PH 2012-10-27 1143 RL3A          59  16     YT1HA         59  15     0
QSO: 28551 PH 2012-10-27 1143 RL3A          59  16     PJ2T          59  09     1
QSO: 21309 PH 2012-10-27 1143 RL3A          59  16     F5BBD         59  14     0
QSO: 21309 PH 2012-10-27 1143 RL3A          59  16     SK6HD         59  14     0
QSO: 21309 PH 2012-10-27 1143 RL3A          59  16     F8VNU         59  14     0
QSO: 28358 PH 2012-10-27 1143 RL3A          59  16     P40T          59  09     1
QSO: 21309 PH 2012-10-27 1144 RL3A          59  16     DL7LIN        59  14     0
QSO: 21309 PH 2012-10-27 1144 RL3A          59  16     SM5Q          59  14     0
QSO: 21309 PH 2012-10-27 1144 RL3A          59  16     LA5LJA        59  14     0
QSO: 21309 PH 2012-10-27 1145 RL3A          59  16     LU7DSU        59  13     0
QSO: 21309 PH 2012-10-27 1145 RL3A          59  16     DO2MS         59  14     0
QSO: 28323 PH 2012-10-27 1145 RL3A          59  16     W3KL          59  05     1
QSO: 21309 PH 2012-10-27 1145 RL3A          59  16     OZ5GUS        59  14     0
QSO: 21309 PH 2012-10-27 1146 RL3A          59  16     AA1K          59  05     0
QSO: 28616 PH 2012-10-27 1146 RL3A          59  16     C37NL         59  14     1
QSO: 21418 PH 2012-10-27 1146 RL3A          59  16     OM7M          59  15     0
QSO: 21309 PH 2012-10-27 1146 RL3A          59  16     EA8LS         59  33     0
QSO: 21309 PH 2012-10-27 1146 RL3A          59  16     VE1BVD        59  05     0
QSO: 21309 PH 2012-10-27 1146 RL3A          59  16     WA2NHA        59  05     0
QSO: 21309 PH 2012-10-27 1146 RL3A          59  16     OM7AB         59  15     0
QSO: 21309 PH 2012-10-27 1147 RL3A          59  16     LV6D          59  13     0
QSO: 21309 PH 2012-10-27 1147 RL3A          59  16     G5N           59  15     0
QSO: 21309 PH 2012-10-27 1147 RL3A          59  16     K4MF          59  05     0
QSO: 21277 PH 2012-10-27 1148 RL3A          59  16     II9P          59  15     0
QSO: 21309 PH 2012-10-27 1148 RL3A          59  16     HL5FAM        59  25     0
QSO: 21309 PH 2012-10-27 1148 RL3A          59  16     F4DLL         59  14     0
QSO: 21309 PH 2012-10-27 1148 RL3A          59  16     N2LBR         59  05     0
QSO: 21309 PH 2012-10-27 1148 RL3A          59  16     SQ3KLF        59  15     0
QSO: 21200 PH 2012-10-27 1148 RL3A          59  16     W3LPL         59  05     0
QSO: 21309 PH 2012-10-27 1148 RL3A          59  16     DO2DP         59  14     0
QSO: 21441 PH 2012-10-27 1149 RL3A          59  16     NR3X          59  05     0
QSO: 21309 PH 2012-10-27 1149 RL3A          59  16     KB1DMR        59  05     0
QSO: 21309 PH 2012-10-27 1149 RL3A          59  16     W1NK          59  05     0
QSO: 21309 PH 2012-10-27 1150 RL3A          59  16     N3ZA          59  05     0
QSO: 21309 PH 2012-10-27 1150 RL3A          59  16     CN2R          59  33     0
QSO: 21309 PH 2012-10-27 1150 RL3A          59  16     N1IBM         59  05     0
QSO: 21380 PH 2012-10-27 1151 RL3A          59  16     KK1KW         59  05     0
QSO: 21309 PH 2012-10-27 1151 RL3A          59  16     DG9SEH        59  14     0
QSO: 21309 PH 2012-10-27 1151 RL3A          59  16     FM5CD         59  08     0
QSO: 21223 PH 2012-10-27 1151 RL3A          59  16     K1LZ          59  05     0
QSO: 21309 PH 2012-10-27 1151 RL3A          59  16     KA2D          59  05     0
QSO: 21309 PH 2012-10-27 1151 RL3A          59  16     OZ5GOL        59  14     0
QSO: 21309 PH 2012-10-27 1152 RL3A          59  16     VK4QH         59  30     0
QSO: 21309 PH 2012-10-27 1152 RL3A          59  16     N8UM          59  04     0
QSO: 28473 PH 2012-10-27 1152 RL3A          59  16     CW0A          59  13     1
QSO: 21309 PH 2012-10-27 1152 RL3A          59  16     SP8CGU        59  15     0
QSO: 21309 PH 2012-10-27 1153 RL3A          59  16     W3EKT         59  05     0
QSO: 21309 PH 2012-10-27 1153 RL3A          59  16     RV9CBW        59  17     0
QSO: 28460 PH 2012-10-27 1153 RL3A          59  16     ED9Z          59  33     1
QSO: 21309 PH 2012-10-27 1153 RL3A          59  16     VK5ST         59  30     0
QSO: 21213 PH 2012-10-27 1154 RL3A          59  16     W2RE          59  05     0
QSO: 21309 PH 2012-10-27 1154 RL3A          59  16     W4DBT         59  05     0
QSO: 28392 PH 2012-10-27 1154 RL3A          59  16     V26B          59  08     1
QSO: 21309 PH 2012-10-27 1154 RL3A          59  16     2E0SMP        59  14     0
QSO: 28722 PH 2012-10-27 1155 RL3A          59  16     HD2A          59  10     1
QSO: 21309 PH 2012-10-27 1155 RL3A          59  16     K3KO          59  05     0
QSO: 21439 PH 2012-10-27 1155 RL3A          59  16     YO3CZW        59  20     0
QSO: 21220 PH 2012-10-27 1155 RL3A          59  16     K3ZO          59  05     0
QSO: 28526 PH 2012-10-27 1155 RL3A          59  16     VE1OP         59  05     1
QSO: 21309 PH 2012-10-27 1155 RL3A          59  16     K4AB          59  04     0
QSO: 21309 PH 2012-10-27 1156 RL3A          59  16     NQ4I          59  05     0
QSO: 21309 PH 2012-10-27 1157 RL3A          59  16     F5VJL         59  14     0
QSO: 21309 PH 2012-10-27 1157 RL3A          59  16     W2CG          59  05     0
QSO: 28308 PH 2012-10-27 1157 RL3A          59  16     8P5A          59  08     1
QSO: 21309 PH 2012-10-27 1157 RL3A          59  16     ZW5B          59  11     0
QSO: 21309 PH 2012-10-27 1158 RL3A          59  16     YO2QY         59  20     0
QSO: 21210 PH 2012-10-27 1158 RL3A          59  16     N3RD          59  05     0
QSO: 28284 PH 2012-10-27 1158 RL3A          59  16     6Y9X          59  08     1
QSO: 21202 PH 2012-10-27 1158 RL3A          59  16     K3LR          59  05     0
QSO: 28260 PH 2012-10-27 1159 RL3A          59  16     TO2A          59  09     1
QSO: 21309 PH 2012-10-27 1159 RL3A          59  16     VK6APH        59  29     0
QSO: 21403 PH 2012-10-27 1159 RL3A          59  16     N1SNB         59  05     0
QSO: 21309 PH 2012-10-27 1159 RL3A          59  16     UB8QAA        59  17     0
QSO: 21309 PH 2012-10-27 1200 RL3A          59  16     PA3ANN        59  14     0
QSO: 21309 PH 2012-10-27 1200 RL3A          59  16     UA9AU         59  17     0
QSO: 21309 PH 2012-10-27 1201 RL3A          59  16     SM6XUZ        59  14     0
QSO: 21309 PH 2012-10-27 1201 RL3A          59  16     SN3B          59  15     0
QSO: 21309 PH 2012-10-27 1201 RL3A          59  16     K2QB          59  05     0
QSO: 21309 PH 2012-10-27 1202 RL3A          59  16     RK9DO         59  17     0
QSO: 21309 PH 2012-10-27 1202 RL3A          59  16     W8KRZ         59  05     0
QSO: 21309 PH 2012-10-27 1203 RL3A          59  16     NF4A          59  05     0
QSO: 28578 PH 2012-10-27 1203 RL3A          59  16     CE3CT         59  12     1
QSO: 21309 PH 2012-10-27 1203 RL3A          59  16     YO3HJV        59  20     0
QSO: 21309 PH 2012-10-27 1204 RL3A          59  16     VK6APH        59  29     0
QSO: 21309 PH 2012-10-27 1204 RL3A          59  16     KD4ACG        59  05     0
QSO: 28670 PH 2012-10-27 1204 RL3A          59  16     VP5DX         59  08     1
QSO: 21309 PH 2012-10-27 1204 RL3A          59  16     OZ7IF         59  14     0
QSO: 21309 PH 2012-10-27 1205 RL3A          59  16     PA2GRU        59  14     0
QSO: 21398 PH 2012-10-27 1205 RL3A          59  16     S57AL         59  15     0
QSO: 21309 PH 2012-10-27 1205 RL3A          59  16     DL3FYM        59  14     0
QSO: 21309 PH 2012-10-27 1205 RL3A          59  16     VC2B          59  05     0
QSO: 28347 PH 2012-10-27 1205 RL3A          59  16     VP2MDG        59  08     1
QSO: 21309 PH 2012-10-27 1205 RL3A          59  16     K0EJ          59  04     0
QSO: 28566 PH 2012-10-27 1206 RL3A          59  16     NP4Z          59  08     1
QSO: 21309 PH 2012-10-27 1206 RL3A          59  16     HB9CQS        59  14     0
QSO: 21309 PH 2012-10-27 1206 RL3A          59  16     DM5P          59  14     0
QSO: 21309 PH 2012-10-27 1207 RL3A          59  16     PA3TOP        59  14     0
QSO: 21309 PH 2012-10-27 1207 RL3A          59  16     HS0ZCW        59  26     0
QSO: 21309 PH 2012-10-27 1207 RL3A          59  16     LZ1IKY        59  20     0
QSO: 21309 PH 2012-10-27 1207 RL3A          59  16     K8RTL         59  04     0
QSO: 21309 PH 2012-10-27 1208 RL3A          59  16     AA3B          59  05     0
QSO: 21309 PH 2012-10-27 1208 RL3A          59  16     EK3GM         59  21     0
QSO: 21309 PH 2012-10-27 1208 RL3A          59  16     W2RDM         59  05     0
QSO: 21309 PH 2012-10-27 1209 RL3A          59  16     PE2HLA        59  14     0
QSO: 28684 PH 2012-10-27 1209 RL3A          59  16     GJ2A          59  14     1
QSO: 21309 PH 2012-10-27 1209 RL3A          59  16     OK1GSB        59  15     0
QSO: 21309 PH 2012-10-27 1209 RL3A          59  16     NM1C          59  05     0
QSO: 28325 PH 2012-10-27 1209 RL3A          59  16     HI3EPR        59  08     1
QSO: 21309 PH 2012-10-27 1209 RL3A          59  16     IZ0IEN        59  15     0
QSO: 21309 PH 2012-10-27 1210 RL3A          59  16     RC9JWR        59  17     0
QSO: 21309 PH 2012-10-27 1210 RL3A          59  16     N6AR          59  05     0
