START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-SSB
CALLSIGN:      VK3NRW
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-STATION:  FIXED
CATEGORY-POWER:  LOW
CATEGORY-ASSISTED:  NON-ASSISTED
CATEGORY-TRANSMITTER:  ONE
LOCATION:      30
CLAIMED-SCORE: 36273
NAME:          JOHN WESTON
OPERATORS:     VK3NRW
SOAPBOX:       Used SD for logging
SOAPBOX:       Great contest and will be in it again next year
SOAPBOX:       Not many impatient operators who didn't allow for low
SOAPBOX:       powered amateurs
QSO: 28387 PH 2012-10-27 0021 VK3NRW        59  30     VA5DX         59  04
QSO: 28411 PH 2012-10-27 0025 VK3NRW        59  30     NH6Y          59  31
QSO: 28385 PH 2012-10-27 0033 VK3NRW        59  30     W6YI          59  03
QSO: 28445 PH 2012-10-27 0039 VK3NRW        59  30     VK3QH         59  30
QSO: 28421 PH 2012-10-27 0055 VK3NRW        59  30     WL7E          59  01
QSO: 28482 PH 2012-10-27 0103 VK3NRW        59  30     VE7GL         59  03
QSO: 28541 PH 2012-10-27 0110 VK3NRW        59  30     VK3VIN        59  30
QSO: 28543 PH 2012-10-27 0112 VK3NRW        59  30     NU6S          59  03
QSO: 28548 PH 2012-10-27 0115 VK3NRW        59  30     W6AEA         59  03
QSO: 28579 PH 2012-10-27 0118 VK3NRW        59  30     N6RK          59  03
QSO: 21276 PH 2012-10-27 0126 VK3NRW        59  30     VE7GL         59  03
QSO: 21292 PH 2012-10-27 0131 VK3NRW        59  30     ZL1AIX        59  32
QSO: 21392 PH 2012-10-27 0143 VK3NRW        59  30     KE2VB         59  03
QSO: 21395 PH 2012-10-27 0157 VK3NRW        59  30     JF2QNM        59  25
QSO: 21448 PH 2012-10-27 0205 VK3NRW        59  30     JH1CMW        59  25
QSO: 21229 PH 2012-10-27 0220 VK3NRW        59  30     W6YI          59  03
QSO: 28442 PH 2012-10-27 0310 VK3NRW        59  30     FK8DD         59  32
QSO: 28477 PH 2012-10-27 0313 VK3NRW        59  30     B7JA          59  24
QSO: 28536 PH 2012-10-27 0322 VK3NRW        59  30     KH6MB         59  31
QSO: 28550 PH 2012-10-27 0326 VK3NRW        59  30     EY8MM         59  17
QSO: 28571 PH 2012-10-27 0329 VK3NRW        59  30     JN6GBB        59  25
QSO: 28396 PH 2012-10-27 0332 VK3NRW        59  30     JA7OWD        59  25
QSO: 28418 PH 2012-10-27 0337 VK3NRW        59  30     JA7YRR        59  25
QSO: 28435 PH 2012-10-27 0338 VK3NRW        59  30     JA3YBK        59  25
QSO: 28438 PH 2012-10-27 0340 VK3NRW        59  30     BY5CD         59  24
QSO: 28452 PH 2012-10-27 0345 VK3NRW        59  30     DS5FNE        59  25
QSO: 28499 PH 2012-10-27 0355 VK3NRW        59  30     JA1YPA        59  25
QSO: 28503 PH 2012-10-27 0356 VK3NRW        59  30     JA7NVF        59  25
QSO: 28526 PH 2012-10-27 0405 VK3NRW        59  30     KH7CW         59  31
QSO: 28530 PH 2012-10-27 0414 VK3NRW        59  30     JJ0KRD        59  25
QSO: 21243 PH 2012-10-27 0441 VK3NRW        59  30     VK6NC         59  29
QSO: 21250 PH 2012-10-27 0442 VK3NRW        59  30     P29FR         59  28
QSO: 21296 PH 2012-10-27 0459 VK3NRW        59  30     PW5G          59  11
QSO: 21320 PH 2012-10-27 0502 VK3NRW        59  30     T88EB         59  27
QSO: 14231 PH 2012-10-27 0517 VK3NRW        59  30     UW1M          59  16
QSO: 14241 PH 2012-10-27 0521 VK3NRW        59  30     G5O           59  14
QSO: 14250 PH 2012-10-27 0524 VK3NRW        59  30     ED3X          59  14
QSO: 14257 PH 2012-10-27 0529 VK3NRW        59  30     LZ5K          59  20
QSO: 14262 PH 2012-10-27 0531 VK3NRW        59  30     9A1A          59  15
QSO: 14285 PH 2012-10-27 0540 VK3NRW        59  30     P33W          59  20
QSO: 14287 PH 2012-10-27 0543 VK3NRW        59  30     EE1W          59  14
QSO: 14333 PH 2012-10-27 0548 VK3NRW        59  30     ZL3X          59  32
QSO: 14146 PH 2012-10-27 0600 VK3NRW        59  30     LY9A          59  15
QSO: 14177 PH 2012-10-27 0616 VK3NRW        59  30     YT2M          59  15
QSO: 14190 PH 2012-10-27 0643 VK3NRW        59  30     UZ0U          59  16
QSO: 14208 PH 2012-10-27 0650 VK3NRW        59  30     PS2T          59  11
QSO: 14215 PH 2012-10-27 0654 VK3NRW        59  30     DF0Q          59  14
QSO: 14220 PH 2012-10-27 0656 VK3NRW        59  30     DL5RBW        59  14
QSO: 14224 PH 2012-10-27 0702 VK3NRW        59  30     IQ2DB         59  15
QSO: 14246 PH 2012-10-27 0704 VK3NRW        59  30     HG1S          59  15
QSO: 14252 PH 2012-10-27 0705 VK3NRW        59  30     VK6NC         59  29
QSO: 14262 PH 2012-10-27 0713 VK3NRW        59  30     OK1NP         59  15
QSO: 14270 PH 2012-10-27 0720 VK3NRW        59  30     DP6T          59  14
QSO: 14276 PH 2012-10-27 0722 VK3NRW        59  30     CN2SM         59  33
QSO: 14307 PH 2012-10-27 0731 VK3NRW        59  30     UY7MM         59  16
QSO: 14312 PH 2012-10-27 0737 VK3NRW        59  30     OK7K          59  15
QSO: 14316 PH 2012-10-27 0739 VK3NRW        59  30     OL9Z          59  15
QSO: 14337 PH 2012-10-27 0746 VK3NRW        59  30     RM5A          59  16
QSO: 14343 PH 2012-10-27 0749 VK3NRW        59  30     GW9T          59  14
QSO: 21186 PH 2012-10-27 0756 VK3NRW        59  30     LP1H          59  13
QSO: 21315 PH 2012-10-27 0805 VK3NRW        59  30     JA3YBK        59  25
QSO: 21419 PH 2012-10-27 0822 VK3NRW        59  30     JM1LPN        59  25
QSO: 21444 PH 2012-10-27 0830 VK3NRW        59  30     JH7LRS        59  25
QSO: 21417 PH 2012-10-27 0833 VK3NRW        59  30     YC2FAJ        59  28
