START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CREATED-BY: AATest v.1.99
CALLSIGN: UA9MA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-OVERLAY:
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 3910720
OPERATORS: UA9MA
CLUB:
NAME: Gena kolmakov
SOAPBOX: Many old friends in my log ! Great fun !
QSO: 14260 PH 2012-10-27 0245 UA9MA         59  17     K4REB         59  05
QSO: 14260 PH 2012-10-27 0246 UA9MA         59  17     K2PO          59  03
QSO: 14260 PH 2012-10-27 0247 UA9MA         59  17     W8GOC         59  05
QSO: 14261 PH 2012-10-27 0248 UA9MA         59  17     K9LOF         59  04
QSO: 14261 PH 2012-10-27 0248 UA9MA         59  17     K0SR          59  04
QSO: 14261 PH 2012-10-27 0248 UA9MA         59  17     KT0A          59  04
QSO: 14261 PH 2012-10-27 0249 UA9MA         59  17     KK4HEG        59  05
QSO: 14261 PH 2012-10-27 0249 UA9MA         59  17     K6MCX         59  03
QSO: 14261 PH 2012-10-27 0250 UA9MA         59  17     N5CLK         59  04
QSO: 14261 PH 2012-10-27 0250 UA9MA         59  17     N8ESW         59  05
QSO: 14261 PH 2012-10-27 0250 UA9MA         59  17     PY2LGR        59  11
QSO: 14261 PH 2012-10-27 0251 UA9MA         59  17     B3C           59  24
QSO: 14261 PH 2012-10-27 0251 UA9MA         59  17     KE2VB         59  03
QSO: 14261 PH 2012-10-27 0251 UA9MA         59  17     KC8RPV        59  04
QSO: 14261 PH 2012-10-27 0252 UA9MA         59  17     N7EV          59  03
QSO: 14261 PH 2012-10-27 0253 UA9MA         59  17     W9JH          59  04
QSO: 14261 PH 2012-10-27 0253 UA9MA         59  17     N7ZG          59  03
QSO: 14261 PH 2012-10-27 0254 UA9MA         59  17     XR6SR         59  12
QSO: 14261 PH 2012-10-27 0254 UA9MA         59  17     DP7D          59  14
QSO: 14261 PH 2012-10-27 0255 UA9MA         59  17     RN4HAB        59  16
QSO: 14261 PH 2012-10-27 0255 UA9MA         59  17     PY2AE         59  11
QSO: 14261 PH 2012-10-27 0255 UA9MA         59  17     RV9MA         59  17
QSO: 14261 PH 2012-10-27 0256 UA9MA         59  17     RL3A          59  16
QSO: 14261 PH 2012-10-27 0256 UA9MA         59  17     VE7DZO        59  03
QSO: 14243 PH 2012-10-27 0258 UA9MA         59  17     K1TO          59  05
QSO: 21240 PH 2012-10-27 0301 UA9MA         59  17     VK6NC         59  29
QSO: 21269 PH 2012-10-27 0303 UA9MA         59  17     YE2R          59  28
QSO: 21381 PH 2012-10-27 0304 UA9MA         59  17     JA7NVF        59  25
QSO: 21401 PH 2012-10-27 0304 UA9MA         59  17     UA0SE         59  18
QSO: 21321 PH 2012-10-27 0305 UA9MA         59  17     KL7RA         59  01
QSO: 21280 PH 2012-10-27 0308 UA9MA         59  17     E21EIC        59  26
QSO: 21190 PH 2012-10-27 0309 UA9MA         59  17     UA0XAK        59  19
QSO: 21232 PH 2012-10-27 0309 UA9MA         59  17     UI8I          59  18
QSO: 21275 PH 2012-10-27 0311 UA9MA         59  17     KH6MB         59  31
QSO: 28536 PH 2012-10-27 0312 UA9MA         59  17     KH6MB         59  31
QSO: 28525 PH 2012-10-27 0313 UA9MA         59  17     KH7CW         59  31
QSO: 28516 PH 2012-10-27 0313 UA9MA         59  17     AH0BT         59  27
QSO: 28483 PH 2012-10-27 0313 UA9MA         59  17     JT1CS         59  23
QSO: 28440 PH 2012-10-27 0314 UA9MA         59  17     NH2T          59  27
QSO: 28462 PH 2012-10-27 0315 UA9MA         59  17     BV0TW         59  24
QSO: 28469 PH 2012-10-27 0315 UA9MA         59  17     WH2DX         59  27
QSO: 28480 PH 2012-10-27 0317 UA9MA         59  17     9V1YC         59  28
QSO: 28491 PH 2012-10-27 0319 UA9MA         59  17     9M2SM         59  28
QSO: 28557 PH 2012-10-27 0320 UA9MA         59  17     JM1LPN        59  25
QSO: 28550 PH 2012-10-27 0321 UA9MA         59  17     EY8MM         59  17
QSO: 28527 PH 2012-10-27 0321 UA9MA         59  17     HS0ZIN        59  26
QSO: 28521 PH 2012-10-27 0322 UA9MA         59  17     VR2XLN        59  24
QSO: 28535 PH 2012-10-27 0324 UA9MA         59  17     JG5DHX        59  25
QSO: 28535 PH 2012-10-27 0324 UA9MA         59  17     JH1OCC        59  25
QSO: 28535 PH 2012-10-27 0324 UA9MA         59  17     JH1ASG        59  25
QSO: 28535 PH 2012-10-27 0324 UA9MA         59  17     JA7AUM        59  25
QSO: 28535 PH 2012-10-27 0325 UA9MA         59  17     BD7MTJ        59  24
QSO: 28535 PH 2012-10-27 0325 UA9MA         59  17     JT1E          59  23
QSO: 28535 PH 2012-10-27 0325 UA9MA         59  17     JA3EQC        59  25
QSO: 28535 PH 2012-10-27 0326 UA9MA         59  17     JF3IYW        59  25
QSO: 28535 PH 2012-10-27 0326 UA9MA         59  17     BD2IAQ        59  24
QSO: 28535 PH 2012-10-27 0326 UA9MA         59  17     JA2BCE        59  25
QSO: 28535 PH 2012-10-27 0327 UA9MA         59  17     BA1KW         59  24
QSO: 28535 PH 2012-10-27 0327 UA9MA         59  17     BG8GAM        59  24
QSO: 28535 PH 2012-10-27 0328 UA9MA         59  17     HS0ZGV        59  26
QSO: 28535 PH 2012-10-27 0328 UA9MA         59  17     JA7QVI        59  25
QSO: 28535 PH 2012-10-27 0328 UA9MA         59  17     UA0QNV        59  19
QSO: 28535 PH 2012-10-27 0328 UA9MA         59  17     BD4HHZ        59  24
QSO: 28535 PH 2012-10-27 0329 UA9MA         59  17     JL3MCM        59  25
QSO: 28535 PH 2012-10-27 0330 UA9MA         59  17     JR6GIM        59  25
QSO: 28535 PH 2012-10-27 0330 UA9MA         59  17     BA9TX         59  23
QSO: 28535 PH 2012-10-27 0331 UA9MA         59  17     JS3CTQ        59  25
QSO: 28535 PH 2012-10-27 0331 UA9MA         59  17     BD4SVB        59  24
QSO: 28535 PH 2012-10-27 0332 UA9MA         59  17     YE0X          59  28
QSO: 28535 PH 2012-10-27 0332 UA9MA         59  17     9K2HN         59  21
QSO: 28535 PH 2012-10-27 0332 UA9MA         59  17     ZL4NR         59  32
QSO: 28535 PH 2012-10-27 0333 UA9MA         59  17     JF3EIG        59  25
QSO: 28535 PH 2012-10-27 0333 UA9MA         59  17     JR4DAH        59  25
QSO: 28531 PH 2012-10-27 0335 UA9MA         59  17     JJ0KRD        59  25
QSO: 28526 PH 2012-10-27 0335 UA9MA         59  17     VR2EH         59  24
QSO: 28396 PH 2012-10-27 0337 UA9MA         59  17     JA7OWD        59  25
QSO: 21318 PH 2012-10-27 0339 UA9MA         59  17     RT5K          59  16
QSO: 21272 PH 2012-10-27 0340 UA9MA         59  17     BV2A/4        59  24
QSO: 21280 PH 2012-10-27 0343 UA9MA         59  17     BD7BM         59  24
QSO: 21280 PH 2012-10-27 0343 UA9MA         59  17     UT7CA         59  16
QSO: 21280 PH 2012-10-27 0343 UA9MA         59  17     UT5LO         59  16
QSO: 21280 PH 2012-10-27 0344 UA9MA         59  17     BH4TVU        59  24
QSO: 21280 PH 2012-10-27 0344 UA9MA         59  17     BD3OM         59  24
QSO: 21280 PH 2012-10-27 0344 UA9MA         59  17     JA2HGF        59  25
QSO: 21280 PH 2012-10-27 0345 UA9MA         59  17     JR1EMO        59  25
QSO: 21280 PH 2012-10-27 0345 UA9MA         59  17     HS1FVL        59  26
QSO: 21280 PH 2012-10-27 0345 UA9MA         59  17     JA1MZM        59  25
QSO: 21280 PH 2012-10-27 0346 UA9MA         59  17     B5B           59  24
QSO: 21280 PH 2012-10-27 0347 UA9MA         59  17     D9K           59  25
QSO: 21280 PH 2012-10-27 0347 UA9MA         59  17     RT5Z          59  16
QSO: 21280 PH 2012-10-27 0348 UA9MA         59  17     BG2AUE        59  24
QSO: 21280 PH 2012-10-27 0349 UA9MA         59  17     BD9GBE        59  23
QSO: 21280 PH 2012-10-27 0349 UA9MA         59  17     RA7A          59  16
QSO: 21280 PH 2012-10-27 0350 UA9MA         59  17     UW3L          59  16
QSO: 21280 PH 2012-10-27 0350 UA9MA         59  17     JQ2HVN        59  25
QSO: 21280 PH 2012-10-27 0351 UA9MA         59  17     JH1UJU        59  25
QSO: 21280 PH 2012-10-27 0351 UA9MA         59  17     BG0APD        59  23
QSO: 21280 PH 2012-10-27 0352 UA9MA         59  17     RA0QW         59  19
QSO: 21280 PH 2012-10-27 0352 UA9MA         59  17     JA5CBU        59  25
QSO: 21280 PH 2012-10-27 0352 UA9MA         59  17     JQ1BVI        59  25
QSO: 21280 PH 2012-10-27 0353 UA9MA         59  17     RA3QUA        59  16
QSO: 21280 PH 2012-10-27 0353 UA9MA         59  17     BH4SKP        59  24
QSO: 21280 PH 2012-10-27 0353 UA9MA         59  17     BD3MV         59  24
QSO: 21280 PH 2012-10-27 0354 UA9MA         59  17     RL6M          59  16
QSO: 21280 PH 2012-10-27 0354 UA9MA         59  17     JE1MHO        59  25
QSO: 21209 PH 2012-10-27 0356 UA9MA         59  17     XX9AU         59  24
QSO: 21230 PH 2012-10-27 0356 UA9MA         59  17     C4W           59  20
QSO: 21240 PH 2012-10-27 0357 UA9MA         59  17     R0DX          59  19
QSO: 21265 PH 2012-10-27 0357 UA9MA         59  17     XX9TYT        59  24
QSO: 21299 PH 2012-10-27 0358 UA9MA         59  17     9V1YC         59  28
QSO: 21315 PH 2012-10-27 0359 UA9MA         59  17     E2E           59  26
QSO: 14251 PH 2012-10-27 0402 UA9MA         59  17     ZV2K          59  11
QSO: 14254 PH 2012-10-27 0402 UA9MA         59  17     VE6JY         59  04
QSO: 14255 PH 2012-10-27 0403 UA9MA         59  17     UP2L          59  17
QSO: 14258 PH 2012-10-27 0404 UA9MA         59  17     GM2V          59  14
QSO: 14261 PH 2012-10-27 0406 UA9MA         59  17     AL9A          59  01
QSO: 14261 PH 2012-10-27 0407 UA9MA         59  17     AD4Z          59  05
QSO: 14261 PH 2012-10-27 0407 UA9MA         59  17     WB7BBQ        59  03
QSO: 14261 PH 2012-10-27 0407 UA9MA         59  17     N4NO          59  04
QSO: 14261 PH 2012-10-27 0408 UA9MA         59  17     NQ4I          59  05
QSO: 14261 PH 2012-10-27 0408 UA9MA         59  17     RL9X          59  17
QSO: 14261 PH 2012-10-27 0408 UA9MA         59  17     US0HZ         59  16
QSO: 14261 PH 2012-10-27 0408 UA9MA         59  17     UY7MM         59  16
QSO: 14261 PH 2012-10-27 0409 UA9MA         59  17     W5RU          59  04
QSO: 14261 PH 2012-10-27 0409 UA9MA         59  17     W6QUV         59  03
QSO: 14261 PH 2012-10-27 0409 UA9MA         59  17     AD4ES         59  05
QSO: 14261 PH 2012-10-27 0409 UA9MA         59  17     OM3IAG        59  15
QSO: 14261 PH 2012-10-27 0410 UA9MA         59  17     W9WI          59  04
QSO: 14261 PH 2012-10-27 0410 UA9MA         59  17     K7UT          59  03
QSO: 14261 PH 2012-10-27 0411 UA9MA         59  17     UV5EEO        59  16
QSO: 14261 PH 2012-10-27 0411 UA9MA         59  17     LY4T          59  15
QSO: 14261 PH 2012-10-27 0411 UA9MA         59  17     N6XI          59  03
QSO: 14261 PH 2012-10-27 0411 UA9MA         59  17     W7AT          59  03
QSO: 14261 PH 2012-10-27 0411 UA9MA         59  17     VE6LFM        59  04
QSO: 14261 PH 2012-10-27 0412 UA9MA         59  17     N5JR          59  04
QSO: 14261 PH 2012-10-27 0412 UA9MA         59  17     K0EU          59  05
QSO: 14261 PH 2012-10-27 0412 UA9MA         59  17     RK4NAB        59  16
QSO: 14261 PH 2012-10-27 0412 UA9MA         59  17     RU1A          59  16
QSO: 14261 PH 2012-10-27 0412 UA9MA         59  17     LY6A          59  15
QSO: 14261 PH 2012-10-27 0412 UA9MA         59  17     W7TVC         59  03
QSO: 14261 PH 2012-10-27 0413 UA9MA         59  17     K9JF/7        59  03
QSO: 14261 PH 2012-10-27 0414 UA9MA         59  17     OH6DX         59  15
QSO: 14261 PH 2012-10-27 0414 UA9MA         59  17     RX3DBG        59  16
QSO: 14261 PH 2012-10-27 0414 UA9MA         59  17     EW1IP         59  16
QSO: 14261 PH 2012-10-27 0414 UA9MA         59  17     KI7M          59  03
QSO: 14261 PH 2012-10-27 0415 UA9MA         59  17     V47JA         59  08
QSO: 14261 PH 2012-10-27 0415 UA9MA         59  17     VE5CON        59  04
QSO: 14261 PH 2012-10-27 0415 UA9MA         59  17     GM2T          59  14
QSO: 14261 PH 2012-10-27 0416 UA9MA         59  17     N7RY          59  03
QSO: 14261 PH 2012-10-27 0416 UA9MA         59  17     EA6/AA5UK     59  14
QSO: 14261 PH 2012-10-27 0416 UA9MA         59  17     RA4PBE        59  16
QSO: 14261 PH 2012-10-27 0416 UA9MA         59  17     WX7P          59  03
QSO: 14261 PH 2012-10-27 0417 UA9MA         59  17     OG3MS         59  15
QSO: 14261 PH 2012-10-27 0417 UA9MA         59  17     SP5ZIM        59  15
QSO: 14261 PH 2012-10-27 0418 UA9MA         59  17     UZ2M          59  16
QSO: 14261 PH 2012-10-27 0418 UA9MA         59  17     U1BA          59  16
QSO: 14261 PH 2012-10-27 0418 UA9MA         59  17     RM5A          59  16
QSO: 14261 PH 2012-10-27 0419 UA9MA         59  17     ZL4NR         59  32
QSO: 14261 PH 2012-10-27 0419 UA9MA         59  17     DL7URH        59  14
QSO: 14261 PH 2012-10-27 0419 UA9MA         59  17     OH8X          59  15
QSO: 14261 PH 2012-10-27 0419 UA9MA         59  17     VE6DDD        59  04
QSO: 14261 PH 2012-10-27 0420 UA9MA         59  17     VE6BMX        59  04
QSO: 14261 PH 2012-10-27 0420 UA9MA         59  17     RN3ZIN        59  16
QSO: 14261 PH 2012-10-27 0420 UA9MA         59  17     W7ILL         59  03
QSO: 14261 PH 2012-10-27 0421 UA9MA         59  17     W7PRC         59  03
QSO: 14261 PH 2012-10-27 0421 UA9MA         59  17     RM2D          59  16
QSO: 14261 PH 2012-10-27 0421 UA9MA         59  17     RZ1AU         59  16
QSO: 14261 PH 2012-10-27 0422 UA9MA         59  17     CT1EAV        59  14
QSO: 14261 PH 2012-10-27 0422 UA9MA         59  17     N9JA          59  03
QSO: 14261 PH 2012-10-27 0422 UA9MA         59  17     N0UU          59  04
QSO: 14261 PH 2012-10-27 0423 UA9MA         59  17     K0GEO         59  04
QSO: 14261 PH 2012-10-27 0423 UA9MA         59  17     LY2MM         59  15
QSO: 14261 PH 2012-10-27 0423 UA9MA         59  17     K9OM          59  04
QSO: 14261 PH 2012-10-27 0424 UA9MA         59  17     PY2COY        59  11
QSO: 14261 PH 2012-10-27 0425 UA9MA         59  17     OH6ECM        59  15
QSO: 14261 PH 2012-10-27 0426 UA9MA         59  17     N7WA          59  03
QSO: 14261 PH 2012-10-27 0426 UA9MA         59  17     RU5TT         59  16
QSO: 14261 PH 2012-10-27 0426 UA9MA         59  17     W7FP          59  03
QSO: 14261 PH 2012-10-27 0427 UA9MA         59  17     VE6FN         59  04
QSO: 14261 PH 2012-10-27 0427 UA9MA         59  17     K6NO          59  03
QSO: 14261 PH 2012-10-27 0427 UA9MA         59  17     OH2BPA        59  15
QSO: 14261 PH 2012-10-27 0427 UA9MA         59  17     UA1AFT        59  16
QSO: 14261 PH 2012-10-27 0428 UA9MA         59  17     RU1ZC         59  16
QSO: 14261 PH 2012-10-27 0428 UA9MA         59  17     ES6PA         59  15
QSO: 14261 PH 2012-10-27 0428 UA9MA         59  17     RL3Q          59  16
QSO: 14261 PH 2012-10-27 0428 UA9MA         59  17     R3NA          59  16
QSO: 14261 PH 2012-10-27 0428 UA9MA         59  17     VE4VT         59  04
QSO: 14261 PH 2012-10-27 0429 UA9MA         59  17     K4UTI         59  05
QSO: 14261 PH 2012-10-27 0429 UA9MA         59  17     K0KX          59  04
QSO: 14261 PH 2012-10-27 0429 UA9MA         59  17     RX3AU         59  16
QSO: 14261 PH 2012-10-27 0429 UA9MA         59  17     RU5A          59  16
QSO: 14261 PH 2012-10-27 0430 UA9MA         59  17     OZ2DAN        59  14
QSO: 14261 PH 2012-10-27 0430 UA9MA         59  17     KL3JY         59  01
QSO: 14261 PH 2012-10-27 0431 UA9MA         59  17     W7XQ          59  03
QSO: 14261 PH 2012-10-27 0431 UA9MA         59  17     W7WLL         59  03
QSO: 14261 PH 2012-10-27 0431 UA9MA         59  17     KL7JRC        59  01
QSO: 14261 PH 2012-10-27 0432 UA9MA         59  17     RV9MN         59  17
QSO: 14261 PH 2012-10-27 0432 UA9MA         59  17     SP5IKC        59  15
QSO: 14261 PH 2012-10-27 0433 UA9MA         59  17     BG0APD        59  23
QSO: 14261 PH 2012-10-27 0434 UA9MA         59  17     KD7MSC        59  03
QSO: 14261 PH 2012-10-27 0435 UA9MA         59  17     VE8GER        59  01
