START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: OH0X
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8925306
OPERATORS: OH6KZP
CLUB: Contest Club Finland
NAME: Kim Östman
SOAPBOX: Great fun, but good high band conditions ended with nightfall.
QSO: 21336 PH 2012-10-27 0646 OH0X          59  15     IO5O          59  15     0
QSO: 21336 PH 2012-10-27 0647 OH0X          59  15     JA7YCQ        59  25     0
QSO: 21336 PH 2012-10-27 0647 OH0X          59  15     F6GYF         59  14     0
QSO: 21336 PH 2012-10-27 0647 OH0X          59  15     I/DM1CM       59  15     0
QSO: 21336 PH 2012-10-27 0648 OH0X          59  15     JE9MEV/9      59  25     0
QSO: 21336 PH 2012-10-27 0648 OH0X          59  15     9A5ST         59  15     0
QSO: 21336 PH 2012-10-27 0649 OH0X          59  15     BD5BLH        59  24     0
QSO: 21336 PH 2012-10-27 0649 OH0X          59  15     OL1X          59  15     0
QSO: 21336 PH 2012-10-27 0649 OH0X          59  15     HA4XH         59  15     0
QSO: 21336 PH 2012-10-27 0649 OH0X          59  15     IR5A          59  15     0
QSO: 21336 PH 2012-10-27 0649 OH0X          59  15     IR4M          59  15     0
QSO: 21336 PH 2012-10-27 0650 OH0X          59  15     OM8A          59  15     0
QSO: 21336 PH 2012-10-27 0650 OH0X          59  15     9A7A          59  15     0
QSO: 21336 PH 2012-10-27 0650 OH0X          59  15     JA6WFC        59  25     0
QSO: 21336 PH 2012-10-27 0651 OH0X          59  15     OM3EY         59  15     0
QSO: 21336 PH 2012-10-27 0651 OH0X          59  15     UT5MB         59  16     0
QSO: 21336 PH 2012-10-27 0651 OH0X          59  15     IT9XTP        59  15     0
QSO: 21336 PH 2012-10-27 0651 OH0X          59  15     UT5LO         59  16     0
QSO: 21336 PH 2012-10-27 0652 OH0X          59  15     RY6Y          59  16     0
QSO: 21336 PH 2012-10-27 0652 OH0X          59  15     OK5W          59  15     0
QSO: 21336 PH 2012-10-27 0652 OH0X          59  15     EA4FTA        59  14     0
QSO: 21334 PH 2012-10-27 0653 OH0X          59  15     TK9R          59  15     0
QSO: 14133 PH 2012-10-27 0653 OH0X          59  15     TK9R          59  15     0
QSO: 28550 PH 2012-10-27 0658 OH0X          59  15     EY8MM         59  17     0
QSO: 28554 PH 2012-10-27 0658 OH0X          59  15     JT1BZ         59  23     0
QSO: 28556 PH 2012-10-27 0658 OH0X          59  15     RF9C          59  17     0
QSO: 28559 PH 2012-10-27 0659 OH0X          59  15     AH2R          59  27     0
QSO: 14255 PH 2012-10-27 0700 OH0X          59  15     AH2R          59  27     0
QSO: 28564 PH 2012-10-27 0701 OH0X          59  15     JO1WKO        59  25     0
QSO: 28570 PH 2012-10-27 0701 OH0X          59  15     VR2XLN        59  24     0
QSO: 28600 PH 2012-10-27 0703 OH0X          59  15     JR3HZW        59  25     0
QSO: 28615 PH 2012-10-27 0703 OH0X          59  15     JA6WJL        59  25     0
QSO: 28620 PH 2012-10-27 0705 OH0X          59  15     JA3IDQ        59  25     0
QSO: 28620 PH 2012-10-27 0705 OH0X          59  15     BA4SD         59  24     0
QSO: 28620 PH 2012-10-27 0705 OH0X          59  15     JJ1VRO        59  25     0
QSO: 28620 PH 2012-10-27 0705 OH0X          59  15     JR6GIM        59  25     0
QSO: 28620 PH 2012-10-27 0705 OH0X          59  15     JA6GCE/QRP    59  25     0
QSO: 28620 PH 2012-10-27 0706 OH0X          59  15     UA1AFZ        59  16     0
QSO: 28620 PH 2012-10-27 0706 OH0X          59  15     JG1XLZ        59  25     0
QSO: 28620 PH 2012-10-27 0706 OH0X          59  15     HL2UOK        59  25     0
QSO: 28620 PH 2012-10-27 0706 OH0X          59  15     ZW5B          59  11     0
QSO: 28620 PH 2012-10-27 0706 OH0X          59  15     RA4WC         59  16     0
QSO: 28620 PH 2012-10-27 0707 OH0X          59  15     JA0DIN        59  25     0
QSO: 28620 PH 2012-10-27 0707 OH0X          59  15     JH8SLS        59  25     0
QSO: 28620 PH 2012-10-27 0707 OH0X          59  15     ES2IPA        59  15     0
QSO: 28620 PH 2012-10-27 0707 OH0X          59  15     JR3RWB        59  25     0
QSO: 28620 PH 2012-10-27 0707 OH0X          59  15     UA6JQ         59  16     0
QSO: 28620 PH 2012-10-27 0708 OH0X          59  15     JR6GHN        59  25     0
QSO: 28620 PH 2012-10-27 0708 OH0X          59  15     JL3DGI        59  25     0
QSO: 28620 PH 2012-10-27 0708 OH0X          59  15     VK2HV         59  30     0
QSO: 28620 PH 2012-10-27 0709 OH0X          59  15     JA1YPA        59  25     0
QSO: 28620 PH 2012-10-27 0709 OH0X          59  15     JL1BYZ        59  25     0
QSO: 21443 PH 2012-10-27 0710 OH0X          59  15     JA0DIN        59  25     0
QSO: 28620 PH 2012-10-27 0710 OH0X          59  15     JE1RRK        59  25     0
QSO: 28620 PH 2012-10-27 0710 OH0X          59  15     BG4ACE        59  24     0
QSO: 28620 PH 2012-10-27 0711 OH0X          59  15     JA0RUG        59  25     0
QSO: 28620 PH 2012-10-27 0711 OH0X          59  15     SV5DKL        59  20     0
QSO: 28620 PH 2012-10-27 0711 OH0X          59  15     UZ2M          59  16     0
QSO: 28620 PH 2012-10-27 0712 OH0X          59  15     JA3WPN        59  25     0
QSO: 28620 PH 2012-10-27 0712 OH0X          59  15     JM1FST        59  25     0
QSO: 28620 PH 2012-10-27 0712 OH0X          59  15     VR2EH         59  24     0
QSO: 28620 PH 2012-10-27 0712 OH0X          59  15     UA0SDX        59  18     0
QSO: 28620 PH 2012-10-27 0713 OH0X          59  15     JR4NUN        59  25     0
QSO: 28620 PH 2012-10-27 0713 OH0X          59  15     OD5ZZ         59  20     0
QSO: 21130 PH 2012-10-27 0713 OH0X          59  15     OD5ZZ         59  20     0
QSO: 28620 PH 2012-10-27 0714 OH0X          59  15     VK6LC         59  29     0
QSO: 28620 PH 2012-10-27 0714 OH0X          59  15     RU9CY         59  17     0
QSO: 14100 PH 2012-10-27 0714 OH0X          59  15     OD5ZZ         59  20     0
QSO: 28620 PH 2012-10-27 0715 OH0X          59  15     RU0SN         59  18     0
QSO: 28620 PH 2012-10-27 0715 OH0X          59  15     9M2TO         59  28     0
QSO: 28620 PH 2012-10-27 0715 OH0X          59  15     JA3EGE        59  25     0
QSO: 28620 PH 2012-10-27 0715 OH0X          59  15     JA3USA        59  25     0
QSO: 28620 PH 2012-10-27 0716 OH0X          59  15     BD6IQD        59  24     0
QSO: 28620 PH 2012-10-27 0716 OH0X          59  15     JA1IXY        59  25     0
QSO: 28620 PH 2012-10-27 0716 OH0X          59  15     JT1BV         59  23     0
QSO: 21130 PH 2012-10-27 0717 OH0X          59  15     R0TR          59  18     0
QSO: 28620 PH 2012-10-27 0717 OH0X          59  15     JJ1LBJ        59  25     0
QSO: 28620 PH 2012-10-27 0717 OH0X          59  15     UA4PKN        59  16     0
QSO: 28620 PH 2012-10-27 0717 OH0X          59  15     JO7HAM        59  25     0
QSO: 28620 PH 2012-10-27 0717 OH0X          59  15     UA9AGX        59  17     0
QSO: 28620 PH 2012-10-27 0718 OH0X          59  15     UA9DR         59  17     0
QSO: 28620 PH 2012-10-27 0718 OH0X          59  15     DF9ZP         59  14     0
QSO: 28620 PH 2012-10-27 0719 OH0X          59  15     B4S           59  24     0
QSO: 28620 PH 2012-10-27 0719 OH0X          59  15     JA4FDR        59  25     0
QSO: 28620 PH 2012-10-27 0719 OH0X          59  15     RA9JBA        59  17     0
QSO: 28620 PH 2012-10-27 0719 OH0X          59  15     JK2KVV        59  25     0
QSO: 28620 PH 2012-10-27 0720 OH0X          59  15     JA9TQY        59  25     0
QSO: 28620 PH 2012-10-27 0720 OH0X          59  15     UI8CM         59  17     0
QSO: 28620 PH 2012-10-27 0720 OH0X          59  15     JA8CNF        59  25     0
QSO: 28620 PH 2012-10-27 0721 OH0X          59  15     VK2AET        59  30     0
QSO: 28620 PH 2012-10-27 0722 OH0X          59  15     JA9DJH        59  25     0
QSO: 21197 PH 2012-10-27 0722 OH0X          59  15     UP2L          59  17     0
QSO: 28620 PH 2012-10-27 0722 OH0X          59  15     RK9CYA        59  17     0
QSO: 28620 PH 2012-10-27 0722 OH0X          59  15     OG73X         59  15     0
QSO: 28620 PH 2012-10-27 0723 OH0X          59  15     UA0AGI        59  18     0
QSO: 28620 PH 2012-10-27 0723 OH0X          59  15     JA6CNL        59  25     0
QSO: 28620 PH 2012-10-27 0723 OH0X          59  15     RU9AC         59  17     0
QSO: 28620 PH 2012-10-27 0724 OH0X          59  15     VK4MN         59  30     0
QSO: 28620 PH 2012-10-27 0724 OH0X          59  15     JN6GBB        59  25     0
QSO: 28620 PH 2012-10-27 0724 OH0X          59  15     JA0AXV        59  25     0
QSO: 21208 PH 2012-10-27 0724 OH0X          59  15     UI9I          59  18     0
QSO: 28620 PH 2012-10-27 0724 OH0X          59  15     RM9RZ         59  17     0
QSO: 28620 PH 2012-10-27 0725 OH0X          59  15     RX6DA         59  16     0
QSO: 28620 PH 2012-10-27 0725 OH0X          59  15     JS3LSQ        59  25     0
QSO: 28620 PH 2012-10-27 0725 OH0X          59  15     UA4ALI        59  16     0
QSO: 28620 PH 2012-10-27 0726 OH0X          59  15     UA0DAM        59  19     0
QSO: 28620 PH 2012-10-27 0726 OH0X          59  15     JA6BZI        59  25     0
QSO: 28620 PH 2012-10-27 0727 OH0X          59  15     RN6HCW        59  16     0
QSO: 28620 PH 2012-10-27 0728 OH0X          59  15     RV9CBW        59  17     0
QSO: 28620 PH 2012-10-27 0728 OH0X          59  15     BG8GAM        59  24     0
QSO: 28620 PH 2012-10-27 0728 OH0X          59  15     P3J           59  20     0
QSO: 28620 PH 2012-10-27 0728 OH0X          59  15     OH2CK         59  15     0
QSO: 28620 PH 2012-10-27 0728 OH0X          59  15     UA9AB         59  17     0
QSO: 28620 PH 2012-10-27 0729 OH0X          59  15     JI4UEN        59  25     0
QSO: 28620 PH 2012-10-27 0729 OH0X          59  15     UA9SIV        59  16     0
QSO: 28620 PH 2012-10-27 0729 OH0X          59  15     JA5AQC        59  25     0
QSO: 28620 PH 2012-10-27 0729 OH0X          59  15     RN8W          59  16     0
QSO: 28620 PH 2012-10-27 0730 OH0X          59  15     JL2VZJ        59  25     0
QSO: 28620 PH 2012-10-27 0730 OH0X          59  15     UA6LUQ        59  16     0
QSO: 28620 PH 2012-10-27 0730 OH0X          59  15     JA3BCT        59  25     0
QSO: 28620 PH 2012-10-27 0730 OH0X          59  15     RA9JP         59  17     0
QSO: 28620 PH 2012-10-27 0730 OH0X          59  15     RL6M          59  16     0
QSO: 28620 PH 2012-10-27 0730 OH0X          59  15     8S0C          59  14     0
QSO: 28620 PH 2012-10-27 0731 OH0X          59  15     KG6DX         59  27     0
QSO: 28620 PH 2012-10-27 0731 OH0X          59  15     JA7OOO        59  25     0
QSO: 28620 PH 2012-10-27 0731 OH0X          59  15     JH1XUZ        59  25     0
QSO: 28620 PH 2012-10-27 0731 OH0X          59  15     JI5KGQ        59  25     0
QSO: 28620 PH 2012-10-27 0731 OH0X          59  15     JG3ANQ        59  25     0
QSO: 28620 PH 2012-10-27 0732 OH0X          59  15     RT4RO         59  16     0
QSO: 28620 PH 2012-10-27 0732 OH0X          59  15     JM1NKT        59  25     0
QSO: 28620 PH 2012-10-27 0732 OH0X          59  15     JR6FC         59  25     0
QSO: 28620 PH 2012-10-27 0732 OH0X          59  15     JA8APN        59  25     0
QSO: 28620 PH 2012-10-27 0732 OH0X          59  15     L73D          59  13     0
QSO: 28620 PH 2012-10-27 0733 OH0X          59  15     RU9AZ         59  17     0
QSO: 28620 PH 2012-10-27 0733 OH0X          59  15     ES6TX         59  15     0
QSO: 28620 PH 2012-10-27 0733 OH0X          59  15     RZ4AG         59  16     0
QSO: 28620 PH 2012-10-27 0733 OH0X          59  15     JF3EIG        59  25     0
QSO: 28620 PH 2012-10-27 0733 OH0X          59  15     RK9UC         59  18     0
QSO: 28620 PH 2012-10-27 0734 OH0X          59  15     HA8JV         59  15     0
QSO: 28620 PH 2012-10-27 0734 OH0X          59  15     IZ8GNR        59  15     0
QSO: 28620 PH 2012-10-27 0734 OH0X          59  15     RT7D          59  16     0
QSO: 28620 PH 2012-10-27 0734 OH0X          59  15     OH9A          59  15     0
QSO: 28620 PH 2012-10-27 0734 OH0X          59  15     LY7Z          59  15     0
QSO: 28620 PH 2012-10-27 0734 OH0X          59  15     IK8WCQ        59  15     0
QSO: 28620 PH 2012-10-27 0734 OH0X          59  15     OH0Z          59  15     0
QSO: 21422 PH 2012-10-27 0735 OH0X          59  15     OH0Z          59  15     0
QSO: 28620 PH 2012-10-27 0735 OH0X          59  15     JL1VFZ        59  25     0
QSO: 28620 PH 2012-10-27 0736 OH0X          59  15     JA2HXV        59  25     0
QSO: 28620 PH 2012-10-27 0736 OH0X          59  15     JH0MHR        59  25     0
QSO: 28620 PH 2012-10-27 0737 OH0X          59  15     EA3AV         59  14     0
QSO: 28620 PH 2012-10-27 0737 OH0X          59  15     UB0A          59  18     0
QSO: 28620 PH 2012-10-27 0737 OH0X          59  15     RV6LN         59  16     0
QSO: 28620 PH 2012-10-27 0737 OH0X          59  15     BU2AV         59  24     0
QSO: 28620 PH 2012-10-27 0738 OH0X          59  15     VK6AA         59  29     0
QSO: 28620 PH 2012-10-27 0738 OH0X          59  15     JR1SLU        59  25     0
QSO: 28620 PH 2012-10-27 0738 OH0X          59  15     JJ0HIQ        59  25     0
QSO: 28620 PH 2012-10-27 0738 OH0X          59  15     JI1HFJ        59  25     0
QSO: 28620 PH 2012-10-27 0738 OH0X          59  15     JG8FWH        59  25     0
QSO: 28620 PH 2012-10-27 0739 OH0X          59  15     JE7JDL        59  25     0
QSO: 28620 PH 2012-10-27 0739 OH0X          59  15     JR3JFZ        59  25     0
QSO: 28620 PH 2012-10-27 0739 OH0X          59  15     BY1CQ         59  24     0
QSO: 28620 PH 2012-10-27 0739 OH0X          59  15     7N2JZT/1      59  25     0
QSO: 28620 PH 2012-10-27 0739 OH0X          59  15     JG5DHX        59  25     0
QSO: 28620 PH 2012-10-27 0740 OH0X          59  15     JA3VUI        59  25     0
QSO: 28620 PH 2012-10-27 0740 OH0X          59  15     JH3PRR        59  25     0
QSO: 28620 PH 2012-10-27 0740 OH0X          59  15     JJ3JJL        59  25     0
QSO: 28620 PH 2012-10-27 0740 OH0X          59  15     R9SA          59  16     0
QSO: 28620 PH 2012-10-27 0740 OH0X          59  15     JF1WQC        59  25     0
QSO: 28620 PH 2012-10-27 0740 OH0X          59  15     JE2OTM        59  25     0
QSO: 28620 PH 2012-10-27 0741 OH0X          59  15     VK4CT         59  30     0
QSO: 28620 PH 2012-10-27 0741 OH0X          59  15     JA1YXP        59  25     0
QSO: 21137 PH 2012-10-27 0741 OH0X          59  15     VK4CT         59  30     0
QSO: 28620 PH 2012-10-27 0742 OH0X          59  15     RW0UM         59  18     0
QSO: 14105 PH 2012-10-27 0742 OH0X          59  15     VK4CT         59  30     0
QSO: 28620 PH 2012-10-27 0743 OH0X          59  15     JA1FDE        59  25     0
QSO: 28620 PH 2012-10-27 0743 OH0X          59  15     JM1SMY        59  25     0
QSO: 28620 PH 2012-10-27 0743 OH0X          59  15     JF3IYW        59  25     0
QSO: 28620 PH 2012-10-27 0744 OH0X          59  15     BD2IAQ        59  24     0
QSO: 28620 PH 2012-10-27 0745 OH0X          59  15     JF7XKY        59  25     0
QSO: 28620 PH 2012-10-27 0745 OH0X          59  15     JA1AKL        59  25     0
QSO: 28620 PH 2012-10-27 0745 OH0X          59  15     JE7YSS        59  25     0
QSO: 21194 PH 2012-10-27 0746 OH0X          59  15     R9AE          59  17     0
QSO: 28620 PH 2012-10-27 0746 OH0X          59  15     BH1LKO        59  24     0
QSO: 28620 PH 2012-10-27 0746 OH0X          59  15     JE4MHL        59  25     0
QSO: 28620 PH 2012-10-27 0747 OH0X          59  15     OH1HB         59  15     0
QSO: 28620 PH 2012-10-27 0747 OH0X          59  15     BY4SA         59  24     0
QSO: 28620 PH 2012-10-27 0747 OH0X          59  15     R9UAG         59  18     0
QSO: 28620 PH 2012-10-27 0747 OH0X          59  15     JA1IRH        59  25     0
QSO: 28620 PH 2012-10-27 0747 OH0X          59  15     JA8KSW/1      59  25     0
QSO: 28620 PH 2012-10-27 0748 OH0X          59  15     DL5CW         59  14     0
QSO: 28620 PH 2012-10-27 0748 OH0X          59  15     JH0CCK        59  25     0
QSO: 28620 PH 2012-10-27 0749 OH0X          59  15     JR3XKF        59  25     0
QSO: 28620 PH 2012-10-27 0749 OH0X          59  15     UA6AIR        59  16     0
QSO: 28620 PH 2012-10-27 0750 OH0X          59  15     UA0UK         59  18     0
QSO: 28620 PH 2012-10-27 0750 OH0X          59  15     RF8R          59  17     0
QSO: 28620 PH 2012-10-27 0751 OH0X          59  15     JH8RXM        59  25     0
QSO: 28620 PH 2012-10-27 0751 OH0X          59  15     SV1CEI        59  20     0
QSO: 28620 PH 2012-10-27 0752 OH0X          59  15     JM8BIT        59  25     0
QSO: 28620 PH 2012-10-27 0752 OH0X          59  15     BG2AUE        59  24     0
QSO: 28620 PH 2012-10-27 0753 OH0X          59  15     JA4FHE        59  25     0
QSO: 28620 PH 2012-10-27 0753 OH0X          59  15     R8US          59  18     0
QSO: 28620 PH 2012-10-27 0753 OH0X          59  15     RN0SA         59  18     0
QSO: 28620 PH 2012-10-27 0754 OH0X          59  15     RC6IM         59  16     0
QSO: 21254 PH 2012-10-27 0754 OH0X          59  15     EC6AAE        59  14     0
QSO: 28620 PH 2012-10-27 0754 OH0X          59  15     UA6IK         59  16     0
QSO: 28620 PH 2012-10-27 0755 OH0X          59  15     JL3MCM        59  25     0
QSO: 28620 PH 2012-10-27 0755 OH0X          59  15     RA6IGE        59  16     0
QSO: 21269 PH 2012-10-27 0756 OH0X          59  15     EA9KB         59  33     0
QSO: 28620 PH 2012-10-27 0756 OH0X          59  15     JH1LPF        59  25     0
QSO: 21273 PH 2012-10-27 0757 OH0X          59  15     CN3A          59  33     0
QSO: 28620 PH 2012-10-27 0757 OH0X          59  15     UA0OD         59  18     0
QSO: 28620 PH 2012-10-27 0758 OH0X          59  15     JL3RNZ        59  25     0
QSO: 28620 PH 2012-10-27 0759 OH0X          59  15     BG5DRP        59  24     0
QSO: 28620 PH 2012-10-27 0759 OH0X          59  15     JA1CQT        59  25     0
QSO: 28620 PH 2012-10-27 0759 OH0X          59  15     RU1A          59  16     0
QSO: 28620 PH 2012-10-27 0759 OH0X          59  15     RA9AN         59  17     0
QSO: 28620 PH 2012-10-27 0759 OH0X          59  15     JA8IAF        59  25     0
QSO: 28620 PH 2012-10-27 0800 OH0X          59  15     R9SG          59  16     0
QSO: 28620 PH 2012-10-27 0800 OH0X          59  15     BA1SN         59  24     0
QSO: 28620 PH 2012-10-27 0801 OH0X          59  15     JJ5HUD        59  25     0
QSO: 28620 PH 2012-10-27 0801 OH0X          59  15     EA5ARC        59  14     0
QSO: 28620 PH 2012-10-27 0802 OH0X          59  15     JA1DIO        59  25     0
QSO: 28620 PH 2012-10-27 0802 OH0X          59  15     JA3TMM        59  25     0
QSO: 28620 PH 2012-10-27 0802 OH0X          59  15     RK9DC         59  17     0
QSO: 28620 PH 2012-10-27 0803 OH0X          59  15     JA3ENN        59  25     0
QSO: 28620 PH 2012-10-27 0803 OH0X          59  15     JR2PMT        59  25     0
QSO: 28620 PH 2012-10-27 0803 OH0X          59  15     BH1EBF        59  24     0
QSO: 28620 PH 2012-10-27 0803 OH0X          59  15     UU1JH         59  16     0
QSO: 28620 PH 2012-10-27 0804 OH0X          59  15     JA7SPJ        59  25     0
QSO: 28620 PH 2012-10-27 0804 OH0X          59  15     JA1BJI        59  25     0
QSO: 21312 PH 2012-10-27 0805 OH0X          59  15     GM5X          59  14     0
QSO: 28620 PH 2012-10-27 0805 OH0X          59  15     JA3BLN        59  25     0
QSO: 28620 PH 2012-10-27 0806 OH0X          59  15     RW4WZ         59  16     0
QSO: 28620 PH 2012-10-27 0806 OH0X          59  15     UA9FLK        59  17     0
QSO: 28620 PH 2012-10-27 0807 OH0X          59  15     JG3XTK        59  25     0
QSO: 28620 PH 2012-10-27 0807 OH0X          59  15     UR5MM         59  16     0
QSO: 28620 PH 2012-10-27 0808 OH0X          59  15     JA0XIR        59  25     0
QSO: 21337 PH 2012-10-27 0808 OH0X          59  15     HB9EE         59  14     0
QSO: 28620 PH 2012-10-27 0809 OH0X          59  15     JA8EOT        59  25     0
QSO: 28620 PH 2012-10-27 0810 OH0X          59  15     JA1ERB        59  25     0
QSO: 28620 PH 2012-10-27 0810 OH0X          59  15     JA2XCR        59  25     0
QSO: 28620 PH 2012-10-27 0811 OH0X          59  15     7J7ACT        59  25     0
QSO: 28620 PH 2012-10-27 0811 OH0X          59  15     JA3LEZ        59  25     0
QSO: 28620 PH 2012-10-27 0811 OH0X          59  15     ZS1O          59  38     0
QSO: 28620 PH 2012-10-27 0812 OH0X          59  15     JG2TPL        59  25     0
QSO: 21367 PH 2012-10-27 0813 OH0X          59  15     C5A           59  35     0
QSO: 28569 PH 2012-10-27 0814 OH0X          59  15     C5A           59  35     0
QSO: 28620 PH 2012-10-27 0815 OH0X          59  15     ED5J          59  14     0
QSO: 28620 PH 2012-10-27 0815 OH0X          59  15     JA7ZP         59  25     0
QSO: 28620 PH 2012-10-27 0815 OH0X          59  15     JA3DAY        59  25     0
QSO: 28628 PH 2012-10-27 0818 OH0X          59  15     EA4LU         59  14     0
QSO: 28628 PH 2012-10-27 0820 OH0X          59  15     EA4EEC        59  14     0
QSO: 28628 PH 2012-10-27 0820 OH0X          59  15     VK4KEE        59  30     0
QSO: 28628 PH 2012-10-27 0820 OH0X          59  15     R8ABC         59  17     0
QSO: 28628 PH 2012-10-27 0820 OH0X          59  15     SV2AMD        59  20     0
QSO: 28628 PH 2012-10-27 0820 OH0X          59  15     JK1OXU        59  25     0
QSO: 28628 PH 2012-10-27 0821 OH0X          59  15     JH4OQF        59  25     0
QSO:  7080 PH 2012-10-27 0821 OH0X          59  15     OK1UG         59  15     0
QSO: 28628 PH 2012-10-27 0822 OH0X          59  15     JA3FKP        59  25     0
QSO: 28628 PH 2012-10-27 0823 OH0X          59  15     JH1EVD        59  25     0
QSO:  7197 PH 2012-10-27 0824 OH0X          59  15     K1DG          59  05     0
QSO: 28628 PH 2012-10-27 0825 OH0X          59  15     JP6NDU        59  25     0
QSO: 28628 PH 2012-10-27 0826 OH0X          59  15     JE4CIL        59  25     0
QSO:  7191 PH 2012-10-27 0827 OH0X          59  15     VC2T          59  05     0
QSO: 28628 PH 2012-10-27 0828 OH0X          59  15     RK9AY         59  17     0
QSO: 28628 PH 2012-10-27 0829 OH0X          59  15     IW7DVM        59  15     0
QSO: 28628 PH 2012-10-27 0829 OH0X          59  15     JH0BBE        59  25     0
QSO: 28628 PH 2012-10-27 0829 OH0X          59  15     BD7IS         59  24     0
QSO: 28628 PH 2012-10-27 0829 OH0X          59  15     DL5L          59  14     0
QSO: 28628 PH 2012-10-27 0829 OH0X          59  15     UA0ACG        59  18     0
QSO: 28628 PH 2012-10-27 0830 OH0X          59  15     D9K           59  25     0
QSO: 28628 PH 2012-10-27 0830 OH0X          59  15     IZ8EDL        59  15     0
QSO: 28628 PH 2012-10-27 0830 OH0X          59  15     IW7EBE        59  15     0
QSO: 28628 PH 2012-10-27 0831 OH0X          59  15     RU0AI         59  18     0
QSO: 28628 PH 2012-10-27 0831 OH0X          59  15     EA3HCE        59  14     0
QSO: 28628 PH 2012-10-27 0831 OH0X          59  15     IW9HQP        59  15     0
QSO: 28628 PH 2012-10-27 0832 OH0X          59  15     UA0A          59  18     0
QSO: 28628 PH 2012-10-27 0833 OH0X          59  15     SP1RKT        59  15     0
QSO: 28628 PH 2012-10-27 0833 OH0X          59  15     IK7LJZ        59  15     0
QSO: 28628 PH 2012-10-27 0833 OH0X          59  15     RW0UU         59  18     0
QSO: 28628 PH 2012-10-27 0833 OH0X          59  15     SV1GSP/8      59  20     0
QSO: 28628 PH 2012-10-27 0834 OH0X          59  15     OL1X          59  15     0
QSO:  7149 PH 2012-10-27 0834 OH0X          59  15     NN3W          59  05     0
QSO: 28628 PH 2012-10-27 0835 OH0X          59  15     EA3LD         59  14     0
QSO: 28628 PH 2012-10-27 0835 OH0X          59  15     OE5T          59  15     0
QSO: 28628 PH 2012-10-27 0835 OH0X          59  15     OM7M          59  15     0
QSO: 28628 PH 2012-10-27 0836 OH0X          59  15     JE3GRQ        59  25     0
QSO: 28628 PH 2012-10-27 0836 OH0X          59  15     RA4DAR        59  16     0
QSO: 21286 PH 2012-10-27 0837 OH0X          59  15     C37NL         59  14     0
QSO:  7109 PH 2012-10-27 0838 OH0X          59  15     OZ1JVX        59  14     0
QSO: 28628 PH 2012-10-27 0838 OH0X          59  15     UN7JX         59  17     0
QSO: 21180 PH 2012-10-27 0839 OH0X          59  15     EI7M          59  14     0
QSO: 28628 PH 2012-10-27 0840 OH0X          59  15     RT9YA         59  18     0
QSO: 21173 PH 2012-10-27 0841 OH0X          59  15     R4FA          59  16     0
QSO: 21173 PH 2012-10-27 0841 OH0X          59  15     JA0EOK        59  25     0
QSO: 21173 PH 2012-10-27 0842 OH0X          59  15     HL4RBR        59  25     0
QSO: 21173 PH 2012-10-27 0842 OH0X          59  15     F5MSB         59  14     0
QSO: 14102 PH 2012-10-27 0842 OH0X          59  15     HL4RBR        59  25     0
QSO: 14102 PH 2012-10-27 0842 OH0X          59  15     UT3EV         59  16     0
QSO: 21173 PH 2012-10-27 0843 OH0X          59  15     IN3HUU        59  15     0
QSO: 21173 PH 2012-10-27 0843 OH0X          59  15     EA1CJJ        59  14     0
QSO: 21173 PH 2012-10-27 0844 OH0X          59  15     7K1MAG        59  25     0
QSO: 21173 PH 2012-10-27 0844 OH0X          59  15     UR3QNV        59  16     0
QSO: 21173 PH 2012-10-27 0844 OH0X          59  15     JH1HIC        59  25     0
QSO: 21173 PH 2012-10-27 0844 OH0X          59  15     OO4P          59  14     0
QSO: 28782 PH 2012-10-27 0845 OH0X          59  15     RW0BG         59  18     0
QSO: 21173 PH 2012-10-27 0845 OH0X          59  15     IZ2SNI        59  15     0
QSO: 21173 PH 2012-10-27 0845 OH0X          59  15     OP4A          59  14     0
QSO: 21173 PH 2012-10-27 0846 OH0X          59  15     HA5BA         59  15     0
QSO: 21173 PH 2012-10-27 0846 OH0X          59  15     UA3RF         59  16     0
QSO: 21173 PH 2012-10-27 0846 OH0X          59  15     YU5A          59  15     0
QSO: 21173 PH 2012-10-27 0846 OH0X          59  15     SY1AEA        59  20     0
QSO: 21173 PH 2012-10-27 0847 OH0X          59  15     RA9UN         59  18     0
QSO: 21173 PH 2012-10-27 0847 OH0X          59  15     CR3L          59  33     0
QSO: 21173 PH 2012-10-27 0847 OH0X          59  15     UA9FGJ        59  17     0
QSO: 14227 PH 2012-10-27 0848 OH0X          59  15     CR3L          59  33     0
QSO: 21173 PH 2012-10-27 0848 OH0X          59  15     DH3RD         59  14     0
QSO: 21173 PH 2012-10-27 0848 OH0X          59  15     HA8JV         59  15     0
QSO: 21173 PH 2012-10-27 0848 OH0X          59  15     M0ILT         59  14     0
QSO: 21173 PH 2012-10-27 0848 OH0X          59  15     IW2FLB        59  15     0
QSO: 21173 PH 2012-10-27 0848 OH0X          59  15     JA2VHO        59  25     0
QSO: 21173 PH 2012-10-27 0848 OH0X          59  15     JA5AQC        59  25     0
