START-OF-LOG: 2.0
CONTEST: EA-MAJESTAD-SSB
CALLSIGN: EA1BXJ
CATEGORY: SINGLE-OP ALL HIGH
OPERATORS: 
CLAIMED-SCORE: 215704
CLUB: 
CREATED-BY: RadioGes Versión 4.00
NAME: JOSE M. RUBIO DE LAS HERAS.
SOAPBOX: 
QSO: 28490 PH 2024-06-22 1204 EA1BXJ        59  S      PV2K          59  005    
QSO: 28490 PH 2024-06-22 1209 EA1BXJ        59  S      EA8ZS         59  GC    
QSO: 28432 PH 2024-06-22 1219 EA1BXJ        59  S      EA7OR         59  CO    
QSO: 28432 PH 2024-06-22 1220 EA1BXJ        59  S      EA8BS         59  TF    
QSO: 28432 PH 2024-06-22 1223 EA1BXJ        59  S      EA3DOR        59  B    
QSO: 28432 PH 2024-06-22 1225 EA1BXJ        59  S      M6EAM         59  009    
QSO: 28432 PH 2024-06-22 1227 EA1BXJ        59  S      HB9CIC        59  026    
QSO: 28432 PH 2024-06-22 1227 EA1BXJ        59  S      G8GFF         59  021    
QSO: 28432 PH 2024-06-22 1228 EA1BXJ        59  S      HA3DX         59  019    
QSO: 28432 PH 2024-06-22 1229 EA1BXJ        59  S      DD2S          59  009    
QSO: 28432 PH 2024-06-22 1230 EA1BXJ        59  S      PC0A          59  042    
QSO: 28432 PH 2024-06-22 1232 EA1BXJ        59  S      PR2N          59  016    
QSO: 28432 PH 2024-06-22 1237 EA1BXJ        59  S      M1T           59  012    
QSO: 28432 PH 2024-06-22 1238 EA1BXJ        59  S      9A3B          59  044    
QSO: 28432 PH 2024-06-22 1243 EA1BXJ        59  S      OL0W          59  011    
QSO: 28432 PH 2024-06-22 1247 EA1BXJ        59  S      9A9O          59  030    
QSO: 28432 PH 2024-06-22 1247 EA1BXJ        59  S      MM0TFU        59  010    
QSO: 28520 PH 2024-06-22 1256 EA1BXJ        59  S      EF0F          59  SMR    
QSO: 28503 PH 2024-06-22 1259 EA1BXJ        59  S      OE3DMA        59  027    
QSO: 28452 PH 2024-06-22 1305 EA1BXJ        59  S      IV3UHL        59  062    
QSO: 28517 PH 2024-06-22 1306 EA1BXJ        59  S      ED5R          59  A    
QSO: 28495 PH 2024-06-22 1308 EA1BXJ        59  S      EA5N          59  A    
QSO: 28405 PH 2024-06-22 1316 EA1BXJ        59  S      EB5F          59  A    
QSO: 28453 PH 2024-06-22 1337 EA1BXJ        59  S      CW9A          59  083    
QSO: 28432 PH 2024-06-22 1339 EA1BXJ        59  S      EC4T          59  BA    
QSO: 28407 PH 2024-06-22 1342 EA1BXJ        59  S      EC5EA         59  A    
QSO: 28427 PH 2024-06-22 1346 EA1BXJ        59  S      ED5E          59  V    
QSO: 28422 PH 2024-06-22 1354 EA1BXJ        59  S      ED7O          59  J    
QSO: 21192 PH 2024-06-22 1403 EA1BXJ        59  S      EF0F          59  SMR    
QSO: 21313 PH 2024-06-22 1405 EA1BXJ        59  S      EA7KDW        59  J    
QSO: 21288 PH 2024-06-22 1412 EA1BXJ        59  S      EB1DJ         59  C    
QSO: 21301 PH 2024-06-22 1414 EA1BXJ        59  S      TA3D          59  062    
QSO: 21249 PH 2024-06-22 1416 EA1BXJ        59  S      EA7TS         59  GR    
QSO: 21270 PH 2024-06-22 1416 EA1BXJ        59  S      EA5FSJ        59  A    
QSO: 21257 PH 2024-06-22 1420 EA1BXJ        59  S      A4NN          59  060    
QSO: 21206 PH 2024-06-22 1423 EA1BXJ        59  S      CQ9A          59  208    
QSO: 21188 PH 2024-06-22 1424 EA1BXJ        59  S      HB9CIC        59  117    
QSO: 21217 PH 2024-06-22 1425 EA1BXJ        59  S      R9GM          59  033    
QSO: 21232 PH 2024-06-22 1425 EA1BXJ        59  S      DA0BCC        59  129    
QSO: 21245 PH 2024-06-22 1426 EA1BXJ        59  S      UZ7C          59  201    
QSO: 21258 PH 2024-06-22 1428 EA1BXJ        59  S      A41NN         59  074    
QSO: 21210 PH 2024-06-22 1430 EA1BXJ        59  S      YO7IO         59  039    
QSO: 21263 PH 2024-06-22 1431 EA1BXJ        59  S      RV3FF         59  051    
QSO: 21233 PH 2024-06-22 1432 EA1BXJ        59  S      SE2P          59  131    
QSO: 21331 PH 2024-06-22 1435 EA1BXJ        59  S      LZ5R          59  473    
QSO: 21260 PH 2024-06-22 1435 EA1BXJ        59  S      LZ1ND         59  208    
QSO: 21278 PH 2024-06-22 1437 EA1BXJ        59  S      4Z5FI         59  176    
QSO: 21300 PH 2024-06-22 1440 EA1BXJ        59  S      EA8BS         59  TF    
QSO: 21207 PH 2024-06-22 1447 EA1BXJ        59  S      OR1Z          59  017    
QSO: 21248 PH 2024-06-22 1448 EA1BXJ        59  S      ED8A          59  TF    
QSO: 21254 PH 2024-06-22 1454 EA1BXJ        59  S      IZ1SAI        59  113    
QSO: 21305 PH 2024-06-22 1458 EA1BXJ        59  S      PY2EX         59  081    
QSO: 21298 PH 2024-06-22 1500 EA1BXJ        59  S      HA5JI         59  137    
QSO: 21283 PH 2024-06-22 1501 EA1BXJ        59  S      9A7Z          59  264    
QSO: 21242 PH 2024-06-22 1505 EA1BXJ        59  S      LZ1MC         59  026    
QSO: 21242 PH 2024-06-22 1506 EA1BXJ        59  S      VU3NPI        59  052    
QSO: 21242 PH 2024-06-22 1506 EA1BXJ        59  S      IZ2FOS        59  124    
QSO: 21242 PH 2024-06-22 1508 EA1BXJ        59  S      IK1RGK        59  143    
QSO: 21242 PH 2024-06-22 1508 EA1BXJ        59  S      IU8RIA        59  142    
QSO: 21242 PH 2024-06-22 1510 EA1BXJ        59  S      EA8ZS         59  GC    
QSO: 21242 PH 2024-06-22 1510 EA1BXJ        59  S      IZ8EPX        59  296    
QSO: 21242 PH 2024-06-22 1511 EA1BXJ        59  S      9A7Z          59  281    
QSO: 21303 PH 2024-06-22 1513 EA1BXJ        59  S      IZ8GNR        59  154    
QSO: 21278 PH 2024-06-22 1514 EA1BXJ        59  S      PY2MZ         59  009    
QSO: 21242 PH 2024-06-22 1517 EA1BXJ        59  S      EA8DEE        59  GC    
QSO: 21292 PH 2024-06-22 1527 EA1BXJ        59  S      EA5J          59  MU    
QSO: 21233 PH 2024-06-22 1531 EA1BXJ        59  S      HG8W          59  171    
QSO: 21236 PH 2024-06-22 1532 EA1BXJ        59  S      HA3DX         59  250    
QSO: 21207 PH 2024-06-22 1539 EA1BXJ        59  S      EA1L          59  O    
QSO: 21223 PH 2024-06-22 1539 EA1BXJ        59  S      EA8CNR        59  GC    
QSO: 21215 PH 2024-06-22 1540 EA1BXJ        59  S      PR2N          59  164    
QSO: 21330 PH 2024-06-22 1542 EA1BXJ        59  S      ER1MAX        59  120    
QSO: 21210 PH 2024-06-22 1548 EA1BXJ        59  S      CT3KU         59  026    
QSO: 21308 PH 2024-06-22 1550 EA1BXJ        59  S      SQ8NOD        59  044    
QSO: 21277 PH 2024-06-22 1556 EA1BXJ        59  S      ED2R          59  VI    
QSO: 21269 PH 2024-06-22 1601 EA1BXJ        59  S      K1LZ          59  217    
QSO: 21221 PH 2024-06-22 1603 EA1BXJ        59  S      PP1WW         59  021    
QSO: 21255 PH 2024-06-22 1608 EA1BXJ        59  S      YB4FIK        59  068    
