START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.6.5
CONTEST: EA-MAJESTAD-SSB
CALLSIGN: ED4A
CATEGORY: MULTI-MULTI ALL LOW
GRID-LOCATOR: IN80CI
CLAIMED-SCORE: 481948
OPERATORS: EA4AC EA4AWF EA4BQG EA4BVW EA4BX EA4CZ EA4HRJ EA4HSF NP2V EA4HXI EA4IAA
QSO: 14232 PH 2024-06-22 1304 ED4A          59  M      EA8ZS         59  GC     0  
QSO: 14232 PH 2024-06-22 1304 ED4A          59  M      ED7O          59  J      0  
QSO:  7110 PH 2024-06-22 1305 ED4A          59  M      EA7UW         59  MA     0  
QSO: 14232 PH 2024-06-22 1305 ED4A          59  M      EA7HS         59  CO     0  
QSO: 14232 PH 2024-06-22 1305 ED4A          59  M      EC5APA        59  A      0  
QSO: 14232 PH 2024-06-22 1305 ED4A          59  M      UA1ANA        59  034    0  
QSO:  7110 PH 2024-06-22 1306 ED4A          59  M      EA5DX         59  CS     0  
QSO: 14232 PH 2024-06-22 1306 ED4A          59  M      PA3ARM        59  001    0  
QSO: 14232 PH 2024-06-22 1306 ED4A          59  M      DM1FF         59  040    0  
QSO: 28000 PH 2024-06-22 1308 ED4A          59  M      EA5PJ         59  A      0  
QSO: 14232 PH 2024-06-22 1308 ED4A          59  M      YO8EU         59  021    0  
QSO: 14232 PH 2024-06-22 1309 ED4A          59  M      IZ8EPX        59  125    0  
QSO: 14232 PH 2024-06-22 1310 ED4A          59  M      LZ1DQ         59  020    0  
QSO: 14232 PH 2024-06-22 1310 ED4A          59  M      DB4LL         59  011    0  
QSO: 14232 PH 2024-06-22 1311 ED4A          59  M      HA3GC         59  025    0  
QSO: 14232 PH 2024-06-22 1311 ED4A          59  M      IK8UND        59  044    0  
QSO: 14232 PH 2024-06-22 1312 ED4A          59  M      ON8AH         59  026    0  
QSO: 14232 PH 2024-06-22 1312 ED4A          59  M      F4HJX         59  006    0  
QSO:  7107 PH 2024-06-22 1312 ED4A          59  M      EA5DX         59  CS     0  
QSO: 14232 PH 2024-06-22 1312 ED4A          59  M      SM8M          59  010    0  
QSO: 14232 PH 2024-06-22 1313 ED4A          59  M      C31LK         59  016    0  
QSO:  7107 PH 2024-06-22 1314 ED4A          59  M      EA1ENG        59  SA     0  
QSO: 14232 PH 2024-06-22 1314 ED4A          59  M      ON3ACD        59  009    0  
QSO: 14232 PH 2024-06-22 1314 ED4A          59  M      EA4IAH        59  M      0  
QSO:  7107 PH 2024-06-22 1314 ED4A          59  M      EA5O          59  V      0  
QSO: 14232 PH 2024-06-22 1316 ED4A          59  M      EA3L          59  B      0  
QSO: 14232 PH 2024-06-22 1316 ED4A          59  M      IN3XWE        59  005    0  
QSO: 14232 PH 2024-06-22 1317 ED4A          59  M      PD5MVH        59  057    0  
QSO: 14232 PH 2024-06-22 1318 ED4A          59  M      ON7SX         59  003    0  
QSO:  7107 PH 2024-06-22 1319 ED4A          59  M      EA1AM         59  O      0  
QSO: 14240 PH 2024-06-22 1320 ED4A          59  M      PA2JCB        59  015    0  
QSO: 28000 PH 2024-06-22 1324 ED4A          59  M      IK8RJS        59  091    0  
QSO:  7107 PH 2024-06-22 1324 ED4A          59  M      EA7JI         59  J      0  
QSO: 21000 PH 2024-06-22 1325 ED4A          59  M      US2YW         59  109    1  
QSO: 21000 PH 2024-06-22 1326 ED4A          59  M      KU2M          59  051    1  
QSO: 21000 PH 2024-06-22 1326 ED4A          59  M      ED1P          59  P      1  
QSO: 21000 PH 2024-06-22 1328 ED4A          59  M      YO3YKT        59  031    1  
QSO: 14200 PH 2024-06-22 1330 ED4A          59  M      SP3QFZ        59  013    0  
QSO:  7107 PH 2024-06-22 1330 ED4A          59  M      EA2EVC        59  NA     0  
QSO: 14200 PH 2024-06-22 1331 ED4A          59  M      YO3IJ         59  005    0  
QSO: 14200 PH 2024-06-22 1332 ED4A          59  M      EA7JJR        59  SE     0  
QSO: 14200 PH 2024-06-22 1332 ED4A          59  M      DL8UV         59  049    0  
QSO: 14200 PH 2024-06-22 1333 ED4A          59  M      9A6KFA        59  033    0  
QSO: 14200 PH 2024-06-22 1333 ED4A          59  M      YO7IO         59  007    0  
QSO: 14200 PH 2024-06-22 1334 ED4A          59  M      OK2MBP        59  054    0  
QSO: 14200 PH 2024-06-22 1335 ED4A          59  M      DL2UW         59  031    0  
QSO: 14200 PH 2024-06-22 1335 ED4A          59  M      PD2WL         59  085    0  
QSO:  7107 PH 2024-06-22 1336 ED4A          59  M      EA1IAI        59  VA     0  
QSO: 14200 PH 2024-06-22 1336 ED4A          59  M      EA7FC         59  SE     0  
QSO: 14200 PH 2024-06-22 1337 ED4A          59  M      EC5CSW        59  V      0  
QSO: 14200 PH 2024-06-22 1337 ED4A          59  M      EE4M          59  M      0  
QSO: 14200 PH 2024-06-22 1338 ED4A          59  M      F4GTT         59  065    0  
QSO: 14200 PH 2024-06-22 1338 ED4A          59  M      ES0IA         59  075    0  
QSO: 14200 PH 2024-06-22 1338 ED4A          59  M      EA4GSH        59  BA     0  
QSO: 14200 PH 2024-06-22 1339 ED4A          59  M      9A4OP         59  026    0  
QSO: 14200 PH 2024-06-22 1339 ED4A          59  M      EA3RCA        59  GI     0  
QSO: 14200 PH 2024-06-22 1340 ED4A          59  M      G3YRZ         59  001    0  
QSO: 14200 PH 2024-06-22 1340 ED4A          59  M      RL2Y          59  033    0  
QSO: 28000 PH 2024-06-22 1341 ED4A          59  M      IZ0CKJ        59  012    0  
QSO:  7107 PH 2024-06-22 1341 ED4A          59  M      EA4RCK        59  CR     0  
QSO: 14200 PH 2024-06-22 1341 ED4A          59  M      EA3HQR        59  B      0  
QSO: 14200 PH 2024-06-22 1342 ED4A          59  M      LZ2HT         59  013    0  
QSO: 14200 PH 2024-06-22 1342 ED4A          59  M      9A5JU         59  006    0  
QSO: 14200 PH 2024-06-22 1343 ED4A          59  M      8S8S          59  065    0  
QSO: 14200 PH 2024-06-22 1345 ED4A          59  M      EB1AD         59  PO     0  
QSO: 14200 PH 2024-06-22 1345 ED4A          59  M      ED4K          59  M      0  
QSO: 14200 PH 2024-06-22 1347 ED4A          59  M      RW1F          59  148    0  
QSO: 14200 PH 2024-06-22 1347 ED4A          59  M      F5OHM         59  144    0  
QSO: 14200 PH 2024-06-22 1348 ED4A          59  M      HB9DRM        59  022    0  
QSO: 14200 PH 2024-06-22 1348 ED4A          59  M      PA0ME         59  038    0  
QSO: 14200 PH 2024-06-22 1348 ED4A          59  M      I1BPU         59  035    0  
QSO: 28000 PH 2024-06-22 1348 ED4A          59  M      DL3SYA        59  056    0  
QSO:  7107 PH 2024-06-22 1348 ED4A          59  M      EA3IVL        59  B      0  
QSO: 14200 PH 2024-06-22 1349 ED4A          59  M      EA8UE         59  TF     0  
QSO: 28000 PH 2024-06-22 1351 ED4A          59  M      EA8BS         59  TF     0  
QSO: 14200 PH 2024-06-22 1351 ED4A          59  M      ED1R          59  AV     0  
QSO: 14200 PH 2024-06-22 1352 ED4A          59  M      EA3ER         59  B      0  
QSO:  7107 PH 2024-06-22 1352 ED4A          59  M      EA5HJA        59  V      0  
QSO: 14200 PH 2024-06-22 1352 ED4A          59  M      9A3B          59  990    0  
QSO:  7107 PH 2024-06-22 1353 ED4A          59  M      EE5A          59  V      0  
QSO: 14200 PH 2024-06-22 1353 ED4A          59  M      DK9BM         59  026    0  
QSO: 14200 PH 2024-06-22 1353 ED4A          59  M      ED1P          59  PO     0  
QSO:  7107 PH 2024-06-22 1354 ED4A          59  M      EA7CRH        59  CA     0  
QSO: 14200 PH 2024-06-22 1354 ED4A          59  M      DK1TBL        59  006    0  
QSO:  7107 PH 2024-06-22 1355 ED4A          59  M      EA6SB         59  IB     0  
QSO: 14200 PH 2024-06-22 1355 ED4A          59  M      HA3DX         59  011    0  
QSO:  7107 PH 2024-06-22 1355 ED4A          59  M      EE5O          59  CS     0  
QSO: 14200 PH 2024-06-22 1356 ED4A          59  M      DK4EF         59  020    0  
QSO:  7107 PH 2024-06-22 1356 ED4A          59  M      EB7R          59  AL     0  
QSO: 14200 PH 2024-06-22 1356 ED4A          59  M      DA0BCC        59  102    0  
QSO:  7107 PH 2024-06-22 1356 ED4A          59  M      EA3DOR        59  B      0  
QSO:  7107 PH 2024-06-22 1357 ED4A          59  M      EA4HOT        59  CR     0  
QSO: 14200 PH 2024-06-22 1357 ED4A          59  M      YL2NK         59  058    0  
QSO:  7107 PH 2024-06-22 1357 ED4A          59  M      EA7OY         59  J      0  
QSO:  7107 PH 2024-06-22 1358 ED4A          59  M      EA5FGK        59  A      0  
QSO: 14200 PH 2024-06-22 1358 ED4A          59  M      TK4TH         59  046    0  
QSO: 14200 PH 2024-06-22 1359 ED4A          59  M      YO8SDC        59  025    0  
QSO: 14200 PH 2024-06-22 1400 ED4A          59  M      PA2DD         59  127    0  
QSO:  7107 PH 2024-06-22 1400 ED4A          59  M      EA3EVL        59  T      0  
QSO:  7107 PH 2024-06-22 1401 ED4A          59  M      EA1IPR        59  LE     0  
QSO: 14200 PH 2024-06-22 1401 ED4A          59  M      9A2NB         59  039    0  
QSO: 14200 PH 2024-06-22 1402 ED4A          59  M      IK4RVY        59  017    0  
QSO: 14200 PH 2024-06-22 1402 ED4A          59  M      PA3AAV        59  084    0  
QSO: 14200 PH 2024-06-22 1403 ED4A          59  M      HB9HDK        59  037    0  
QSO: 14200 PH 2024-06-22 1404 ED4A          59  M      F8IEX         59  026    0  
QSO:  7107 PH 2024-06-22 1405 ED4A          59  M      EA7EJF        59  GR     0  
QSO: 14200 PH 2024-06-22 1405 ED4A          59  M      IU5SFZ        59  007    0  
QSO: 14200 PH 2024-06-22 1405 ED4A          59  M      DL2VM         59  008    0  
QSO:  7107 PH 2024-06-22 1405 ED4A          59  M      F1PNJ         59  003    0  
QSO:  7107 PH 2024-06-22 1407 ED4A          59  M      TM1AEL        59  002    0  
QSO: 28000 PH 2024-06-22 1407 ED4A          59  M      F5NBX         59  119    0  
QSO: 14200 PH 2024-06-22 1407 ED4A          59  M      IK2HTY        59  053    0  
QSO: 14200 PH 2024-06-22 1409 ED4A          59  M      PD1TV         59  044    0  
QSO: 14200 PH 2024-06-22 1410 ED4A          59  M      9A1CVG        59  010    0  
QSO: 28000 PH 2024-06-22 1410 ED4A          59  M      LT3E          59  103    0  
QSO: 14200 PH 2024-06-22 1410 ED4A          59  M      HB9DPY        59  032    0  
QSO:  7107 PH 2024-06-22 1411 ED4A          59  M      EA5FHC        59  V      0  
QSO: 28000 PH 2024-06-22 1411 ED4A          59  M      DK5DQ         59  017    0  
QSO:  7107 PH 2024-06-22 1412 ED4A          59  M      EA3FNI        59  B      0  
QSO: 14200 PH 2024-06-22 1412 ED4A          59  M      EA4HRO        59  M      0  
QSO: 14200 PH 2024-06-22 1413 ED4A          59  M      EA1FSG        59  LE     0  
QSO:  7107 PH 2024-06-22 1413 ED4A          59  M      EA4FH         59  M      0  
QSO:  7107 PH 2024-06-22 1414 ED4A          59  M      EA7KSY        59  MA     0  
QSO: 14200 PH 2024-06-22 1414 ED4A          59  M      EA4ZQ         59  M      0  
QSO:  7107 PH 2024-06-22 1416 ED4A          59  M      EA1FUQ        59  VA     0  
QSO:  7107 PH 2024-06-22 1418 ED4A          59  M      EA5IIG        59  V      0  
QSO: 14200 PH 2024-06-22 1420 ED4A          59  M      EA4HQH        59  M      0  
QSO:  7107 PH 2024-06-22 1420 ED4A          59  M      EF0F          59  SMR    0  
QSO: 14200 PH 2024-06-22 1421 ED4A          59  M      DJ4WT         59  023    0  
QSO: 14200 PH 2024-06-22 1423 ED4A          59  M      DG1LS         59  004    0  
QSO: 14200 PH 2024-06-22 1425 ED4A          59  M      EB1CBY        59  O      0  
QSO: 28000 PH 2024-06-22 1425 ED4A          59  M      PA3ARM        59  040    0  
QSO: 14200 PH 2024-06-22 1427 ED4A          59  M      I4XNN         59  103    0  
QSO: 14200 PH 2024-06-22 1428 ED4A          59  M      TA2D          59  020    0  
QSO:  7108 PH 2024-06-22 1430 ED4A          59  M      EA4HQH        59  M      0  
QSO:  7108 PH 2024-06-22 1432 ED4A          59  M      EA7KPP        59  J      0  
QSO: 14200 PH 2024-06-22 1432 ED4A          59  M      EA1RCG        59  O      0  
QSO: 14200 PH 2024-06-22 1433 ED4A          59  M      ON4DN         59  031    0  
QSO: 28000 PH 2024-06-22 1435 ED4A          59  M      F2GL          59  007    0  
QSO:  7108 PH 2024-06-22 1435 ED4A          59  M      F5RGU         59  001    0  
QSO:  7108 PH 2024-06-22 1436 ED4A          59  M      EA3AQ         59  B      0  
QSO: 28000 PH 2024-06-22 1436 ED4A          59  M      OT5N          59  055    0  
QSO: 21305 PH 2024-06-22 1437 ED4A          59  M      ED8A          59  TF     1  
QSO: 14200 PH 2024-06-22 1437 ED4A          59  M      HB9DDS        59  015    0  
QSO:  7108 PH 2024-06-22 1437 ED4A          59  M      EA4HDV        59  BA     0  
QSO: 14200 PH 2024-06-22 1437 ED4A          59  M      DL6DVU        59  073    0  
QSO: 14200 PH 2024-06-22 1439 ED4A          59  M      F4JVZ         59  010    0  
QSO:  7108 PH 2024-06-22 1439 ED4A          59  M      EA5CVS        59  V      0  
QSO:  7108 PH 2024-06-22 1441 ED4A          59  M      EA1RCG        59  O      0  
QSO: 28000 PH 2024-06-22 1442 ED4A          59  M      IT9ORA        59  015    0  
QSO: 21202 PH 2024-06-22 1442 ED4A          59  M      IK8UND        59  112    0  
QSO: 21202 PH 2024-06-22 1443 ED4A          59  M      EB1DJ         59  C      0  
QSO: 21202 PH 2024-06-22 1443 ED4A          59  M      UN8PT         59  049    0  
QSO: 28000 PH 2024-06-22 1444 ED4A          59  M      OP5T          59  004    0  
QSO: 28000 PH 2024-06-22 1446 ED4A          59  M      ON7ZM         59  010    0  
QSO: 21207 PH 2024-06-22 1449 ED4A          59  M      OR1Z          59  022    0  
QSO: 21210 PH 2024-06-22 1450 ED4A          59  M      ED1S          59  PO     0  
QSO: 28000 PH 2024-06-22 1450 ED4A          59  M      EI4II         59  004    0  
QSO: 14000 PH 2024-06-22 1450 ED4A          59  M      EA8CTK        59  TF     1  
QSO: 21210 PH 2024-06-22 1450 ED4A          59  M      RZ3Z          59  098    0  
QSO:  7109 PH 2024-06-22 1453 ED4A          59  M      EA2AUK        59  TE     0  
QSO: 21210 PH 2024-06-22 1454 ED4A          59  M      RV3FF         59  064    0  
QSO: 14000 PH 2024-06-22 1454 ED4A          59  M      EA1Z          59  PO     1  
QSO:  7109 PH 2024-06-22 1454 ED4A          59  M      EA3IKT        59  B      0  
QSO: 21210 PH 2024-06-22 1454 ED4A          59  M      LZ1ND         59  231    0  
QSO:  7109 PH 2024-06-22 1455 ED4A          59  M      EA1EX         59  ZA     0  
QSO: 21210 PH 2024-06-22 1455 ED4A          59  M      IZ8GNR        59  144    0  
QSO:  7109 PH 2024-06-22 1455 ED4A          59  M      EA1FMF        59  S      0  
QSO: 21210 PH 2024-06-22 1455 ED4A          59  M      RA3OA         59  163    0  
QSO: 21210 PH 2024-06-22 1455 ED4A          59  M      S51DD         59  123    0  
QSO:  7109 PH 2024-06-22 1456 ED4A          59  M      EA1BX         59  J      0  
QSO: 21210 PH 2024-06-22 1456 ED4A          59  M      EA1LW         59  C      0  
QSO: 21210 PH 2024-06-22 1456 ED4A          59  M      4Z5FI         59  200    0  
QSO: 21210 PH 2024-06-22 1457 ED4A          59  M      IZ8EPX        59  273    0  
QSO:  7109 PH 2024-06-22 1458 ED4A          59  M      EA1JCE        59  S      0  
QSO: 21210 PH 2024-06-22 1459 ED4A          59  M      IU8RIA        59  138    0  
QSO: 21210 PH 2024-06-22 1459 ED4A          59  M      YO7IO         59  057    0  
QSO: 21210 PH 2024-06-22 1500 ED4A          59  M      R3LC          59  049    0  
QSO: 21210 PH 2024-06-22 1500 ED4A          59  M      HA3DX         59  219    0  
QSO: 21210 PH 2024-06-22 1501 ED4A          59  M      SQ3M          59  111    0  
QSO: 21210 PH 2024-06-22 1502 ED4A          59  M      PV2K          59  181    0  
QSO: 21210 PH 2024-06-22 1503 ED4A          59  M      8S0C          59  135    0  
QSO: 21210 PH 2024-06-22 1503 ED4A          59  M      9A3B          59  194    0  
QSO: 21210 PH 2024-06-22 1503 ED4A          59  M      PR2N          59  141    0  
QSO: 21210 PH 2024-06-22 1504 ED4A          59  M      YO8EU         59  067    0  
QSO: 21210 PH 2024-06-22 1506 ED4A          59  M      UR2Y          59  150    0  
QSO: 21210 PH 2024-06-22 1506 ED4A          59  M      IZ2FOS        59  123    0  
QSO: 21210 PH 2024-06-22 1506 ED4A          59  M      TA3D          59  117    0  
QSO: 14000 PH 2024-06-22 1508 ED4A          59  M      EA8ZS         59  GC     1  
QSO: 21210 PH 2024-06-22 1508 ED4A          59  M      ER3CT         59  044    0  
