START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: HA5OO
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2025-08-03 0603 HA5OO         59  1 JN97OM   S59DEM        59  10 JN75DS 
QSO: 144300 PH 2025-08-03 0604 HA5OO         59  2 JN97OM   HA6W          59  4 KN08FB  
QSO: 144300 PH 2025-08-03 0605 HA5OO         59  3 JN97OM   HA2R          59  5 JN87UE  
QSO: 144300 PH 2025-08-03 0606 HA5OO         59  4 JN97OM   OM5AW         59  12 JN98AH 
QSO: 144300 PH 2025-08-03 0607 HA5OO         59  5 JN97OM   S57O          59  11 JN86DT 
QSO: 144300 PH 2025-08-03 0608 HA5OO         59  6 JN97OM   9A5Y          59  18 JN85OO 
QSO: 144300 PH 2025-08-03 0609 HA5OO         59  7 JN97OM   S59P          59  18 JN86AO 
QSO: 144300 PH 2025-08-03 0614 HA5OO         59  8 JN97OM   S50C          59  41 JN76JG 
QSO: 144300 PH 2025-08-03 0617 HA5OO         59  9 JN97OM   HG1Z          59  26 JN86KU 
QSO: 144300 PH 2025-08-03 0621 HA5OO         59  10 JN97OM  OE6V          59  31 JN76VT 
QSO: 144300 PH 2025-08-03 0622 HA5OO         59  11 JN97OM  HG1A          59  14 JN86MM 
QSO: 144300 PH 2025-08-03 0623 HA5OO         59  12 JN97OM  E73O          59  21 JN95CA 
QSO: 144300 PH 2025-08-03 0625 HA5OO         59  13 JN97OM  S51S          59  12 JN75ES 
QSO: 144300 PH 2025-08-03 0626 HA5OO         59  14 JN97OM  S56P          59  14 JN76PO 
QSO: 144300 PH 2025-08-03 0630 HA5OO         59  15 JN97OM  SP9KDA        59  34 JO90PP 
QSO: 144300 PH 2025-08-03 0638 HA5OO         59  16 JN97OM  OE1W          59  49 JN77TX 
QSO: 144300 PH 2025-08-03 0642 HA5OO         59  17 JN97OM  HA2RQ         59  10 JN86XX 
QSO: 144300 PH 2025-08-03 0644 HA5OO         59  18 JN97OM  IQ0PG         59  47 JN63JF 
QSO: 144300 PH 2025-08-03 0651 HA5OO         59  19 JN97OM  OE8Q          59  47 JN76JM 
