START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: OR
CALLSIGN: K7YO
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
CLUB: Pacific Northwest VHF Society
OPERATORS: K7YO
HQ-CATEGORY: Single Operator, Low Power
HQ-GRID-LOCATOR: CN85NS
QSO: 144 PH 2020-06-13 1815 K7YO CN85 KE7MSU/R CN86
QSO: 222 FM 2020-06-13 1823 K7YO CN85 AA7EA CN85
QSO: 144 PH 2020-06-13 1825 K7YO CN85 N7KSI CN86
QSO: 144 PH 2020-06-13 1825 K7YO CN85 K7YDL CN85
QSO: 144 PH 2020-06-13 1825 K7YO CN85 K7AYP CN85
QSO: 50 PH 2020-06-13 1828 K7YO CN85 AI9Q CN85
QSO: 222 FM 2020-06-13 1830 K7YO CN85 K7YDL CN85
QSO: 222 FM 2020-06-13 1830 K7YO CN85 KT7E CN85
QSO: 144 PH 2020-06-13 1834 K7YO CN85 W7SZ CN85
QSO: 144 PH 2020-06-13 1834 K7YO CN85 K7VIT CN85
QSO: 144 PH 2020-06-13 1835 K7YO CN85 W7OTL CN85
QSO: 144 PH 2020-06-13 1835 K7YO CN85 KD7UO CN87
QSO: 50 PH 2020-06-13 1839 K7YO CN85 KF7LN CN95
QSO: 144 PH 2020-06-13 1840 K7YO CN85 WZ8T CN85
QSO: 222 FM 2020-06-13 1841 K7YO CN85 WZ8T CN85
QSO: 222 PH 2020-06-13 1844 K7YO CN85 KB7W CN93
QSO: 1.2G PH 2020-06-13 1845 K7YO CN85 WZ8T CN85
QSO: 1.2G PH 2020-06-13 1846 K7YO CN85 KB7W CN93
QSO: 1.2G PH 2020-06-13 1847 K7YO CN85 WA6NFJ CN85
QSO: 1.2G PH 2020-06-13 1848 K7YO CN85 K7YDL CN85
QSO: 222 FM 2020-06-13 1854 K7YO CN85 N7DB CN85
QSO: 144 PH 2020-06-13 1856 K7YO CN85 WA7VBA CN85
QSO: 144 PH 2020-06-13 1856 K7YO CN85 KB7W CN93
QSO: 144 PH 2020-06-13 1858 K7YO CN85 KD7OR CN85
QSO: 144 PH 2020-06-13 1901 K7YO CN85 KA0TP CN86
QSO: 144 PH 2020-06-13 1901 K7YO CN85 N7EPD CN87
QSO: 50 PH 2020-06-13 1903 K7YO CN85 KT7E CN85
QSO: 50 PH 2020-06-13 1904 K7YO CN85 K7YDL CN85
QSO: 144 PH 2020-06-13 1907 K7YO CN85 W0MUD CN86
QSO: 144 PH 2020-06-13 1908 K7YO CN85 KB7ADO CN86
QSO: 144 PH 2020-06-13 1911 K7YO CN85 KT7E CN85
QSO: 50 PH 2020-06-13 1913 K7YO CN85 W7OTL CN85
QSO: 50 PH 2020-06-13 1914 K7YO CN85 AA7EA CN85
QSO: 50 PH 2020-06-13 1915 K7YO CN85 KC6FLG CN86
QSO: 222 PH 2020-06-13 1918 K7YO CN85 KE7SW CN87
QSO: 222 PH 2020-06-13 1918 K7YO CN85 K7AYP CN85
QSO: 222 PH 2020-06-13 1919 K7YO CN85 N7KSI CN86
QSO: 1.2G PH 2020-06-13 1924 K7YO CN85 KE7SW CN87
QSO: 144 PH 2020-06-13 1925 K7YO CN85 NL7GW CN85
QSO: 144 PH 2020-06-13 1925 K7YO CN85 AA7EA CN85
QSO: 144 PH 2020-06-13 1926 K7YO CN85 KE7SW CN87
QSO: 50 PH 2020-06-13 1929 K7YO CN85 KA0TP CN86
QSO: 144 PH 2020-06-13 1932 K7YO CN85 N7ROD CN85
QSO: 50 PH 2020-06-13 1933 K7YO CN85 N7ROD CN85
QSO: 222 PH 2020-06-13 1941 K7YO CN85 N7ROD CN85
QSO: 222 PH 2020-06-13 1945 K7YO CN85 KB7ME CN85
QSO: 222 PH 2020-06-13 1952 K7YO CN85 K7CVU CN85
QSO: 144 PH 2020-06-13 2007 K7YO CN85 K7JX CN87
QSO: 50 PH 2020-06-13 2010 K7YO CN85 N7LKL CN85
QSO: 50 PH 2020-06-13 2016 K7YO CN85 KE7MSU/R CN86
QSO: 1.2G PH 2020-06-13 2021 K7YO CN85 K7CVU CN85
QSO: 50 PH 2020-06-13 2023 K7YO CN85 K7CVU CN85
QSO: 50 PH 2020-06-13 2024 K7YO CN85 K7RAT CN85
QSO: 144 PH 2020-06-13 2025 K7YO CN85 K7RAT CN85
QSO: 1.2G PH 2020-06-13 2038 K7YO CN85 K0JJ CN85
QSO: 222 FM 2020-06-13 2059 K7YO CN85 AI9Q CN85
QSO: 144 PH 2020-06-13 2100 K7YO CN85 KC5ZWM CN85
QSO: 144 PH 2020-06-13 2101 K7YO CN85 KJ7JYJ CN85
QSO: 50 PH 2020-06-13 2121 K7YO CN85 AF7MD CN85
QSO: 432 FM 2020-06-13 2122 K7YO CN85 WB7SDX CN85
QSO: 144 PH 2020-06-13 2129 K7YO CN85 WB6AGE CN86
QSO: 144 PH 2020-06-13 2131 K7YO CN85 N7PJT CN85
QSO: 144 PH 2020-06-13 2133 K7YO CN85 W7MDL CN85
QSO: 144 PH 2020-06-13 2134 K7YO CN85 WB7SDX CN85
QSO: 50 PH 2020-06-13 2134 K7YO CN85 WB7SDX CN85
QSO: 50 PH 2020-06-13 2135 K7YO CN85 WZ8T CN85
QSO: 50 PH 2020-06-13 2148 K7YO CN85 N7EPD CN87
QSO: 144 PH 2020-06-13 2151 K7YO CN85 N7TE CN84
QSO: 144 PH 2020-06-13 2155 K7YO CN85 KB7F CN85
QSO: 144 PH 2020-06-13 2156 K7YO CN85 W7RC CN85
QSO: 1.2G PH 2020-06-13 2200 K7YO CN85 W7RC CN85
QSO: 222 PH 2020-06-13 2205 K7YO CN85 KE7MSU/R CN86
QSO: 50 PH 2020-06-13 2232 K7YO CN85 KB7F CN85
QSO: 222 PH 2020-06-13 2235 K7YO CN85 K0JJ CN85
QSO: 50 PH 2020-06-13 2347 K7YO CN85 WJ7WJ CN85
QSO: 50 PH 2020-06-13 2348 K7YO CN85 N7DB CN85
QSO: 50 PH 2020-06-13 2355 K7YO CN85 K0JJ CN85
QSO: 50 PH 2020-06-14 0128 K7YO CN85 KC7KNY CN85
QSO: 50 PH 2020-06-14 0150 K7YO CN85 AG7SU CN85
QSO: 144 PH 2020-06-14 0152 K7YO CN85 AF7MD CN85
