START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: MN
CALLSIGN: NY0A
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CREATED-BY: CABCONVERTER 2.05, CONTEST RECIPE VERSION 1.01, BY NE1RD
CLUB: Northern Lights Radio Society
OPERATORS: NY0A
HQ-CATEGORY: Single Operator, High Power
HQ-GRID-LOCATOR: EN24TX
QSO: 50 PH 2020-06-14 1939 NY0A EN24 W1FM FN42
QSO: 50 PH 2020-06-14 1938 NY0A EN24 K1KG FN42
QSO: 50 PH 2020-06-14 1915 NY0A EN24 W3EP FN31
QSO: 50 PH 2020-06-14 1909 NY0A EN24 W2IRT FN20
QSO: 50 PH 2020-06-14 1908 NY0A EN24 KU2M FN21
QSO: 50 PH 2020-06-14 1906 NY0A EN24 WA2GFN FN20
QSO: 50 PH 2020-06-14 1901 NY0A EN24 K3CT FN20
QSO: 50 PH 2020-06-14 1900 NY0A EN24 KR1ST FN21
QSO: 50 PH 2020-06-14 1858 NY0A EN24 WA3NUF FN20
QSO: 50 PH 2020-06-14 1853 NY0A EN24 WA3EHD FN20
QSO: 50 PH 2020-06-14 1848 NY0A EN24 NF3R FN20
QSO: 50 PH 2020-06-14 1842 NY0A EN24 N2SCJ FM29
QSO: 50 PH 2020-06-14 1836 NY0A EN24 KM4SJS FM29
QSO: 50 PH 2020-06-14 1834 NY0A EN24 N3OJL EN90
QSO: 50 PH 2020-06-14 1832 NY0A EN24 N3XF FN00
QSO: 50 PH 2020-06-14 1830 NY0A EN24 W4IY FM08
QSO: 50 PH 2020-06-14 1828 NY0A EN24 W4EO/R FN00
QSO: 50 PH 2020-06-14 1743 NY0A EN24 NU4E/R EM85
QSO: 50 PH 2020-06-14 1731 NY0A EN24 VA6AN DO42
QSO: 50 PH 2020-06-14 1721 NY0A EN24 WB7PMP EM95
QSO: 50 PH 2020-06-14 1717 NY0A EN24 K5VIP FM16
QSO: 50 PH 2020-06-14 1708 NY0A EN24 K1KK FM15
QSO: 50 PH 2020-06-14 1706 NY0A EN24 K9IMM EN52
QSO: 50 PH 2020-06-14 1700 NY0A EN24 K4RCA FM06
QSO: 50 PH 2020-06-14 1658 NY0A EN24 N4LAZ EM95
QSO: 50 PH 2020-06-14 1656 NY0A EN24 K4FJW EM86
QSO: 50 PH 2020-06-14 1649 NY0A EN24 KC4NX EM75
QSO: 50 PH 2020-06-14 1643 NY0A EN24 WS4W FM06
QSO: 50 PH 2020-06-14 1640 NY0A EN24 W4ZST EM84
QSO: 50 PH 2020-06-14 1637 NY0A EN24 AA4V FM02
QSO: 50 PH 2020-06-14 1636 NY0A EN24 KC4EOG FM05
QSO: 50 PH 2020-06-14 1634 NY0A EN24 K3DNE EM94
QSO: 50 PH 2020-06-14 1632 NY0A EN24 AI5I DM65
QSO: 50 PH 2020-06-14 1629 NY0A EN24 W9RM DM58
QSO: 50 PH 2020-06-14 0240 NY0A EN24 K8ZR EN91
QSO: 50 PH 2020-06-14 0223 NY0A EN24 WA3EOQ FM09
QSO: 50 PH 2020-06-14 0222 NY0A EN24 W0ZQ EN34
QSO: 50 PH 2020-06-14 0215 NY0A EN24 W3SO FN00
QSO: 50 PH 2020-06-14 0213 NY0A EN24 W3IP FM19
QSO: 50 PH 2020-06-14 0210 NY0A EN24 N0HJZ EN34
QSO: 50 PH 2020-06-14 0202 NY0A EN24 AE1P FN32
QSO: 50 PH 2020-06-14 0158 NY0A EN24 N3RN FN11
QSO: 50 PH 2020-06-14 0157 NY0A EN24 AF1T FN43
QSO: 50 PH 2020-06-14 0154 NY0A EN24 N1RR FN41
QSO: 50 PH 2020-06-14 0141 NY0A EN24 K0SIX EN35
QSO: 50 PH 2020-06-14 0141 NY0A EN24 VE3IQZ FN04
QSO: 50 PH 2020-06-14 0138 NY0A EN24 WA2CP FN20
QSO: 50 PH 2020-06-14 0137 NY0A EN24 WA1T FN43
QSO: 50 PH 2020-06-14 0136 NY0A EN24 W3PAW FM19
QSO: 50 PH 2020-06-14 0133 NY0A EN24 VA3NQ FN14
QSO: 50 PH 2020-06-14 0129 NY0A EN24 W0RSJ FN20
QSO: 50 PH 2020-06-14 0127 NY0A EN24 N2NT FN20
QSO: 50 PH 2020-06-14 0125 NY0A EN24 K3AJ FM19
QSO: 50 PH 2020-06-14 0118 NY0A EN24 W0GHZ EN34
QSO: 50 PH 2020-06-14 0116 NY0A EN24 K1RZ FM19
QSO: 50 PH 2020-06-14 0114 NY0A EN24 WN3A FN10
QSO: 50 PH 2020-06-14 0106 NY0A EN24 KZ2I FM29
QSO: 50 PH 2020-06-14 0105 NY0A EN24 N1WRK FN41
QSO: 50 PH 2020-06-14 0101 NY0A EN24 WB2VVV FN41
QSO: 50 PH 2020-06-14 0058 NY0A EN24 K9RS FM28
QSO: 50 PH 2020-06-14 0047 NY0A EN24 W1AN FN41
QSO: 50 PH 2020-06-14 0045 NY0A EN24 K1TEO FN31
QSO: 50 PH 2020-06-13 1934 NY0A EN24 N9JNQ EN34
END-OF-LOG:
