START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: OR
CALLSIGN: N7DB
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
OPERATORS: N7DB
HQ-CATEGORY: Single Operator, Low Power
HQ-GRID-LOCATOR: CN85UJ
QSO: 144 FM 2020-06-13 1838 N7DB CN85 K3RW/R CN85
QSO: 50 CW 2020-06-13 1846 N7DB CN85 K7YDL CN85
QSO: 222 FM 2020-06-13 1848 N7DB CN85 KT7E CN85
QSO: 222 FM 2020-06-13 1855 N7DB CN85 K7YO CN85
QSO: 144 FM 2020-06-13 1918 N7DB CN85 K7PAC CN85
QSO: 50 CW 2020-06-13 1924 N7DB CN85 KT7E CN85
QSO: 144 FM 2020-06-13 1928 N7DB CN85 W7OTL CN85
QSO: 144 FM 2020-06-13 1930 N7DB CN85 W0MUD CN86
QSO: 144 FM 2020-06-13 1932 N7DB CN85 KJ7JYJ CN85
QSO: 144 FM 2020-06-13 1932 N7DB CN85 K7YDL CN85
QSO: 222 FM 2020-06-13 1937 N7DB CN85 K7YDL CN85
QSO: 222 FM 2020-06-13 2006 N7DB CN85 K3RW/R CN85
QSO: 432 FM 2020-06-13 2010 N7DB CN85 KT7E CN85
QSO: 144 FM 2020-06-13 2016 N7DB CN85 KD7EEK CN85
QSO: 144 FM 2020-06-13 2018 N7DB CN85 KT7E CN85
QSO: 144 FM 2020-06-13 2022 N7DB CN85 KD7RUS/M CN85
QSO: 144 FM 2020-06-13 2024 N7DB CN85 K7BDB CN85
QSO: 50 CW 2020-06-13 2029 N7DB CN85 N7LKL CN85
QSO: 144 FM 2020-06-13 2033 N7DB CN85 N7AV CN85
QSO: 222 FM 2020-06-13 2041 N7DB CN85 KD7RUS/R CN85
QSO: 432 FM 2020-06-13 2044 N7DB CN85 KD7RUS/R CN85
QSO: 432 PH 2020-06-13 2049 N7DB CN85 WZ8T CN85
QSO: 50 CW 2020-06-13 2055 N7DB CN85 K2PO CN85
QSO: 144 FM 2020-06-13 2057 N7DB CN85 WB7SDX CN85
QSO: 50 CW 2020-06-13 2133 N7DB CN85 K7RAT CN85
QSO: 144 FM 2020-06-13 2142 N7DB CN85 AG7SU CN85
QSO: 50 CW 2020-06-13 2146 N7DB CN85 WZ8T CN85
QSO: 144 FM 2020-06-13 2151 N7DB CN85 KJ7MDL CN85
QSO: 144 FM 2020-06-13 2156 N7DB CN85 KC7TAK/M CN85
QSO: 144 FM 2020-06-13 2157 N7DB CN85 WZ8T CN85
QSO: 50 CW 2020-06-13 2222 N7DB CN85 AF7MD CN85
QSO: 144 FM 2020-06-13 2232 N7DB CN85 W7RC CN85
QSO: 144 FM 2020-06-13 2245 N7DB CN85 K7AHR CN95
QSO: 144 FM 2020-06-13 2246 N7DB CN85 KC5ZWM CN85
QSO: 144 FM 2020-06-13 2258 N7DB CN85 W7MTL CN85
QSO: 222 FM 2020-06-13 2306 N7DB CN85 AG7SU CN85
QSO: 50 CW 2020-06-13 2331 N7DB CN85 WB7VTY CN95
QSO: 144 FM 2020-06-13 2333 N7DB CN85 WB7VTY CN95
QSO: 144 FM 2020-06-13 2340 N7DB CN85 KE7HPZ CN85
QSO: 50 CW 2020-06-13 2348 N7DB CN85 K7YO CN85
QSO: 144 FM 2020-06-13 2352 N7DB CN85 NA7Q CN86
QSO: 50 CW 2020-06-13 2354 N7DB CN85 K0JJ CN85
QSO: 144 FM 2020-06-14 0118 N7DB CN85 K7VIT CN85
QSO: 144 FM 2020-06-14 1738 N7DB CN85 K7DZW CN85
QSO: 50 CW 2020-06-14 1800 N7DB CN85 W7SZ CN85
QSO: 144 FM 2020-06-14 1805 N7DB CN85 K7FOP CN85
QSO: 144 FM 2020-06-14 1814 N7DB CN85 K7YO CN85
QSO: 144 FM 2020-06-14 1825 N7DB CN85 AA5Y CN85
QSO: 144 FM 2020-06-14 1831 N7DB CN85 AE7ZL CN85
QSO: 144 FM 2020-06-14 1847 N7DB CN85 KD7RUS/R CN86
QSO: 50 CW 2020-06-14 1850 N7DB CN85 K7AYP CN85
QSO: 50 CW 2020-06-14 1947 N7DB CN85 N7QME CN95
QSO: 144 FM 2020-06-14 1959 N7DB CN85 KC7IZH CN85
QSO: 144 FM 2020-06-14 2009 N7DB CN85 W7RCG CN85
QSO: 144 FM 2020-06-14 2027 N7DB CN85 KE7ZAC CN85
QSO: 144 FM 2020-06-14 2034 N7DB CN85 K7BDB/R CN95
QSO: 144 FM 2020-06-14 2118 N7DB CN85 KG7LLW CN85
QSO: 144 FM 2020-06-14 2207 N7DB CN85 KE7MSU/R CN85
QSO: 144 FM 2020-06-14 2209 N7DB CN85 KJ7BRE CN85
QSO: 144 FM 2020-06-14 2242 N7DB CN85 KJ7EHA CN85
QSO: 144 FM 2020-06-14 2334 N7DB CN85 AA7EA CN85
QSO: 144 FM 2020-06-14 2338 N7DB CN85 KJ7AXA CN85
QSO: 144 FM 2020-06-14 2353 N7DB CN85 K7VBY CN85
QSO: 144 FM 2020-06-15 0038 N7DB CN85 WA7ROB CN85
END-OF-LOG:
