START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-RTTY
CALLSIGN: S53R
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: S53R
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-RTTY CQWPXRTTY/2018.
QSO:  7064 RY 2018-02-10 0152 S53R          599 W4UEF         599 14
QSO:  7074 RY 2018-02-10 0201 S53R          599 002 N2WK          599 87
QSO:  7000 RY 2018-02-10 0203 S53R          599 003 NC4MI         599 27
QSO:  7073 RY 2018-02-10 0204 S53R          599 005 R6AJ          599 024
QSO:  7074 RY 2018-02-10 0204 S53R          599 0004 CT7AJL        599 0086
QSO:  7040 RY 2018-02-10 0205 S53R          599 007 UR6QS         599 041
QSO:  7074 RY 2018-02-10 0205 S53R          599 0006 K3AJ          599 0080
QSO:  7074 RY 2018-02-10 0206 S53R          599 008 KP4JFR        599 21
QSO:  7073 RY 2018-02-10 0207 S53R          599 008 UT7IS         599 114
QSO:  7074 RY 2018-02-10 0208 S53R          599 0009 G8HBA         599 0070
QSO:  7074 RY 2018-02-10 0209 S53R          599 0011 AA4DD         599 0044
QSO:  7000 RY 2018-02-10 0210 S53R          599 0013 MM3AWD        599 0082
QSO:  7073 RY 2018-02-10 0210 S53R          599 010 CO8RCP        599 053
QSO:  7073 RY 2018-02-10 0210 S53R          599 012 R7MM          599 105
QSO:  7073 RY 2018-02-10 0211 S53R          599 0014 UR8RF         599 0047
QSO:  7074 RY 2018-02-10 0211 S53R          599 0015 K4MI          599 0032
QSO:  7074 RY 2018-02-10 0212 S53R          599 0016 WQ1H          599 0034
QSO:  7074 RY 2018-02-10 0213 S53R          599 017 K0GEO         599 54
QSO:  7074 RY 2018-02-10 0214 S53R          599 0018 VA1XH         599 0047
QSO:  7000 RY 2018-02-10 0215 S53R          599 0020 SN2M          599 0140
QSO:  7074 RY 2018-02-10 0217 S53R          599 0023 N4LV          599 0050
QSO:  7074 RY 2018-02-10 0217 S53R          599 0022 NA3M          599 0063
QSO:  7075 RY 2018-02-10 0218 S53R          599 0024 WB2NFL        599 0018
QSO:  7073 RY 2018-02-10 0219 S53R          599 026 UX1UX         599 112
QSO:  7074 RY 2018-02-10 0219 S53R          599 25 KD4ADC        599 32
QSO:  7073 RY 2018-02-10 0220 S53R          599 028 UT3QD         599 062
QSO:  7074 RY 2018-02-10 0220 S53R          599 0027 N7WY          599 0086
QSO:  7000 RY 2018-02-10 0222 S53R          599 031 EU8F          599 046
QSO:  7074 RY 2018-02-10 0222 S53R          599 0030 KU2M          599 0109
QSO:  7072 RY 2018-02-10 0223 S53R          599 0033 VU2DED        599 0028
QSO:  7074 RY 2018-02-10 0223 S53R          599 032 RW3LB         599 58
QSO:  7072 RY 2018-02-10 0225 S53R          599 0034 VE1RSM        599 0031
QSO:  7073 RY 2018-02-10 0228 S53R          599 035 US5MUW        599 058
QSO:  7074 RY 2018-02-10 0229 S53R          599 0037 K5FNQ         599 0020
QSO:  7074 RY 2018-02-10 0229 S53R          599 036 VE3PJ         599 54
QSO:  7073 RY 2018-02-10 0230 S53R          599 038 US5LOC        599 026
QSO:  3578 RY 2018-02-10 0243 S53R          599 0039 DA0WFF        599 0082
QSO:  7073 RY 2018-02-10 0250 S53R          599 0040 S52X          599 0185
QSO:  7072 RY 2018-02-10 0253 S53R          599 041 LA1B          599 061
QSO:  7072 RY 2018-02-10 0254 S53R          599 0043 WK1Q          599 0131
QSO:  7073 RY 2018-02-10 0254 S53R          599 042 R9MA          599 037
QSO:  7039 RY 2018-02-10 0405 S53R          599 044 TG9ADQ        599 027
QSO:  7086 RY 2018-02-10 0408 S53R          599 0045 4L/TA7AOF     599 0040
QSO:  7050 RY 2018-02-10 0412 S53R          599 046 EO4M          599 326
QSO:  7050 RY 2018-02-10 0412 S53R          599 0047 K3WI          599 0106
QSO:  7000 RY 2018-02-10 0413 S53R          599 048 W4UAL         599 25
QSO:  7050 RY 2018-02-10 0413 S53R          599 0050 S51A          599 0285
QSO:  7052 RY 2018-02-10 0413 S53R          599 0049 KX1X          599 0058
QSO:  7050 RY 2018-02-10 0415 S53R          599 0051 RW0A          599 0130
QSO:  7050 RY 2018-02-10 0416 S53R          599 0052 N4EEV         599 0046
QSO:  7049 RY 2018-02-10 0418 S53R          599 053 RA9AU         599 075
QSO:  7049 RY 2018-02-10 0419 S53R          599 054 UA3NFI        599 043
QSO:  7050 RY 2018-02-10 0420 S53R          599 056 AA5AU         599 324
QSO:  7050 RY 2018-02-10 0420 S53R          599 0055 K4DXV         599 0018
QSO:  7033 RY 2018-02-10 0423 S53R          599 058 P49X          599 642
QSO:  7037 RY 2018-02-10 0423 S53R          599 0057 V31RJ         599 0080
QSO:  7039 RY 2018-02-10 0424 S53R          599 59 PJ2T          599 381
QSO:  3581 RY 2018-02-10 0433 S53R          599 0059 Z60A          599 0278
QSO:  3559 RY 2018-02-10 0524 S53R          599 0061 K3WI          599 0152
QSO:  3560 RY 2018-02-10 0525 S53R          599 0062 VE3CX         599 0283
QSO:  3563 RY 2018-02-10 0527 S53R          599 064 WC3N          599 064
QSO:  3572 RY 2018-02-10 0530 S53R          599 065 P49X          599 787
QSO:  7052 RY 2018-02-10 0543 S53R          599 066 UA3XO         599 010
QSO:  7000 RY 2018-02-10 0544 S53R          599 068 EU6AA         599 038
QSO:  7053 RY 2018-02-10 0544 S53R          599 0067 UT3N          599 0047
QSO:  7040 RY 2018-02-10 0545 S53R          599 070 UT2QQ         599 058
QSO:  7000 RY 2018-02-10 0546 S53R          599 0069 YV1SW         599 0002
QSO: 21091 RY 2018-02-10 0639 S53R          599 071 VK3JA         599 103
QSO:  7093 RY 2018-02-10 0648 S53R          599 0072 KL7SB         599 0354
QSO: 21090 RY 2018-02-10 0749 S53R          599 0073 UA9LAO        599 0063
QSO: 21000 RY 2018-02-10 0752 S53R          599 076 HA0HW         599 018
QSO: 21091 RY 2018-02-10 0752 S53R          599 075 7N2JZT/6      599 005
QSO: 21091 RY 2018-02-10 0752 S53R          599 074 R0SBZ         599 034
QSO:  7080 RY 2018-02-10 0800 S53R          599 0078 Z60A          599 0327
QSO: 14130 RY 2018-02-10 1258 S53R          599 0080 9M2TO         599 0014
QSO: 14114 RY 2018-02-10 1307 S53R          599 0081 AB9YC         599 0219
QSO: 14114 RY 2018-02-10 1308 S53R          599 0082 W3OU          599 0087
QSO: 14114 RY 2018-02-10 1310 S53R          599 085 LA5LJA        599 332
QSO: 14114 RY 2018-02-10 1311 S53R          599 084 UR5EPM        599 054
QSO: 14113 RY 2018-02-10 1313 S53R          599 087 UT2EF         599 148
QSO: 14114 RY 2018-02-10 1313 S53R          599 0086 UT5CW         599 0231
QSO: 14000 RY 2018-02-10 1314 S53R          599 0088 N6AR          599 0389
QSO: 14000 RY 2018-02-10 1314 S53R          599 0089 US0HZ         599 0441
QSO: 14115 RY 2018-02-10 1315 S53R          599 0090 OH2LZI        599 0125
QSO: 14000 RY 2018-02-10 1319 S53R          599 091 RA4HL         599 347
QSO: 14114 RY 2018-02-10 1320 S53R          599 0092 EF1Z          599 0352
QSO: 14114 RY 2018-02-10 1320 S53R          599 0093 NI7R          599 0116
QSO: 14114 RY 2018-02-10 1322 S53R          599 095 AA5AU         599 509
QSO: 21085 RY 2018-02-10 1453 S53R          599 0096 PZ5RA         599 0156
QSO: 21080 RY 2018-02-10 1455 S53R          599 097 9A1A          599 0227
QSO: 21094 RY 2018-02-10 1457 S53R          599 098 EA8PT         599 153
QSO: 14113 RY 2018-02-10 1458 S53R          599 099 CX1CW         599 048
QSO: 14000 RY 2018-02-10 1500 S53R          599 100 IK5AMB        599 151
QSO: 14114 RY 2018-02-10 1500 S53R          599 101 HK3W          599 0065
QSO: 14114 RY 2018-02-10 1502 S53R          599 0105 KO7SS         599 0450
QSO: 14114 RY 2018-02-10 1502 S53R          599 0106 KS4YX         599 0115
QSO: 14114 RY 2018-02-10 1503 S53R          599 108 KD4ADC        599 120
QSO: 14000 RY 2018-02-10 1504 S53R          599 109 YC3ISB        599 012
QSO: 14114 RY 2018-02-10 1504 S53R          599 0110 OE3DXA        599 0243
QSO: 14000 RY 2018-02-10 1505 S53R          599 111 IK1UGX        599 114
QSO: 14000 RY 2018-02-10 1506 S53R          599 112 R7MT          599 096
