START-OF-LOG: 3.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD CW
SPECIFIC: Y09
CALLSIGN: DL0PDM/P
CLAIMED-SCORE: 381909
CREATED-BY: UcxLog 7.94, modified by DXHF upload.
OPERATORS: DL9JSO  D2LRTL DL2RSI DL7KMA DK3WW DL5VA DL7RSM DL3MY DL1RPL DL3RMJ
CLUB: DARC
QSO: 14000 CW 2019-06-01 1505 DL0PDM/P      599 001    IT9ESW        599 002
QSO: 14000 CW 2019-06-01 1507 DL0PDM/P      599 002    G5Z/P         599 009
QSO: 14000 CW 2019-06-01 1513 DL0PDM/P      599 003    G4C/P         599 014
QSO: 14000 CW 2019-06-01 1519 DL0PDM/P      599 004    OE/DJ7PR/P    599 003
QSO: 14000 CW 2019-06-01 1524 DL0PDM/P      599 005    HB9IRF/P      599 007
QSO: 14000 CW 2019-06-01 1524 DL0PDM/P      599 006    CR2V          599 013
QSO: 14000 CW 2019-06-01 1525 DL0PDM/P      599 007    SP9PKZ        599 010
QSO: 14000 CW 2019-06-01 1526 DL0PDM/P      599 008    G4AL/P        599 026
QSO: 14000 CW 2019-06-01 1528 DL0PDM/P      599 009    OM3WZ/P       599 012
QSO: 14000 CW 2019-06-01 1529 DL0PDM/P      599 010    RV6ASU/P      599 016
QSO: 14000 CW 2019-06-01 1531 DL0PDM/P      599 011    R4KO          599 035
QSO: 14000 CW 2019-06-01 1531 DL0PDM/P      599 012    M0AID         599 004
QSO: 14000 CW 2019-06-01 1532 DL0PDM/P      599 013    G4IIY         599 040
QSO: 14000 CW 2019-06-01 1532 DL0PDM/P      599 014    DL0ULM/P      599 008
QSO: 14000 CW 2019-06-01 1534 DL0PDM/P      599 015    HB9AYZ/P      599 017
QSO: 14000 CW 2019-06-01 1536 DL0PDM/P      599 016    UX6VA         599 010
QSO: 14000 CW 2019-06-01 1537 DL0PDM/P      599 017    IK0PXD        599 010
QSO: 14000 CW 2019-06-01 1537 DL0PDM/P      599 018    HB9DQJ        599 005
QSO: 14000 CW 2019-06-01 1538 DL0PDM/P      599 019    K3ZO          599 012
QSO: 14000 CW 2019-06-01 1540 DL0PDM/P      599 020    M5M           599 019
QSO: 14000 CW 2019-06-01 1540 DL0PDM/P      599 021    W2GD          599 006
QSO: 14000 CW 2019-06-01 1541 DL0PDM/P      599 022    UC1XX         599
QSO: 14000 CW 2019-06-01 1542 DL0PDM/P      599 023    RT5G          599 074
QSO: 14000 CW 2019-06-01 1543 DL0PDM/P      599 024    R7MM          599 037
QSO: 14000 CW 2019-06-01 1544 DL0PDM/P      599 025    G3RVM         599 034
QSO: 14000 CW 2019-06-01 1544 DL0PDM/P      599 026    RM7F          599 005
QSO: 14000 CW 2019-06-01 1545 DL0PDM/P      599 027    K3UL          599 003
QSO: 14000 CW 2019-06-01 1545 DL0PDM/P      599 028    R3KQ          599 046
QSO: 14000 CW 2019-06-01 1547 DL0PDM/P      599 029    YL1ZX/P       599 021
QSO: 14000 CW 2019-06-01 1549 DL0PDM/P      599 030    G3WRR/P       599 018
QSO: 14000 CW 2019-06-01 1550 DL0PDM/P      599 031    IZ0FVD        599 006
QSO: 14000 CW 2019-06-01 1550 DL0PDM/P      599 032    G3RLE         599 040
QSO: 14000 CW 2019-06-01 1551 DL0PDM/P      599 033    DF0AS/P       599 006
QSO: 14000 CW 2019-06-01 1554 DL0PDM/P      599 034    IK1BPL        599 013
QSO: 14000 CW 2019-06-01 1555 DL0PDM/P      599 035    RM1T          599 072
QSO: 14000 CW 2019-06-01 1556 DL0PDM/P      599 036    G3KAF         599 008
QSO: 14000 CW 2019-06-01 1558 DL0PDM/P      599 037    I0GOJ         599 028
QSO: 21000 CW 2019-06-01 1600 DL0PDM/P      599 038    IT9CKA        599 017
QSO: 21000 CW 2019-06-01 1603 DL0PDM/P      599 039    4O4A/P        599 044
QSO: 21000 CW 2019-06-01 1605 DL0PDM/P      599 040    DM3C/P        599 080
QSO: 21000 CW 2019-06-01 1607 DL0PDM/P      599 041    DK0WK/P       599 038
QSO: 21000 CW 2019-06-01 1608 DL0PDM/P      599 042    DK0N/P        599 007
QSO: 21000 CW 2019-06-01 1610 DL0PDM/P      599 043    DO3BKJ        599 001
QSO: 21000 CW 2019-06-01 1611 DL0PDM/P      599 044    LZ2FM         599 016
QSO: 21000 CW 2019-06-01 1611 DL0PDM/P      599 045    RA3NC         599 024
QSO: 21000 CW 2019-06-01 1613 DL0PDM/P      599 046    DL5MAE        599 040
QSO: 21000 CW 2019-06-01 1613 DL0PDM/P      599 047    US3EW         599 030
QSO: 21000 CW 2019-06-01 1614 DL0PDM/P      599 048    HB9BXE/P      599 049
QSO: 21000 CW 2019-06-01 1616 DL0PDM/P      599 049    DL5AZZ        599 010
QSO: 21000 CW 2019-06-01 1616 DL0PDM/P      599 050    RT5G          599 131
QSO: 21000 CW 2019-06-01 1617 DL0PDM/P      599 051    RA3AN         599 088
QSO: 21000 CW 2019-06-01 1617 DL0PDM/P      599 052    DR7B/P        599 089
QSO: 21000 CW 2019-06-01 1618 DL0PDM/P      599 053    RM2D          599 051
QSO: 21000 CW 2019-06-01 1618 DL0PDM/P      599 054    DJ1OJ         599 023
QSO: 21000 CW 2019-06-01 1620 DL0PDM/P      599 055    UA3DLD/P      599 015
QSO: 21000 CW 2019-06-01 1621 DL0PDM/P      599 056    K/1XX         599 044
QSO: 21000 CW 2019-06-01 1623 DL0PDM/P      599 057    IN3FHE        599 046
QSO: 21000 CW 2019-06-01 1623 DL0PDM/P      599 058    S59ACP        599 111
QSO: 21000 CW 2019-06-01 1626 DL0PDM/P      599 059    DL8LAS        599 011
QSO: 21000 CW 2019-06-01 1626 DL0PDM/P      599 060    IQ4FE         599 058
QSO: 21000 CW 2019-06-01 1628 DL0PDM/P      599 061    IK1HGE        599 023
QSO: 21000 CW 2019-06-01 1629 DL0PDM/P      599 062    HB9TU         599 010
QSO: 21000 CW 2019-06-01 1630 DL0PDM/P      599 063    DM5D/P        599 058
QSO: 21000 CW 2019-06-01 1630 DL0PDM/P      599 064    EW1TO         599 037
QSO: 21000 CW 2019-06-01 1632 DL0PDM/P      599 065    HB9KG/P       599 046
QSO: 21000 CW 2019-06-01 1633 DL0PDM/P      599 066    YL7X          599 097
QSO: 21000 CW 2019-06-01 1634 DL0PDM/P      599 067    LZ1VKD        599 054
QSO: 21000 CW 2019-06-01 1635 DL0PDM/P      599 068    S57KM         599 018
QSO: 21000 CW 2019-06-01 1636 DL0PDM/P      599 069    UT0U          599 115
QSO: 21000 CW 2019-06-01 1637 DL0PDM/P      599 070    DL3GA         599 003
QSO:  7000 CW 2019-06-01 1642 DL0PDM/P      599 071    DK9PY         599 026
QSO:  7000 CW 2019-06-01 1644 DL0PDM/P      599 072    R4KO          599 103
QSO:  7000 CW 2019-06-01 1645 DL0PDM/P      599 073    DL5ANS/P      599 036
QSO:  7000 CW 2019-06-01 1646 DL0PDM/P      599 074    DK2FG         599 041
QSO:  7000 CW 2019-06-01 1646 DL0PDM/P      599 075    DL7PV         599 003
QSO:  7000 CW 2019-06-01 1647 DL0PDM/P      599 076    DK0N/P        599 023
QSO:  7000 CW 2019-06-01 1649 DL0PDM/P      599 077    SP2GOW        599 012
QSO:  7000 CW 2019-06-01 1651 DL0PDM/P      599 078    9A3DML        599 005
QSO:  7000 CW 2019-06-01 1651 DL0PDM/P      599 079    G3MCK         599 002
QSO:  7000 CW 2019-06-01 1653 DL0PDM/P      599 080    G3NKS/P       599 009
QSO:  7000 CW 2019-06-01 1654 DL0PDM/P      599 081    G3WRR/P       599 064
QSO:  7000 CW 2019-06-01 1655 DL0PDM/P      599 082    DJ0YI         599 003
QSO:  7000 CW 2019-06-01 1656 DL0PDM/P      599 083    F6EAH         599 069
QSO:  7000 CW 2019-06-01 1658 DL0PDM/P      599 084    ON4BDX        599 044
QSO:  7000 CW 2019-06-01 1658 DL0PDM/P      599 085    SF5M          599 012
QSO:  7000 CW 2019-06-01 1700 DL0PDM/P      599 086    DL6FAX        599 005
QSO:  7000 CW 2019-06-01 1703 DL0PDM/P      599 087    IK2UJF        599 014
QSO:  7000 CW 2019-06-01 1704 DL0PDM/P      599 088    IZ0FVD        599 017
QSO:  7000 CW 2019-06-01 1709 DL0PDM/P      599 089    G4FNL/P       599 145
QSO:  7000 CW 2019-06-01 1710 DL0PDM/P      599 090    G8FC/P        599 024
QSO:  7000 CW 2019-06-01 1711 DL0PDM/P      599 091    UX8IX         599 032
QSO:  7000 CW 2019-06-01 1712 DL0PDM/P      599 092    DL6AWJ/P      599 041
QSO:  7000 CW 2019-06-01 1714 DL0PDM/P      599 093    M5M           599 035
QSO: 14000 CW 2019-06-01 1719 DL0PDM/P      599 094    DL1NKS        599 077
QSO: 14000 CW 2019-06-01 1720 DL0PDM/P      599 095    I6FDJ         599 035
QSO: 14000 CW 2019-06-01 1721 DL0PDM/P      599 096    HB9ND/P       599 042
QSO: 14000 CW 2019-06-01 1724 DL0PDM/P      599 097    UA9CD/P       599 171
QSO: 14000 CW 2019-06-01 1725 DL0PDM/P      599 098    DF1PY/P       599 024
QSO: 14000 CW 2019-06-01 1726 DL0PDM/P      599 099    K3WW          599 041
QSO: 14000 CW 2019-06-01 1727 DL0PDM/P      599 100    UA6YH         599 066
QSO: 14000 CW 2019-06-01 1730 DL0PDM/P      599 101    YO2CEQ        599 022
QSO: 14000 CW 2019-06-01 1730 DL0PDM/P      599 102    HB9DAX        599 011
QSO: 14000 CW 2019-06-01 1732 DL0PDM/P      599 103    DL3FCG        599 058
QSO: 14000 CW 2019-06-01 1741 DL0PDM/P      599 104    HB9BXE/P      599 092
QSO: 14000 CW 2019-06-01 1742 DL0PDM/P      599 105    DK0OD/P       599 067
QSO: 14000 CW 2019-06-01 1747 DL0PDM/P      599 106    DL0GZ/P       599 111
QSO: 14000 CW 2019-06-01 1748 DL0PDM/P      599 107    DR0W/P        599 152
QSO: 14000 CW 2019-06-01 1748 DL0PDM/P      599 108    IQ4FE         599 105
QSO: 14000 CW 2019-06-01 1749 DL0PDM/P      599 109    HA5NR         599 024
QSO: 14000 CW 2019-06-01 1750 DL0PDM/P      599 110    R9XS          599 073
QSO: 14000 CW 2019-06-01 1751 DL0PDM/P      599 111    DL0BZA        599 002
QSO: 14000 CW 2019-06-01 1752 DL0PDM/P      599 112    G2DX/P        599 089
QSO: 14000 CW 2019-06-01 1753 DL0PDM/P      599 113    S57X          599 013
QSO: 14000 CW 2019-06-01 1754 DL0PDM/P      599 114    HB9AJ/P       599 203
QSO: 14000 CW 2019-06-01 1754 DL0PDM/P      599 115    UR5FS         599 059
QSO: 14000 CW 2019-06-01 1756 DL0PDM/P      599 116    DK0FR/P       599 030
QSO: 14000 CW 2019-06-01 1759 DL0PDM/P      599 117    SV8/HB9FIH    599 017
QSO: 14000 CW 2019-06-01 1759 DL0PDM/P      599 118    DL0LB/P       599 059
QSO: 14000 CW 2019-06-01 1800 DL0PDM/P      599 119    RW7F/P        599 238
QSO: 14000 CW 2019-06-01 1801 DL0PDM/P      599 120    R7KU          599 049
QSO: 14000 CW 2019-06-01 1802 DL0PDM/P      599 121    DJ9SN         599 052
QSO: 14000 CW 2019-06-01 1810 DL0PDM/P      599 122    G5O/P         599 183
QSO: 14000 CW 2019-06-01 1811 DL0PDM/P      599 123    RC7A/P        599 263
QSO: 14000 CW 2019-06-01 1813 DL0PDM/P      599 124    ZR2A/4        599 121
QSO: 14000 CW 2019-06-01 1814 DL0PDM/P      599 125    LA3MHA        599 000
QSO: 14000 CW 2019-06-01 1815 DL0PDM/P      599 126    5B/RN3QO      599 282
QSO: 14000 CW 2019-06-01 1820 DL0PDM/P      599 127    S51DX         599 048
QSO: 14000 CW 2019-06-01 1821 DL0PDM/P      599 128    S53X          599 137
QSO: 14000 CW 2019-06-01 1822 DL0PDM/P      599 129    YU5R          599 282
QSO: 14000 CW 2019-06-01 1823 DL0PDM/P      599 130    LZ2CJ         599 44
QSO:  7000 CW 2019-06-01 1827 DL0PDM/P      599 131    GM2V          599 050
QSO:  7000 CW 2019-06-01 1828 DL0PDM/P      599 132    PI4VPO/P      599 139
QSO:  7000 CW 2019-06-01 1830 DL0PDM/P      599 133    UT0U          599 277
QSO:  7000 CW 2019-06-01 1831 DL0PDM/P      599 134    DL0II/P       599 97
QSO:  7000 CW 2019-06-01 1832 DL0PDM/P      599 135    DL3GA         599 103
QSO:  7000 CW 2019-06-01 1832 DL0PDM/P      599 136    OK5E          599 034
QSO:  7000 CW 2019-06-01 1833 DL0PDM/P      599 137    G2NF/P        599 191
QSO:  7000 CW 2019-06-01 1834 DL0PDM/P      599 138    DK9PY         599 048
QSO:  7000 CW 2019-06-01 1834 DL0PDM/P      599 139    PC2L/P        599 005
QSO:  7000 CW 2019-06-01 1835 DL0PDM/P      599 140    R8LA          599 236
QSO:  7000 CW 2019-06-01 1835 DL0PDM/P      599 141    ON5LL/P       599 047
QSO:  7000 CW 2019-06-01 1836 DL0PDM/P      599 142    R8WO          599 031
QSO:  7000 CW 2019-06-01 1838 DL0PDM/P      599 143    M0P/P         599 042
QSO:  7000 CW 2019-06-01 1839 DL0PDM/P      599 144    DJ9SN         599 062
QSO:  7000 CW 2019-06-01 1840 DL0PDM/P      599 145    DK4PE         599 009
QSO:  7000 CW 2019-06-01 1842 DL0PDM/P      599 146    HB9BXE/P      599 126
QSO:  7000 CW 2019-06-01 1844 DL0PDM/P      599 147    G0JJG         599 005
QSO:  7000 CW 2019-06-01 1845 DL0PDM/P      599 148    PA4VHF/P      599 078
QSO:  7000 CW 2019-06-01 1845 DL0PDM/P      599 149    HB9KG/P       599 090
QSO:  7000 CW 2019-06-01 1846 DL0PDM/P      599 150    G3ULT/P       599 /P
QSO:  7000 CW 2019-06-01 1848 DL0PDM/P      599 151    DL1FCG        599 101
QSO:  7000 CW 2019-06-01 1849 DL0PDM/P      599 152    IN3FHE        599 088
QSO:  7000 CW 2019-06-01 1850 DL0PDM/P      599 153    EV6Z          599 150
QSO:  7000 CW 2019-06-01 1851 DL0PDM/P      599 154    DL2OBF        599 003
QSO:  7000 CW 2019-06-01 1851 DL0PDM/P      599 155    RM1T          599 227
QSO:  7000 CW 2019-06-01 1852 DL0PDM/P      599 156    HA7RY         599 042
QSO:  7000 CW 2019-06-01 1853 DL0PDM/P      599 157    G3RWF         599 005
QSO:  7000 CW 2019-06-01 1854 DL0PDM/P      599 158    R5FI          599 144
QSO:  7000 CW 2019-06-01 1857 DL0PDM/P      599 159    DL0CS/P       599 251
QSO:  7000 CW 2019-06-01 1857 DL0PDM/P      599 160    DL0XM/P       599 173
QSO:  7000 CW 2019-06-01 1858 DL0PDM/P      599 161    DJ2IT         599 008
QSO:  7000 CW 2019-06-01 1859 DL0PDM/P      599 162    ON4CLF        599 002
QSO:  7000 CW 2019-06-01 1901 DL0PDM/P      599 163    PA7LV         599 017
QSO:  7000 CW 2019-06-01 1902 DL0PDM/P      599 164    DK0MN/P       599 247
QSO:  7000 CW 2019-06-01 1903 DL0PDM/P      599 165    DK0WK/P       599 141
QSO:  7000 CW 2019-06-01 1908 DL0PDM/P      599 166    HB9IRF/P      599 062
QSO:  7000 CW 2019-06-01 1908 DL0PDM/P      599 167    ON7CC         599 057
QSO:  7000 CW 2019-06-01 1909 DL0PDM/P      599 168    PI4GAZ/P      599 067
QSO:  3500 CW 2019-06-01 1917 DL0PDM/P      599 169    HF5L/P        599 204
QSO:  3500 CW 2019-06-01 1920 DL0PDM/P      599 170    DR3X/P        599 220
