START-OF-LOG: 3.0
CATEGORY: Portable, single operator, QRP, assisted
CONTEST: FD CW
CALLSIGN: SP8OOE/P
CLAIMED-SCORE:
OPERATORS: SP8OOE - PIOTR
CLUB: Klub ³¹cznoci SP8KBN
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO: 14000 CW 2019-06-01 1507 SP8OOE/P        599         001 DK0FC/P         599         002
QSO: 14000 CW 2019-06-01 1519 SP8OOE/P        599         002 R3KBO/P         599         039
QSO: 14000 CW 2019-06-01 1520 SP8OOE/P        599         003 DM3C/P          599         029
QSO: 14000 CW 2019-06-01 1521 SP8OOE/P        599         004 F5IN            599         035
QSO: 14000 CW 2019-06-01 1522 SP8OOE/P        599         005 G5O/P           599         035
QSO: 14000 CW 2019-06-01 1538 SP8OOE/P        599         006 DF0TX/P         599         026
QSO: 14000 CW 2019-06-01 1542 SP8OOE/P        599         007 G2NF/P          599         045
QSO: 14000 CW 2019-06-01 1543 SP8OOE/P        599         008 UR7GO           599         033
QSO: 14000 CW 2019-06-01 1546 SP8OOE/P        599         009 RV6ASU/P        599         029
QSO: 14000 CW 2019-06-01 1551 SP8OOE/P        599         010 UT0U            599         051
QSO: 14000 CW 2019-06-01 1554 SP8OOE/P        599         011 IQ0PG/P         599         056
QSO: 14000 CW 2019-06-01 1556 SP8OOE/P        599         012 UC9A            599         037
QSO: 28000 CW 2019-06-01 1603 SP8OOE/P        599         013 IK3UNA          599         073
QSO: 28000 CW 2019-06-01 1604 SP8OOE/P        599         014 DR0W/P          599         068
QSO: 28000 CW 2019-06-01 1608 SP8OOE/P        599         015 RN3TT           599         058
QSO: 28000 CW 2019-06-01 1610 SP8OOE/P        599         016 RA1ZZ/3         599         043
QSO: 28000 CW 2019-06-01 1615 SP8OOE/P        599         017 II4ART          599         047
QSO: 21000 CW 2019-06-01 1627 SP8OOE/P        599         018 UT0U            599         102
QSO: 14000 CW 2019-06-01 1633 SP8OOE/P        599         019 LZ2KSB/P        599         172
QSO: 14000 CW 2019-06-01 1635 SP8OOE/P        599         020 UA5C            599         111
QSO: 14000 CW 2019-06-01 1638 SP8OOE/P        599         021 R3AQ/P          599         047
QSO: 14000 CW 2019-06-01 1639 SP8OOE/P        599         022 RC7A/P          599         148
QSO:  7000 CW 2019-06-01 1648 SP8OOE/P        599         023 DL0GZ/P         599         082
QSO:  7000 CW 2019-06-01 1654 SP8OOE/P        599         024 DK0FD/P         599         111
QSO:  7000 CW 2019-06-01 1703 SP8OOE/P        599         025 DL0ANA/P        599         048
QSO:  7000 CW 2019-06-01 1705 SP8OOE/P        599         026 EW6F            599         010
QSO:  7000 CW 2019-06-01 1733 SP8OOE/P        599         027 R4FD/P          599         080
QSO: 14000 CW 2019-06-01 1739 SP8OOE/P        599         028 US7IGN/P        599         119
QSO:  7000 CW 2019-06-01 1815 SP8OOE/P        599         029 E77EA           599         070
QSO:  7000 CW 2019-06-01 1817 SP8OOE/P        599         030 M2A/P           599         223
QSO:  7000 CW 2019-06-01 1820 SP8OOE/P        599         031 HB9DND/P        599         158
QSO:  7000 CW 2019-06-01 1821 SP8OOE/P        599         032 G3TB/P          599         201
QSO:  7000 CW 2019-06-01 1823 SP8OOE/P        599         033 DL0LA/P         599         234
QSO:  7000 CW 2019-06-01 1824 SP8OOE/P        599         034 DK0V/P          599         228
QSO:  7000 CW 2019-06-01 1829 SP8OOE/P        599         035 DK0FD/P         599         181
QSO:  7000 CW 2019-06-01 1851 SP8OOE/P        599         036 S59ACP          599         257
QSO:  7000 CW 2019-06-02 0156 SP8OOE/P        599         037 HB9AJ/P         599         484
