START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: KA5CRL
LOCATION: NTX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: KA5CRL
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0.2
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: EM03UR
QSO: 14075 DG 2023-06-03 1858 KA5CRL EM03 KJ7SEN DN18 0
QSO: 14075 DG 2023-06-03 1901 KA5CRL EM03 W1AM EM84 0
QSO: 14075 DG 2023-06-03 1906 KA5CRL EM03 KB8KLK EN81 0
QSO: 14075 DG 2023-06-03 1909 KA5CRL EM03 N0MKT DN70 0
QSO: 14075 DG 2023-06-03 1910 KA5CRL EM03 K7CTV DM42 0
QSO: 14075 DG 2023-06-03 1913 KA5CRL EM03 AB6LL CM87 0
QSO: 14075 DG 2023-06-03 1917 KA5CRL EM03 NC8TM FM14 0
QSO: 14075 DG 2023-06-03 1918 KA5CRL EM03 KO4YAT EM60 0
QSO: 14075 DG 2023-06-03 1921 KA5CRL EM03 N6UE DM13 0
QSO: 14075 DG 2023-06-03 1924 KA5CRL EM03 WA6LTV EM73 0
QSO: 14075 DG 2023-06-03 1930 KA5CRL EM03 N5CBP EM80 0
QSO: 14075 DG 2023-06-03 1932 KA5CRL EM03 N9ZSY EN61 0
QSO: 14075 DG 2023-06-03 1941 KA5CRL EM03 KY3G EM77 0
QSO: 14075 DG 2023-06-03 1951 KA5CRL EM03 KF0FZV EM38 0
QSO: 14075 DG 2023-06-03 1958 KA5CRL EM03 KM4WPR FM03 0
QSO: 14075 DG 2023-06-03 1959 KA5CRL EM03 K4AEH EM95 0
QSO: 14075 DG 2023-06-03 2001 KA5CRL EM03 KE4MD EM60 0
QSO: 14075 DG 2023-06-03 2003 KA5CRL EM03 KO4IOL EL96 0
QSO: 14075 DG 2023-06-03 2005 KA5CRL EM03 N2EIM FN20 0
QSO: 14075 DG 2023-06-03 2008 KA5CRL EM03 K4BUC FM05 0
QSO: 14075 DG 2023-06-03 2013 KA5CRL EM03 KB7ABJ DM33 0
QSO: 14075 DG 2023-06-03 2021 KA5CRL EM03 W5SAB DN05 0
