START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: JJ1SSY
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: PORTABLE
CATEGORY-TIME: 8-HOURS
OPERATORS: 
CREATED-BY: CTESTWIN BY JI1AQY
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: PM95TN
QSO: 21090 DG 2023-06-03 2335 JJ1SSY PM95 K6XX CM87
QSO: 21090 DG 2023-06-03 2338 JJ1SSY PM95 JL3RDC PM85
QSO: 21090 DG 2023-06-03 2340 JJ1SSY PM95 JI4WHS PM64
QSO: 21090 DG 2023-06-03 2342 JJ1SSY PM95 WA7BNM DM04
QSO: 21090 DG 2023-06-03 2352 JJ1SSY PM95 JA2KPW PM84
QSO: 21090 DG 2023-06-03 2353 JJ1SSY PM95 JH5HDA PM63
QSO: 21090 DG 2023-06-03 2355 JJ1SSY PM95 JH5HDA PM63
QSO: 21090 DG 2023-06-04 0002 JJ1SSY PM95 JR4VEV PM64
QSO: 21090 DG 2023-06-04 0003 JJ1SSY PM95 JR3RIU PM74
QSO: 21090 DG 2023-06-04 0007 JJ1SSY PM95 K6OK CM98
QSO: 21090 DG 2023-06-04 0008 JJ1SSY PM95 YB2MM OI43
QSO: 21090 DG 2023-06-04 0032 JJ1SSY PM95 JR1NHD PM95
QSO: 21090 DG 2023-06-04 0036 JJ1SSY PM95 YD3ASV OI51
QSO: 21090 DG 2023-06-04 0041 JJ1SSY PM95 N6WS CM95
QSO: 21090 DG 2023-06-04 0044 JJ1SSY PM95 JA7WXL QN00
QSO: 21090 DG 2023-06-04 0058 JJ1SSY PM95 JM1XCW PM95
QSO: 21090 DG 2023-06-04 0102 JJ1SSY PM95 JH7RTQ QM07
QSO: 21090 DG 2023-06-04 0111 JJ1SSY PM95 JM1NKT PM96
QSO: 21090 DG 2023-06-04 0114 JJ1SSY PM95 JA1OHP PM95
QSO: 28091 DG 2023-06-04 0142 JJ1SSY PM95 BA4TB PM01
QSO: 28091 DG 2023-06-04 0157 JJ1SSY PM95 JR5JEU PM63
QSO: 28090 DG 2023-06-04 0202 JJ1SSY PM95 JA4ENY PM64
QSO: 28090 DG 2023-06-04 0206 JJ1SSY PM95 JK3HFN PM75
QSO: 28090 DG 2023-06-04 0208 JJ1SSY PM95 JK1HWU PM95
QSO: 28090 DG 2023-06-04 0211 JJ1SSY PM95 JR1NKN PM95
QSO: 28090 DG 2023-06-04 0218 JJ1SSY PM95 BG5BAA PM00
QSO: 28090 DG 2023-06-04 0223 JJ1SSY PM95 JR4VEV PM64
QSO: 21090 DG 2023-06-04 0236 JJ1SSY PM95 JR3RIY PM74
QSO: 21090 DG 2023-06-04 0239 JJ1SSY PM95 JA4ENY PM64
QSO: 21090 DG 2023-06-04 0240 JJ1SSY PM95 DS1TUW PM37
QSO: 21090 DG 2023-06-04 0243 JJ1SSY PM95 JA7FTR QM08
QSO: 21090 DG 2023-06-04 0246 JJ1SSY PM95 JR5JEU PM63
QSO: 21090 DG 2023-06-04 0259 JJ1SSY PM95 JK3HFN PM75
QSO: 21090 DG 2023-06-04 0319 JJ1SSY PM95 JM7GTK QN00
QSO: 21090 DG 2023-06-04 0326 JJ1SSY PM95 BD4VGZ OM84
QSO: 21090 DG 2023-06-04 0330 JJ1SSY PM95 JH1FSF QM05
QSO: 21092 DG 2023-06-04 0336 JJ1SSY PM95 N6AR EL98
QSO: 21090 DG 2023-06-04 0841 JJ1SSY PM95 DU4DXT PK23
QSO: 21090 DG 2023-06-04 0842 JJ1SSY PM95 BH3DEL OM89
QSO: 21091 DG 2023-06-04 0847 JJ1SSY PM95 JR2IGV PM84
QSO: 21092 DG 2023-06-04 0848 JJ1SSY PM95 BG8PC OL26
QSO: 21092 DG 2023-06-04 0852 JJ1SSY PM95 JH4UTP PM64
QSO: 21092 DG 2023-06-04 0854 JJ1SSY PM95 JA1KPF QM06
QSO: 21092 DG 2023-06-04 0855 JJ1SSY PM95 YC2FAJ OI42
QSO: 21092 DG 2023-06-04 0859 JJ1SSY PM95 4I1BNC PK04
QSO: 21092 DG 2023-06-04 0903 JJ1SSY PM95 BG5FCH PL08
QSO: 21092 DG 2023-06-04 0907 JJ1SSY PM95 JH7QXJ QM08
QSO: 21092 DG 2023-06-04 0908 JJ1SSY PM95 OH1LXF KP20
QSO: 21092 DG 2023-06-04 0910 JJ1SSY PM95 JL3ZHU PM74
QSO: 21090 DG 2023-06-04 0918 JJ1SSY PM95 YB4KAR OI25
QSO: 21090 DG 2023-06-04 0919 JJ1SSY PM95 DS3EXT PM36
QSO: 21090 DG 2023-06-04 0922 JJ1SSY PM95 ZL3IO RF80
QSO: 21090 DG 2023-06-04 0931 JJ1SSY PM95 JH1CTV QM05
QSO: 21090 DG 2023-06-04 0935 JJ1SSY PM95 JI2IXA PM85
QSO: 21090 DG 2023-06-04 0956 JJ1SSY PM95 BG5UEZ OL84
QSO: 21090 DG 2023-06-04 1001 JJ1SSY PM95 BH3DEL OM89
QSO: 21090 DG 2023-06-04 1006 JJ1SSY PM95 HS0ZOY OK14
QSO: 21090 DG 2023-06-04 1011 JJ1SSY PM95 BY1RX OM89
QSO: 28090 DG 2023-06-04 1021 JJ1SSY PM95 BH3DEL OM89
QSO: 28090 DG 2023-06-04 1022 JJ1SSY PM95 YD3ASV OI51
QSO: 28090 DG 2023-06-04 1029 JJ1SSY PM95 YO9HP KN35
QSO: 28090 DG 2023-06-04 1036 JJ1SSY PM95 DS1TUW PM37
QSO: 28090 DG 2023-06-04 1039 JJ1SSY PM95 HS0ZOY OK14
QSO: 28092 DG 2023-06-04 1046 JJ1SSY PM95 IV3SKB JN66
QSO: 28092 DG 2023-06-04 1049 JJ1SSY PM95 BG8DIV OM20
QSO: 28091 DG 2023-06-04 1051 JJ1SSY PM95 9A6KFA JN85
QSO: 28091 DG 2023-06-04 1100 JJ1SSY PM95 HA7JDU JN87
QSO: 14090 DG 2023-06-04 1116 JJ1SSY PM95 JL3ZHU PM74
QSO: 14090 DG 2023-06-04 1117 JJ1SSY PM95 CX7BBR GF15
QSO: 14090 DG 2023-06-04 1122 JJ1SSY PM95 YB7OHB OI67
QSO: 14090 DG 2023-06-04 1122 JJ1SSY PM95 JA7WXL QN00
QSO: 14090 DG 2023-06-04 1125 JJ1SSY PM95 LU2NI FG72
QSO: 14090 DG 2023-06-04 1127 JJ1SSY PM95 W7PP DM33
QSO: 14090 DG 2023-06-04 1133 JJ1SSY PM95 KA6BIM CN73
QSO: 14090 DG 2023-06-04 1135 JJ1SSY PM95 JM7GTK QN00
QSO: 14090 DG 2023-06-04 1138 JJ1SSY PM95 DS1TUW PM37
QSO: 14090 DG 2023-06-04 1138 JJ1SSY PM95 BG5FCH PL08
QSO: 14091 DG 2023-06-04 1143 JJ1SSY PM95 N7GHZ DM42
QSO: 14091 DG 2023-06-04 1145 JJ1SSY PM95 NO5F EM26
QSO: 21091 DG 2023-06-04 1202 JJ1SSY PM95 R0UO OO90
QSO: 21091 DG 2023-06-04 1204 JJ1SSY PM95 JH4FUF PM64
QSO: 21091 DG 2023-06-04 1225 JJ1SSY PM95 BG8DIV OM20
END-OF-LOG:
