START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: K7WA
LOCATION: WWA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: K7WA
CLUB: Western Washington DX Club
CREATED-BY: N1MM LOGGER+ 1.0.9885.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: CN87UN
QSO: 21090 DG 2023-06-03 1956 K7WA CN87 KH6AQ BK29
QSO: 21090 DG 2023-06-03 1959 K7WA CN87 NN5T EM12
QSO: 21090 DG 2023-06-03 2002 K7WA CN87 KH6KR BL10
QSO: 21090 DG 2023-06-03 2015 K7WA CN87 NN7SS CN87
QSO: 21090 DG 2023-06-03 2019 K7WA CN87 KH6WI BL11
QSO: 21090 DG 2023-06-03 2035 K7WA CN87 W5SRO EM15
QSO: 21090 DG 2023-06-03 2153 K7WA CN87 W4GKM EM75
QSO: 21090 DG 2023-06-03 2158 K7WA CN87 K9CT EN50
QSO: 14074 DG 2023-06-03 2203 K7WA CN87 KL5NE BP51
QSO: 21090 DG 2023-06-03 2224 K7WA CN87 WV4P EM55
QSO: 21090 DG 2023-06-04 0201 K7WA CN87 N8OO EM31
QSO: 14090 DG 2023-06-04 0232 K7WA CN87 K9OM EN65
QSO: 14090 DG 2023-06-04 0236 K7WA CN87 AA3B FN20
QSO: 14090 DG 2023-06-04 0238 K7WA CN87 K5HTE EM12
QSO: 14090 DG 2023-06-04 0239 K7WA CN87 W2ZQ FN20
QSO: 14090 DG 2023-06-04 0246 K7WA CN87 N0TA DN70
QSO: 14090 DG 2023-06-04 0247 K7WA CN87 K3MM FM19
QSO: 14090 DG 2023-06-04 0250 K7WA CN87 KH6WI BL11
QSO: 14090 DG 2023-06-04 0253 K7WA CN87 KF0IDT DN80
QSO: 14090 DG 2023-06-04 0257 K7WA CN87 K7BTW CN86
QSO: 21090 DG 2023-06-04 2149 K7WA CN87 AA3R FM29
QSO: 14090 DG 2023-06-04 2208 K7WA CN87 KB5ZYC DM04
QSO: 21090 DG 2023-06-04 2240 K7WA CN87 AB8M EN91
QSO: 14090 DG 2023-06-04 2252 K7WA CN87 AJ6V CM87
QSO: 21090 DG 2023-06-04 2300 K7WA CN87 JH7QXJ QM08
QSO: 21090 DG 2023-06-04 2320 K7WA CN87 KI6DY EN91
QSO: 14090 DG 2023-06-04 2336 K7WA CN87 VY1FC CP20
QSO: 14074 DG 2023-06-04 2349 K7WA CN87 AF0S DM78
QSO: 14074 DG 2023-06-04 2353 K7WA CN87 W0OVX DN98
END-OF-LOG:
