START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: K4NTO
LOCATION: VA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: K4NTO
CLUB: Potomac Valley Radio Club
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0.2
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: FM16WV
QSO: 3500 DG 2023-06-04 0034 K4NTO FM16 VP2MKP FK86 1
QSO: 3500 DG 2023-06-04 0051 K4NTO FM16 VE1RSM FN75 1
QSO: 21000 DG 2023-06-04 0055 K4NTO FM16 HC1M FI09 1
QSO: 21000 DG 2023-06-04 0056 K4NTO FM16 F5MXH JN07 1
QSO: 21000 DG 2023-06-04 0059 K4NTO FM16 CU3AK HM68 1
QSO: 14000 DG 2023-06-04 0129 K4NTO FM16 N1ET FN41 1
QSO: 14000 DG 2023-06-04 0131 K4NTO FM16 W3MLT EN90 1
QSO: 14000 DG 2023-06-04 0131 K4NTO FM16 KF0AIT EN14 1
QSO: 14000 DG 2023-06-04 0131 K4NTO FM16 KB1EPS FN14 1
QSO: 14000 DG 2023-06-04 0132 K4NTO FM16 YO2CK KN15 1
QSO: 14000 DG 2023-06-04 0132 K4NTO FM16 IZ0BVU JN63 1
QSO: 14000 DG 2023-06-04 0133 K4NTO FM16 ON8BB JO21 1
QSO: 14000 DG 2023-06-04 0143 K4NTO FM16 AB0CD DM79 1
QSO: 14000 DG 2023-06-04 0144 K4NTO FM16 IZ8EYN JM89 1
QSO: 14000 DG 2023-06-04 0147 K4NTO FM16 SV5AZP KM46 1
QSO: 14000 DG 2023-06-04 0150 K4NTO FM16 CO2JD EL83 1
QSO: 14000 DG 2023-06-04 0152 K4NTO FM16 CT2FEY IN50 1
QSO: 14000 DG 2023-06-04 0153 K4NTO FM16 SV3BLX KM17 1
QSO: 14000 DG 2023-06-04 0155 K4NTO FM16 RG5A KN93 1
QSO: 14000 DG 2023-06-04 0158 K4NTO FM16 CO2QU EL83 1
QSO: 14000 DG 2023-06-04 0159 K4NTO FM16 VA7ST DO00 1
QSO: 21000 DG 2023-06-04 0203 K4NTO FM16 ZP5AA GG14 1
QSO: 21000 DG 2023-06-04 0217 K4NTO FM16 KH6RDO BK29 1
QSO: 21000 DG 2023-06-04 0221 K4NTO FM16 JA7FTR QM08 1
QSO: 21000 DG 2023-06-04 0232 K4NTO FM16 PY1ZV GG87 1
QSO: 21000 DG 2023-06-04 0236 K4NTO FM16 PY1KB GG87 1
QSO: 21000 DG 2023-06-04 0250 K4NTO FM16 PY2QT GG76 1
QSO: 21000 DG 2023-06-04 0251 K4NTO FM16 HI8ILK FK58 1
QSO: 21000 DG 2023-06-04 0306 K4NTO FM16 SU1SK KM50 1
QSO: 21000 DG 2023-06-04 0307 K4NTO FM16 PA3KUS JO21 1
QSO: 3500 DG 2023-06-04 0323 K4NTO FM16 PY7AHA HI12 1
QSO: 3500 DG 2023-06-04 0324 K4NTO FM16 K4ZXV EM84 1
QSO: 3500 DG 2023-06-04 0329 K4NTO FM16 N1QD FN43 1
QSO: 3500 DG 2023-06-04 0331 K4NTO FM16 N2AXX FN21 1
QSO: 7000 DG 2023-06-04 0334 K4NTO FM16 K8BL EN91 1
QSO: 7000 DG 2023-06-04 0335 K4NTO FM16 WB8SIG EN91 1
QSO: 7000 DG 2023-06-04 0337 K4NTO FM16 NJ9R EN62 1
QSO: 7000 DG 2023-06-04 0339 K4NTO FM16 KN4UND FM17 1
QSO: 7000 DG 2023-06-04 0340 K4NTO FM16 W0GJT DM59 1
QSO: 7000 DG 2023-06-04 0340 K4NTO FM16 W7II EN42 1
QSO: 7000 DG 2023-06-04 0342 K4NTO FM16 CO2JD EL83 1
QSO: 7000 DG 2023-06-04 0344 K4NTO FM16 NP3OT FK78 1
QSO: 7000 DG 2023-06-04 0345 K4NTO FM16 CT2FEY IN50 1
QSO: 7000 DG 2023-06-04 0347 K4NTO FM16 N3HRO FN00 1
QSO: 7000 DG 2023-06-04 0348 K4NTO FM16 VE2HEW FN35 1
QSO: 7000 DG 2023-06-04 0351 K4NTO FM16 KJ0I DM79 1
QSO: 7000 DG 2023-06-04 0351 K4NTO FM16 K9NW EM79 1
QSO: 7000 DG 2023-06-04 0352 K4NTO FM16 KF7PBM DN08 1
QSO: 7000 DG 2023-06-04 0354 K4NTO FM16 W0ZA EN00 1
QSO: 7000 DG 2023-06-04 0359 K4NTO FM16 K3JSJ FM18 1
QSO: 7000 DG 2023-06-04 0403 K4NTO FM16 NN5T EM12 1
QSO: 7000 DG 2023-06-04 0403 K4NTO FM16 XE1YL EK09 1
QSO: 7000 DG 2023-06-04 0404 K4NTO FM16 W7OXB CN87 1
QSO: 7000 DG 2023-06-04 0405 K4NTO FM16 KA0KVW DM78 1
QSO: 7000 DG 2023-06-04 0408 K4NTO FM16 VA3WEB FN04 1
QSO: 7000 DG 2023-06-04 0414 K4NTO FM16 KP2B FK77 1
QSO: 7000 DG 2023-06-04 0417 K4NTO FM16 PY1KB GG87 1
QSO: 7000 DG 2023-06-04 0420 K4NTO FM16 PA6T JO21 1
QSO: 7000 DG 2023-06-04 0421 K4NTO FM16 YO9HP KN35 1
QSO: 7000 DG 2023-06-04 0422 K4NTO FM16 K6OK CM98 1
QSO: 7000 DG 2023-06-04 0423 K4NTO FM16 K7STO DN07 1
QSO: 7000 DG 2023-06-04 0425 K4NTO FM16 KW6S CM96 1
QSO: 7000 DG 2023-06-04 0427 K4NTO FM16 KE6SHL DM06 1
QSO: 7000 DG 2023-06-04 0429 K4NTO FM16 SE6K JO66 1
QSO: 28000 DG 2023-06-04 0433 K4NTO FM16 5W1SA AH46 1
QSO: 21000 DG 2023-06-04 0441 K4NTO FM16 9A4AA JN75 1
QSO: 21000 DG 2023-06-04 0445 K4NTO FM16 OG3Z KP11 1
QSO: 21000 DG 2023-06-04 0446 K4NTO FM16 R1AV KP50 1
QSO: 21000 DG 2023-06-04 0447 K4NTO FM16 OH1LXF KP20 1
QSO: 21000 DG 2023-06-04 0448 K4NTO FM16 HA6NL KN08 1
QSO: 21000 DG 2023-06-04 0452 K4NTO FM16 LZ3AD KN32 1
QSO: 21000 DG 2023-06-04 0453 K4NTO FM16 LY2PAD KO14 1
QSO: 21000 DG 2023-06-04 0456 K4NTO FM16 PU2LJH GG66 1
QSO: 3500 DG 2023-06-04 0500 K4NTO FM16 K8BL EN91 1
QSO: 28000 DG 2023-06-04 1637 K4NTO FM16 W9ET EN43 1
QSO: 28000 DG 2023-06-04 1639 K4NTO FM16 KK9DX EM65 1
QSO: 21000 DG 2023-06-04 1647 K4NTO FM16 JF2KOZ PM84 1
