START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: N1RDN
LOCATION: EMA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: N1RDN
CREATED-BY: N1MM LOGGER+ 1.0.9885.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: FN41SS
QSO: 21091 DG 2023-06-03 1806 N1RDN FN41 WT0DX DM79
QSO: 21091 DG 2023-06-03 1809 N1RDN FN41 VE5MX DN89
QSO: 21091 DG 2023-06-03 1811 N1RDN FN41 N6AR EL98
QSO: 21091 DG 2023-06-03 1816 N1RDN FN41 KW6S CM96
QSO: 21091 DG 2023-06-03 1822 N1RDN FN41 NN7SS CN87
QSO: 21091 DG 2023-06-03 1825 N1RDN FN41 W9TO EM89
QSO: 21091 DG 2023-06-03 1828 N1RDN FN41 NA4DA EL89
QSO: 21091 DG 2023-06-03 1831 N1RDN FN41 WB0DHB EN36
QSO: 21091 DG 2023-06-03 1838 N1RDN FN41 K7BTW CN86
QSO: 21091 DG 2023-06-03 1842 N1RDN FN41 WB8BZK EN52
QSO: 21091 DG 2023-06-03 1843 N1RDN FN41 K7HKR DM34
QSO: 21091 DG 2023-06-03 1844 N1RDN FN41 WV4P EM55
QSO: 21090 DG 2023-06-03 1851 N1RDN FN41 K3KEK EM10
QSO: 21090 DG 2023-06-03 1854 N1RDN FN41 N3KN EM97
QSO: 21081 DG 2023-06-03 1907 N1RDN FN41 K9WX EN60
QSO: 21081 DG 2023-06-03 1909 N1RDN FN41 W4EE EL98
QSO: 21081 DG 2023-06-03 1911 N1RDN FN41 VA7ST DO00
QSO: 14081 DG 2023-06-03 1921 N1RDN FN41 KA9FOX EN43
QSO: 14081 DG 2023-06-03 1922 N1RDN FN41 W9ILY EN51
QSO: 14081 DG 2023-06-03 1923 N1RDN FN41 KB4KBS EM74
QSO: 14091 DG 2023-06-03 1927 N1RDN FN41 W4IL EM75
QSO: 14091 DG 2023-06-03 1931 N1RDN FN41 WU9D EN61
QSO: 21091 DG 2023-06-04 1251 N1RDN FN41 KU4V FM05
QSO: 21091 DG 2023-06-04 1252 N1RDN FN41 K9PW EN52
QSO: 21091 DG 2023-06-04 1255 N1RDN FN41 KI5RCS EM10
QSO: 21091 DG 2023-06-04 1258 N1RDN FN41 K8EC EM89
QSO: 21091 DG 2023-06-04 1300 N1RDN FN41 JI4WHS PM64
QSO: 21091 DG 2023-06-04 1312 N1RDN FN41 CO7SV FL11
QSO: 21091 DG 2023-06-04 1313 N1RDN FN41 K4FS EM85
QSO: 21091 DG 2023-06-04 1316 N1RDN FN41 JH7RTQ QM07
QSO: 21091 DG 2023-06-04 1321 N1RDN FN41 KD5YS EM31
QSO: 21081 DG 2023-06-04 1331 N1RDN FN41 N8OO EM31
QSO: 14092 DG 2023-06-04 1342 N1RDN FN41 KO4OIG EL89
QSO: 14092 DG 2023-06-04 1343 N1RDN FN41 W3MLJ EN90
QSO: 14092 DG 2023-06-04 1346 N1RDN FN41 AJ4F EL29
QSO: 14081 DG 2023-06-04 1353 N1RDN FN41 K8BL EN91
QSO: 14081 DG 2023-06-04 1355 N1RDN FN41 WA8LRW EN91
QSO: 14081 DG 2023-06-04 1356 N1RDN FN41 K9WX EN60
QSO: 21091 DG 2023-06-04 1755 N1RDN FN41 VE5KS DO60
QSO: 21091 DG 2023-06-04 1802 N1RDN FN41 N9GQA EM50
QSO: 21091 DG 2023-06-04 1808 N1RDN FN41 KB9S EN44
QSO: 21091 DG 2023-06-04 1816 N1RDN FN41 W1RH CM98
QSO: 21091 DG 2023-06-04 1817 N1RDN FN41 ON6NL JO21
QSO: 21091 DG 2023-06-04 1821 N1RDN FN41 K6XX CM87
QSO: 21091 DG 2023-06-04 1822 N1RDN FN41 WA7BNM DM04
QSO: 21091 DG 2023-06-04 1824 N1RDN FN41 NN5T EM12
QSO: 28091 DG 2023-06-04 1843 N1RDN FN41 CX2AQ GF25
QSO: 28091 DG 2023-06-04 1852 N1RDN FN41 XE1YL EK09
QSO: 21081 DG 2023-06-04 1908 N1RDN FN41 N7PMS DN28
QSO: 21081 DG 2023-06-04 1910 N1RDN FN41 N0AT EN34
QSO: 21081 DG 2023-06-04 1913 N1RDN FN41 W7BOB DN14
QSO: 21091 DG 2023-06-04 1923 N1RDN FN41 NW5X EM13
QSO: 21091 DG 2023-06-04 1924 N1RDN FN41 N0GTO DM59
QSO: 21091 DG 2023-06-04 1934 N1RDN FN41 WY6K EM12
QSO: 21091 DG 2023-06-04 1938 N1RDN FN41 PY8WW GI58
QSO: 14091 DG 2023-06-04 1949 N1RDN FN41 OH1LXF KP20
QSO: 14091 DG 2023-06-04 2001 N1RDN FN41 YO9HP KN35
QSO: 14091 DG 2023-06-04 2011 N1RDN FN41 N5ER EM34
QSO: 14081 DG 2023-06-04 2021 N1RDN FN41 K4VTE EM73
QSO: 21091 DG 2023-06-04 2042 N1RDN FN41 PA4O JO33
QSO: 21091 DG 2023-06-04 2044 N1RDN FN41 ZP5AA GG14
QSO: 21091 DG 2023-06-04 2050 N1RDN FN41 AJ4F EL29
QSO: 21091 DG 2023-06-04 2106 N1RDN FN41 VA6RCN DO33
QSO: 21091 DG 2023-06-04 2111 N1RDN FN41 WQ5L EM50
QSO: 21091 DG 2023-06-04 2117 N1RDN FN41 KI0J DM79
QSO: 21091 DG 2023-06-04 2128 N1RDN FN41 KF0IDT DN80
QSO: 21091 DG 2023-06-04 2129 N1RDN FN41 OL6D JN69
QSO: 14081 DG 2023-06-04 2143 N1RDN FN41 WX4KXT EM85
QSO: 7091 DG 2023-06-04 2150 N1RDN FN41 K2RET FM29
QSO: 14081 DG 2023-06-04 2204 N1RDN FN41 AJ4RJ EM74
QSO: 14091 DG 2023-06-04 2207 N1RDN FN41 CO8NMN FK29
QSO: 14091 DG 2023-06-04 2211 N1RDN FN41 KG5RJ EM12
QSO: 14091 DG 2023-06-04 2213 N1RDN FN41 N3CKI FM03
QSO: 14091 DG 2023-06-04 2217 N1RDN FN41 PA4O JO33
END-OF-LOG:
