START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: KA1ZE
LOCATION: WCF
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: 20M
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
CATEGORY-OVERLAY: ENCLOSED
OPERATORS: KA1ZE
CREATED-BY: N1MM LOGGER+ 1.0.9885.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: EL87OU
QSO: 14083 DG 2023-06-04 0341 KA1ZE EL87 K8BL EN91
QSO: 14077 DG 2023-06-04 0350 KA1ZE EL87 K7DMZ EN51
QSO: 14077 DG 2023-06-04 0352 KA1ZE EL87 R1BEO KP50
QSO: 14075 DG 2023-06-04 0357 KA1ZE EL87 HA1BF JN86
QSO: 14077 DG 2023-06-04 0359 KA1ZE EL87 K4MI FM17
QSO: 14077 DG 2023-06-04 0403 KA1ZE EL87 UR3HC KN69
QSO: 14077 DG 2023-06-04 0408 KA1ZE EL87 V31DL EK57
QSO: 14077 DG 2023-06-04 0415 KA1ZE EL87 KE8UVF EN80
QSO: 14077 DG 2023-06-04 0419 KA1ZE EL87 F5PBG IN78
QSO: 14077 DG 2023-06-04 0427 KA1ZE EL87 GR0KPH IO92
QSO: 14077 DG 2023-06-04 0428 KA1ZE EL87 R1BEO KP50
QSO: 14077 DG 2023-06-04 0431 KA1ZE EL87 R2EC KO82
QSO: 14077 DG 2023-06-04 0434 KA1ZE EL87 PA3GEG JO32
QSO: 14077 DG 2023-06-04 0436 KA1ZE EL87 HA1SU JN87
QSO: 14077 DG 2023-06-04 0438 KA1ZE EL87 MR3FON IO93
QSO: 14077 DG 2023-06-04 0442 KA1ZE EL87 WB8SIG EN91
QSO: 14077 DG 2023-06-04 0447 KA1ZE EL87 RC5F KO85
QSO: 14077 DG 2023-06-04 0448 KA1ZE EL87 WV8T EM98
QSO: 14077 DG 2023-06-04 0505 KA1ZE EL87 YL3CW KO36
QSO: 14080 DG 2023-06-04 0517 KA1ZE EL87 MW7BXN IO81
QSO: 14083 DG 2023-06-04 0521 KA1ZE EL87 KC3OSD FM19
QSO: 14083 DG 2023-06-04 0522 KA1ZE EL87 KC3OSD FM19
QSO: 14083 DG 2023-06-04 0523 KA1ZE EL87 W2LPL FN20
QSO: 14083 DG 2023-06-04 0526 KA1ZE EL87 W3PAX FN10
QSO: 14083 DG 2023-06-04 0526 KA1ZE EL87 XE1YL EK09
QSO: 14083 DG 2023-06-04 0528 KA1ZE EL87 K3KN FM19
QSO: 14093 DG 2023-06-04 0533 KA1ZE EL87 DR1X JO41
QSO: 14093 DG 2023-06-04 0537 KA1ZE EL87 MM0EAX IO89
QSO: 14093 DG 2023-06-04 0538 KA1ZE EL87 WO2X FN20
QSO: 14093 DG 2023-06-04 0539 KA1ZE EL87 K9SJP EN52
QSO: 14090 DG 2023-06-04 0543 KA1ZE EL87 YO2CK KN15
QSO: 14077 DG 2023-06-04 0557 KA1ZE EL87 KB3DIF FM19
QSO: 14077 DG 2023-06-04 0559 KA1ZE EL87 DJ1AA JO41
QSO: 14077 DG 2023-06-04 0602 KA1ZE EL87 EC5C IM98
QSO: 14075 DG 2023-06-04 0608 KA1ZE EL87 DF5EI JO31
QSO: 14075 DG 2023-06-04 0622 KA1ZE EL87 J88IH FK93
QSO: 14076 DG 2023-06-04 0625 KA1ZE EL87 S58WW JN76
QSO: 14077 DG 2023-06-04 0629 KA1ZE EL87 SP8DK KO10
QSO: 14075 DG 2023-06-04 0638 KA1ZE EL87 VK2EHQ QF56
QSO: 14076 DG 2023-06-04 0704 KA1ZE EL87 M6JAY IO90
QSO: 14077 DG 2023-06-04 0746 KA1ZE EL87 FK8HM RG37
QSO: 14092 DG 2023-06-04 0752 KA1ZE EL87 ZL3IO RF80
QSO: 14082 DG 2023-06-04 0754 KA1ZE EL87 VK3C QF21
QSO: 14076 DG 2023-06-04 0803 KA1ZE EL87 5W1SA AH46
QSO: 14092 DG 2023-06-04 1139 KA1ZE EL87 T31TT AI47
QSO: 14092 DG 2023-06-04 1143 KA1ZE EL87 AB4YI EL87
QSO: 14092 DG 2023-06-04 1144 KA1ZE EL87 K1RH FM19
QSO: 14092 DG 2023-06-04 1146 KA1ZE EL87 N0LBN EM29
QSO: 14092 DG 2023-06-04 1148 KA1ZE EL87 KC3NNO FN10
QSO: 14092 DG 2023-06-04 1149 KA1ZE EL87 AC8ZU EM79
QSO: 14092 DG 2023-06-04 1150 KA1ZE EL87 N4LKB FM18
