START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: N2YCH
LOCATION: CT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: N2YCH
CREATED-BY: N1MM LOGGER+ 1.0.9885.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: FN31JG
QSO: 21081 DG 2023-06-03 1801 N2YCH FN31 DR1X JO41
QSO: 21081 DG 2023-06-03 1802 N2YCH FN31 N8OO EM31
QSO: 21081 DG 2023-06-03 1803 N2YCH FN31 N7ZZ EN64
QSO: 21081 DG 2023-06-03 1804 N2YCH FN31 W7II EN42
QSO: 21081 DG 2023-06-03 1805 N2YCH FN31 K9OM EN65
QSO: 21081 DG 2023-06-03 1806 N2YCH FN31 W7II EN42
QSO: 21082 DG 2023-06-03 1813 N2YCH FN31 KB9S EN44
QSO: 21082 DG 2023-06-03 1814 N2YCH FN31 K9PW EN52
QSO: 21082 DG 2023-06-03 1816 N2YCH FN31 K6XX CM87
QSO: 21082 DG 2023-06-03 1817 N2YCH FN31 AF6SA CM98
QSO: 21082 DG 2023-06-03 1818 N2YCH FN31 K5DTC CN85
QSO: 21082 DG 2023-06-03 1821 N2YCH FN31 AI9T EM69
QSO: 14091 DG 2023-06-03 1828 N2YCH FN31 KO4OIG EL89
QSO: 14091 DG 2023-06-03 1830 N2YCH FN31 WB0SRP EM19
QSO: 14081 DG 2023-06-03 1832 N2YCH FN31 K8BL EN91
QSO: 14081 DG 2023-06-03 1833 N2YCH FN31 WB8PKK EL98
QSO: 14082 DG 2023-06-03 1835 N2YCH FN31 K4JKB FM17
QSO: 14082 DG 2023-06-03 1839 N2YCH FN31 WB8SIG EN91
QSO: 21142 DG 2023-06-03 1849 N2YCH FN31 W9ET EN43
QSO: 21141 DG 2023-06-03 1850 N2YCH FN31 CO2JD EL83
QSO: 21141 DG 2023-06-03 1852 N2YCH FN31 NU5DE EM10
QSO: 21143 DG 2023-06-03 1853 N2YCH FN31 KF7PBM DN08
QSO: 21142 DG 2023-06-03 1857 N2YCH FN31 AC8ZU EM79
QSO: 28092 DG 2023-06-03 1908 N2YCH FN31 XE1YL EK09
QSO: 14082 DG 2023-06-03 1909 N2YCH FN31 N4SVC EM80
QSO: 14080 DG 2023-06-03 1914 N2YCH FN31 N0KK EN35
QSO: 14081 DG 2023-06-03 1914 N2YCH FN31 WV4P EM55
QSO: 14081 DG 2023-06-03 1916 N2YCH FN31 N4IJ EM95
QSO: 14093 DG 2023-06-03 1922 N2YCH FN31 N5YT EM51
QSO: 14091 DG 2023-06-03 1923 N2YCH FN31 N9SSA EN75
QSO: 14092 DG 2023-06-03 1926 N2YCH FN31 K8EC EM89
QSO: 14091 DG 2023-06-03 1929 N2YCH FN31 KK4MRG FM02
QSO: 14093 DG 2023-06-03 1930 N2YCH FN31 OH1LXF KP20
QSO: 14092 DG 2023-06-03 1932 N2YCH FN31 PA3EOU JO22
QSO: 14091 DG 2023-06-03 1934 N2YCH FN31 KN4IWO EM70
QSO: 14092 DG 2023-06-03 1936 N2YCH FN31 UB7K KN85
QSO: 14092 DG 2023-06-03 1937 N2YCH FN31 KJ7SEN DN18
QSO: 21091 DG 2023-06-03 1945 N2YCH FN31 CO7SV FL11
QSO: 21091 DG 2023-06-03 1949 N2YCH FN31 R1AV KP50
QSO: 21091 DG 2023-06-03 1951 N2YCH FN31 VA7MM CN89
QSO: 21091 DG 2023-06-03 1953 N2YCH FN31 DN5MT JN48
QSO: 21081 DG 2023-06-03 1959 N2YCH FN31 N7ZZ EN64
QSO: 21081 DG 2023-06-03 2000 N2YCH FN31 UA6CE LN05
QSO: 21081 DG 2023-06-03 2001 N2YCH FN31 KE8M EN81
QSO: 21081 DG 2023-06-03 2005 N2YCH FN31 W0ZA EN00
QSO: 21081 DG 2023-06-03 2010 N2YCH FN31 KI5RCS EM10
QSO: 21081 DG 2023-06-03 2013 N2YCH FN31 KJ0I DM79
QSO: 21082 DG 2023-06-03 2014 N2YCH FN31 EA3Y JN11
QSO: 21082 DG 2023-06-03 2020 N2YCH FN31 CT2FEY IN50
QSO: 21081 DG 2023-06-03 2022 N2YCH FN31 DR1X JO41
QSO: 21081 DG 2023-06-03 2024 N2YCH FN31 PA6AA JO32
QSO: 21081 DG 2023-06-03 2025 N2YCH FN31 WB9WOZ EN51
QSO: 21081 DG 2023-06-03 2025 N2YCH FN31 PA6T JO21
QSO: 21082 DG 2023-06-03 2029 N2YCH FN31 OL6D JN69
QSO: 21082 DG 2023-06-03 2030 N2YCH FN31 SM5FQQ JO89
QSO: 21091 DG 2023-06-03 2041 N2YCH FN31 IV3SKB JN66
QSO: 21090 DG 2023-06-03 2046 N2YCH FN31 KF7PBM DN08
QSO: 21090 DG 2023-06-03 2048 N2YCH FN31 W4EE EL98
QSO: 28091 DG 2023-06-03 2051 N2YCH FN31 PT8DX FI60
QSO: 14091 DG 2023-06-03 2055 N2YCH FN31 K3ABE EL88
QSO: 14091 DG 2023-06-03 2057 N2YCH FN31 K9CT EN50
QSO: 14091 DG 2023-06-03 2058 N2YCH FN31 W4FLX FM06
QSO: 14091 DG 2023-06-03 2059 N2YCH FN31 PC4H JO22
QSO: 14091 DG 2023-06-03 2102 N2YCH FN31 W5UHQ EN80
QSO: 14091 DG 2023-06-03 2106 N2YCH FN31 N7UVH DN17
QSO: 14091 DG 2023-06-03 2107 N2YCH FN31 KB4S FM17
QSO: 14091 DG 2023-06-03 2111 N2YCH FN31 KO4UJS FM17
QSO: 14091 DG 2023-06-03 2113 N2YCH FN31 K8CTR EN82
QSO: 14091 DG 2023-06-03 2115 N2YCH FN31 SP7IIT KO00
QSO: 14091 DG 2023-06-03 2117 N2YCH FN31 DM8MH JO51
QSO: 14091 DG 2023-06-03 2120 N2YCH FN31 KC3UII EM96
QSO: 14091 DG 2023-06-03 2121 N2YCH FN31 W3MLJ EN90
QSO: 14092 DG 2023-06-03 2122 N2YCH FN31 SP9JZT KO00
QSO: 21091 DG 2023-06-03 2131 N2YCH FN31 K9TAD DM04
QSO: 21091 DG 2023-06-03 2132 N2YCH FN31 N1EK FM19
QSO: 21092 DG 2023-06-03 2134 N2YCH FN31 K9CT EN50
QSO: 21092 DG 2023-06-03 2136 N2YCH FN31 IT9VCE JM77
QSO: 21082 DG 2023-06-03 2139 N2YCH FN31 NA3M FM19
QSO: 21082 DG 2023-06-03 2141 N2YCH FN31 PA4O JO33
QSO: 21082 DG 2023-06-03 2142 N2YCH FN31 WE1DER EN10
QSO: 21082 DG 2023-06-03 2146 N2YCH FN31 LB6VI JP53
QSO: 21082 DG 2023-06-03 2146 N2YCH FN31 K9WX EN60
QSO: 21082 DG 2023-06-03 2147 N2YCH FN31 PY2CX GG66
QSO: 21080 DG 2023-06-03 2148 N2YCH FN31 F8FTY IN78
QSO: 21081 DG 2023-06-03 2151 N2YCH FN31 YO9HP KN35
QSO: 21082 DG 2023-06-03 2152 N2YCH FN31 WV4P EM55
QSO: 21080 DG 2023-06-03 2153 N2YCH FN31 G2M IO82
QSO: 21082 DG 2023-06-03 2154 N2YCH FN31 G4OED IO91
QSO: 21081 DG 2023-06-03 2156 N2YCH FN31 WY6K EM12
QSO: 21081 DG 2023-06-03 2157 N2YCH FN31 KI6DY EN91
QSO: 21081 DG 2023-06-03 2158 N2YCH FN31 GI7NKK IO74
QSO: 21081 DG 2023-06-03 2159 N2YCH FN31 K0PRT DM88
QSO: 21081 DG 2023-06-03 2200 N2YCH FN31 WT0DX DM79
QSO: 21080 DG 2023-06-03 2203 N2YCH FN31 N4FUR EL99
QSO: 21080 DG 2023-06-03 2204 N2YCH FN31 KC3UII EM96
QSO: 21080 DG 2023-06-03 2205 N2YCH FN31 M0KYB IO91
QSO: 21080 DG 2023-06-03 2205 N2YCH FN31 W7BOB DN14
QSO: 21080 DG 2023-06-03 2206 N2YCH FN31 IK4UOA JN54
QSO: 21076 DG 2023-06-03 2211 N2YCH FN31 LA8ENA JO48
QSO: 28091 DG 2023-06-03 2218 N2YCH FN31 PU1RED GG87
QSO: 28091 DG 2023-06-03 2220 N2YCH FN31 PU1JSV GG87
QSO: 21091 DG 2023-06-03 2226 N2YCH FN31 AC3RA FN00
QSO: 21091 DG 2023-06-03 2254 N2YCH FN31 UB7K KN85
QSO: 21091 DG 2023-06-03 2256 N2YCH FN31 KW6S CM96
QSO: 21091 DG 2023-06-03 2257 N2YCH FN31 NN7SS CN87
QSO: 21091 DG 2023-06-03 2302 N2YCH FN31 NA5M EM12
QSO: 21090 DG 2023-06-03 2303 N2YCH FN31 W5UHQ EN80
QSO: 21091 DG 2023-06-03 2305 N2YCH FN31 ZP5AA GG14
QSO: 21093 DG 2023-06-03 2308 N2YCH FN31 IU4CHJ JN64
